재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 반기말	전기말	전전기말	
재무상태표, 유동/비유동법-별도재무제표	[117580]	대성에너지	유가증권시장상장법인	352	연료용 가스 제조 및 배관공급업	12	2019-06-30	반기보고서	KRW	ifrs_SharePremium	      주식발행초과금	205,805,696,441	205,805,696,441	
재무상태표, 유동/비유동법-별도재무제표	[117580]	대성에너지	유가증권시장상장법인	352	연료용 가스 제조 및 배관공급업	12	2019-06-30	반기보고서	KRW	dart_OtherComprehensiveIncomeLossAccumulatedAmount	   기타포괄손익누계액	-226,749,810	-226,749,810	
재무상태표, 유동/비유동법-별도재무제표	[117580]	대성에너지	유가증권시장상장법인	352	연료용 가스 제조 및 배관공급업	12	2019-06-30	반기보고서	KRW	dart_ComprehensiveIncomeGainsLossesEquityMethodSecurities	      지분법자본변동	-4,346,101	-4,346,101	
재무상태표, 유동/비유동법-별도재무제표	[117580]	대성에너지	유가증권시장상장법인	352	연료용 가스 제조 및 배관공급업	12	2019-06-30	반기보고서	KRW	dart_ReserveOfLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome	      기타포괄-공정가치금융자산평가손실	222,403,709	222,403,709	
재무상태표, 유동/비유동법-별도재무제표	[117580]	대성에너지	유가증권시장상장법인	352	연료용 가스 제조 및 배관공급업	12	2019-06-30	반기보고서	KRW	ifrs_RetainedEarnings	   이익잉여금(결손금)	74,805,131,650	69,185,734,597	
재무상태표, 유동/비유동법-별도재무제표	[117580]	대성에너지	유가증권시장상장법인	352	연료용 가스 제조 및 배관공급업	12	2019-06-30	반기보고서	KRW	dart_AppropriatedRetainedEarningsOtherLegalReserves	      법정적립금	7,262,500,000	6,575,000,000	
재무상태표, 유동/비유동법-별도재무제표	[117580]	대성에너지	유가증권시장상장법인	352	연료용 가스 제조 및 배관공급업	12	2019-06-30	반기보고서	KRW	dart_VoluntaryReserves	      임의적립금	54,965,995,286	53,325,079,631	
재무상태표, 유동/비유동법-별도재무제표	[117580]	대성에너지	유가증권시장상장법인	352	연료용 가스 제조 및 배관공급업	12	2019-06-30	반기보고서	KRW	dart_RetainedEarningsBeforeAppropriationsAccumulatedDeficitBeforeDisposition	      미처분이익잉여금(미처리결손금)	12,576,636,364	9,285,654,966	
재무상태표, 유동/비유동법-별도재무제표	[117580]	대성에너지	유가증권시장상장법인	352	연료용 가스 제조 및 배관공급업	12	2019-06-30	반기보고서	KRW	ifrs_Equity	   자본총계	307,884,078,281	302,264,681,228	
재무상태표, 유동/비유동법-별도재무제표	[117580]	대성에너지	유가증권시장상장법인	352	연료용 가스 제조 및 배관공급업	12	2019-06-30	반기보고서	KRW	ifrs_EquityAndLiabilities	자본과부채총계	557,383,125,614	653,695,753,221	
재무상태표, 유동/비유동법-별도재무제표	[025440]	대성엘텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_AssetsAbstract	자산 [abstract]			
재무상태표, 유동/비유동법-별도재무제표	[025440]	대성엘텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_CurrentAssets	   유동자산	47,458,488,449	46,320,064,099	
재무상태표, 유동/비유동법-별도재무제표	[025440]	대성엘텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_CashAndCashEquivalents	      현금및현금성자산	1,443,633,105	1,046,575,400	
재무상태표, 유동/비유동법-별도재무제표	[025440]	대성엘텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2019-06-30	반기보고서	KRW	dart_ShortTermDepositsNotClassifiedAsCashEquivalents	      단기금융상품	1,380	1,380	
재무상태표, 유동/비유동법-별도재무제표	[025440]	대성엘텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_TradeAndOtherCurrentReceivables	      매출채권 및 수취채권	18,797,771,373	19,827,562,982	
재무상태표, 유동/비유동법-별도재무제표	[025440]	대성엘텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_CurrentFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome	      기타포괄손익-공정가치 금융자산		206,467,810	
재무상태표, 유동/비유동법-별도재무제표	[025440]	대성엘텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_Inventories	      재고자산	21,727,981,429	19,791,627,954	
재무상태표, 유동/비유동법-별도재무제표	[025440]	대성엘텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2019-06-30	반기보고서	KRW	dart_OtherCurrentAssets	      기타자산	5,489,101,162	5,447,828,573	
재무상태표, 유동/비유동법-별도재무제표	[025440]	대성엘텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_NoncurrentAssets	   비유동자산	54,049,297,876	54,866,056,899	
재무상태표, 유동/비유동법-별도재무제표	[025440]	대성엘텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2019-06-30	반기보고서	KRW	dart_LongTermDepositsNotClassifiedAsCashEquivalents	      장기금융상품	498,008,608	450,008,608	
재무상태표, 유동/비유동법-별도재무제표	[025440]	대성엘텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_NoncurrentFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome	      기타포괄손익-공정가치금융자산	9,272,430	9,100,080	
재무상태표, 유동/비유동법-별도재무제표	[025440]	대성엘텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_NoncurrentFinancialAssetsAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition	      당기손익-공정가치금융자산	358,000,000	328,000,000	
재무상태표, 유동/비유동법-별도재무제표	[025440]	대성엘텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_PropertyPlantAndEquipment	      유형자산	35,060,102,226	40,089,380,166	
재무상태표, 유동/비유동법-별도재무제표	[025440]	대성엘텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_RightofuseAssets	      사용권자산	6,004,979,190		
재무상태표, 유동/비유동법-별도재무제표	[025440]	대성엘텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_IntangibleAssetsOtherThanGoodwill	      무형자산	4,360,278,883	6,450,630,380	
재무상태표, 유동/비유동법-별도재무제표	[025440]	대성엘텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2019-06-30	반기보고서	KRW	dart_OtherNonCurrentAssets	      기타자산	587,191,863	367,435,072	
재무상태표, 유동/비유동법-별도재무제표	[025440]	대성엘텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_InvestmentsInSubsidiaries	      종속기업투자주식	5,924,241,606	5,924,241,606	
재무상태표, 유동/비유동법-별도재무제표	[025440]	대성엘텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_DeferredTaxAssets	      이연법인세자산	1,247,223,070	1,247,260,987	
재무상태표, 유동/비유동법-별도재무제표	[025440]	대성엘텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_Assets	   자산총계	101,507,786,325	101,186,120,998	
재무상태표, 유동/비유동법-별도재무제표	[025440]	대성엘텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_LiabilitiesAbstract	부채 [abstract]			
재무상태표, 유동/비유동법-별도재무제표	[025440]	대성엘텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_CurrentLiabilities	   유동부채	50,191,602,173	47,760,378,151	
재무상태표, 유동/비유동법-별도재무제표	[025440]	대성엘텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_TradeAndOtherCurrentPayables	      매입채무 및 미지급금	18,956,677,929	18,745,756,019	
재무상태표, 유동/비유동법-별도재무제표	[025440]	대성엘텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_ShorttermBorrowings	      단기차입금	23,432,322,224	22,235,083,610	
재무상태표, 유동/비유동법-별도재무제표	[025440]	대성엘텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_CurrentPortionOfLongtermBorrowings	      유동성장기부채	1,474,999,990	1,149,999,995	
재무상태표, 유동/비유동법-별도재무제표	[025440]	대성엘텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2019-06-30	반기보고서	KRW	dart_CurentPortionOfFinanceLeaseLiabilities	      유동성금융리스부채		845,292,274	
재무상태표, 유동/비유동법-별도재무제표	[025440]	대성엘텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_CurrentLeaseLiabilities	      유동성리스부채	1,603,336,571		
재무상태표, 유동/비유동법-별도재무제표	[025440]	대성엘텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2019-06-30	반기보고서	KRW	dart_CurrentProvisionsForProductWarranties	      충당부채	438,198,285	559,912,054	
재무상태표, 유동/비유동법-별도재무제표	[025440]	대성엘텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2019-06-30	반기보고서	KRW	dart_OtherCurrentLiabilities	      기타부채	4,286,067,174	4,224,334,199	
재무상태표, 유동/비유동법-별도재무제표	[025440]	대성엘텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_NoncurrentLiabilities	   비유동부채	16,938,293,331	13,051,667,861	
재무상태표, 유동/비유동법-별도재무제표	[025440]	대성엘텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2019-06-30	반기보고서	KRW	dart_BondsIssued	      사채	6,600,000,000	3,100,000,000	
재무상태표, 유동/비유동법-별도재무제표	[025440]	대성엘텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2019-06-30	반기보고서	KRW	dart_LongTermBorrowingsGross	      장기차입금	2,258,333,349	2,975,000,011	
재무상태표, 유동/비유동법-별도재무제표	[025440]	대성엘텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2019-06-30	반기보고서	KRW	dart_LongTermOtherPayablesGross	      미지급금	396,893,983	396,893,983	
재무상태표, 유동/비유동법-별도재무제표	[025440]	대성엘텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2019-06-30	반기보고서	KRW	dart_NonCurrentFinanceLeaseLiabilities	      금융리스부채		353,831,871	
재무상태표, 유동/비유동법-별도재무제표	[025440]	대성엘텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_NoncurrentLeaseLiabilities	      리스부채	1,612,522,449		
재무상태표, 유동/비유동법-별도재무제표	[025440]	대성엘텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2019-06-30	반기보고서	KRW	dart_PostemploymentBenefitObligations	      순확정급여부채	6,070,543,550	6,225,941,996	
재무상태표, 유동/비유동법-별도재무제표	[025440]	대성엘텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_Liabilities	   부채총계	67,129,895,504	60,812,046,012	
재무상태표, 유동/비유동법-별도재무제표	[025440]	대성엘텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_EquityAbstract	자본 [abstract]			
재무상태표, 유동/비유동법-별도재무제표	[025440]	대성엘텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_IssuedCapital	   자본금	49,830,671,500	49,830,671,500	
재무상태표, 유동/비유동법-별도재무제표	[025440]	대성엘텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2019-06-30	반기보고서	KRW	dart_CapitalSurplus	   자본잉여금	1,330,026,054	1,258,233,884	
재무상태표, 유동/비유동법-별도재무제표	[025440]	대성엘텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2019-06-30	반기보고서	KRW	dart_OtherComprehensiveIncomeLossAccumulatedAmount	   기타포괄손익누계액	319,635,894	319,501,461	
재무상태표, 유동/비유동법-별도재무제표	[025440]	대성엘텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_RetainedEarnings	   이익잉여금(결손금)	-17,102,442,627	-11,034,331,859	
재무상태표, 유동/비유동법-별도재무제표	[025440]	대성엘텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_Equity	   자본총계	34,377,890,821	40,374,074,986	
재무상태표, 유동/비유동법-별도재무제표	[025440]	대성엘텍	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2019-06-30	반기보고서	KRW	ifrs_EquityAndLiabilities	자본과부채총계	101,507,786,325	101,186,120,998	
재무상태표, 유동/비유동법-별도재무제표	[104040]	대성파인텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_AssetsAbstract	자산 [abstract]			
재무상태표, 유동/비유동법-별도재무제표	[104040]	대성파인텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_CurrentAssets	   유동자산	27,076,265,488	28,604,279,269	
재무상태표, 유동/비유동법-별도재무제표	[104040]	대성파인텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_CashAndCashEquivalents	      현금및현금성자산	4,666,895,680	8,900,557,814	
재무상태표, 유동/비유동법-별도재무제표	[104040]	대성파인텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2019-06-30	반기보고서	KRW	dart_ShortTermDepositsNotClassifiedAsCashEquivalents	      단기금융상품	2,195,000,000	850,416,420	
재무상태표, 유동/비유동법-별도재무제표	[104040]	대성파인텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2019-06-30	반기보고서	KRW	dart_ShortTermTradeReceivable	      매출채권	10,768,672,210	10,049,399,683	
재무상태표, 유동/비유동법-별도재무제표	[104040]	대성파인텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_TradeAndOtherCurrentReceivables	      단기기타채권	397,120,180	1,010,240,794	
재무상태표, 유동/비유동법-별도재무제표	[104040]	대성파인텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_Inventories	      재고자산	8,855,353,727	7,595,362,484	
재무상태표, 유동/비유동법-별도재무제표	[104040]	대성파인텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_CurrentTaxAssets	      당기법인세자산	0	167,745,681	
재무상태표, 유동/비유동법-별도재무제표	[104040]	대성파인텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2019-06-30	반기보고서	KRW	dart_OtherCurrentAssets	      기타유동자산	193,223,691	30,556,393	
재무상태표, 유동/비유동법-별도재무제표	[104040]	대성파인텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_NoncurrentAssets	   비유동자산	66,958,148,466	62,945,695,816	
재무상태표, 유동/비유동법-별도재무제표	[104040]	대성파인텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2019-06-30	반기보고서	KRW	dart_LongTermDepositsNotClassifiedAsCashEquivalents	      장기금융상품	2,899,128,112	2,558,142,346	
재무상태표, 유동/비유동법-별도재무제표	[104040]	대성파인텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2019-06-30	반기보고서	KRW	dart_LongTermTradeAndOtherNonCurrentReceivablesGross	      장기매출채권 및 기타비유동채권	275,886,447	77,026,000	
재무상태표, 유동/비유동법-별도재무제표	[104040]	대성파인텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2019-06-30	반기보고서	KRW	dart_NonCurrentAvailableForSaleFinancialAssets	      비유동매도가능금융자산	0	0	
재무상태표, 유동/비유동법-별도재무제표	[104040]	대성파인텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_NoncurrentFinancialAssetsAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition	      비유동 당기손익-공정가치 측정 지정 금융자산	4,320,000,000	3,430,000,000	
재무상태표, 유동/비유동법-별도재무제표	[104040]	대성파인텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_NoncurrentInvestmentsInEquityInstrumentsDesignatedAtFairValueThroughOtherComprehensiveIncome	      비유동 기타포괄손익-공정가치 측정 지정 지분상품 투자	105,227,720	105,227,720	
재무상태표, 유동/비유동법-별도재무제표	[104040]	대성파인텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_InvestmentsInSubsidiariesJointVenturesAndAssociates	      종속기업, 조인트벤처와 관계기업에 대한 투자자산	1,086,501,161	1,086,501,161	
재무상태표, 유동/비유동법-별도재무제표	[104040]	대성파인텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_InvestmentProperty	      투자부동산	6,758,132,492	0	
재무상태표, 유동/비유동법-별도재무제표	[104040]	대성파인텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_PropertyPlantAndEquipment	      유형자산	51,405,539,748	55,615,061,983	
재무상태표, 유동/비유동법-별도재무제표	[104040]	대성파인텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_IntangibleAssetsOtherThanGoodwill	      무형자산	107,732,786	73,736,606	
재무상태표, 유동/비유동법-별도재무제표	[104040]	대성파인텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_DeferredTaxAssets	      이연법인세자산	0	0	
재무상태표, 유동/비유동법-별도재무제표	[104040]	대성파인텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_Assets	   자산총계	94,034,413,954	91,549,975,085	
재무상태표, 유동/비유동법-별도재무제표	[104040]	대성파인텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_LiabilitiesAbstract	부채 [abstract]			
재무상태표, 유동/비유동법-별도재무제표	[104040]	대성파인텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_CurrentLiabilities	   유동부채	22,594,134,310	20,917,146,071	
재무상태표, 유동/비유동법-별도재무제표	[104040]	대성파인텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_TradeAndOtherCurrentPayables	      매입 채무	4,024,858,843	3,738,029,901	
재무상태표, 유동/비유동법-별도재무제표	[104040]	대성파인텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2019-06-30	반기보고서	KRW	dart_ShortTermTradePayables	      단기매입채무	1,878,122,255	2,119,851,778	
재무상태표, 유동/비유동법-별도재무제표	[104040]	대성파인텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_CurrentTaxLiabilities	      당기법인세부채	119,954,678	0	
재무상태표, 유동/비유동법-별도재무제표	[104040]	대성파인텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_ShorttermBorrowings	      단기차입금	12,071,280,000	12,293,260,000	
재무상태표, 유동/비유동법-별도재무제표	[104040]	대성파인텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_CurrentPortionOfLongtermBorrowings	      유동성장기차입금	2,032,000,000	1,206,500,000	
재무상태표, 유동/비유동법-별도재무제표	[104040]	대성파인텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2019-06-30	반기보고서	KRW	dart_CurrentPortionOfConvertibleBonds	      유동성전환사채	0	0	
재무상태표, 유동/비유동법-별도재무제표	[104040]	대성파인텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2019-06-30	반기보고서	KRW	dart_CurrentDerivativeLiabilities	      유동파생상품부채	0	21,045,080	
재무상태표, 유동/비유동법-별도재무제표	[104040]	대성파인텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_CurrentLeaseLiabilities	      유동리스부채	65,342,357	0	
재무상태표, 유동/비유동법-별도재무제표	[104040]	대성파인텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2019-06-30	반기보고서	KRW	dart_OtherCurrentLiabilities	      기타유동부채	2,402,576,177	1,538,459,312	
재무상태표, 유동/비유동법-별도재무제표	[104040]	대성파인텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_NoncurrentLiabilities	   비유동부채	18,822,541,667	18,988,750,710	
재무상태표, 유동/비유동법-별도재무제표	[104040]	대성파인텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2019-06-30	반기보고서	KRW	dart_LongTermTradeAndOtherNonCurrentPayables	      장기기타채무	799,607,000	791,392,100	
재무상태표, 유동/비유동법-별도재무제표	[104040]	대성파인텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2019-06-30	반기보고서	KRW	dart_LongTermBorrowingsGross	      장기차입금	17,892,500,000	18,181,500,000	
재무상태표, 유동/비유동법-별도재무제표	[104040]	대성파인텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2019-06-30	반기보고서	KRW	dart_PostemploymentBenefitObligations	      확정급여부채	8,132,830	11,818,870	
재무상태표, 유동/비유동법-별도재무제표	[104040]	대성파인텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_NoncurrentLeaseLiabilities	      비유동리스부채	33,351,336	0	
재무상태표, 유동/비유동법-별도재무제표	[104040]	대성파인텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_DeferredTaxLiabilities	      이연법인세부채	88,950,501	4,039,740	
재무상태표, 유동/비유동법-별도재무제표	[104040]	대성파인텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_Liabilities	   부채총계	41,416,675,977	39,905,896,781	
재무상태표, 유동/비유동법-별도재무제표	[104040]	대성파인텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_EquityAbstract	자본 [abstract]			
재무상태표, 유동/비유동법-별도재무제표	[104040]	대성파인텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_IssuedCapital	   자본금	3,130,128,100	3,130,128,100	
재무상태표, 유동/비유동법-별도재무제표	[104040]	대성파인텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2019-06-30	반기보고서	KRW	dart_CapitalSurplus	   자본잉여금	7,200,137,508	7,200,137,508	
재무상태표, 유동/비유동법-별도재무제표	[104040]	대성파인텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2019-06-30	반기보고서	KRW	dart_ElementsOfOtherStockholdersEquity	   기타자본구성요소	738,804,920	738,804,920	
재무상태표, 유동/비유동법-별도재무제표	[104040]	대성파인텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_RetainedEarnings	   이익잉여금(결손금)	41,548,667,449	40,575,007,776	
재무상태표, 유동/비유동법-별도재무제표	[104040]	대성파인텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_Equity	   자본총계	52,617,737,977	51,644,078,304	
재무상태표, 유동/비유동법-별도재무제표	[104040]	대성파인텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_EquityAndLiabilities	자본과부채총계	94,034,413,954	91,549,975,085	
재무상태표, 유동/비유동법-별도재무제표	[016710]	대성홀딩스	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2019-06-30	반기보고서	KRW	ifrs_AssetsAbstract	자산 [abstract]			
재무상태표, 유동/비유동법-별도재무제표	[016710]	대성홀딩스	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2019-06-30	반기보고서	KRW	ifrs_CurrentAssets	   유동자산	14,705,374,553	55,760,171,047	
재무상태표, 유동/비유동법-별도재무제표	[016710]	대성홀딩스	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2019-06-30	반기보고서	KRW	ifrs_CashAndCashEquivalents	      현금및현금성자산	12,865,768,110	42,890,021,313	
재무상태표, 유동/비유동법-별도재무제표	[016710]	대성홀딩스	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2019-06-30	반기보고서	KRW	dart_ShortTermDepositsNotClassifiedAsCashEquivalents	      단기금융상품	0	9,857,287,946	
재무상태표, 유동/비유동법-별도재무제표	[016710]	대성홀딩스	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2019-06-30	반기보고서	KRW	dart_ShortTermTradeReceivable	      매출채권	1,562,042,356	2,363,859,405	
재무상태표, 유동/비유동법-별도재무제표	[016710]	대성홀딩스	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2019-06-30	반기보고서	KRW	dart_AllowanceForDoubtfulAcccountShortTermTradeReceivable	      대손충당금	60,000,000	60,000,000	
재무상태표, 유동/비유동법-별도재무제표	[016710]	대성홀딩스	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2019-06-30	반기보고서	KRW	dart_ShortTermOtherReceivables	      미수금	256,799,853	351,465,563	
재무상태표, 유동/비유동법-별도재무제표	[016710]	대성홀딩스	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2019-06-30	반기보고서	KRW	dart_AllowanceForDoubtfulAcccountShortTermOtherReceivables	      대손충당금	1,726,158	1,726,158	
재무상태표, 유동/비유동법-별도재무제표	[016710]	대성홀딩스	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2019-06-30	반기보고서	KRW	dart_ShortTermAccruedIncome	      미수수익	895,221	168,974,293	
재무상태표, 유동/비유동법-별도재무제표	[016710]	대성홀딩스	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2019-06-30	반기보고서	KRW	dart_ShortTermAdvancePayments	      선급금	33,524,026	63,035,342	
재무상태표, 유동/비유동법-별도재무제표	[016710]	대성홀딩스	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2019-06-30	반기보고서	KRW	dart_ShortTermPrepaidExpenses	      선급비용	48,071,145	127,253,343	
재무상태표, 유동/비유동법-별도재무제표	[016710]	대성홀딩스	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2019-06-30	반기보고서	KRW	ifrs_NoncurrentAssets	   비유동자산	341,317,405,455	340,895,190,442	
재무상태표, 유동/비유동법-별도재무제표	[016710]	대성홀딩스	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2019-06-30	반기보고서	KRW	dart_LongTermDepositsNotClassifiedAsCashEquivalents	      장기금융상품	4,000,000	2,000,000	
