재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 반기말	전기말	전전기말	
재무상태표, 유동/비유동법-연결재무제표	[067080]	대화제약	코스닥시장상장법인	212	의약품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_NoncontrollingInterests	   비지배지분	6,137,818,587	6,318,613,942	
재무상태표, 유동/비유동법-연결재무제표	[067080]	대화제약	코스닥시장상장법인	212	의약품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_Equity	   자본총계	85,836,833,834	83,199,477,988	
재무상태표, 유동/비유동법-연결재무제표	[067080]	대화제약	코스닥시장상장법인	212	의약품 제조업	12	2019-06-30	반기보고서	KRW	ifrs_EquityAndLiabilities	자본과부채총계	182,560,719,181	162,055,375,165	
재무상태표, 유동/비유동법-연결재무제표	[192080]	더블유게임즈	유가증권시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs_AssetsAbstract	자산 [abstract]			
재무상태표, 유동/비유동법-연결재무제표	[192080]	더블유게임즈	유가증권시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs_CurrentAssets	   유동자산	135,147,233,893	114,552,333,486	
재무상태표, 유동/비유동법-연결재무제표	[192080]	더블유게임즈	유가증권시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs_CashAndCashEquivalents	      현금및현금성자산	31,707,995,176	41,804,988,099	
재무상태표, 유동/비유동법-연결재무제표	[192080]	더블유게임즈	유가증권시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs_CurrentFinancialAssetsAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition	      당기손익-공정가치측정금융자산	46,922,482,001	33,527,026,534	
재무상태표, 유동/비유동법-연결재무제표	[192080]	더블유게임즈	유가증권시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs_OtherCurrentFinancialAssets	      기타금융자산	168,472,432	201,331,765	
재무상태표, 유동/비유동법-연결재무제표	[192080]	더블유게임즈	유가증권시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs_TradeAndOtherCurrentReceivables	      매출채권및기타채권	49,898,869,631	35,202,987,945	
재무상태표, 유동/비유동법-연결재무제표	[192080]	더블유게임즈	유가증권시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs_CurrentTaxAssets	      당기법인세자산	2,530,443,010	148,863	
재무상태표, 유동/비유동법-연결재무제표	[192080]	더블유게임즈	유가증권시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	dart_OtherCurrentAssets	      기타유동자산	3,918,971,643	3,815,850,280	
재무상태표, 유동/비유동법-연결재무제표	[192080]	더블유게임즈	유가증권시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs_NoncurrentAssets	   비유동자산	921,456,887,069	882,209,003,049	
재무상태표, 유동/비유동법-연결재무제표	[192080]	더블유게임즈	유가증권시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs_NoncurrentFinancialAssetsAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition	      당기손익-공정가치측정금융자산	1,217,770,534	1,198,129,265	
재무상태표, 유동/비유동법-연결재무제표	[192080]	더블유게임즈	유가증권시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs_OtherNoncurrentFinancialAssets	      기타금융자산	3,270,832,662	4,525,740,048	
재무상태표, 유동/비유동법-연결재무제표	[192080]	더블유게임즈	유가증권시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs_PropertyPlantAndEquipment	      유형자산	32,213,883,984	1,758,304,338	
재무상태표, 유동/비유동법-연결재무제표	[192080]	더블유게임즈	유가증권시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs_IntangibleAssetsOtherThanGoodwill	      무형자산	883,148,310,000	872,599,308,348	
재무상태표, 유동/비유동법-연결재무제표	[192080]	더블유게임즈	유가증권시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs_InvestmentsInSubsidiariesJointVenturesAndAssociates	      관계기업투자	6,662,567	6,421,283	
재무상태표, 유동/비유동법-연결재무제표	[192080]	더블유게임즈	유가증권시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	dart_InvestedAssetForPostemploymentBenefit	      순확정급여자산	242,275,951		
재무상태표, 유동/비유동법-연결재무제표	[192080]	더블유게임즈	유가증권시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs_DeferredTaxAssets	      이연법인세자산	1,247,883,317	1,961,629,636	
재무상태표, 유동/비유동법-연결재무제표	[192080]	더블유게임즈	유가증권시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	dart_OtherNonCurrentAssets	      기타비유동자산	109,268,054	159,470,131	
재무상태표, 유동/비유동법-연결재무제표	[192080]	더블유게임즈	유가증권시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs_Assets	   자산총계	1,056,604,120,962	996,761,336,535	
재무상태표, 유동/비유동법-연결재무제표	[192080]	더블유게임즈	유가증권시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs_LiabilitiesAbstract	부채 [abstract]			
재무상태표, 유동/비유동법-연결재무제표	[192080]	더블유게임즈	유가증권시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs_CurrentLiabilities	   유동부채	125,862,159,595	176,417,453,646	
재무상태표, 유동/비유동법-연결재무제표	[192080]	더블유게임즈	유가증권시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs_TradeAndOtherCurrentPayables	      매입채무및기타채무	24,845,991,704	24,259,039,735	
재무상태표, 유동/비유동법-연결재무제표	[192080]	더블유게임즈	유가증권시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	entity01010110_udf_BS_2017112214335647_CurrentLiabilities	      단기차입금	80,000,000,000	138,000,000,000	
재무상태표, 유동/비유동법-연결재무제표	[192080]	더블유게임즈	유가증권시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs_CurrentTaxLiabilities	      당기법인세부채	9,992,261,702	8,820,834,790	
재무상태표, 유동/비유동법-연결재무제표	[192080]	더블유게임즈	유가증권시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	dart_OtherCurrentLiabilities	      기타유동부채	4,759,898,296	5,337,579,121	
재무상태표, 유동/비유동법-연결재무제표	[192080]	더블유게임즈	유가증권시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs_OtherCurrentFinancialLiabilities	      기타금융부채	6,264,007,893		
재무상태표, 유동/비유동법-연결재무제표	[192080]	더블유게임즈	유가증권시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs_NoncurrentLiabilities	   비유동부채	336,753,881,830	302,089,713,434	
재무상태표, 유동/비유동법-연결재무제표	[192080]	더블유게임즈	유가증권시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	dart_BondsIssued	      사채	293,134,206,203	285,829,719,221	
재무상태표, 유동/비유동법-연결재무제표	[192080]	더블유게임즈	유가증권시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	dart_PostemploymentBenefitObligations	      순확정급여부채	1,763,180,205	1,595,707,919	
재무상태표, 유동/비유동법-연결재무제표	[192080]	더블유게임즈	유가증권시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs_DeferredTaxLiabilities	      이연법인세부채	17,255,892,568	14,164,556,603	
재무상태표, 유동/비유동법-연결재무제표	[192080]	더블유게임즈	유가증권시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	dart_OtherNonCurrentLiabilities	      기타비유동부채	374,914,378	499,729,691	
재무상태표, 유동/비유동법-연결재무제표	[192080]	더블유게임즈	유가증권시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs_OtherNoncurrentFinancialLiabilities	      기타금융부채	24,225,688,476		
재무상태표, 유동/비유동법-연결재무제표	[192080]	더블유게임즈	유가증권시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs_Liabilities	   부채총계	462,616,041,425	478,507,167,080	
재무상태표, 유동/비유동법-연결재무제표	[192080]	더블유게임즈	유가증권시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs_EquityAbstract	자본 [abstract]			
재무상태표, 유동/비유동법-연결재무제표	[192080]	더블유게임즈	유가증권시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs_EquityAttributableToOwnersOfParent	   지배기업소유주지분	593,988,079,537	518,254,169,455	
재무상태표, 유동/비유동법-연결재무제표	[192080]	더블유게임즈	유가증권시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs_IssuedCapital	      자본금	9,130,251,000	9,123,649,000	
재무상태표, 유동/비유동법-연결재무제표	[192080]	더블유게임즈	유가증권시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	dart_CapitalSurplus	      자본잉여금	295,884,587,779	295,583,599,256	
재무상태표, 유동/비유동법-연결재무제표	[192080]	더블유게임즈	유가증권시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	dart_ElementsOfOtherStockholdersEquity	      기타자본	-14,743,143,207	-14,508,205,591	
재무상태표, 유동/비유동법-연결재무제표	[192080]	더블유게임즈	유가증권시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	dart_OtherComprehensiveIncomeLossAccumulatedAmount	      기타포괄손익누계액	22,553,977,425	-2,095,668,107	
재무상태표, 유동/비유동법-연결재무제표	[192080]	더블유게임즈	유가증권시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs_RetainedEarnings	      이익잉여금	281,162,406,540	230,150,794,897	
재무상태표, 유동/비유동법-연결재무제표	[192080]	더블유게임즈	유가증권시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	entity01010110_udf_BS_201832914850159_EquityAbstract	   비지배주주지분			
재무상태표, 유동/비유동법-연결재무제표	[192080]	더블유게임즈	유가증권시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs_Equity	   반기말	593,988,079,537	518,254,169,455	
재무상태표, 유동/비유동법-연결재무제표	[192080]	더블유게임즈	유가증권시장상장법인	582	소프트웨어 개발 및 공급업	12	2019-06-30	반기보고서	KRW	ifrs_EquityAndLiabilities	부채 및 자본의 총계	1,056,604,120,962	996,761,336,535	
재무상태표, 유동/비유동법-연결재무제표	[035290]	더블유에프엠	코스닥시장상장법인	581	서적, 잡지 및 기타 인쇄물 출판업	12	2019-06-30	반기보고서	KRW	ifrs_AssetsAbstract	자산 [abstract]			
재무상태표, 유동/비유동법-연결재무제표	[035290]	더블유에프엠	코스닥시장상장법인	581	서적, 잡지 및 기타 인쇄물 출판업	12	2019-06-30	반기보고서	KRW	ifrs_CurrentAssets	   유동자산	15,732,055,845	21,031,370,101	
재무상태표, 유동/비유동법-연결재무제표	[035290]	더블유에프엠	코스닥시장상장법인	581	서적, 잡지 및 기타 인쇄물 출판업	12	2019-06-30	반기보고서	KRW	ifrs_CashAndCashEquivalents	      현금및현금성자산	9,327,843,213	15,251,654,517	
재무상태표, 유동/비유동법-연결재무제표	[035290]	더블유에프엠	코스닥시장상장법인	581	서적, 잡지 및 기타 인쇄물 출판업	12	2019-06-30	반기보고서	KRW	ifrs_TradeAndOtherCurrentReceivables	      매출채권 및 기타채권	3,810,219,095	4,058,304,556	
재무상태표, 유동/비유동법-연결재무제표	[035290]	더블유에프엠	코스닥시장상장법인	581	서적, 잡지 및 기타 인쇄물 출판업	12	2019-06-30	반기보고서	KRW	dart_OtherCurrentAssets	      기타유동자산	768,932,732	195,347,192	
재무상태표, 유동/비유동법-연결재무제표	[035290]	더블유에프엠	코스닥시장상장법인	581	서적, 잡지 및 기타 인쇄물 출판업	12	2019-06-30	반기보고서	KRW	ifrs_OtherCurrentFinancialAssets	      기타금융자산		200,000,000	
재무상태표, 유동/비유동법-연결재무제표	[035290]	더블유에프엠	코스닥시장상장법인	581	서적, 잡지 및 기타 인쇄물 출판업	12	2019-06-30	반기보고서	KRW	ifrs_CurrentTaxAssets	      당기법인세자산	21,584,253	35,381,741	
재무상태표, 유동/비유동법-연결재무제표	[035290]	더블유에프엠	코스닥시장상장법인	581	서적, 잡지 및 기타 인쇄물 출판업	12	2019-06-30	반기보고서	KRW	ifrs_Inventories	      재고자산	1,803,476,552	1,290,682,095	
재무상태표, 유동/비유동법-연결재무제표	[035290]	더블유에프엠	코스닥시장상장법인	581	서적, 잡지 및 기타 인쇄물 출판업	12	2019-06-30	반기보고서	KRW	ifrs_NoncurrentAssets	   비유동자산	23,375,129,448	21,441,260,701	
재무상태표, 유동/비유동법-연결재무제표	[035290]	더블유에프엠	코스닥시장상장법인	581	서적, 잡지 및 기타 인쇄물 출판업	12	2019-06-30	반기보고서	KRW	dart_LongTermTradeAndOtherNonCurrentReceivablesGross	      매출채권 및 기타채권	1,040,770,268	871,866,694	
재무상태표, 유동/비유동법-연결재무제표	[035290]	더블유에프엠	코스닥시장상장법인	581	서적, 잡지 및 기타 인쇄물 출판업	12	2019-06-30	반기보고서	KRW	ifrs_PropertyPlantAndEquipment	      유형자산	13,053,430,021	11,191,042,860	
재무상태표, 유동/비유동법-연결재무제표	[035290]	더블유에프엠	코스닥시장상장법인	581	서적, 잡지 및 기타 인쇄물 출판업	12	2019-06-30	반기보고서	KRW	ifrs_IntangibleAssetsOtherThanGoodwill	      무형자산	508,436,560	565,576,528	
재무상태표, 유동/비유동법-연결재무제표	[035290]	더블유에프엠	코스닥시장상장법인	581	서적, 잡지 및 기타 인쇄물 출판업	12	2019-06-30	반기보고서	KRW	ifrs_InvestmentProperty	      투자부동산	8,772,492,599	8,812,774,619	
재무상태표, 유동/비유동법-연결재무제표	[035290]	더블유에프엠	코스닥시장상장법인	581	서적, 잡지 및 기타 인쇄물 출판업	12	2019-06-30	반기보고서	KRW	ifrs_Assets	   자산총계	39,107,185,293	42,472,630,802	
재무상태표, 유동/비유동법-연결재무제표	[035290]	더블유에프엠	코스닥시장상장법인	581	서적, 잡지 및 기타 인쇄물 출판업	12	2019-06-30	반기보고서	KRW	ifrs_LiabilitiesAbstract	부채 [abstract]			
재무상태표, 유동/비유동법-연결재무제표	[035290]	더블유에프엠	코스닥시장상장법인	581	서적, 잡지 및 기타 인쇄물 출판업	12	2019-06-30	반기보고서	KRW	ifrs_CurrentLiabilities	   유동부채	28,468,077,695	28,003,279,315	
재무상태표, 유동/비유동법-연결재무제표	[035290]	더블유에프엠	코스닥시장상장법인	581	서적, 잡지 및 기타 인쇄물 출판업	12	2019-06-30	반기보고서	KRW	ifrs_TradeAndOtherCurrentPayables	      매입채무 및 기타채무	1,570,361,971	1,262,622,560	
재무상태표, 유동/비유동법-연결재무제표	[035290]	더블유에프엠	코스닥시장상장법인	581	서적, 잡지 및 기타 인쇄물 출판업	12	2019-06-30	반기보고서	KRW	ifrs_ShorttermBorrowings	      단기차입금	2,000,000,000	2,000,000,000	
재무상태표, 유동/비유동법-연결재무제표	[035290]	더블유에프엠	코스닥시장상장법인	581	서적, 잡지 및 기타 인쇄물 출판업	12	2019-06-30	반기보고서	KRW	ifrs_CurrentFinancialLiabilitiesAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition	      당기손익-공정가치 측정 금융부채	3,899,798,200	3,924,325,000	
재무상태표, 유동/비유동법-연결재무제표	[035290]	더블유에프엠	코스닥시장상장법인	581	서적, 잡지 및 기타 인쇄물 출판업	12	2019-06-30	반기보고서	KRW	dart_CurrentPortionOfConvertibleBonds	      전환사채	20,448,688,093	20,234,929,427	
재무상태표, 유동/비유동법-연결재무제표	[035290]	더블유에프엠	코스닥시장상장법인	581	서적, 잡지 및 기타 인쇄물 출판업	12	2019-06-30	반기보고서	KRW	ifrs_CurrentProvisions	      충당부채	3,000,000	3,000,000	
재무상태표, 유동/비유동법-연결재무제표	[035290]	더블유에프엠	코스닥시장상장법인	581	서적, 잡지 및 기타 인쇄물 출판업	12	2019-06-30	반기보고서	KRW	dart_OtherCurrentLiabilities	      기타유동부채	546,229,431	578,402,328	
재무상태표, 유동/비유동법-연결재무제표	[035290]	더블유에프엠	코스닥시장상장법인	581	서적, 잡지 및 기타 인쇄물 출판업	12	2019-06-30	반기보고서	KRW	ifrs_NoncurrentLiabilities	   비유동부채	1,316,961,200	689,782,710	
재무상태표, 유동/비유동법-연결재무제표	[035290]	더블유에프엠	코스닥시장상장법인	581	서적, 잡지 및 기타 인쇄물 출판업	12	2019-06-30	반기보고서	KRW	dart_LongTermTradeAndOtherNonCurrentPayables	      매입채무 및 기타채무	676,446,121	20,541,000	
재무상태표, 유동/비유동법-연결재무제표	[035290]	더블유에프엠	코스닥시장상장법인	581	서적, 잡지 및 기타 인쇄물 출판업	12	2019-06-30	반기보고서	KRW	dart_PostemploymentBenefitObligations	      확정급여부채	584,439,939	595,887,710	
재무상태표, 유동/비유동법-연결재무제표	[035290]	더블유에프엠	코스닥시장상장법인	581	서적, 잡지 및 기타 인쇄물 출판업	12	2019-06-30	반기보고서	KRW	ifrs_NoncurrentProvisions	      장기충당부채	56,075,140	73,354,000	
재무상태표, 유동/비유동법-연결재무제표	[035290]	더블유에프엠	코스닥시장상장법인	581	서적, 잡지 및 기타 인쇄물 출판업	12	2019-06-30	반기보고서	KRW	ifrs_Liabilities	   부채총계	29,785,038,895	28,693,062,025	
재무상태표, 유동/비유동법-연결재무제표	[035290]	더블유에프엠	코스닥시장상장법인	581	서적, 잡지 및 기타 인쇄물 출판업	12	2019-06-30	반기보고서	KRW	ifrs_EquityAbstract	자본 [abstract]			
재무상태표, 유동/비유동법-연결재무제표	[035290]	더블유에프엠	코스닥시장상장법인	581	서적, 잡지 및 기타 인쇄물 출판업	12	2019-06-30	반기보고서	KRW	ifrs_EquityAttributableToOwnersOfParent	   지배기업소유주지분	9,324,770,106	13,782,192,485	
재무상태표, 유동/비유동법-연결재무제표	[035290]	더블유에프엠	코스닥시장상장법인	581	서적, 잡지 및 기타 인쇄물 출판업	12	2019-06-30	반기보고서	KRW	ifrs_IssuedCapital	      자본금	11,965,886,500	11,380,623,500	
재무상태표, 유동/비유동법-연결재무제표	[035290]	더블유에프엠	코스닥시장상장법인	581	서적, 잡지 및 기타 인쇄물 출판업	12	2019-06-30	반기보고서	KRW	dart_CapitalSurplus	      자본잉여금	32,963,151,061	30,590,011,601	
재무상태표, 유동/비유동법-연결재무제표	[035290]	더블유에프엠	코스닥시장상장법인	581	서적, 잡지 및 기타 인쇄물 출판업	12	2019-06-30	반기보고서	KRW	dart_ElementsOfOtherStockholdersEquity	      기타자본구성요소	239,886,431	312,931,639	
재무상태표, 유동/비유동법-연결재무제표	[035290]	더블유에프엠	코스닥시장상장법인	581	서적, 잡지 및 기타 인쇄물 출판업	12	2019-06-30	반기보고서	KRW	ifrs_RetainedEarnings	      이익잉여금(결손금)	-35,844,153,886	-28,501,374,255	
재무상태표, 유동/비유동법-연결재무제표	[035290]	더블유에프엠	코스닥시장상장법인	581	서적, 잡지 및 기타 인쇄물 출판업	12	2019-06-30	반기보고서	KRW	ifrs_NoncontrollingInterests	   비지배지분	-2,623,708	-2,623,708	
재무상태표, 유동/비유동법-연결재무제표	[035290]	더블유에프엠	코스닥시장상장법인	581	서적, 잡지 및 기타 인쇄물 출판업	12	2019-06-30	반기보고서	KRW	ifrs_Equity	   자본총계	9,322,146,398	13,779,568,777	
재무상태표, 유동/비유동법-연결재무제표	[035290]	더블유에프엠	코스닥시장상장법인	581	서적, 잡지 및 기타 인쇄물 출판업	12	2019-06-30	반기보고서	KRW	ifrs_EquityAndLiabilities	부채와자본총계	39,107,185,293	42,472,630,802	
재무상태표, 유동/비유동법-연결재무제표	[012510]	더존비즈온	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	ifrs_AssetsAbstract	자산 [abstract]			
재무상태표, 유동/비유동법-연결재무제표	[012510]	더존비즈온	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	ifrs_CurrentAssets	   유동자산	149,290,241,813	149,280,605,972	
재무상태표, 유동/비유동법-연결재무제표	[012510]	더존비즈온	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	ifrs_CashAndCashEquivalents	      현금및현금성자산	49,586,595,488	44,151,630,313	
재무상태표, 유동/비유동법-연결재무제표	[012510]	더존비즈온	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	dart_ShortTermDepositsNotClassifiedAsCashEquivalents	      기타금융자산	53,153,629,834	63,733,387,012	
재무상태표, 유동/비유동법-연결재무제표	[012510]	더존비즈온	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	ifrs_TradeAndOtherCurrentReceivables	      매출채권및기타유동채권	40,620,571,245	37,952,903,243	
재무상태표, 유동/비유동법-연결재무제표	[012510]	더존비즈온	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	dart_OtherCurrentAssets	      기타유동자산	4,512,920,541	1,882,655,342	
재무상태표, 유동/비유동법-연결재무제표	[012510]	더존비즈온	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	ifrs_Inventories	      재고자산	1,416,524,705	1,560,030,062	
재무상태표, 유동/비유동법-연결재무제표	[012510]	더존비즈온	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	ifrs_NoncurrentAssets	   비유동자산	135,064,093,472	129,420,833,714	
재무상태표, 유동/비유동법-연결재무제표	[012510]	더존비즈온	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	ifrs_PropertyPlantAndEquipment	      유형자산	82,290,338,916	83,632,630,820	
재무상태표, 유동/비유동법-연결재무제표	[012510]	더존비즈온	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	ifrs_RightofuseAssets	      사용권자산	4,220,113,062		
재무상태표, 유동/비유동법-연결재무제표	[012510]	더존비즈온	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	ifrs_InvestmentProperty	      투자부동산	4,055,033,433	4,307,703,777	
재무상태표, 유동/비유동법-연결재무제표	[012510]	더존비즈온	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	ifrs_IntangibleAssetsOtherThanGoodwill	      무형자산	30,557,456,216	27,980,325,277	
재무상태표, 유동/비유동법-연결재무제표	[012510]	더존비즈온	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	ifrs_OtherNoncurrentFinancialAssets	      기타비유동금융자산	8,216,022,728	7,812,905,275	
재무상태표, 유동/비유동법-연결재무제표	[012510]	더존비즈온	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	ifrs_DeferredTaxAssets	      이연법인세자산	5,725,129,117	5,687,268,565	
재무상태표, 유동/비유동법-연결재무제표	[012510]	더존비즈온	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	ifrs_Assets	   자산총계	284,354,335,285	278,701,439,686	
재무상태표, 유동/비유동법-연결재무제표	[012510]	더존비즈온	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	ifrs_LiabilitiesAbstract	부채 [abstract]			
재무상태표, 유동/비유동법-연결재무제표	[012510]	더존비즈온	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	ifrs_CurrentLiabilities	   유동부채	87,072,320,266	89,109,909,862	
재무상태표, 유동/비유동법-연결재무제표	[012510]	더존비즈온	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	ifrs_TradeAndOtherCurrentPayables	      매입채무및기타유동채무	17,765,755,441	22,426,993,813	
재무상태표, 유동/비유동법-연결재무제표	[012510]	더존비즈온	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	ifrs_ShorttermBorrowings	      단기차입금	18,000,000,000	18,000,000,000	
재무상태표, 유동/비유동법-연결재무제표	[012510]	더존비즈온	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	dart_CurentPortionOfFinanceLeaseLiabilities	      유동성리스부채	3,232,157,237	276,446,887	
재무상태표, 유동/비유동법-연결재무제표	[012510]	더존비즈온	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	entity00172291_udf_BS_2019211184828770_CurrentLiabilities	      기타금융부채	1,499,787,060	2,102,247,726	
재무상태표, 유동/비유동법-연결재무제표	[012510]	더존비즈온	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	dart_OtherCurrentLiabilities	      기타유동부채	39,516,799,191	38,546,485,290	
재무상태표, 유동/비유동법-연결재무제표	[012510]	더존비즈온	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	ifrs_CurrentTaxLiabilities	      당기법인세부채	7,057,821,337	7,757,736,146	
재무상태표, 유동/비유동법-연결재무제표	[012510]	더존비즈온	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	ifrs_NoncurrentLiabilities	   비유동부채	8,915,712,189	7,431,048,484	
재무상태표, 유동/비유동법-연결재무제표	[012510]	더존비즈온	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	dart_LongTermTradeAndOtherNonCurrentPayables	      장기매입채무및기타비유동채무	494,416,339	459,772,962	
재무상태표, 유동/비유동법-연결재무제표	[012510]	더존비즈온	유가증권시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2019-06-30	반기보고서	KRW	dart_PostemploymentBenefitObligations	      확정급여부채	7,088,136,817	6,329,097,908	
