Strategy,Date,Ticker,Name,Entry_Price,Predicted_Return_AI,Actual_Return_Strategy,Days_Held,Exit_Reason
V8_Balanced,2024-12-09,101390,아이엠,2290,0.014354778209587976,0.05,1,Take_Profit
V5_Baseline,2024-12-09,102120,어보브반도체,6510,0.02000471765313296,0.21505376344086022,5,Time_Cut
V6_Strategy,2024-12-09,102120,어보브반도체,6510,0.02000471765313296,0.07,1,Take_Profit
V7_Aggressive,2024-12-09,102120,어보브반도체,6510,0.02000471765313296,0.1,2,Take_Profit
V8_Balanced,2024-12-09,102120,어보브반도체,6510,0.02000471765313296,0.05,1,Take_Profit
V5_Baseline,2024-12-09,102260,동성케미컬,3543,0.019925682882727957,0.09793959920970928,5,Time_Cut
V6_Strategy,2024-12-09,102260,동성케미컬,3543,0.019925682882727957,0.07,2,Take_Profit
V7_Aggressive,2024-12-09,102260,동성케미컬,3543,0.019925682882727957,0.1,5,Take_Profit
V8_Balanced,2024-12-09,102260,동성케미컬,3543,0.019925682882727957,0.05,1,Take_Profit
V5_Baseline,2024-12-09,102950,아하,2450,0.02100551749866054,0.10204081632653061,5,Time_Cut
V6_Strategy,2024-12-09,102950,아하,2450,0.02100551749866054,0.07,1,Take_Profit
V7_Aggressive,2024-12-09,102950,아하,2450,0.02100551749866054,0.1,2,Take_Profit
V8_Balanced,2024-12-09,102950,아하,2450,0.02100551749866054,0.05,1,Take_Profit
V5_Baseline,2024-12-09,103230,에스앤더블류,2560,0.016642563645640446,0.18359375,5,Time_Cut
V6_Strategy,2024-12-09,103230,에스앤더블류,2560,0.016642563645640446,0.07,1,Take_Profit
V7_Aggressive,2024-12-09,103230,에스앤더블류,2560,0.016642563645640446,0.1,2,Take_Profit
V8_Balanced,2024-12-09,103230,에스앤더블류,2560,0.016642563645640446,0.05,1,Take_Profit
V5_Baseline,2024-12-09,104040,대성파인텍,780,0.018924765641633257,0.13076923076923078,5,Time_Cut
V6_Strategy,2024-12-09,104040,대성파인텍,780,0.018924765641633257,0.07,1,Take_Profit
V7_Aggressive,2024-12-09,104040,대성파인텍,780,0.018924765641633257,0.1,2,Take_Profit
V8_Balanced,2024-12-09,104040,대성파인텍,780,0.018924765641633257,0.05,1,Take_Profit
V5_Baseline,2024-12-09,104200,NHN벅스,2605,0.012121313582232033,0.16698656429942418,5,Time_Cut
V6_Strategy,2024-12-09,104200,NHN벅스,2605,0.012121313582232033,0.07,1,Take_Profit
V7_Aggressive,2024-12-09,104200,NHN벅스,2605,0.012121313582232033,0.1,2,Take_Profit
V8_Balanced,2024-12-09,104200,NHN벅스,2605,0.012121313582232033,0.05,1,Take_Profit
V5_Baseline,2024-12-09,105740,디케이락,6080,0.01716010192997821,0.20230263157894737,5,Time_Cut
V6_Strategy,2024-12-09,105740,디케이락,6080,0.01716010192997821,0.07,1,Take_Profit
V7_Aggressive,2024-12-09,105740,디케이락,6080,0.01716010192997821,0.1,2,Take_Profit
V8_Balanced,2024-12-09,105740,디케이락,6080,0.01716010192997821,0.05,1,Take_Profit
V5_Baseline,2024-12-09,105760,포스뱅크,5380,0.014785466155452844,0.16171003717472118,5,Time_Cut
V6_Strategy,2024-12-09,105760,포스뱅크,5380,0.014785466155452844,0.07,1,Take_Profit
V7_Aggressive,2024-12-09,105760,포스뱅크,5380,0.014785466155452844,0.1,1,Take_Profit
V8_Balanced,2024-12-09,105760,포스뱅크,5380,0.014785466155452844,0.05,1,Take_Profit
V5_Baseline,2024-12-09,106240,파인테크닉스,730,0.017860548699929698,0.13835616438356163,5,Time_Cut
V6_Strategy,2024-12-09,106240,파인테크닉스,730,0.017860548699929698,0.07,2,Take_Profit
V7_Aggressive,2024-12-09,106240,파인테크닉스,730,0.017860548699929698,0.1,2,Take_Profit
V8_Balanced,2024-12-09,106240,파인테크닉스,730,0.017860548699929698,0.05,2,Take_Profit
V5_Baseline,2024-12-09,114450,그린생명과학,1452,0.0223235533953614,0.19834710743801653,5,Time_Cut
V6_Strategy,2024-12-09,114450,그린생명과학,1452,0.0223235533953614,0.07,1,Take_Profit
V7_Aggressive,2024-12-09,114450,그린생명과학,1452,0.0223235533953614,0.1,1,Take_Profit
V8_Balanced,2024-12-09,114450,그린생명과학,1452,0.0223235533953614,0.05,1,Take_Profit
V5_Baseline,2024-12-09,115160,휴맥스,990,0.04608366066029773,0.25353535353535356,5,Time_Cut
V6_Strategy,2024-12-09,115160,휴맥스,990,0.04608366066029773,0.07,2,Take_Profit
V7_Aggressive,2024-12-09,115160,휴맥스,990,0.04608366066029773,0.1,3,Take_Profit
V8_Balanced,2024-12-09,115160,휴맥스,990,0.04608366066029773,0.05,2,Take_Profit
V5_Baseline,2024-12-09,116100,태양기계,1043,0.022078270432618192,0.2214765100671141,5,Time_Cut
V6_Strategy,2024-12-09,116100,태양기계,1043,0.022078270432618192,0.07,1,Take_Profit
V7_Aggressive,2024-12-09,116100,태양기계,1043,0.022078270432618192,0.1,1,Take_Profit
V8_Balanced,2024-12-09,116100,태양기계,1043,0.022078270432618192,0.05,1,Take_Profit
V5_Baseline,2024-12-09,122350,삼기,1149,0.01419998201392878,0.08877284595300261,5,Time_Cut
V6_Strategy,2024-12-09,122350,삼기,1149,0.01419998201392878,0.07,2,Take_Profit
V7_Aggressive,2024-12-09,122350,삼기,1149,0.01419998201392878,0.1,5,Take_Profit
V8_Balanced,2024-12-09,122350,삼기,1149,0.01419998201392878,0.05,2,Take_Profit
V5_Baseline,2024-12-09,122990,와이솔,4990,0.01796556169849707,0.09819639278557114,5,Time_Cut
V6_Strategy,2024-12-09,122990,와이솔,4990,0.01796556169849707,0.07,2,Take_Profit
V7_Aggressive,2024-12-09,122990,와이솔,4990,0.01796556169849707,0.1,3,Take_Profit
V8_Balanced,2024-12-09,122990,와이솔,4990,0.01796556169849707,0.05,1,Take_Profit
V5_Baseline,2024-12-09,123570,이엠넷,2150,0.017902865340871255,0.10465116279069768,5,Time_Cut
V6_Strategy,2024-12-09,123570,이엠넷,2150,0.017902865340871255,0.07,1,Take_Profit
V7_Aggressive,2024-12-09,123570,이엠넷,2150,0.017902865340871255,0.1,2,Take_Profit
V8_Balanced,2024-12-09,123570,이엠넷,2150,0.017902865340871255,0.05,1,Take_Profit
V5_Baseline,2024-12-09,124560,태웅로직스,2620,0.01256927581823882,0.10687022900763359,5,Time_Cut
V6_Strategy,2024-12-09,124560,태웅로직스,2620,0.01256927581823882,0.07,1,Take_Profit
V7_Aggressive,2024-12-09,124560,태웅로직스,2620,0.01256927581823882,0.1,2,Take_Profit
V8_Balanced,2024-12-09,124560,태웅로직스,2620,0.01256927581823882,0.05,1,Take_Profit
V5_Baseline,2024-12-09,126600,BGF에코머티리얼즈,2400,0.02435997974978956,0.16041666666666668,5,Time_Cut
V6_Strategy,2024-12-09,126600,BGF에코머티리얼즈,2400,0.02435997974978956,0.07,2,Take_Profit
V7_Aggressive,2024-12-09,126600,BGF에코머티리얼즈,2400,0.02435997974978956,0.1,2,Take_Profit
V8_Balanced,2024-12-09,126600,BGF에코머티리얼즈,2400,0.02435997974978956,0.05,1,Take_Profit
V5_Baseline,2024-12-09,126880,제이엔케이글로벌,2880,0.012949553165399617,0.21180555555555555,5,Time_Cut
V6_Strategy,2024-12-09,126880,제이엔케이글로벌,2880,0.012949553165399617,0.07,1,Take_Profit
V7_Aggressive,2024-12-09,126880,제이엔케이글로벌,2880,0.012949553165399617,0.1,2,Take_Profit
V8_Balanced,2024-12-09,126880,제이엔케이글로벌,2880,0.012949553165399617,0.05,1,Take_Profit
V5_Baseline,2024-12-09,128660,피제이메탈,2635,0.014077912858613892,0.16318785578747627,5,Time_Cut
V6_Strategy,2024-12-09,128660,피제이메탈,2635,0.014077912858613892,0.07,1,Take_Profit
V7_Aggressive,2024-12-09,128660,피제이메탈,2635,0.014077912858613892,0.1,1,Take_Profit
V8_Balanced,2024-12-09,128660,피제이메탈,2635,0.014077912858613892,0.05,1,Take_Profit
V5_Baseline,2024-12-09,130500,GH신소재,2245,0.019495327547207345,0.18262806236080179,5,Time_Cut
V6_Strategy,2024-12-09,130500,GH신소재,2245,0.019495327547207345,0.07,1,Take_Profit
V7_Aggressive,2024-12-09,130500,GH신소재,2245,0.019495327547207345,0.1,2,Take_Profit
V8_Balanced,2024-12-09,130500,GH신소재,2245,0.019495327547207345,0.05,1,Take_Profit
V5_Baseline,2024-12-09,131090,시큐브,3915,0.01242767681621837,0.10855683269476372,5,Time_Cut
V6_Strategy,2024-12-09,131090,시큐브,3915,0.01242767681621837,0.07,2,Take_Profit
V7_Aggressive,2024-12-09,131090,시큐브,3915,0.01242767681621837,0.1,4,Take_Profit
V8_Balanced,2024-12-09,131090,시큐브,3915,0.01242767681621837,0.05,2,Take_Profit
V5_Baseline,2024-12-09,131760,파인텍,672,0.014810662804442537,0.09821428571428571,5,Time_Cut
V6_Strategy,2024-12-09,131760,파인텍,672,0.014810662804442537,0.07,2,Take_Profit
V7_Aggressive,2024-12-09,131760,파인텍,672,0.014810662804442537,0.1,2,Take_Profit
V8_Balanced,2024-12-09,131760,파인텍,672,0.014810662804442537,0.05,1,Take_Profit
V5_Baseline,2024-12-09,138360,협진,631,0.025330072687452417,0.12995245641838352,5,Time_Cut
V6_Strategy,2024-12-09,138360,협진,631,0.025330072687452417,0.07,1,Take_Profit
V7_Aggressive,2024-12-09,138360,협진,631,0.025330072687452417,0.1,2,Take_Profit
V8_Balanced,2024-12-09,138360,협진,631,0.025330072687452417,0.05,1,Take_Profit
V5_Baseline,2024-12-09,140070,서플러스글로벌,2400,0.01333583562110168,0.125,5,Time_Cut
V6_Strategy,2024-12-09,140070,서플러스글로벌,2400,0.01333583562110168,0.07,1,Take_Profit
V7_Aggressive,2024-12-09,140070,서플러스글로벌,2400,0.01333583562110168,0.1,2,Take_Profit
V8_Balanced,2024-12-09,140070,서플러스글로벌,2400,0.01333583562110168,0.05,1,Take_Profit
V5_Baseline,2024-12-09,140430,카티스,1940,0.027230416633618772,0.19329896907216496,5,Time_Cut
V6_Strategy,2024-12-09,140430,카티스,1940,0.027230416633618772,0.07,1,Take_Profit
V7_Aggressive,2024-12-09,140430,카티스,1940,0.027230416633618772,0.1,1,Take_Profit
V8_Balanced,2024-12-09,140430,카티스,1940,0.027230416633618772,0.05,1,Take_Profit
V5_Baseline,2024-12-09,140520,대창스틸,1950,0.01874959830699491,0.07948717948717948,5,Time_Cut
V6_Strategy,2024-12-09,140520,대창스틸,1950,0.01874959830699491,0.07,5,Take_Profit
V7_Aggressive,2024-12-09,140520,대창스틸,1950,0.01874959830699491,0.07948717948717948,5,Time_Cut
V8_Balanced,2024-12-09,140520,대창스틸,1950,0.01874959830699491,0.05,1,Take_Profit
V5_Baseline,2024-12-09,142280,녹십자엠에스,3130,0.021354490556235974,0.19488817891373802,5,Time_Cut
V6_Strategy,2024-12-09,142280,녹십자엠에스,3130,0.021354490556235974,0.07,2,Take_Profit
V7_Aggressive,2024-12-09,142280,녹십자엠에스,3130,0.021354490556235974,0.1,2,Take_Profit
V8_Balanced,2024-12-09,142280,녹십자엠에스,3130,0.021354490556235974,0.05,1,Take_Profit
V5_Baseline,2024-12-09,142760,모아라이프플러스,1065,0.01718976707724558,0.12769953051643193,5,Time_Cut
V6_Strategy,2024-12-09,142760,모아라이프플러스,1065,0.01718976707724558,-0.03,1,Stop_Loss
V7_Aggressive,2024-12-09,142760,모아라이프플러스,1065,0.01718976707724558,-0.05,1,Stop_Loss
V8_Balanced,2024-12-09,142760,모아라이프플러스,1065,0.01718976707724558,0.05,1,Take_Profit
V5_Baseline,2024-12-09,144960,뉴파워프라즈마,4000,0.014608089062872776,0.1325,5,Time_Cut
V6_Strategy,2024-12-09,144960,뉴파워프라즈마,4000,0.014608089062872776,0.07,1,Take_Profit
V7_Aggressive,2024-12-09,144960,뉴파워프라즈마,4000,0.014608089062872776,0.1,2,Take_Profit
V8_Balanced,2024-12-09,144960,뉴파워프라즈마,4000,0.014608089062872776,0.05,1,Take_Profit
V5_Baseline,2024-12-09,146060,율촌,988,0.020466181055424897,0.11538461538461539,5,Time_Cut
V6_Strategy,2024-12-09,146060,율촌,988,0.020466181055424897,0.07,2,Take_Profit
V7_Aggressive,2024-12-09,146060,율촌,988,0.020466181055424897,0.1,2,Take_Profit
V8_Balanced,2024-12-09,146060,율촌,988,0.020466181055424897,0.05,2,Take_Profit
V5_Baseline,2024-12-09,146320,비씨엔씨,7280,0.020331234096334534,0.20741758241758243,5,Time_Cut
V6_Strategy,2024-12-09,146320,비씨엔씨,7280,0.020331234096334534,0.07,1,Take_Profit
V7_Aggressive,2024-12-09,146320,비씨엔씨,7280,0.020331234096334534,0.1,2,Take_Profit
V8_Balanced,2024-12-09,146320,비씨엔씨,7280,0.020331234096334534,0.05,1,Take_Profit
V5_Baseline,2024-12-09,147760,피엠티,2515,0.023142470907433477,0.18886679920477137,5,Time_Cut
V6_Strategy,2024-12-09,147760,피엠티,2515,0.023142470907433477,0.07,1,Take_Profit
V7_Aggressive,2024-12-09,147760,피엠티,2515,0.023142470907433477,0.1,1,Take_Profit
V8_Balanced,2024-12-09,147760,피엠티,2515,0.023142470907433477,0.05,1,Take_Profit
V5_Baseline,2024-12-09,152550,한국ANKOR유전,208,0.019186122642246475,0.5673076923076923,5,Time_Cut
V6_Strategy,2024-12-09,152550,한국ANKOR유전,208,0.019186122642246475,0.07,1,Take_Profit
V7_Aggressive,2024-12-09,152550,한국ANKOR유전,208,0.019186122642246475,0.1,1,Take_Profit
V8_Balanced,2024-12-09,152550,한국ANKOR유전,208,0.019186122642246475,0.05,1,Take_Profit
V5_Baseline,2024-12-09,153490,우리이앤엘,603,0.016372787270316703,0.1791044776119403,5,Time_Cut
V6_Strategy,2024-12-09,153490,우리이앤엘,603,0.016372787270316703,0.07,1,Take_Profit
V7_Aggressive,2024-12-09,153490,우리이앤엘,603,0.016372787270316703,0.1,2,Take_Profit
V8_Balanced,2024-12-09,153490,우리이앤엘,603,0.016372787270316703,0.05,1,Take_Profit
V5_Baseline,2024-12-09,154040,다산솔루에타,970,0.01316356789967702,0.1402061855670103,5,Time_Cut
V6_Strategy,2024-12-09,154040,다산솔루에타,970,0.01316356789967702,0.07,1,Take_Profit
V7_Aggressive,2024-12-09,154040,다산솔루에타,970,0.01316356789967702,0.1,3,Take_Profit
V8_Balanced,2024-12-09,154040,다산솔루에타,970,0.01316356789967702,0.05,1,Take_Profit
V5_Baseline,2024-12-09,161000,애경케미칼,6530,0.01724498636467832,0.17611026033690658,5,Time_Cut
V6_Strategy,2024-12-09,161000,애경케미칼,6530,0.01724498636467832,0.07,1,Take_Profit
V7_Aggressive,2024-12-09,161000,애경케미칼,6530,0.01724498636467832,0.1,2,Take_Profit
V8_Balanced,2024-12-09,161000,애경케미칼,6530,0.01724498636467832,0.05,1,Take_Profit
V5_Baseline,2024-12-09,162300,신스틸,2060,0.02027634113104448,0.15048543689320387,5,Time_Cut
V6_Strategy,2024-12-09,162300,신스틸,2060,0.02027634113104448,0.07,1,Take_Profit
V7_Aggressive,2024-12-09,162300,신스틸,2060,0.02027634113104448,0.1,2,Take_Profit
V8_Balanced,2024-12-09,162300,신스틸,2060,0.02027634113104448,0.05,1,Take_Profit
V5_Baseline,2024-12-09,163560,동일고무벨트,6080,0.019063531699815017,0.15296052631578946,5,Time_Cut
V6_Strategy,2024-12-09,163560,동일고무벨트,6080,0.019063531699815017,0.07,1,Take_Profit
V7_Aggressive,2024-12-09,163560,동일고무벨트,6080,0.019063531699815017,0.1,1,Take_Profit
V8_Balanced,2024-12-09,163560,동일고무벨트,6080,0.019063531699815017,0.05,1,Take_Profit
V5_Baseline,2024-12-09,169330,엠브레인,1810,0.016614118406530334,0.13812154696132597,5,Time_Cut
V6_Strategy,2024-12-09,169330,엠브레인,1810,0.016614118406530334,0.07,3,Take_Profit
V7_Aggressive,2024-12-09,169330,엠브레인,1810,0.016614118406530334,0.1,4,Take_Profit
V8_Balanced,2024-12-09,169330,엠브레인,1810,0.016614118406530334,0.05,2,Take_Profit
V5_Baseline,2024-12-09,170030,현대공업,4525,0.01794151364575655,0.1138121546961326,5,Time_Cut
V6_Strategy,2024-12-09,170030,현대공업,4525,0.01794151364575655,0.07,2,Take_Profit
V7_Aggressive,2024-12-09,170030,현대공업,4525,0.01794151364575655,0.1,3,Take_Profit
V8_Balanced,2024-12-09,170030,현대공업,4525,0.01794151364575655,0.05,1,Take_Profit
V5_Baseline,2024-12-09,171010,램테크놀러지,2615,0.01656307021440539,0.11281070745697896,5,Time_Cut
V6_Strategy,2024-12-09,171010,램테크놀러지,2615,0.01656307021440539,0.07,2,Take_Profit
V7_Aggressive,2024-12-09,171010,램테크놀러지,2615,0.01656307021440539,0.1,2,Take_Profit
V8_Balanced,2024-12-09,171010,램테크놀러지,2615,0.01656307021440539,0.05,1,Take_Profit
V5_Baseline,2024-12-09,175250,아이큐어,1660,0.018376090032018434,0.22590361445783133,5,Time_Cut
V6_Strategy,2024-12-09,175250,아이큐어,1660,0.018376090032018434,0.07,1,Take_Profit
V7_Aggressive,2024-12-09,175250,아이큐어,1660,0.018376090032018434,0.1,1,Take_Profit
V8_Balanced,2024-12-09,175250,아이큐어,1660,0.018376090032018434,0.05,1,Take_Profit
V5_Baseline,2024-12-09,183490,엔지켐생명과학,1047,0.01916777225549132,0.2922636103151863,5,Time_Cut
V6_Strategy,2024-12-09,183490,엔지켐생명과학,1047,0.01916777225549132,0.07,1,Take_Profit
V7_Aggressive,2024-12-09,183490,엔지켐생명과학,1047,0.01916777225549132,0.1,1,Take_Profit
V8_Balanced,2024-12-09,183490,엔지켐생명과학,1047,0.01916777225549132,0.05,1,Take_Profit
V5_Baseline,2024-12-09,184230,SGA솔루션즈,391,0.0174995712553505,0.15601023017902813,5,Time_Cut
V6_Strategy,2024-12-09,184230,SGA솔루션즈,391,0.0174995712553505,-0.03,1,Stop_Loss
V7_Aggressive,2024-12-09,184230,SGA솔루션즈,391,0.0174995712553505,-0.05,1,Stop_Loss
V8_Balanced,2024-12-09,184230,SGA솔루션즈,391,0.0174995712553505,0.05,1,Take_Profit
V5_Baseline,2024-12-09,187270,신화콘텍,2650,0.017074387597010174,0.1660377358490566,5,Time_Cut
V6_Strategy,2024-12-09,187270,신화콘텍,2650,0.017074387597010174,0.07,1,Take_Profit
V7_Aggressive,2024-12-09,187270,신화콘텍,2650,0.017074387597010174,0.1,3,Take_Profit
V8_Balanced,2024-12-09,187270,신화콘텍,2650,0.017074387597010174,0.05,1,Take_Profit
V5_Baseline,2024-12-09,188260,세니젠,2235,0.01865815019050851,0.18791946308724833,5,Time_Cut
V6_Strategy,2024-12-09,188260,세니젠,2235,0.01865815019050851,0.07,2,Take_Profit
V7_Aggressive,2024-12-09,188260,세니젠,2235,0.01865815019050851,0.1,2,Take_Profit
V8_Balanced,2024-12-09,188260,세니젠,2235,0.01865815019050851,0.05,1,Take_Profit
V5_Baseline,2024-12-09,189330,씨이랩,4513,0.01860101524268897,0.20518502105029915,5,Time_Cut
V6_Strategy,2024-12-09,189330,씨이랩,4513,0.01860101524268897,0.07,1,Take_Profit
V7_Aggressive,2024-12-09,189330,씨이랩,4513,0.01860101524268897,0.1,2,Take_Profit
V8_Balanced,2024-12-09,189330,씨이랩,4513,0.01860101524268897,0.05,1,Take_Profit
V5_Baseline,2024-12-09,189980,흥국에프엔비,1435,0.015503170477637346,0.13449477351916375,5,Time_Cut
V6_Strategy,2024-12-09,189980,흥국에프엔비,1435,0.015503170477637346,-0.03,1,Stop_Loss
V7_Aggressive,2024-12-09,189980,흥국에프엔비,1435,0.015503170477637346,0.1,4,Take_Profit
V8_Balanced,2024-12-09,189980,흥국에프엔비,1435,0.015503170477637346,0.05,1,Take_Profit
V5_Baseline,2024-12-09,191410,육일씨엔에쓰,1340,0.022420458781402357,0.11940298507462686,5,Time_Cut
V6_Strategy,2024-12-09,191410,육일씨엔에쓰,1340,0.022420458781402357,0.07,2,Take_Profit
V7_Aggressive,2024-12-09,191410,육일씨엔에쓰,1340,0.022420458781402357,0.1,2,Take_Profit
V8_Balanced,2024-12-09,191410,육일씨엔에쓰,1340,0.022420458781402357,0.05,2,Take_Profit
V5_Baseline,2024-12-09,192410,오늘이엔엠,1918,0.012493073122354264,0.1105318039624609,5,Time_Cut
V6_Strategy,2024-12-09,192410,오늘이엔엠,1918,0.012493073122354264,-0.03,1,Stop_Loss
V7_Aggressive,2024-12-09,192410,오늘이엔엠,1918,0.012493073122354264,0.1,4,Take_Profit
V8_Balanced,2024-12-09,192410,오늘이엔엠,1918,0.012493073122354264,0.05,1,Take_Profit
V5_Baseline,2024-12-09,195500,마니커에프앤지,2500,0.018193532274575857,0.136,5,Time_Cut
V6_Strategy,2024-12-09,195500,마니커에프앤지,2500,0.018193532274575857,0.07,1,Take_Profit
V7_Aggressive,2024-12-09,195500,마니커에프앤지,2500,0.018193532274575857,0.1,2,Take_Profit
V8_Balanced,2024-12-09,195500,마니커에프앤지,2500,0.018193532274575857,0.05,1,Take_Profit
V5_Baseline,2024-12-09,196450,코아시아씨엠,660,0.020367930722640072,0.12727272727272726,5,Time_Cut
V6_Strategy,2024-12-09,196450,코아시아씨엠,660,0.020367930722640072,0.07,2,Take_Profit
V7_Aggressive,2024-12-09,196450,코아시아씨엠,660,0.020367930722640072,0.1,3,Take_Profit
V8_Balanced,2024-12-09,196450,코아시아씨엠,660,0.020367930722640072,0.05,2,Take_Profit
V5_Baseline,2024-12-09,198440,강동씨앤엘,1055,0.023792958710466435,0.15071090047393365,5,Time_Cut
V6_Strategy,2024-12-09,198440,강동씨앤엘,1055,0.023792958710466435,0.07,1,Take_Profit
V7_Aggressive,2024-12-09,198440,강동씨앤엘,1055,0.023792958710466435,0.1,2,Take_Profit
V8_Balanced,2024-12-09,198440,강동씨앤엘,1055,0.023792958710466435,0.05,1,Take_Profit
V5_Baseline,2024-12-09,198940,한주라이트메탈,708,0.017272938720628617,0.11016949152542373,5,Time_Cut
V6_Strategy,2024-12-09,198940,한주라이트메탈,708,0.017272938720628617,0.07,2,Take_Profit
V7_Aggressive,2024-12-09,198940,한주라이트메탈,708,0.017272938720628617,0.1,2,Take_Profit
V8_Balanced,2024-12-09,198940,한주라이트메탈,708,0.017272938720628617,0.05,2,Take_Profit
V5_Baseline,2024-12-09,199480,뱅크웨어글로벌,4125,0.02335832596597235,0.7575757575757576,5,Time_Cut
V6_Strategy,2024-12-09,199480,뱅크웨어글로벌,4125,0.02335832596597235,0.07,1,Take_Profit
V7_Aggressive,2024-12-09,199480,뱅크웨어글로벌,4125,0.02335832596597235,0.1,2,Take_Profit
V8_Balanced,2024-12-09,199480,뱅크웨어글로벌,4125,0.02335832596597235,0.05,1,Take_Profit
V5_Baseline,2024-12-09,200470,에이팩트,1730,0.021741250546028778,0.2658959537572254,5,Time_Cut
V6_Strategy,2024-12-09,200470,에이팩트,1730,0.021741250546028778,0.07,1,Take_Profit
V7_Aggressive,2024-12-09,200470,에이팩트,1730,0.021741250546028778,0.1,2,Take_Profit
V8_Balanced,2024-12-09,200470,에이팩트,1730,0.021741250546028778,0.05,1,Take_Profit
V5_Baseline,2024-12-09,207760,미스터블루,1006,0.015529726601296324,0.2047713717693837,5,Time_Cut
V6_Strategy,2024-12-09,207760,미스터블루,1006,0.015529726601296324,0.07,1,Take_Profit
V7_Aggressive,2024-12-09,207760,미스터블루,1006,0.015529726601296324,0.1,1,Take_Profit
V8_Balanced,2024-12-09,207760,미스터블루,1006,0.015529726601296324,0.05,1,Take_Profit
V5_Baseline,2024-12-09,214270,FSN,1578,0.01710500513267366,0.22686945500633712,5,Time_Cut
V6_Strategy,2024-12-09,214270,FSN,1578,0.01710500513267366,0.07,1,Take_Profit
V7_Aggressive,2024-12-09,214270,FSN,1578,0.01710500513267366,0.1,2,Take_Profit
V8_Balanced,2024-12-09,214270,FSN,1578,0.01710500513267366,0.05,1,Take_Profit
V5_Baseline,2024-12-09,214680,디알텍,1997,0.015132953398096312,0.18678017025538307,5,Time_Cut
V6_Strategy,2024-12-09,214680,디알텍,1997,0.015132953398096312,0.07,1,Take_Profit
V7_Aggressive,2024-12-09,214680,디알텍,1997,0.015132953398096312,0.1,2,Take_Profit
V8_Balanced,2024-12-09,214680,디알텍,1997,0.015132953398096312,0.05,1,Take_Profit
V5_Baseline,2024-12-09,215360,우리산업,8900,0.016485689572943246,0.12921348314606743,5,Time_Cut
V6_Strategy,2024-12-09,215360,우리산업,8900,0.016485689572943246,0.07,2,Take_Profit
V7_Aggressive,2024-12-09,215360,우리산업,8900,0.016485689572943246,0.1,3,Take_Profit
V8_Balanced,2024-12-09,215360,우리산업,8900,0.016485689572943246,0.05,1,Take_Profit
V5_Baseline,2024-12-09,215380,우정바이오,1470,0.013999376969173161,0.16938775510204082,5,Time_Cut
V6_Strategy,2024-12-09,215380,우정바이오,1470,0.013999376969173161,-0.03,1,Stop_Loss
V7_Aggressive,2024-12-09,215380,우정바이오,1470,0.013999376969173161,-0.05,1,Stop_Loss
V8_Balanced,2024-12-09,215380,우정바이오,1470,0.013999376969173161,0.05,1,Take_Profit
V5_Baseline,2024-12-09,217330,싸이토젠,3970,0.03035445523106119,0.4836272040302267,5,Time_Cut
V6_Strategy,2024-12-09,217330,싸이토젠,3970,0.03035445523106119,0.07,1,Take_Profit
V7_Aggressive,2024-12-09,217330,싸이토젠,3970,0.03035445523106119,0.1,2,Take_Profit
V8_Balanced,2024-12-09,217330,싸이토젠,3970,0.03035445523106119,0.05,1,Take_Profit
V5_Baseline,2024-12-09,221840,하이즈항공,1243,0.02708421676502283,0.2606596942880129,5,Time_Cut
V6_Strategy,2024-12-09,221840,하이즈항공,1243,0.02708421676502283,0.07,1,Take_Profit
V7_Aggressive,2024-12-09,221840,하이즈항공,1243,0.02708421676502283,0.1,2,Take_Profit
V8_Balanced,2024-12-09,221840,하이즈항공,1243,0.02708421676502283,0.05,1,Take_Profit
V5_Baseline,2024-12-09,222420,쎄노텍,580,0.013199261248997873,0.10517241379310345,5,Time_Cut
V6_Strategy,2024-12-09,222420,쎄노텍,580,0.013199261248997873,-0.03,1,Stop_Loss
V7_Aggressive,2024-12-09,222420,쎄노텍,580,0.013199261248997873,-0.05,1,Stop_Loss
V8_Balanced,2024-12-09,222420,쎄노텍,580,0.013199261248997873,-0.05,1,Stop_Loss
V5_Baseline,2024-12-09,222980,한국맥널티,3100,0.019356818033590444,0.11290322580645161,5,Time_Cut
V6_Strategy,2024-12-09,222980,한국맥널티,3100,0.019356818033590444,0.07,1,Take_Profit
V7_Aggressive,2024-12-09,222980,한국맥널티,3100,0.019356818033590444,0.1,2,Take_Profit
V8_Balanced,2024-12-09,222980,한국맥널티,3100,0.019356818033590444,0.05,1,Take_Profit
V5_Baseline,2024-12-09,223220,로지스몬,289,0.035293630148297846,-0.4463667820069204,5,Time_Cut
V6_Strategy,2024-12-09,223220,로지스몬,289,0.035293630148297846,-0.03,1,Stop_Loss
V7_Aggressive,2024-12-09,223220,로지스몬,289,0.035293630148297846,-0.05,1,Stop_Loss
V8_Balanced,2024-12-09,223220,로지스몬,289,0.035293630148297846,-0.05,1,Stop_Loss
V5_Baseline,2024-12-09,227100,퀀텀온,771,0.014157648054279647,-0.09987029831387809,5,Time_Cut
V6_Strategy,2024-12-09,227100,퀀텀온,771,0.014157648054279647,-0.03,2,Stop_Loss
V7_Aggressive,2024-12-09,227100,퀀텀온,771,0.014157648054279647,-0.05,2,Stop_Loss
V8_Balanced,2024-12-09,227100,퀀텀온,771,0.014157648054279647,0.05,1,Take_Profit
V5_Baseline,2024-12-09,228850,레이언스,5760,0.012694659548542788,0.09027777777777778,5,Time_Cut
V6_Strategy,2024-12-09,228850,레이언스,5760,0.012694659548542788,0.07,2,Take_Profit
