date,code,PER,PBR
20150915,053350,11.5,1.19
20150915,064820,17.9,1.59
20150915,054630,,2.31
20150915,054920,,0.64
20150915,060310,,1.76
20150915,067080,458.86,4.1
20150915,053300,17.46,1.2
20150915,067730,8.05,1.29
20150915,054410,16.75,0.37
20150915,060230,,0.37
20150915,063570,44.29,0.68
20150915,065440,13.97,1.07
20150915,066430,105.08,1.16
20150915,070300,,0.92
20150915,067390,,0.67
20150915,067630,,1.61
20150915,073570,,0.85
20150915,061040,,0.35
20150915,064090,,0.83
20150915,070590,84.62,2.22
20150915,076340,,
20150915,078160,,2.96
20150915,079190,,1.08
20150915,084680,,0.83
20150915,079970,,0.34
20150915,085670,13.12,1.19
20150915,089230,,0.97
20150915,086220,,
20150915,080220,55.7,3.41
20150915,092730,10.7,1.45
20150915,087010,,46.13
20150915,090850,7.72,1.12
20150915,093240,,0.51
20150915,101400,,0.58
20150915,099520,,2.49
20150915,103660,,
20150915,094360,39.97,4.11
20150915,095270,,1.22
20150915,096760,7.28,1.04
20150915,102280,,0.74
20150915,118000,164.5,0.46
20150915,106520,,0.92
20150915,114630,11.97,0.31
20150915,093370,,3.24
20150915,107640,29.58,5.73
20150915,131030,11.78,0.72
20150915,130580,6.6,0.77
20150915,128940,52.39,4.93
20150915,123330,11.56,5.74
20150915,131100,1314.0,0.55
20150915,131090,10.95,0.64
20150915,136660,,
20150915,139670,7.61,1.17
20150915,131370,41.25,1.39
20150915,139050,,1.33
20150915,154040,,0.34
20150915,159910,,1.67
20150915,179720,,
20150915,176750,31.19,5.82
20150915,185190,,
20150915,185490,,1.08
20150915,187420,,2.11
20150915,191420,,2.29
20150915,208890,,
20150915,200350,,1.39
20150915,214180,6.99,0.98
20150915,215360,11.21,0.65
20150915,223220,,
20150915,220180,60.0,0.6
20150915,224110,8.72,0.67
20150915,210120,,3.09
20150916,000227,40.12,1.54
20150916,001460,17.28,0.56
20150915,225220,,0.53
20150916,000890,7.81,0.65
20150916,000545,3.0,0.51
20150916,001070,772.5,0.17
20150915,900100,,0.89
20150916,001260,11.94,0.57
20150916,001515,,1.55
20150916,001470,,
20150916,001560,6.84,0.58
20150916,001820,23.87,1.18
20150916,003060,,0.41
20150916,004060,304.0,0.23
20150916,002170,9.7,0.32
20150916,005360,,0.42
20150916,004650,7.04,0.54
20150916,004920,16.42,1.06
20150916,005960,,0.27
20150916,005965,,0.89
20150916,006345,22.65,2.7
20150916,006880,45.1,0.69
20150916,008355,,5.12
20150916,009420,1076.74,15.05
20150916,009415,,3.45
20150916,010470,6.38,0.53
20150916,011780,11.35,0.47
20150916,010820,13.61,2.9
20150916,011690,,1.0
20150916,008290,,1.12
20150916,014470,8.2,0.43
20150916,012340,,1.01
20150916,014200,,0.57
20150916,014940,15.16,3.42
20150916,012690,,0.99
20150916,016600,,0.31
20150916,014915,52.07,2.25
20150916,014990,,1.67
20150916,017000,19.96,0.24
20150916,020120,,0.66
20150916,025620,,2.59
20150916,025560,3.59,0.5
20150916,028260,18.74,1.01
20150916,032580,,0.84
20150916,02826K,12.0,0.65
20150916,020150,,0.79
20150916,026960,18.79,1.58
20150916,029460,5.15,0.34
20150916,029480,,0.55
20150916,038870,,0.55
20150916,036090,,0.62
20150916,036170,16.38,0.39
20150916,036200,26.43,1.26
20150916,042510,31.6,2.2
20150916,039740,6.22,0.48
20150916,039200,419.82,14.88
20150916,040350,,1.23
20150916,041960,101.55,6.15
20150916,021880,52.0,0.71
20150916,038620,22.2,0.45
20150916,052020,,7.24
20150916,052600,11.64,1.18
20150916,049080,,1.14
20150916,052300,0.41,0.11
20150916,052670,,1.93
20150916,042940,,0.43
20150916,049470,,2.96
20150916,051160,5.79,0.66
20150916,051980,,3.5
20150916,052860,,1.19
20150916,064090,,0.83
20150916,053350,11.5,1.19
20150916,060240,,2.6
20150916,063570,44.29,0.68
