date,code,PER,PBR
20150925,066790,,2.72
20150925,089980,28.13,1.37
20150925,066410,17.47,0.67
20150925,066970,,8.37
20150925,069410,9.56,0.87
20150925,082850,,0.49
20150925,072470,,0.5
20150925,090470,,0.36
20150925,084730,,0.42
20150925,091700,13.89,0.72
20150925,074610,,1.89
20150925,087010,,46.13
20150925,094940,37.32,1.68
20150925,099520,,2.49
20150925,079190,,1.08
20150925,065950,,0.83
20150925,101730,,1.13
20150925,096770,,0.8
20150925,092870,,1.05
20150925,100030,9.82,0.95
20150925,115530,,4.94
20150925,121060,,
20150925,116100,,
20150925,118000,164.5,0.46
20150925,123840,,0.41
20150925,122640,30.49,2.71
20150925,140660,,
20150925,176750,31.19,5.82
20150925,131220,10.59,0.78
20150925,185190,,
20150925,184230,,1.18
20150925,189980,10.32,0.66
20150925,200350,,1.39
20150925,189330,,4.6
20150925,208890,,
20150925,142760,,2.27
20150925,219130,77.43,2.18
20150925,217190,41.31,1.45
20150925,203690,,2.52
20150925,214390,376.47,1.08
20150925,206640,12.12,1.3
20150925,220100,,8.35
20150925,220180,60.0,0.6
20150925,205500,,4.52
20150930,000070,28.92,0.37
20150925,900100,,0.89
20150925,223220,,
20150925,221800,,1.61
20150930,000225,18.54,0.71
20150930,000545,3.0,0.51
20150930,000220,15.92,0.61
20150930,001065,12.89,2.01
20150930,001067,29.19,4.56
20150930,001070,772.5,0.17
20150930,001380,28.26,0.51
20150930,001820,23.87,1.18
20150930,003350,9.09,2.14
20150930,001470,,
20150930,002820,,0.14
20150930,001120,7.26,0.4
20150930,003670,,5.77
20150930,004540,,0.36
20150930,005960,,0.27
20150930,004060,304.0,0.23
20150930,006910,15.84,2.45
20150930,004835,18.81,1.16
20150930,004830,13.01,0.8
20150930,004545,,2.15
20150930,007530,15.54,1.15
20150930,007120,,0.44
20150930,005965,,0.89
20150930,007570,22.23,1.02
20150930,006060,7.68,0.56
20150930,008370,10.1,0.6
20150930,008700,9.0,0.74
20150930,009460,,0.36
20150930,008600,,0.27
20150930,008930,43.97,3.02
20150930,012340,,1.01
20150930,012690,,0.99
20150930,009810,4.01,0.58
20150930,009520,,5.89
20150930,014200,,0.57
20150930,014970,,1.7
20150930,014915,52.07,2.25
20150930,015860,12.95,0.71
20150930,016100,,1.27
20150930,021050,,0.34
20150930,016380,2.9,0.25
20150930,025870,,1.4
20150930,023410,,0.23
20150930,027050,103.41,0.8
20150930,027040,,1.48
20150930,027410,4.35,0.21
20150930,027710,7.68,0.49
20150930,025980,,0.92
20150930,028300,,14.18
20150930,032620,4.84,1.27
20150930,031430,37.97,0.4
20150930,035150,5.49,1.06
20150930,038070,30.44,0.64
20150930,036120,14.76,2.33
20150930,033320,15.45,0.75
20150930,033250,5.45,0.77
20150930,038460,40.15,0.51
20150930,035620,,0.47
20150930,038530,,0.54
20150930,043100,,1.14
20150930,041910,17.71,0.63
20150930,039840,,1.13
20150930,044960,14.84,0.99
20150930,038620,22.2,0.45
20150930,043340,,1.6
20150930,046890,,0.57
20150930,046970,,1.51
20150930,050090,,1.47
20150930,056730,,0.62
20150930,051490,26.48,0.54
20150930,051980,,3.5
20150930,052670,,1.93
20150930,066130,6.7,0.45
20150930,064090,,0.83
20150930,072470,,0.5
20150930,069410,9.56,0.87
20150930,080580,,4.34
20150930,068240,,0.63
20150930,079190,,1.08
20150930,082800,,2.49
20150930,082850,,0.49
20150930,088790,12.66,0.23
20150930,083470,51.83,1.38
20150930,084680,,0.83
20150930,089150,38.6,1.7
20150930,090470,,0.36
20150930,091580,,1.1
20150930,094940,37.32,1.68
20150930,121060,,
20150930,101730,,1.13
20150930,115500,49.03,7.12
20150930,096770,,0.8
20150930,098660,,0.85
20150930,115530,,4.94
20150930,123010,,1.27
20150930,131100,1314.0,0.55
20150930,140660,,
20150930,154030,20.96,0.97
20150930,123690,41.3,5.0
20150930,123420,2.37,0.33
20150930,183490,,0.51
20150930,184230,,1.18
20150930,179720,,
20150930,187270,5.66,0.43
20150930,189980,10.32,0.66
20150930,192390,,0.31
20150930,175140,,2.27
20150930,199800,65.17,10.46
20150930,208890,,
20150930,214450,43.66,9.24
20150930,206640,12.12,1.3
20150930,214420,13.42,1.86
20150930,215360,11.21,0.65
20150930,217190,41.31,1.45
