date,code,PER,PBR
20150130,000227,40.12,1.54
20150129,197140,,0.43
20150130,004415,,21.07
20150129,900070,5.93,0.21
20150130,001290,,0.38
20150130,001070,772.5,0.17
20150130,001527,,2.36
20150130,001525,,1.31
20150130,004690,4.4,0.25
20150129,187790,4.23,2.19
20150130,002700,28.22,1.06
20150129,192440,5.72,0.25
20150129,194480,13.63,2.33
20150130,000970,10.87,0.41
20150130,001000,,4.06
20150129,199800,65.17,10.46
20150130,003350,9.09,2.14
20150130,004590,3.97,0.39
20150129,185490,,1.08
20150129,210540,6.44,0.46
20150130,004980,10.78,0.42
20150130,005110,0.46,1.24
20150130,005965,,0.89
20150130,007460,,1.27
20150130,014910,13.43,0.58
20150130,014190,14.86,0.45
20150130,010470,6.38,0.53
20150130,014940,15.16,3.42
20150130,018700,,1.06
20150130,019210,15.61,0.48
20150130,017900,26.65,0.39
20150130,006390,6.63,0.8
20150130,006220,33.76,0.73
20150130,008250,,0.24
20150130,017250,7.96,0.53
20150130,015020,,0.55
20150130,023440,,1.52
20150130,016100,,1.27
20150130,015710,10.98,0.47
20150130,017370,4.01,0.72
20150130,024800,1.97,0.15
20150130,027580,,0.94
20150130,024840,,0.49
20150130,029480,,0.55
20150130,032685,,12.75
20150130,028300,,14.18
20150130,032980,,0.83
20150130,036090,,0.62
20150130,035620,,0.47
20150130,037350,4.2,0.22
20150130,036670,6.41,0.6
20150130,037950,20.64,0.84
20150130,041520,,0.44
20150130,039860,56.36,1.35
20150130,046310,4.48,0.68
20150130,053690,8.7,0.89
20150130,052900,10.69,0.42
20150130,038500,6.84,0.42
20150130,042670,57.59,1.32
20150130,046890,,0.57
20150130,039010,4.93,0.55
20150130,054940,7.05,0.34
20150130,053030,,2.51
20150130,060480,,0.42
20150130,060260,22.09,0.79
20150130,042940,,0.43
20150130,054180,,0.24
20150130,060240,,2.6
20150130,058630,7.56,0.9
20150130,068940,,1.79
20150130,068270,82.29,2.31
20150130,069730,2.61,0.29
20150130,073570,,0.85
20150130,077360,41.69,0.98
20150130,071950,,
20150130,080580,,4.34
20150130,077500,23.71,0.62
20150130,078160,,2.96
20150130,088130,21.32,0.44
20150130,078520,16.51,2.68
20150130,089230,,0.97
20150130,092870,,1.05
20150130,097520,8.39,1.31
20150130,089790,,0.7
20150130,094360,39.97,4.11
20150130,097800,,1.11
20150130,101330,9.87,0.2
20150130,094480,88.42,3.01
20150130,100030,9.82,0.95
20150130,101490,32.46,4.4
20150130,101730,,1.13
20150130,108860,,2.96
20150130,136660,,
20150130,123750,,0.86
20150130,127120,,14.28
20150130,142760,,2.27
20150130,124500,25.49,4.84
20150130,109960,,0.19
20150130,112040,4.66,2.19
20150130,138070,,0.46
20150130,140520,,0.3
20150130,143160,19.71,0.77
20150130,179720,,
20150130,180400,,32.11
20150130,176750,31.19,5.82
20150130,178600,,
20150130,156100,87.16,4.15
20150130,185490,,1.08
20150130,154040,,0.34
20150130,163560,15.53,0.4
20150130,187790,4.23,2.19
20150130,197140,,0.43
20150130,196170,299.32,82.81
20150130,199150,,
20150130,194480,13.63,2.33
20150130,199800,65.17,10.46
20150130,900070,5.93,0.21
20150130,204320,92.8,0.74
20150130,210540,6.44,0.46
20150202,000227,40.12,1.54
20150202,000970,10.87,0.41
20150202,001000,,4.06
20150202,000230,2.62,1.17
20150202,002780,37.12,0.35
20150202,002787,467.06,4.43
20150202,001525,,1.31
20150202,003060,,0.41
20150202,001070,772.5,0.17
20150202,002785,224.12,2.13
20150202,001527,,2.36
20150202,004590,3.97,0.39
20150202,004415,,21.07
20150202,004690,4.4,0.25
20150202,004980,10.78,0.42
20150202,003350,9.09,2.14
20150202,005690,50.14,10.24
20150202,005387,4.61,0.46
20150202,005257,10.34,1.13
20150202,005965,,0.89
20150202,005070,127.39,3.31
20150202,006220,33.76,0.73
20150202,006050,15.62,0.8
20150202,008490,7.15,0.64
20150202,007390,,25.1
20150202,007460,,1.27
20150202,011930,,1.52
20150202,007770,,0.28
20150202,012340,,1.01
20150202,006840,,0.24
20150202,011210,9.88,0.4
20150202,014940,15.16,3.42
20150202,015710,10.98,0.47
20150202,017370,4.01,0.72
20150202,015020,,0.55
20150202,017960,26.09,3.03
20150202,014910,13.43,0.58
20150202,016250,,0.17
20150202,015260,,1.03
20150202,023440,,1.52
20150202,024840,,0.49
20150202,024850,,1.18
20150202,027580,,0.94
20150202,025870,,1.4
20150202,025320,22.9,3.09
20150202,025550,727.0,0.73
20150202,025980,,0.92
20150202,032980,,0.83
20150202,032860,,1.18
20150202,028300,,14.18
20150202,030520,44.47,1.56
20150202,036120,14.76,2.33
20150202,035620,,0.47
20150202,034230,17.7,0.86
20150202,038070,30.44,0.64
20150202,039200,419.82,14.88
20150202,038500,6.84,0.42
20150202,039010,4.93,0.55
20150202,037950,20.64,0.84
20150202,037350,4.2,0.22
20150202,039290,,0.69
20150202,036540,,1.49
20150202,041190,3.29,0.81
20150202,041520,,0.44
20150202,039860,56.36,1.35
20150202,043090,,0.21
20150202,046890,,0.57
20150202,046940,4.93,0.43
20150202,047560,,3.37
20150202,044480,,0.45
20150202,042940,,0.43
20150202,048410,,4.21
20150202,050090,,1.47
20150202,049180,,4.4
20150202,054210,19.62,0.99
20150202,054410,16.75,0.37
20150202,052790,8.04,0.29
20150202,053690,8.7,0.89
20150202,052420,7.04,0.51
20150202,053030,,2.51
20150202,054630,,2.31
20150202,054090,,0.52
20150202,054940,7.05,0.34
20150202,058630,7.56,0.9
20150202,060250,14.67,2.08
20150202,060240,,2.6
20150202,063080,,0.53
20150202,060720,18.13,1.04
20150202,063160,60.47,0.87
20150202,060900,,0.93
20150202,065150,,1.45
20150202,068270,82.29,2.31
20150202,068290,16.68,0.93
20150202,066790,,2.72
20150202,068760,82.47,6.51
20150202,071950,,
20150202,068940,,1.79
20150202,069730,2.61,0.29
20150202,077500,23.71,0.62
20150202,078160,,2.96
20150202,073570,,0.85
20150202,077360,41.69,0.98
20150202,079170,5.32,0.5
20150202,078520,16.51,2.68
20150202,078590,9.08,0.85
20150202,088130,21.32,0.44
20150202,079430,11.0,0.31
20150202,080580,,4.34
20150202,089790,,0.7
20150202,090350,7.83,0.42
20150202,083640,,0.29
20150202,090710,394.38,5.49
20150202,090435,23.11,0.56
20150202,094360,39.97,4.11
20150202,097800,,1.11
20150202,094480,88.42,3.01
20150202,090410,33.08,0.45
20150202,101140,8.16,0.75
20150202,101330,9.87,0.2
20150202,100030,9.82,0.95
20150202,101490,32.46,4.4
20150202,101240,4.41,0.47
20150202,109960,,0.19
20150202,105550,19.4,0.92
20150202,123690,41.3,5.0
20150202,121890,,2.04
20150202,118000,164.5,0.46
20150202,114810,16.06,2.08
20150202,123420,2.37,0.33
20150202,123750,,0.86
20150202,108860,,2.96
20150202,134060,11.33,0.69
20150202,136660,,
20150202,179720,,
20150202,154040,,0.34
20150202,178600,,
20150202,171010,,1.3
20150202,138070,,0.46
20150202,143160,19.71,0.77
20150202,140660,,
20150202,156100,87.16,4.15
20150202,180400,,32.11
20150202,187790,4.23,2.19
20150202,194480,13.63,2.33
20150202,197140,,0.43
20150202,185490,,1.08
20150202,199150,,
20150202,204320,92.8,0.74
20150202,196170,299.32,82.81
20150202,203400,,14.78
20150203,000230,2.62,1.17
20150202,199800,65.17,10.46
20150203,000970,10.87,0.41
20150203,000700,12.9,0.44
20150203,001000,,4.06
20150203,001525,,1.31
20150203,002700,28.22,1.06
20150203,002995,,1.69
20150203,001527,,2.36
20150203,001770,8.31,0.39
20150203,003060,,0.41
20150203,003350,9.09,2.14
20150203,004415,,21.07
20150203,004590,3.97,0.39
20150203,004720,24.88,0.3
20150203,005070,127.39,3.31
20150203,005965,,0.89
20150203,006840,,0.24
20150203,006920,119.8,0.99
20150203,006050,15.62,0.8
20150203,005690,50.14,10.24
20150203,005257,10.34,1.13
20150203,007460,,1.27
20150203,007770,,0.28
20150203,009180,6.3,0.54
20150203,008490,7.15,0.64
20150203,008830,,1.57
20150203,010470,6.38,0.53
20150203,014190,14.86,0.45
20150203,010280,6.41,0.85
20150203,014910,13.43,0.58
20150203,014940,15.16,3.42
20150203,009190,,0.83
20150203,015020,,0.55
20150203,015710,10.98,0.47
20150203,017370,4.01,0.72
20150203,020400,,0.42
20150203,019210,15.61,0.48
20150203,024850,,1.18
20150203,023440,,1.52
20150203,025870,,1.4
20150203,024840,,0.49
20150203,027050,103.41,0.8
20150203,026040,,0.93
20150203,028300,,14.18
20150203,029480,,0.55
20150203,027580,,0.94
20150203,034230,17.7,0.86
20150203,030960,,0.64
20150203,037350,4.2,0.22
20150203,035600,8.33,0.56
20150203,035620,,0.47
20150203,032980,,0.83
20150203,036540,,1.49
20150203,037460,3.22,0.42
20150203,041920,33.31,0.76
20150203,039010,4.93,0.55
20150203,039290,,0.69
20150203,043090,,0.21
20150203,038500,6.84,0.42
20150203,043910,,0.79
20150203,044480,,0.45
20150203,046890,,0.57
20150203,049180,,4.4
20150203,054090,,0.52
20150203,047560,,3.37
20150203,053030,,2.51
20150203,054630,,2.31
20150203,052790,8.04,0.29
20150203,054210,19.62,0.99
20150203,060240,,2.6
20150203,054410,16.75,0.37
20150203,060250,14.67,2.08
20150203,060570,,0.81
20150203,060310,,1.76
20150203,063160,60.47,0.87
20150203,068290,16.68,0.93
20150203,068940,,1.79
20150203,065060,,0.33
20150203,065440,13.97,1.07
20150203,064800,0.92,0.33
20150203,063080,,0.53
20150203,067160,8.33,1.83
20150203,069730,2.61,0.29
20150203,077360,41.69,0.98
20150203,079170,5.32,0.5
20150203,071950,,
20150203,077500,23.71,0.62
20150203,078130,,3.31
20150203,078160,,2.96
20150203,088130,21.32,0.44
20150203,078520,16.51,2.68
20150203,083660,,3.34
20150203,084670,,0.38
20150203,089790,,0.7
20150203,090410,33.08,0.45
20150203,095270,,1.22
20150203,100030,9.82,0.95
20150203,094360,39.97,4.11
20150203,090710,394.38,5.49
20150203,093640,,1.51
20150203,101140,8.16,0.75
20150203,101330,9.87,0.2
20150203,099320,54.39,2.53
20150203,097800,,1.11
20150203,101240,4.41,0.47
20150203,109070,11.95,1.7
20150203,106520,,0.92
20150203,129260,4.75,0.25
20150203,126340,,4.2
20150203,114810,16.06,2.08
20150203,123420,2.37,0.33
20150203,118000,164.5,0.46
20150203,136660,,
20150203,123690,41.3,5.0
20150203,149010,,
20150203,185190,,
20150203,138070,,0.46
20150203,178600,,
20150203,199150,,
20150203,180400,,32.11
20150203,155650,18.27,0.51
20150203,154040,,0.34
20150203,196170,299.32,82.81
20150203,197140,,0.43
20150203,203400,,14.78
20150203,199800,65.17,10.46
20150203,900070,5.93,0.21
20150204,000970,10.87,0.41
20150204,001067,29.19,4.56
20150204,000230,2.62,1.17
20150204,001140,,25.73
20150204,001470,,
20150204,001290,,0.38
20150204,001000,,4.06
20150204,001770,8.31,0.39
20150204,001525,,1.31
20150204,002780,37.12,0.35
20150204,002210,,0.59
20150204,001527,,2.36
20150204,003060,,0.41
20150204,004770,12.69,0.65
20150204,004415,,21.07
20150204,004590,3.97,0.39
20150204,003350,9.09,2.14
20150204,004720,24.88,0.3
20150204,005070,127.39,3.31
20150204,005257,10.34,1.13
20150204,005750,10.75,0.44
20150204,005690,50.14,10.24
20150204,005965,,0.89
20150204,007770,,0.28
20150204,007390,,25.1
20150204,007460,,1.27
20150204,006050,15.62,0.8
20150204,008470,12.57,0.41
20150204,008490,7.15,0.64
20150204,008830,,1.57
20150204,009190,,0.83
20150204,010470,6.38,0.53
20150204,014190,14.86,0.45
20150204,010280,6.41,0.85
20150204,011230,,4.36
20150204,014915,52.07,2.25
20150204,015260,,1.03
20150204,012170,,1.7
20150204,012620,3.97,0.2
20150204,014940,15.16,3.42
20150204,018700,,1.06
20150204,020400,,0.42
20150204,015710,10.98,0.47
20150204,025620,,2.59
20150204,023440,,1.52
20150204,024850,,1.18
20150204,027050,103.41,0.8
20150204,025550,727.0,0.73
20150204,029480,,0.55
20150204,025870,,1.4
20150204,032980,,0.83
20150204,036120,14.76,2.33
20150204,034230,17.7,0.86
20150204,030350,,1.15
20150204,037350,4.2,0.22
20150204,030960,,0.64
20150204,036480,,0.77
20150204,038540,,0.2
20150204,037460,3.22,0.42
20150204,044480,,0.45
20150204,039010,4.93,0.55
20150204,039030,84.38,5.22
20150204,041920,33.31,0.76
20150204,039290,,0.69
20150204,042940,,0.43
20150204,046440,41.75,0.5
20150204,047560,,3.37
20150204,052790,8.04,0.29
20150204,049180,,4.4
20150204,060240,,2.6
20150204,053950,,0.58
20150204,048410,,4.21
20150204,054090,,0.52
20150204,054210,19.62,0.99
20150204,060310,,1.76
20150204,063080,,0.53
20150204,054630,,2.31
20150204,063160,60.47,0.87
20150204,064850,16.54,1.53
20150204,067160,8.33,1.83
20150204,066790,,2.72
20150204,065150,,1.45
20150204,064800,0.92,0.33
20150204,068270,82.29,2.31
20150204,071950,,
20150204,067630,,1.61
20150204,069730,2.61,0.29
20150204,069140,10.85,0.88
20150204,073570,,0.85
20150204,078150,,0.68
20150204,077500,23.71,0.62
20150204,079170,5.32,0.5
20150204,077360,41.69,0.98
20150204,078130,,3.31
20150204,078520,16.51,2.68
20150204,082660,,7.74
20150204,082800,,2.49
20150204,078160,,2.96
20150204,083640,,0.29
20150204,084670,,0.38
20150204,092870,,1.05
20150204,090410,33.08,0.45
20150204,090710,394.38,5.49
20150204,088130,21.32,0.44
20150204,086890,5.87,1.65
20150204,094360,39.97,4.11
20150204,093640,,1.51
20150204,095270,,1.22
20150204,101330,9.87,0.2
20150204,103230,5.46,0.59
20150204,101240,4.41,0.47
20150204,109070,11.95,1.7
20150204,099320,54.39,2.53
20150204,097800,,1.11
20150204,114810,16.06,2.08
20150204,118000,164.5,0.46
20150204,126340,,4.2
20150204,123690,41.3,5.0
20150204,131100,1314.0,0.55
20150204,136660,,
20150204,178600,,
20150204,140660,,
20150204,134060,11.33,0.69
20150204,180400,,32.11
20150204,150900,40.18,1.69
20150204,185190,,
20150204,199150,,
20150204,196490,,
20150205,000230,2.62,1.17
20150205,000700,12.9,0.44
20150205,001000,,4.06
20150204,213500,,0.27
20150205,001140,,25.73
20150204,900070,5.93,0.21
20150204,203400,,14.78
20150205,001290,,0.38
20150205,001770,8.31,0.39
20150205,001525,,1.31
20150205,004770,12.69,0.65
20150205,004415,,21.07
20150205,003350,9.09,2.14
20150205,002420,,1.2
20150205,002995,,1.69
20150205,002785,224.12,2.13
20150205,002780,37.12,0.35
20150205,004960,,0.11
20150205,003060,,0.41
20150205,005070,127.39,3.31
20150205,005110,0.46,1.24
20150205,006390,6.63,0.8
20150205,005960,,0.27
20150205,005257,10.34,1.13
20150205,005965,,0.89
20150205,005750,10.75,0.44
20150205,005690,50.14,10.24
20150205,007390,,25.1
20150205,007460,,1.27
20150205,010470,6.38,0.53
20150205,008490,7.15,0.64
20150205,010280,6.41,0.85
20150205,007770,,0.28
20150205,009270,,0.54
20150205,009190,,0.83
20150205,012620,3.97,0.2
20150205,014190,14.86,0.45
20150205,009070,7.4,0.51
20150205,013990,14.39,0.72
20150205,014940,15.16,3.42
20150205,019490,,3.22
20150205,014470,8.2,0.43
20150205,015710,10.98,0.47
20150205,017370,4.01,0.72
20150205,021040,,0.62
20150205,024900,7.93,0.68
20150205,020710,2.05,0.45
20150205,019660,,2.75
20150205,025550,727.0,0.73
20150205,025620,,2.59
20150205,027050,103.41,0.8
20150205,025870,,1.4
20150205,030960,,0.64
20150205,026960,18.79,1.58
20150205,030350,,1.15
20150205,032680,,0.6
20150205,035600,8.33,0.56
20150205,033130,14.89,0.6
20150205,034230,17.7,0.86
20150205,036690,,1.99
20150205,036480,,0.77
20150205,035620,,0.47
20150205,038680,7.63,0.69
20150205,037460,3.22,0.42
20150205,039030,84.38,5.22
20150205,039010,4.93,0.55
20150205,041830,12.14,1.24
20150205,039290,,0.69
20150205,041910,17.71,0.63
20150205,047770,46.37,1.6
20150205,046310,4.48,0.68
20150205,047560,,3.37
20150205,046440,41.75,0.5
20150205,041920,33.31,0.76
20150205,042940,,0.43
20150205,048410,,4.21
20150205,049120,,1.3
20150205,052770,,5.14
20150205,049180,,4.4
20150205,052790,8.04,0.29
20150205,049960,10.91,0.65
20150205,053270,3.95,0.42
20150205,054210,19.62,0.99
20150205,054940,7.05,0.34
20150205,054090,,0.52
20150205,054180,,0.24
20150205,060240,,2.6
20150205,054630,,2.31
20150205,060480,,0.42
20150205,063080,,0.53
20150205,063160,60.47,0.87
20150205,063170,,1.09
20150205,066790,,2.72
20150205,077360,41.69,0.98
20150205,072130,16.11,1.04
20150205,078150,,0.68
20150205,068270,82.29,2.31
20150205,078520,16.51,2.68
20150205,078130,,3.31
20150205,077500,23.71,0.62
20150205,078340,,0.38
20150205,078160,,2.96
20150205,079190,,1.08
20150205,082210,1.96,0.79
20150205,090410,33.08,0.45
20150205,083640,,0.29
20150205,088130,21.32,0.44
20150205,082800,,2.49
20150205,088790,12.66,0.23
20150205,079950,,0.58
20150205,090710,394.38,5.49
20150205,092870,,1.05
20150205,093640,,1.51
20150205,094360,39.97,4.11
20150205,101240,4.41,0.47
20150205,101160,14.05,1.3
20150205,095270,,1.22
20150205,101330,9.87,0.2
20150205,106080,,1.2
20150205,114810,16.06,2.08
20150205,112040,4.66,2.19
20150205,108860,,2.96
20150205,121890,,2.04
20150205,115610,,3.88
20150205,178600,,
20150205,150900,40.18,1.69
20150205,123690,41.3,5.0
20150205,142280,20.12,2.07
20150205,134060,11.33,0.69
20150205,138080,,2.03
20150205,192390,,0.31
20150205,199150,,
20150205,196490,,
20150205,200780,,0.59
20150205,200670,13.76,2.02
20150205,194480,13.63,2.33
20150205,203400,,14.78
20150205,900070,5.93,0.21
20150205,900110,4.94,0.1
20150205,208640,,2.66
20150206,000230,2.62,1.17
20150206,001000,,4.06
20150206,002220,355.83,0.62
20150206,002787,467.06,4.43
20150206,001067,29.19,4.56
20150206,001290,,0.38
20150206,001770,8.31,0.39
20150206,002420,,1.2
20150206,002995,,1.69
20150206,002785,224.12,2.13
20150206,003350,9.09,2.14
20150206,002780,37.12,0.35
20150206,004770,12.69,0.65
20150206,003060,,0.41
20150206,005750,10.75,0.44
20150206,005110,0.46,1.24
20150206,005257,10.34,1.13
20150206,005690,50.14,10.24
20150206,004415,,21.07
20150206,005960,,0.27
20150206,006390,6.63,0.8
20150206,007120,,0.44
20150206,007330,15.08,0.37
20150206,008870,29.14,0.55
20150206,012620,3.97,0.2
20150206,007770,,0.28
20150206,009190,,0.83
20150206,009070,7.4,0.51
20150206,009270,,0.54
20150206,015020,,0.55
20150206,014470,8.2,0.43
20150206,014190,14.86,0.45
20150206,015710,10.98,0.47
20150206,019490,,3.22
20150206,018700,,1.06
20150206,020400,,0.42
20150206,024900,7.93,0.68
20150206,024840,,0.49
20150206,023790,,2.87
20150206,025550,727.0,0.73
20150206,025620,,2.59
20150206,026960,18.79,1.58
20150206,025870,,1.4
20150206,027040,,1.48
