date,code,PER,PBR
20150826,088790,12.66,0.23
20150826,103660,,
20150826,086220,,
20150826,095270,,1.22
20150826,104200,,0.65
20150826,089850,10.09,0.58
20150826,097800,,1.11
20150826,089010,43.14,2.79
20150826,094860,,0.91
20150826,083310,,0.81
20150826,097520,8.39,1.31
20150826,109820,,2.71
20150826,100700,10.04,0.69
20150826,115530,,4.94
20150826,130580,6.6,0.77
20150826,123010,,1.27
20150826,094480,88.42,3.01
20150826,092200,23.51,1.72
20150826,123330,11.56,5.74
20150826,121440,4.72,0.26
20150826,134060,11.33,0.69
20150826,136660,,
20150826,140520,,0.3
20150826,153460,13.07,1.44
20150826,149950,,0.84
20150826,185190,,
20150826,183490,,0.51
20150826,159580,55.34,0.99
20150826,189860,,1.31
20150826,187790,4.23,2.19
20150826,196700,10.16,0.51
20150826,187220,6.19,0.32
20150826,199800,65.17,10.46
20150826,208890,,
20150826,215000,8.6,0.79
20150826,900110,4.94,0.1
20150826,220100,,8.35
20150826,220260,358.64,1.61
20150827,001820,23.87,1.18
20150826,207760,,1.92
20150826,220180,60.0,0.6
20150827,000070,28.92,0.37
20150827,002710,27.85,1.75
20150827,004910,17.41,0.28
20150827,002820,,0.14
20150827,004700,44.08,0.47
20150827,003070,16.11,0.31
20150827,005750,10.75,0.44
20150827,007310,13.6,0.65
20150827,004990,,0.39
20150827,004960,,0.11
20150827,005320,,0.33
20150827,00781K,,0.58
20150827,006840,,0.24
20150827,008870,29.14,0.55
20150827,011080,,0.8
20150827,015710,10.98,0.47
20150827,021045,,1.35
20150827,014940,15.16,3.42
20150827,019010,183.85,0.3
20150827,009180,6.3,0.54
20150827,024090,12.09,0.4
20150827,018290,7.64,3.11
20150827,025620,,2.59
20150827,027970,774.0,0.33
20150827,030720,5.09,0.55
20150827,030190,11.37,2.12
20150827,032850,10.4,1.04
20150827,032685,,12.75
20150827,036220,,0.62
20150827,033290,4.68,0.29
20150827,033250,5.45,0.77
20150827,036170,16.38,0.39
20150827,036120,14.76,2.33
20150827,036010,,0.93
20150827,036570,,1.4
20150827,038460,40.15,0.51
20150827,039740,6.22,0.48
20150827,041460,12.36,1.07
20150827,038680,7.63,0.69
20150827,043590,,0.47
20150827,041590,,2.99
20150827,045660,2.78,0.65
20150827,042510,31.6,2.2
20150827,046940,4.93,0.43
20150827,046120,11.74,1.65
20150827,044480,,0.45
20150827,052420,7.04,0.51
20150827,048470,26.05,0.39
20150827,051980,,3.5
20150827,054300,10.65,0.89
20150827,048870,,1.02
20150827,053300,17.46,1.2
20150827,052690,35.17,5.78
20150827,051780,,1.53
20150827,052710,,0.87
20150827,063570,44.29,0.68
20150827,057880,,
20150827,058820,,1.28
20150827,063760,,0.27
20150827,064480,,1.25
20150827,067630,,1.61
20150827,064550,,1.68
20150827,067730,8.05,1.29
20150827,066130,6.7,0.45
20150827,064090,,0.83
20150827,068290,16.68,0.93
20150827,069640,,0.86
20150827,069140,10.85,0.88
20150827,074610,,1.89
20150827,068330,16.47,0.97
20150827,079190,,1.08
20150827,069260,12.3,0.78
20150827,078130,,3.31
20150827,079430,11.0,0.31
20150827,069410,9.56,0.87
20150827,080010,4.69,0.47
20150827,082660,,7.74
20150827,103660,,
20150827,083650,25.34,8.47
20150827,101160,14.05,1.3
20150827,082920,11.67,1.93
20150827,089850,10.09,0.58
20150827,091120,,0.75
20150827,109820,,2.71
20150827,088790,12.66,0.23
20150827,097520,8.39,1.31
20150827,136660,,
20150827,123010,,1.27
20150827,114920,,
20150827,123330,11.56,5.74
20150827,153460,13.07,1.44
20150827,115500,49.03,7.12
20150827,149010,,
20150827,148250,,1.58
20150827,113810,9.07,1.21
20150827,140520,,0.3
20150827,179720,,
20150827,171010,,1.3
20150827,187790,4.23,2.19
20150827,189860,,1.31
20150827,215000,8.6,0.79
20150827,189980,10.32,0.66
20150827,214430,29.3,4.27
20150827,196700,10.16,0.51
20150827,199150,,
20150827,208890,,
20150827,222670,,
20150827,220260,358.64,1.61
20150827,220180,60.0,0.6
20150827,900140,49.03,0.66
20150827,950130,,0.23
20150828,000180,,0.17
20150828,000250,,19.85
20150828,000880,7.22,0.74
20150828,001070,772.5,0.17
20150828,001390,5.25,0.33
20150828,000070,28.92,0.37
20150828,001045,40.46,0.57
20150828,001470,,
20150828,001515,,1.55
20150828,002170,9.7,0.32
20150828,002025,,0.17
20150828,001630,8.69,0.36
20150828,001820,23.87,1.18
20150828,002020,,0.34
20150828,002390,,0.57
20150828,001780,18.65,0.61
20150828,002320,,0.21
20150828,002460,11.65,0.25
20150828,002600,66.18,0.6
20150828,003070,16.11,0.31
20150828,002795,10.46,0.3
20150828,003000,33.77,1.13
20150828,002820,,0.14
20150828,003060,,0.41
20150828,002790,24.29,0.71
20150828,003120,26.09,0.41
20150828,003090,15.45,0.85
20150828,004105,,1.17
20150828,004700,44.08,0.47
20150828,004910,17.41,0.28
20150828,004870,,0.44
20150828,004960,,0.11
20150828,004830,13.01,0.8
20150828,004835,18.81,1.16
20150828,004985,12.37,0.48
20150828,004990,,0.39
20150828,005090,47.84,0.42
20150828,005320,,0.33
20150828,005960,,0.27
20150828,005745,5.98,0.34
20150828,005610,10.12,0.87
20150828,005670,8.31,0.68
20150828,005750,10.75,0.44
20150828,005965,,0.89
20150828,005740,5.09,0.29
20150828,005440,2.87,0.33
20150828,006060,7.68,0.56
20150828,006050,15.62,0.8
20150828,007540,13.86,0.47
20150828,007210,7.04,0.33
20150828,007570,22.23,1.02
20150828,007310,13.6,0.65
20150828,006345,22.65,2.7
20150828,006840,,0.24
20150828,007070,,0.53
20150828,006280,20.37,1.15
20150828,006490,,2.83
20150828,007575,22.11,1.01
20150828,008970,93.48,1.54
20150828,009810,4.01,0.58
20150828,008490,7.15,0.64
20150828,007980,2.03,0.3
20150828,009190,,0.83
20150828,008770,,1.29
20150828,009420,1076.74,15.05
20150828,009415,,3.45
20150828,008250,,0.24
20150828,010780,,0.39
20150828,014280,,0.37
20150828,014940,15.16,3.42
20150828,012510,42.42,4.39
