date,code,PER,PBR
20150306,083660,,3.34
20150306,101160,14.05,1.3
20150306,091340,11.28,0.3
20150306,096870,37.93,1.15
20150306,066430,105.08,1.16
20150306,090710,394.38,5.49
20150306,079170,5.32,0.5
20150306,069920,,1.01
20150306,103230,5.46,0.59
20150306,097520,8.39,1.31
20150306,101330,9.87,0.2
20150306,101400,,0.58
20150306,104040,,0.55
20150306,094860,,0.91
20150306,102710,15.03,1.61
20150306,099220,,0.91
20150306,080580,,4.34
20150306,101970,116.67,1.02
20150306,092460,14.75,1.44
20150306,098660,,0.85
20150306,109740,,1.62
20150306,113810,9.07,1.21
20150306,114920,,
20150306,128940,52.39,4.93
20150306,115570,,0.33
20150306,177350,2.72,0.63
20150306,140660,,
20150306,121060,,
20150306,126340,,4.2
20150306,198940,,0.56
20150306,199150,,
20150306,171010,,1.3
20150306,203450,7.58,0.84
20150306,149010,,
20150306,208890,,
20150306,197140,,0.43
20150306,200880,3.96,0.29
20150306,203400,,14.78
20150306,200350,,1.39
20150306,900110,4.94,0.1
20150306,205100,20.29,1.35
20150306,115450,,1.93
20150309,000400,41.26,0.98
20150309,000970,10.87,0.41
20150309,000325,8.6,0.66
20150309,001065,12.89,2.01
20150309,001067,29.19,4.56
20150309,001000,,4.06
20150309,001470,,
20150309,002780,37.12,0.35
20150309,001630,8.69,0.36
20150309,001520,,0.23
20150309,002785,224.12,2.13
20150309,002787,467.06,4.43
20150309,003680,22.28,0.42
20150309,003350,9.09,2.14
20150309,004590,3.97,0.39
20150309,004415,,21.07
20150309,004105,,1.17
20150309,004545,,2.15
20150309,004985,12.37,0.48
20150309,006090,7.53,0.37
20150309,005750,10.75,0.44
20150309,005960,,0.27
20150309,005250,6.63,0.72
20150309,006380,,9.13
20150309,006345,22.65,2.7
20150309,006390,6.63,0.8
20150309,006910,15.84,2.45
20150309,006920,119.8,0.99
20150309,007160,26.6,0.4
20150309,008040,6.32,0.54
20150309,007390,,25.1
20150309,007530,15.54,1.15
20150309,008355,,5.12
20150309,009140,16.73,0.34
20150309,009830,,0.51
20150309,010620,55.63,3.83
20150309,008930,43.97,3.02
20150309,010060,,0.56
20150309,008290,,1.12
20150309,010950,,1.01
20150309,011155,144.38,6.98
20150309,013720,,0.73
20150309,014990,,1.67
20150309,012170,,1.7
20150309,014820,13.03,0.95
20150309,012280,4.06,0.58
20150309,016100,,1.27
20150309,016450,,0.33
20150309,018260,17.38,1.4
20150309,020400,,0.42
20150309,017900,26.65,0.39
20150309,024120,12.49,0.34
20150309,023960,35.62,0.9
20150309,025620,,2.59
20150309,025550,727.0,0.73
20150309,030960,,0.64
20150309,027970,774.0,0.33
20150309,026910,3.39,0.72
20150309,025950,72.32,1.23
20150309,028050,8.77,1.14
20150309,032080,33.6,0.23
20150309,032685,,12.75
20150309,035610,3.62,0.46
20150309,032820,44.01,5.17
20150309,032860,,1.18
20150309,033250,5.45,0.77
20150309,036090,,0.62
20150309,038530,,0.54
20150309,037950,20.64,0.84
20150309,036200,26.43,1.26
20150309,038620,22.2,0.45
20150309,036220,,0.62
20150309,033180,,0.3
20150309,046310,4.48,0.68
20150309,042520,,6.04
20150309,045340,7.37,2.08
20150309,042940,,0.43
20150309,041190,3.29,0.81
20150309,039200,419.82,14.88
20150309,049180,,4.4
20150309,051160,5.79,0.66
20150309,048410,,4.21
20150309,049470,,2.96
20150309,052420,7.04,0.51
20150309,052600,11.64,1.18
20150309,053300,17.46,1.2
20150309,052900,10.69,0.42
20150309,054300,10.65,0.89
20150309,058450,,1.02
20150309,058820,,1.28
20150309,065420,,2.29
20150309,064800,0.92,0.33
20150309,060900,,0.93
20150309,063440,10.62,1.14
20150309,063170,,1.09
20150309,066430,105.08,1.16
20150309,065170,,0.77
20150309,071200,5.5,0.8
20150309,068790,,0.46
20150309,067630,,1.61
20150309,075970,32.75,0.53
20150309,078160,,2.96
20150309,079170,5.32,0.5
20150309,080580,,4.34
20150309,083660,,3.34
20150309,082210,1.96,0.79
20150309,091440,,1.7
20150309,092730,10.7,1.45
20150309,090710,394.38,5.49
20150309,091340,11.28,0.3
20150309,094860,,0.91
20150309,095340,39.31,3.15
20150309,098660,,0.85
