date,code,PER,PBR
20160315,002290,5.37,0.63
20160315,007770,,0.28
20160314,236340,,
20160315,009780,6.61,0.9
20160315,000725,,0.73
20160315,015590,515.0,0.96
20160315,014990,,1.67
20160315,001570,,1.31
20160315,006345,22.65,2.7
20160314,900140,49.03,0.66
20160315,009190,,0.83
20160315,017180,45.56,0.56
20160315,000650,,4.08
20160315,004545,,2.15
20160315,004105,,1.17
20160315,000700,12.9,0.44
20160315,007280,24.5,0.46
20160315,001440,158.65,3.11
20160315,003580,,1.56
20160315,012170,,1.7
20160315,018620,,0.83
20160315,019570,,0.49
20160315,024060,401.0,2.24
20160315,027970,774.0,0.33
20160315,032790,,1.27
20160315,032685,,12.75
20160315,032800,,0.47
20160315,036480,,0.77
20160315,043100,,1.14
20160315,052420,7.04,0.51
20160315,054300,10.65,0.89
20160315,049480,11.34,0.82
20160315,044990,6.93,0.96
20160315,039420,7.99,0.95
20160315,052860,,1.19
20160315,047770,46.37,1.6
20160315,051630,,1.45
20160315,044480,,0.45
20160315,054630,,2.31
20160315,056700,10.01,0.54
20160315,058400,15.48,0.43
20160315,058450,,1.02
20160315,034310,10.56,0.64
20160315,059210,8.48,1.43
20160315,064800,0.92,0.33
20160315,061970,,0.84
20160315,078590,9.08,0.85
20160315,052710,,0.87
20160315,086220,,
20160315,060230,,0.37
20160315,089140,,0.2
20160315,094940,37.32,1.68
20160315,086450,13.09,1.24
20160315,094360,39.97,4.11
20160315,098120,15.58,3.01
20160315,109740,,1.62
20160315,115530,,4.94
20160315,121800,4.37,0.39
20160315,121850,,1.84
20160315,149010,,
20160315,131030,11.78,0.72
20160315,134790,,0.59
20160315,142280,20.12,2.07
20160315,159910,,1.67
20160315,185190,,
20160315,123010,,1.27
20160315,178780,5.92,1.43
20160315,130500,12.69,0.43
20160315,148250,,1.58
20160315,193250,,0.55
20160315,182360,15.25,1.2
20160315,189350,,
20160315,199150,,
20160315,206950,,
20160315,200350,,1.39
20160315,204630,,0.57
20160315,220180,60.0,0.6
20160315,196450,,0.68
20160315,200230,,0.69
20160315,223220,,
20160315,232530,,
20160315,232680,25.95,2.8
20160316,000070,28.92,0.37
20160316,002290,5.37,0.63
20160316,007770,,0.28
20160316,001440,158.65,3.11
20160316,006060,7.68,0.56
20160316,007280,24.5,0.46
20160316,012170,,1.7
20160316,014200,,0.57
20160316,014620,28.58,1.39
20160316,011200,4.48,0.77
20160316,009190,,0.83
20160316,014990,,1.67
20160316,016920,,0.4
20160316,018290,7.64,3.11
20160316,027970,774.0,0.33
20160316,017180,45.56,0.56
20160316,032790,,1.27
20160316,033180,,0.3
20160316,023160,14.73,1.07
20160316,039420,7.99,0.95
20160316,042940,,0.43
20160316,044480,,0.45
20160316,043100,,1.14
20160316,044990,6.93,0.96
20160316,048530,,1.37
20160316,032800,,0.47
20160316,047770,46.37,1.6
20160316,051160,5.79,0.66
20160316,051630,,1.45
20160316,049480,11.34,0.82
20160316,060230,,0.37
20160316,059210,8.48,1.43
20160316,052860,,1.19
20160316,052020,,7.24
20160316,058400,15.48,0.43
20160316,056700,10.01,0.54
20160316,052710,,0.87
20160316,069140,10.85,0.88
20160316,061970,,0.84
20160316,066430,105.08,1.16
20160316,073640,,1.14
20160316,088290,,1.77
20160316,094360,39.97,4.11
20160316,084440,71.71,2.61
20160316,086220,,
20160316,083650,25.34,8.47
20160316,089230,,0.97
20160316,091700,13.89,0.72
20160316,091120,,0.75
20160316,078590,9.08,0.85
20160316,094940,37.32,1.68
20160316,103660,,
20160316,134060,11.33,0.69
20160316,098120,15.58,3.01
20160316,121800,4.37,0.39
20160316,131030,11.78,0.72
20160316,140660,,
20160316,109740,,1.62
20160316,097780,,0.3
20160316,122450,2.08,0.45
20160316,134790,,0.59
20160316,149010,,
20160316,148250,,1.58
20160316,179720,,
20160316,142280,20.12,2.07
20160316,185190,,
20160316,175140,,2.27
20160316,196450,,0.68
20160316,159910,,1.67
20160316,199150,,
20160316,189350,,
20160316,193250,,0.55
20160316,200230,,0.69
20160316,203400,,14.78
20160316,200350,,1.39
20160316,204630,,0.57
20160316,223220,,
20160316,206400,,0.91
20160316,220180,60.0,0.6
20160316,206950,,
20160316,211050,9.33,3.39
20160316,232530,,
20160316,232680,25.95,2.8
20160317,000070,28.92,0.37
20160317,001440,158.65,3.11
20160317,001250,4.56,0.37
20160316,234100,23.35,0.4
20160317,002290,5.37,0.63
20160317,004590,3.97,0.39
20160317,003580,,1.56
20160317,004080,27.88,1.11
20160317,003780,9.28,1.4
20160317,007120,,0.44
20160317,007770,,0.28
20160317,009190,,0.83
20160317,012170,,1.7
20160317,007280,24.5,0.46
20160317,014940,15.16,3.42
20160317,014200,,0.57
20160317,011370,2.23,0.16
20160317,017650,4.82,0.21
20160317,017180,45.56,0.56
20160317,018290,7.64,3.11
20160317,011200,4.48,0.77
20160317,019570,,0.49
20160317,020180,4.76,1.04
20160317,023790,,2.87
20160317,027970,774.0,0.33
20160317,032790,,1.27
20160317,028050,8.77,1.14
20160317,021880,52.0,0.71
20160317,024060,401.0,2.24
20160317,033180,,0.3
20160317,029480,,0.55
20160317,033500,19.21,4.26
20160317,032800,,0.47
20160317,033250,5.45,0.77
20160317,036200,26.43,1.26
20160317,035200,28.64,0.75
20160317,039420,7.99,0.95
20160317,042040,,0.53
20160317,041590,,2.99
20160317,039200,419.82,14.88
20160317,043090,,0.21
20160317,044480,,0.45
20160317,047920,94.55,4.44
20160317,044990,6.93,0.96
20160317,048530,,1.37
20160317,049550,,0.78
20160317,051630,,1.45
20160317,047770,46.37,1.6
20160317,052900,10.69,0.42
20160317,052420,7.04,0.51
20160317,052860,,1.19
20160317,052710,,0.87
20160317,052020,,7.24
20160317,057880,,
20160317,058400,15.48,0.43
20160317,064090,,0.83
20160317,069140,10.85,0.88
20160317,056700,10.01,0.54
20160317,076340,,
20160317,058820,,1.28
20160317,073640,,1.14
20160317,078130,,3.31
20160317,086220,,
20160317,083660,,3.34
20160317,092590,,
20160317,083650,25.34,8.47
20160317,089230,,0.97
20160317,088290,,1.77
20160317,098120,15.58,3.01
20160317,094940,37.32,1.68
20160317,097780,,0.3
20160317,094860,,0.91
20160317,101160,14.05,1.3
20160317,103660,,
20160317,106520,,0.92
20160317,115530,,4.94
20160317,140660,,
20160317,107640,29.58,5.73
20160317,134790,,0.59
20160317,134060,11.33,0.69
20160317,109740,,1.62
20160317,121800,4.37,0.39
20160317,123040,,0.53
20160317,136660,,
20160317,185190,,
20160317,149010,,
20160317,142280,20.12,2.07
20160317,179720,,
20160317,189350,,
20160317,196450,,0.68
20160317,175140,,2.27
20160317,205500,,4.52
20160317,200230,,0.69
20160317,204630,,0.57
20160317,206400,,0.91
20160317,217880,,
20160317,211050,9.33,3.39
20160317,220100,,8.35
20160317,232530,,
20160317,223220,,
20160317,220180,60.0,0.6
20160317,234100,23.35,0.4
20160317,232680,25.95,2.8
20160317,222160,,5.57
20160317,236340,,
20160318,001250,4.56,0.37
20160318,001440,158.65,3.11
20160318,000070,28.92,0.37
20160318,002290,5.37,0.63
20160318,003780,9.28,1.4
20160318,001525,,1.31
20160318,007120,,0.44
20160318,003520,,3.9
20160318,006490,,2.83
20160318,007390,,25.1
20160318,007530,15.54,1.15
20160318,007280,24.5,0.46
20160318,008290,,1.12
20160318,018680,,0.87
20160318,011690,,1.0
20160318,020180,4.76,1.04
20160318,018290,7.64,3.11
20160318,014200,,0.57
20160318,013720,,0.73
20160318,023790,,2.87
20160318,021880,52.0,0.71
20160318,009190,,0.83
20160318,028050,8.77,1.14
20160318,024060,401.0,2.24
20160318,032790,,1.27
20160318,032960,102.39,0.82
20160318,027970,774.0,0.33
20160318,033180,,0.3
20160318,033500,19.21,4.26
20160318,039420,7.99,0.95
20160318,038530,,0.54
20160318,036810,128.32,2.72
20160318,035200,28.64,0.75
20160318,041590,,2.99
20160318,035620,,0.47
20160318,036200,26.43,1.26
20160318,042040,,0.53
20160318,036630,,0.46
20160318,044480,,0.45
20160318,043090,,0.21
20160318,041960,101.55,6.15
20160318,047920,94.55,4.44
20160318,047770,46.37,1.6
20160318,051630,,1.45
20160318,044990,6.93,0.96
20160318,052020,,7.24
20160318,052860,,1.19
20160318,052420,7.04,0.51
20160318,052900,10.69,0.42
20160318,056730,,0.62
20160318,058630,7.56,0.9
20160318,053160,,0.65
20160318,057880,,
20160318,054300,10.65,0.89
20160318,054630,,2.31
20160318,058400,15.48,0.43
20160318,056700,10.01,0.54
20160318,058820,,1.28
20160318,064090,,0.83
20160318,065500,,2.12
20160318,073640,,1.14
20160318,080420,26.97,0.36
20160318,089230,,0.97
20160318,073570,,0.85
20160318,083650,25.34,8.47
20160318,078130,,3.31
20160318,093240,,0.51
20160318,094940,37.32,1.68
20160318,103660,,
20160318,095270,,1.22
20160318,106520,,0.92
20160318,101160,14.05,1.3
20160318,115440,29.04,0.79
20160318,131030,11.78,0.72
20160318,108860,,2.96
20160318,134060,11.33,0.69
20160318,107640,29.58,5.73
20160318,109740,,1.62
20160318,097800,,1.11
20160318,140660,,
20160318,178600,,
20160318,145270,,
20160318,189350,,
20160318,185190,,
20160318,149010,,
20160318,179720,,
20160318,175140,,2.27
20160318,148250,,1.58
20160318,200230,,0.69
20160318,204630,,0.57
20160318,205500,,4.52
20160318,206950,,
20160318,206400,,0.91
20160318,211050,9.33,3.39
20160318,217880,,
20160318,222110,32.32,2.74
20160318,220180,60.0,0.6
20160318,229000,357.5,2.01
20160318,232530,,
20160318,222160,,5.57
20160318,236340,,
20160321,000650,,4.08
20160318,234100,23.35,0.4
20160318,232680,25.95,2.8
20160321,001440,158.65,3.11
20160321,001250,4.56,0.37
20160321,001525,,1.31
20160321,001570,,1.31
20160321,002700,28.22,1.06
20160321,002290,5.37,0.63
20160321,003780,9.28,1.4
20160321,007120,,0.44
20160321,011690,,1.0
20160321,004430,7.18,0.3
20160321,003520,,3.9
20160321,006490,,2.83
20160321,007530,15.54,1.15
20160321,007770,,0.28
20160321,013720,,0.73
20160321,007280,24.5,0.46
20160321,014680,17.45,2.29
20160321,015020,,0.55
20160321,014200,,0.57
20160321,020180,4.76,1.04
20160321,014940,15.16,3.42
20160321,018290,7.64,3.11
20160321,019570,,0.49
20160321,021050,,0.34
20160321,021880,52.0,0.71
20160321,023790,,2.87
20160321,031860,,0.32
20160321,033250,5.45,0.77
20160321,032960,102.39,0.82
20160321,033500,19.21,4.26
20160321,035200,28.64,0.75
20160321,033180,,0.3
20160321,032790,,1.27
20160321,035620,,0.47
20160321,036810,128.32,2.72
20160321,037760,,0.62
20160321,036630,,0.46
20160321,042040,,0.53
20160321,039240,10.83,0.66
20160321,040910,,0.8
20160321,047770,46.37,1.6
20160321,044990,6.93,0.96
20160321,044480,,0.45
20160321,043090,,0.21
20160321,038530,,0.54
20160321,049480,11.34,0.82
20160321,051160,5.79,0.66
20160321,052020,,7.24
20160321,047920,94.55,4.44
20160321,053160,,0.65
20160321,051630,,1.45
20160321,052420,7.04,0.51
20160321,052860,,1.19
20160321,054410,16.75,0.37
20160321,056090,37.96,1.11
20160321,054620,,0.36
20160321,056730,,0.62
20160321,060260,22.09,0.79
20160321,052900,10.69,0.42
20160321,058820,,1.28
20160321,065420,,2.29
20160321,064520,,0.39
20160321,065500,,2.12
20160321,065770,,0.99
20160321,065510,210.0,0.76
20160321,066430,105.08,1.16
20160321,078590,9.08,0.85
20160321,078130,,3.31
20160321,071970,31.45,8.03
20160321,073640,,1.14
20160321,095270,,1.22
20160321,083650,25.34,8.47
20160321,089230,,0.97
20160321,080420,26.97,0.36
20160321,092590,,
20160321,086520,,7.75
20160321,089980,28.13,1.37
20160321,096630,,0.78
20160321,103660,,
20160321,101160,14.05,1.3
20160321,106520,,0.92
20160321,097780,,0.3
20160321,097800,,1.11
20160321,109820,,2.71
20160321,115440,29.04,0.79
20160321,108860,,2.96
20160321,121060,,
20160321,115480,,0.57
20160321,115530,,4.94
20160321,121600,,3.1
20160321,123840,,0.41
20160321,131970,,2.1
20160321,140660,,
20160321,122640,30.49,2.71
20160321,121850,,1.84
20160321,123010,,1.27
20160321,131220,10.59,0.78
20160321,145270,,
20160321,185190,,
20160321,189350,,
20160321,149010,,
20160321,194370,4.31,0.63
20160321,171010,,1.3
20160321,205500,,4.52
20160321,175140,,2.27
20160321,203690,,2.52
20160321,199150,,
20160321,206400,,0.91
20160321,196450,,0.68
20160321,222110,32.32,2.74
20160321,217880,,
20160321,208890,,
20160321,222160,,5.57
20160321,208710,,0.72
20160321,220180,60.0,0.6
20160321,206950,,
20160321,213420,21.83,2.32
20160321,223220,,
20160321,221800,,1.61
20160321,232530,,
20160321,233990,,
20160321,229000,357.5,2.01
20160321,232680,25.95,2.8
20160322,000070,28.92,0.37
20160322,001525,,1.31
20160321,236340,,
20160321,234100,23.35,0.4
20160322,001040,77.15,1.08
20160322,001440,158.65,3.11
20160322,002290,5.37,0.63
20160322,001570,,1.31
20160322,002700,28.22,1.06
20160322,002630,,0.99
20160322,003520,,3.9
20160322,003780,9.28,1.4
20160322,004430,7.18,0.3
20160322,009190,,0.83
20160322,007120,,0.44
20160322,007530,15.54,1.15
20160322,004830,13.01,0.8
20160322,011155,144.38,6.98
20160322,011000,,2.78
20160322,017180,45.56,0.56
20160322,014680,17.45,2.29
20160322,014200,,0.57
20160322,019570,,0.49
20160322,018290,7.64,3.11
20160322,010140,81.68,6.15
20160322,013720,,0.73
20160322,020180,4.76,1.04
20160322,021050,,0.34
20160322,033250,5.45,0.77
20160322,035200,28.64,0.75
20160322,032790,,1.27
20160322,025550,727.0,0.73
20160322,031860,,0.32
20160322,021880,52.0,0.71
20160322,033500,19.21,4.26
20160322,033180,,0.3
20160322,035620,,0.47
20160322,036810,128.32,2.72
20160322,044990,6.93,0.96
20160322,043090,,0.21
20160322,046120,11.74,1.65
20160322,049550,,0.78
20160322,049480,11.34,0.82
20160322,046210,40.56,0.96
20160322,047920,94.55,4.44
20160322,051630,,1.45
20160322,047820,,0.47
20160322,051160,5.79,0.66
20160322,052900,10.69,0.42
20160322,058820,,1.28
20160322,060260,22.09,0.79
20160322,052020,,7.24
20160322,065500,,2.12
20160322,065420,,2.29
20160322,065770,,0.99
20160322,072950,6.67,0.5
20160322,086220,,
20160322,073640,,1.14
20160322,080420,26.97,0.36
20160322,095270,,1.22
20160322,092590,,
20160322,083650,25.34,8.47
20160322,078590,9.08,0.85
20160322,101160,14.05,1.3
20160322,097780,,0.3
20160322,115440,29.04,0.79
20160322,103660,,
20160322,121060,,
20160322,108860,,2.96
20160322,145270,,
20160322,136660,,
20160322,123860,13.9,2.75
20160322,142280,20.12,2.07
20160322,109740,,1.62
20160322,131970,,2.1
20160322,115480,,0.57
20160322,148250,,1.58
20160322,189350,,
20160322,185190,,
20160322,178780,5.92,1.43
20160322,171010,,1.3
20160322,197140,,0.43
20160322,149010,,
20160322,196450,,0.68
20160322,203690,,2.52
20160322,206400,,0.91
20160322,206950,,
20160322,217880,,
20160322,211050,9.33,3.39
20160322,204630,,0.57
20160322,205500,,4.52
20160322,222160,,5.57
20160322,220180,60.0,0.6
20160322,222110,32.32,2.74
20160322,234100,23.35,0.4
20160323,001040,77.15,1.08
20160322,229000,357.5,2.01
20160323,001570,,1.31
20160323,001250,4.56,0.37
20160322,232680,25.95,2.8
20160323,001440,158.65,3.11
20160323,003520,,3.9
20160323,002290,5.37,0.63
20160323,004430,7.18,0.3
20160323,004830,13.01,0.8
20160323,006090,7.53,0.37
20160323,003780,9.28,1.4
20160323,006050,15.62,0.8
20160323,006340,22.26,2.65
20160323,007120,,0.44
20160323,007530,15.54,1.15
20160323,014680,17.45,2.29
20160323,004870,,0.44
20160323,018290,7.64,3.11
20160323,025550,727.0,0.73
20160323,020180,4.76,1.04
20160323,027040,,1.48
20160323,016920,,0.4
20160323,033250,5.45,0.77
20160323,031860,,0.32
20160323,021050,,0.34
20160323,021880,52.0,0.71
20160323,035200,28.64,0.75
20160323,035620,,0.47
20160323,045510,24.76,0.73
20160323,041590,,2.99
20160323,036630,,0.46
20160323,033500,19.21,4.26
20160323,042940,,0.43
20160323,036810,128.32,2.72
20160323,043090,,0.21
20160323,044990,6.93,0.96
20160323,042040,,0.53
20160323,047770,46.37,1.6
20160323,052020,,7.24
20160323,047820,,0.47
20160323,049480,11.34,0.82
20160323,047920,94.55,4.44
20160323,049550,,0.78
20160323,051500,12.56,0.75
20160323,051630,,1.45
20160323,053160,,0.65
20160323,065420,,2.29
20160323,065500,,2.12
20160323,072950,6.67,0.5
20160323,078130,,3.31
20160323,058820,,1.28
20160323,060260,22.09,0.79
20160323,080420,26.97,0.36
20160323,078590,9.08,0.85
20160323,065770,,0.99
20160323,100220,5.72,0.37
20160323,103660,,
20160323,085310,,0.56
20160323,097780,,0.3
20160323,090370,,0.57
20160323,107640,29.58,5.73
20160323,086220,,
20160323,108860,,2.96
20160323,101160,14.05,1.3
20160323,084010,10.87,0.31
20160323,109820,,2.71
20160323,115440,29.04,0.79
20160323,121060,,
20160323,109740,,1.62
20160323,130500,12.69,0.43
20160323,133820,,2.01
20160323,136660,,
20160323,051160,5.79,0.66
20160323,122640,30.49,2.71
20160323,123860,13.9,2.75
20160323,131970,,2.1
20160323,140660,,
20160323,171010,,1.3
20160323,202960,,
20160323,140410,,52.34
20160323,175140,,2.27
20160323,197140,,0.43
20160323,196450,,0.68
20160323,193250,,0.55
20160323,145270,,
20160323,206400,,0.91
20160323,204630,,0.57
20160323,206950,,
20160323,217880,,
20160323,223220,,
20160323,208890,,
20160323,214330,,0.38
20160323,220180,60.0,0.6
20160323,222160,,5.57
20160323,229000,357.5,2.01
20160323,221800,,1.61
20160323,233990,,
20160324,000650,,4.08
20160323,900100,,0.89
20160324,001525,,1.31
20160323,234100,23.35,0.4
20160324,001040,77.15,1.08
20160324,001250,4.56,0.37
20160324,001440,158.65,3.11
20160324,002290,5.37,0.63
20160324,003520,,3.9
20160324,001570,,1.31
20160324,003780,9.28,1.4
20160324,004870,,0.44
20160324,004430,7.18,0.3
20160324,010060,,0.56
20160324,006050,15.62,0.8
20160324,007530,15.54,1.15
20160324,013720,,0.73
20160324,014680,17.45,2.29
20160324,014280,,0.37
20160324,015860,12.95,0.71
20160324,023790,,2.87
20160324,019570,,0.49
20160324,024850,,1.18
20160324,021050,,0.34
20160324,019180,2.89,0.66
20160324,025550,727.0,0.73
20160324,019660,,2.75
20160324,025870,,1.4
20160324,031860,,0.32
20160324,030960,,0.64
20160324,032980,,0.83
20160324,026040,,0.93
20160324,027710,7.68,0.49
20160324,036630,,0.46
20160324,046310,4.48,0.68
20160324,042940,,0.43
20160324,037760,,0.62
20160324,035620,,0.47
20160324,047770,46.37,1.6
20160324,044990,6.93,0.96
20160324,049480,11.34,0.82
20160324,064760,24.46,3.42
20160324,064090,,0.83
20160324,053160,,0.65
20160324,065420,,2.29
20160324,065500,,2.12
20160324,052020,,7.24
20160324,065770,,0.99
20160324,066410,17.47,0.67
20160324,069140,10.85,0.88
20160324,067390,,0.67
20160324,069920,,1.01
20160324,072950,6.67,0.5
20160324,069620,21.55,1.93
20160324,073640,,1.14
20160324,078590,9.08,0.85
20160324,086220,,
20160324,077970,20.36,4.12
20160324,080580,,4.34
20160324,084010,10.87,0.31
20160324,088290,,1.77
20160324,101670,,2.22
20160324,097800,,1.11
20160324,097780,,0.3
20160324,100220,5.72,0.37
20160324,090370,,0.57
20160324,108860,,2.96
20160324,107640,29.58,5.73
20160324,103660,,
20160324,115440,29.04,0.79
20160324,121060,,
20160324,109820,,2.71
20160324,123570,9.65,0.45
20160324,123010,,1.27
20160324,124500,25.49,4.84
20160324,123860,13.9,2.75
20160324,131400,,0.99
20160324,134060,11.33,0.69
20160324,136660,,
20160324,134790,,0.59
20160324,140660,,
20160324,142210,13.25,0.84
20160324,145270,,
20160324,171010,,1.3
20160324,148250,,1.58
20160324,178780,5.92,1.43
20160324,151910,,4.67
20160324,179720,,
20160324,182360,15.25,1.2
20160324,186230,,1.26
20160324,175140,,2.27
20160324,202960,,
20160324,193250,,0.55
20160324,192080,7.22,0.9
20160324,199800,65.17,10.46
20160324,206400,,0.91
20160324,194370,4.31,0.63
20160324,206950,,
20160324,204630,,0.57
20160324,208890,,
20160324,197140,,0.43
20160324,217880,,
20160324,217950,,
20160324,232530,,
20160324,200710,,2.28
20160324,220100,,8.35
20160324,223220,,
20160324,234100,23.35,0.4
20160324,232680,25.95,2.8
20160324,222160,,5.57
20160325,000080,13.73,1.14
20160325,000650,,4.08
20160325,001250,4.56,0.37
20160325,001780,18.65,0.61
20160325,001440,158.65,3.11
20160325,001570,,1.31
20160325,002760,,1.26
20160325,003520,,3.9
20160325,002290,5.37,0.63
20160325,001000,,4.06
20160325,003780,9.28,1.4
20160325,003560,,0.75
20160325,006050,15.62,0.8
20160324,220180,60.0,0.6
20160325,012700,5.53,0.22
20160325,014280,,0.37
20160325,005740,5.09,0.29
20160325,006490,,2.83
20160325,004870,,0.44
20160325,014620,28.58,1.39
20160325,019660,,2.75
20160325,020180,4.76,1.04
20160325,023790,,2.87
20160325,019180,2.89,0.66
20160325,026040,,0.93
20160325,024850,,1.18
20160325,027710,7.68,0.49
20160325,025550,727.0,0.73
20160325,031860,,0.32
20160325,021050,,0.34
20160325,032500,,5.34
20160325,032980,,0.83
20160325,036630,,0.46
20160325,032800,,0.47
20160325,044990,6.93,0.96
20160325,046310,4.48,0.68
20160325,038540,,0.2
20160325,038870,,0.55
20160325,039440,14.42,1.21
20160325,039840,,1.13
20160325,042040,,0.53
20160325,036480,,0.77
20160325,050760,,0.35
20160325,064090,,0.83
20160325,054410,16.75,0.37
20160325,052860,,1.19
20160325,065420,,2.29
20160325,053160,,0.65
20160325,052900,10.69,0.42
20160325,052020,,7.24
20160325,064760,24.46,3.42
20160325,065770,,0.99
20160325,067370,141.67,2.84
20160325,086220,,
20160325,068760,82.47,6.51
20160325,069620,21.55,1.93
20160325,080420,26.97,0.36
20160325,070590,84.62,2.22
20160325,080580,,4.34
20160325,084010,10.87,0.31
20160325,086390,,3.12
20160325,088290,,1.77
20160325,092590,,
20160325,103660,,
20160325,121060,,
20160325,107640,29.58,5.73
20160325,101670,,2.22
20160325,090370,,0.57
20160325,109820,,2.71
20160325,097780,,0.3
20160325,123840,,0.41
20160325,123570,9.65,0.45
20160325,123860,13.9,2.75
20160325,140660,,
20160325,136660,,
20160325,139050,,1.33
20160325,131030,11.78,0.72
20160325,171010,,1.3
20160325,134790,,0.59
20160325,140410,,52.34
20160325,175140,,2.27
20160325,182360,15.25,1.2
20160325,134060,11.33,0.69
20160325,178780,5.92,1.43
20160325,185190,,
20160325,189350,,
20160325,196170,299.32,82.81
20160325,186230,,1.26
20160325,194370,4.31,0.63
20160325,204630,,0.57
20160325,193250,,0.55
20160325,199800,65.17,10.46
20160325,200710,,2.28
20160325,206400,,0.91
20160325,208890,,
20160325,222160,,5.57
20160325,223220,,
20160325,232680,25.95,2.8
20160325,232530,,
20160325,220180,60.0,0.6
20160325,234100,23.35,0.4
20160328,000180,,0.17
20160325,900100,,0.89
20160328,000080,13.73,1.14
20160328,001000,,4.06
20160328,002390,,0.57
20160325,236340,,
20160328,001250,4.56,0.37
20160328,001820,23.87,1.18
20160328,002290,5.37,0.63
20160328,001780,18.65,0.61
20160328,003280,10.8,1.82
20160328,003520,,3.9
20160328,002760,,1.26
20160328,003580,,1.56
20160328,004380,,1.27
20160328,005670,8.31,0.68
20160328,004910,17.41,0.28
20160328,004770,12.69,0.65
20160328,005740,5.09,0.29
