date,code,PER,PBR
20150604,012030,2.56,0.6
20150604,023960,35.62,0.9
20150604,013700,,0.59
20150604,027970,774.0,0.33
20150604,025620,,2.59
20150604,012790,5.98,0.44
20150604,019660,,2.75
20150604,011155,144.38,6.98
20150604,031310,,0.24
20150604,014970,,1.7
20150604,025950,72.32,1.23
20150604,013720,,0.73
20150604,021045,,1.35
20150604,016100,,1.27
20150604,014915,52.07,2.25
20150604,011080,,0.8
20150604,011200,4.48,0.77
20150604,029460,5.15,0.34
20150604,011090,11.6,0.66
20150604,030960,,0.64
20150604,031330,8.22,0.82
20150604,032685,,12.75
20150604,032580,,0.84
20150604,034830,24.98,0.29
20150604,032940,5.03,0.49
20150604,033340,,2.63
20150604,033290,4.68,0.29
20150604,033160,,0.53
20150604,039830,16.0,1.41
20150604,036090,,0.62
20150604,034120,24.04,0.39
20150604,041910,17.71,0.63
20150604,039010,4.93,0.55
20150604,038620,22.2,0.45
20150604,042040,,0.53
20150604,040160,,0.51
20150604,039200,419.82,14.88
20150604,036220,,0.62
20150604,037400,,0.17
20150604,043200,,1.6
20150604,042370,45.61,0.93
20150604,039980,23.52,1.57
20150604,043220,,0.61
20150604,035290,,1.39
20150604,044960,14.84,0.99
20150604,045060,6.35,0.33
20150604,045520,,1.08
20150604,044340,,0.42
20150604,047560,,3.37
20150604,048410,,4.21
20150604,051980,,3.5
20150604,051160,5.79,0.66
20150604,060260,22.09,0.79
20150604,053060,2.76,0.51
20150604,059210,8.48,1.43
20150604,057540,15.37,0.41
20150604,052670,,1.93
20150604,064800,0.92,0.33
20150604,065710,15.65,2.05
20150604,060380,10.65,0.26
20150604,060240,,2.6
20150604,067000,,1.33
20150604,064090,,0.83
20150604,066910,,1.15
20150604,067630,,1.61
20150604,068940,,1.79
20150604,073110,,0.5
20150604,065950,,0.83
20150604,067770,26.19,0.4
20150604,069330,,0.77
20150604,072020,15.78,0.88
20150604,064850,16.54,1.53
20150604,073190,,1.57
20150604,078070,18.85,0.68
20150604,078160,,2.96
20150604,079430,11.0,0.31
20150604,078130,,3.31
20150604,080420,26.97,0.36
20150604,080220,55.7,3.41
20150604,079190,,1.08
20150604,082920,11.67,1.93
20150604,083550,,0.32
20150604,093640,,1.51
20150604,089140,,0.2
20150604,094480,88.42,3.01
20150604,084650,,0.87
20150604,096870,37.93,1.15
20150604,084010,10.87,0.31
20150604,094860,,0.91
20150604,098120,15.58,3.01
20150604,100090,51.72,1.6
20150604,100030,9.82,0.95
20150604,100120,11.94,0.7
20150604,101730,,1.13
20150604,100700,10.04,0.69
20150604,102280,,0.74
20150604,106080,,1.2
20150604,104460,4.14,0.85
20150604,102940,,1.45
20150604,104700,59.18,0.44
20150604,106520,,0.92
20150604,109740,,1.62
20150604,109960,,0.19
20150604,121850,,1.84
20150604,115480,,0.57
20150604,115450,,1.93
20150604,136660,,
20150604,122640,30.49,2.71
20150604,123860,13.9,2.75
20150604,118000,164.5,0.46
20150604,123330,11.56,5.74
