date,code,PER,PBR
20160425,004800,3.82,1.01
20160425,005950,,2.55
20160425,005965,,0.89
20160425,004430,7.18,0.3
20160425,004100,,0.8
20160425,003060,,0.41
20160425,006880,45.1,0.69
20160425,007120,,0.44
20160425,011080,,0.8
20160425,006910,15.84,2.45
20160425,011210,9.88,0.4
20160425,011810,,3.62
20160425,010580,116.84,3.56
20160425,006570,,0.81
20160425,008290,,1.12
20160425,005160,,0.39
20160425,005745,5.98,0.34
20160425,003570,19.32,1.31
20160425,004870,,0.44
20160425,010770,3.36,0.47
20160425,013000,11.97,0.65
20160425,012790,5.98,0.44
20160425,023790,,2.87
20160425,016380,2.9,0.25
20160425,026040,,0.93
20160425,014470,8.2,0.43
20160425,018700,,1.06
20160425,019170,,2.78
20160425,027710,7.68,0.49
20160425,030530,,2.38
20160425,035200,28.64,0.75
20160425,036220,,0.62
20160425,038620,22.2,0.45
20160425,038530,,0.54
20160425,038460,40.15,0.51
20160425,031860,,0.32
20160425,033180,,0.3
20160425,038110,73.12,0.33
20160425,036620,16.88,4.31
20160425,032820,44.01,5.17
20160425,040350,,1.23
20160425,041190,3.29,0.81
20160425,047770,46.37,1.6
20160425,043340,,1.6
20160425,048870,,1.02
20160425,045510,24.76,0.73
20160425,044990,6.93,0.96
20160425,044780,,0.46
20160425,049550,,0.78
20160425,052460,,0.81
20160425,052400,17.28,3.13
20160425,057680,,0.45
20160425,054210,19.62,0.99
20160425,051980,,3.5
20160425,057540,15.37,0.41
20160425,048530,,1.37
20160425,058820,,1.28
20160425,058400,15.48,0.43
20160425,059100,6.78,0.72
20160425,063440,10.62,1.14
20160425,072950,6.67,0.5
20160425,064090,,0.83
20160425,069540,,0.62
20160425,065170,,0.77
20160425,066430,105.08,1.16
20160425,077970,20.36,4.12
20160425,074430,,1.4
20160425,074610,,1.89
20160425,080470,4.17,0.51
20160425,082850,,0.49
20160425,083640,,0.29
20160425,086220,,
20160425,083790,,1.67
20160425,076080,,0.54
20160425,087010,,46.13
20160425,089140,,0.2
20160425,090470,,0.36
20160425,090350,7.83,0.42
20160425,092590,,
20160425,092220,,0.43
20160425,092600,,1.27
20160425,095660,,0.97
20160425,103660,,
20160425,098120,15.58,3.01
20160425,109610,,0.78
20160425,095700,,0.94
20160425,109820,,2.71
20160425,107640,29.58,5.73
20160425,114920,,
20160425,119830,8.55,0.73
20160425,121890,,2.04
20160425,121800,4.37,0.39
20160425,123840,,0.41
20160425,126880,16.25,0.57
20160425,128940,52.39,4.93
20160425,136540,8.52,0.74
20160425,138610,,9.6
20160425,141080,3100.0,9.49
20160425,131100,1314.0,0.55
20160425,149010,,
20160425,133820,,2.01
20160425,179720,,
20160425,142210,13.25,0.84
20160425,153460,13.07,1.44
20160425,189350,,
20160425,18064K,5.32,0.69
20160425,199150,,
20160425,196450,,0.68
20160425,189330,,4.6
20160425,202960,,
20160425,198940,,0.56
20160425,195990,,1.44
20160425,217880,,
20160425,206950,,
20160425,222160,,5.57
20160425,232530,,
20160425,232680,25.95,2.8
20160425,224810,,
20160425,223220,,
20160425,204630,,0.57
20160425,234100,23.35,0.4
20160426,005965,,0.89
20160426,002620,,0.38
20160426,003060,,0.41
20160426,006570,,0.81
20160426,006910,15.84,2.45
20160426,010770,3.36,0.47
20160426,007720,,0.77
20160426,006880,45.1,0.69
20160426,011080,,0.8
20160426,013000,11.97,0.65
20160426,011810,,3.62
20160426,014910,13.43,0.58
20160426,011210,9.88,0.4
20160426,008290,,1.12
20160426,033560,4.2,0.3
20160426,031860,,0.32
20160426,030530,,2.38
20160426,016380,2.9,0.25
20160426,032820,44.01,5.17
20160426,035200,28.64,0.75
20160426,036220,,0.62
20160426,041190,3.29,0.81
20160426,019170,,2.78
20160426,044990,6.93,0.96
20160426,045390,13.43,1.82
20160426,038530,,0.54
20160426,046120,11.74,1.65
20160426,048870,,1.02
20160426,057540,15.37,0.41
20160426,049470,,2.96
20160426,044780,,0.46
20160426,052400,17.28,3.13
20160426,059100,6.78,0.72
20160426,058400,15.48,0.43
20160426,051980,,3.5
20160426,065500,,2.12
20160426,069460,15.03,1.28
20160426,064090,,0.83
20160426,051780,,1.53
20160426,066430,105.08,1.16
20160426,065660,,2.31
20160426,063440,10.62,1.14
20160426,086220,,
20160426,066590,,1.2
20160426,083640,,0.29
20160426,082850,,0.49
20160426,089140,,0.2
20160426,090350,7.83,0.42
20160426,092460,14.75,1.44
20160426,096870,37.93,1.15
20160426,092590,,
20160426,092220,,0.43
20160426,090470,,0.36
20160426,092870,,1.05
20160426,101000,,0.86
20160426,103660,,
20160426,102120,26.54,1.6
20160426,114920,,
20160426,107640,29.58,5.73
20160426,112610,8.29,1.48
20160426,109960,,0.19
20160426,121800,4.37,0.39
20160426,123840,,0.41
20160426,136660,,
20160426,127710,,0.35
20160426,153460,13.07,1.44
20160426,138610,,9.6
20160426,189350,,
20160426,185190,,
20160426,180400,,32.11
20160426,189330,,4.6
20160426,18064K,5.32,0.69
20160426,195990,,1.44
20160426,196450,,0.68
20160426,197140,,0.43
20160426,208710,,0.72
20160426,204630,,0.57
20160426,223220,,
20160426,211050,9.33,3.39
20160426,214390,376.47,1.08
20160426,228340,,0.27
20160426,222160,,5.57
20160426,229000,357.5,2.01
20160426,232530,,
20160426,229500,,
20160426,234100,23.35,0.4
20160426,238500,,
20160426,217880,,
20160426,232680,25.95,2.8
20160427,005960,,0.27
20160427,003060,,0.41
20160427,003580,,1.56
20160427,005030,,2.89
20160427,004830,13.01,0.8
20160427,002620,,0.38
20160427,006910,15.84,2.45
20160427,010280,6.41,0.85
20160427,005965,,0.89
20160427,010140,81.68,6.15
20160427,007530,15.54,1.15
20160427,006880,45.1,0.69
20160427,009730,,0.86
20160427,011810,,3.62
20160427,012790,5.98,0.44
20160427,013000,11.97,0.65
20160427,014910,13.43,0.58
20160427,014130,3.22,0.44
20160427,019170,,2.78
20160427,025890,20.51,0.58
20160427,025320,22.9,3.09
20160427,030350,,1.15
20160427,031860,,0.32
20160427,032080,33.6,0.23
20160427,027710,7.68,0.49
20160427,032940,5.03,0.49
20160427,040350,,1.23
20160427,033180,,0.3
20160427,037440,5.36,0.63
20160427,030720,5.09,0.55
20160427,032820,44.01,5.17
20160427,032790,,1.27
20160427,038530,,0.54
20160427,041190,3.29,0.81
20160427,047770,46.37,1.6
20160427,046120,11.74,1.65
20160427,048870,,1.02
20160427,044780,,0.46
20160427,052400,17.28,3.13
20160427,057540,15.37,0.41
20160427,058400,15.48,0.43
20160427,051780,,1.53
20160427,059100,6.78,0.72
20160427,063440,10.62,1.14
20160427,053030,,2.51
20160427,066430,105.08,1.16
20160427,066410,17.47,0.67
20160427,064800,0.92,0.33
20160427,076080,,0.54
20160427,069460,15.03,1.28
20160427,084180,,0.51
20160427,064090,,0.83
20160427,066590,,1.2
20160427,083640,,0.29
20160427,084990,,1.61
20160427,086220,,
20160427,093520,15.45,1.88
20160427,097230,59.55,5.44
20160427,092220,,0.43
20160427,090470,,0.36
20160427,096870,37.93,1.15
20160427,093240,,0.51
20160427,092870,,1.05
20160427,101000,,0.86
20160427,101390,,0.85
20160427,103660,,
20160427,114920,,
20160427,104460,4.14,0.85
20160427,123040,,0.53
20160427,118000,164.5,0.46
20160427,107640,29.58,5.73
20160427,109820,,2.71
20160427,126640,8.22,0.4
20160427,123750,,0.86
20160427,133820,,2.01
20160427,143160,19.71,0.77
20160427,189350,,
20160427,109610,,0.78
20160427,189330,,4.6
20160427,180400,,32.11
20160427,137950,12.51,0.43
20160427,185190,,
20160427,179720,,
20160427,192440,5.72,0.25
20160427,197140,,0.43
20160427,206950,,
20160427,202960,,
20160427,204630,,0.57
20160427,195990,,1.44
20160427,208710,,0.72
20160427,217880,,
20160427,208890,,
20160427,192410,,
20160427,196450,,0.68
20160427,220180,60.0,0.6
20160427,222670,,
20160427,223220,,
20160427,224810,,
20160427,222160,,5.57
20160427,222810,,70.13
20160427,232680,25.95,2.8
20160427,232530,,
20160427,223310,,2.72
20160427,238500,,
20160428,000210,,0.21
20160428,001380,28.26,0.51
20160427,234100,23.35,0.4
20160427,900100,,0.89
20160428,000720,,0.87
20160428,001430,,0.5
20160428,001260,11.94,0.57
20160428,001420,28.0,0.56
20160428,001440,158.65,3.11
20160428,001740,26.74,0.45
20160427,900140,49.03,0.66
20160428,001780,18.65,0.61
20160428,002720,13.72,0.9
20160428,004020,,0.21
20160428,004430,7.18,0.3
20160428,004100,,0.8
20160428,002990,,0.52
20160428,002760,,1.26
20160428,004140,10.37,0.76
20160428,005490,50.63,0.41
20160428,004830,13.01,0.8
20160428,005950,,2.55
20160428,005960,,0.27
20160428,006840,,0.24
20160428,006570,,0.81
20160428,007390,,25.1
20160428,008250,,0.24
20160428,005965,,0.89
20160428,007980,2.03,0.3
20160428,008700,9.0,0.74
20160428,008290,,1.12
20160428,006910,15.84,2.45
20160428,012790,5.98,0.44
20160428,010140,81.68,6.15
20160428,011760,2.91,0.38
20160428,009440,,0.12
20160428,011810,,3.62
20160428,011080,,0.8
20160428,013810,,0.81
20160428,016670,2.66,0.4
20160428,014470,8.2,0.43
20160428,016450,,0.33
20160428,019175,,5.03
20160428,014620,28.58,1.39
20160428,019180,2.89,0.66
20160428,019990,,1.83
20160428,019570,,0.49
20160428,023530,,0.12
20160428,030350,,1.15
20160428,020760,,1.52
20160428,019170,,2.78
20160428,032580,,0.84
20160428,025320,22.9,3.09
20160428,032820,44.01,5.17
20160428,032940,5.03,0.49
20160428,036220,,0.62
20160428,033200,,0.4
20160428,038530,,0.54
20160428,041590,,2.99
20160428,042600,,2.17
20160428,037440,5.36,0.63
20160428,038880,,0.87
20160428,042670,57.59,1.32
20160428,041190,3.29,0.81
20160428,042940,,0.43
20160428,046120,11.74,1.65
20160428,051980,,3.5
20160428,044780,,0.46
20160428,043360,,0.44
20160428,048870,,1.02
20160428,054220,,1.05
20160428,051780,,1.53
20160428,047040,21.96,0.33
20160428,056700,10.01,0.54
20160428,054300,10.65,0.89
20160428,051370,6.13,0.72
20160428,056730,,0.62
20160428,058400,15.48,0.43
20160428,064090,,0.83
20160428,065450,25.14,1.8
20160428,057880,,
20160428,059100,6.78,0.72
20160428,060310,,1.76
20160428,065660,,2.31
20160428,069460,15.03,1.28
20160428,066590,,1.2
20160428,066430,105.08,1.16
20160428,069540,,0.62
20160428,071090,36.78,0.52
20160428,071280,10.81,1.27
20160428,073570,,0.85
20160428,073490,76.42,1.1
20160428,072020,15.78,0.88
20160428,076080,,0.54
20160428,071970,31.45,8.03
20160428,079950,,0.58
20160428,082850,,0.49
20160428,083640,,0.29
20160428,077970,20.36,4.12
20160428,083930,9.18,1.09
20160428,084180,,0.51
20160428,092590,,
20160428,085310,,0.56
20160428,090470,,0.36
20160428,093240,,0.51
20160428,086060,8.61,0.58
20160428,095720,,0.59
20160428,089590,,1.51
20160428,096690,,0.41
20160428,101390,,0.85
20160428,105630,8.81,0.61
20160428,097230,59.55,5.44
20160428,109820,,2.71
20160428,104460,4.14,0.85
20160428,109610,,0.78
20160428,114920,,
20160428,122690,,0.26
20160428,121600,,3.1
20160428,123040,,0.53
20160428,113810,9.07,1.21
20160428,123750,,0.86
20160428,143160,19.71,0.77
20160428,130580,6.6,0.77
20160428,137950,12.51,0.43
20160428,140660,,
20160428,133820,,2.01
20160428,179720,,
20160428,133750,13.69,0.62
20160428,138070,,0.46
20160428,185190,,
20160428,185490,,1.08
20160428,189350,,
20160428,180400,,32.11
20160428,195990,,1.44
20160428,202960,,
20160428,194370,4.31,0.63
20160428,204630,,0.57
20160428,208710,,0.72
20160428,197140,,0.43
20160428,192410,,
20160428,199800,65.17,10.46
20160428,208890,,
20160428,211050,9.33,3.39
20160428,222160,,5.57
20160428,223220,,
20160428,222670,,
20160428,220180,60.0,0.6
20160428,221980,12.57,0.39
20160428,222810,,70.13
20160428,232530,,
20160428,232680,25.95,2.8
20160428,238500,,
