date,code,PER,PBR
20160215,006840,,0.24
20160215,003960,5.18,0.43
20160215,002620,,0.38
20160212,236340,,
20160215,004415,,21.07
20160215,001570,,1.31
20160215,004545,,2.15
20160212,900100,,0.89
20160215,002880,,1.11
20160212,236200,9.38,0.95
20160212,900140,49.03,0.66
20160215,007120,,0.44
20160215,000700,12.9,0.44
20160215,006650,192.37,0.43
20160215,007660,67.62,11.48
20160215,001000,,4.06
20160215,002460,11.65,0.25
20160215,005290,15.79,1.83
20160215,003010,5.52,0.43
20160215,007980,2.03,0.3
20160215,009780,6.61,0.9
20160215,009730,,0.86
20160215,010580,116.84,3.56
20160215,010280,6.41,0.85
20160215,018880,,1.06
20160215,013720,,0.73
20160215,024740,23.78,0.53
20160215,011155,144.38,6.98
20160215,021650,4.8,0.37
20160215,014680,17.45,2.29
20160215,026040,,0.93
20160215,000640,7.82,0.62
20160215,030350,,1.15
20160215,030530,,2.38
20160215,032685,,12.75
20160215,029480,,0.55
20160215,010060,,0.56
20160215,025620,,2.59
20160215,033180,,0.3
20160215,032790,,1.27
20160215,030000,13.48,1.53
20160215,035150,5.49,1.06
20160215,032750,4.34,0.31
20160215,033340,,2.63
20160215,035600,8.33,0.56
20160215,036710,,33.53
20160215,036930,15.31,2.28
20160215,037330,,0.3
20160215,040910,,0.8
20160215,042940,,0.43
20160215,046970,,1.51
20160215,048530,,1.37
20160215,045510,24.76,0.73
20160215,044820,8.53,0.56
20160215,047080,232.0,2.17
20160215,051500,12.56,0.75
20160215,058630,7.56,0.9
20160215,053030,,2.51
20160215,063760,,0.27
20160215,051980,,3.5
20160215,064820,17.9,1.59
20160215,065420,,2.29
20160215,052420,7.04,0.51
20160215,056190,,0.75
20160215,054210,19.62,0.99
20160215,065660,,2.31
20160215,065450,25.14,1.8
20160215,068790,,0.46
20160215,066130,6.7,0.45
20160215,067630,,1.61
20160215,078860,,0.95
20160215,078150,,0.68
20160215,077970,20.36,4.12
20160215,071950,,
20160215,069540,,0.62
20160215,072770,,1.71
20160215,086220,,
20160215,087600,,0.44
20160215,083310,,0.81
20160215,079950,,0.58
20160215,079810,16.55,0.8
20160215,083650,25.34,8.47
20160215,084870,,0.43
20160215,090470,,0.36
20160215,084690,16.62,0.45
20160215,092460,14.75,1.44
20160215,092600,,1.27
20160215,094860,,0.91
20160215,094940,37.32,1.68
20160215,095570,8.2,0.44
20160215,090710,394.38,5.49
20160215,096630,,0.78
20160215,094170,47.58,6.42
20160215,097800,,1.11
20160215,095700,,0.94
20160215,097780,,0.3
20160215,102710,15.03,1.61
20160215,109610,,0.78
20160215,100090,51.72,1.6
20160215,102280,,0.74
20160215,101490,32.46,4.4
20160215,099320,54.39,2.53
20160215,112040,4.66,2.19
20160215,109070,11.95,1.7
20160215,115450,,1.93
20160215,105330,,0.72
20160215,119830,8.55,0.73
