date,code,PER,PBR
20150902,076340,,
20150902,064090,,0.83
20150902,066430,105.08,1.16
20150902,090360,,8.52
20150902,080160,9.58,2.2
20150902,084730,,0.42
20150902,087010,,46.13
20150902,073570,,0.85
20150902,066700,,0.74
20150902,089230,,0.97
20150902,067730,8.05,1.29
20150902,071950,,
20150902,078130,,3.31
20150902,084990,,1.61
20150902,067080,458.86,4.1
20150902,068290,16.68,0.93
20150902,084110,44.79,1.32
20150902,068790,,0.46
20150902,066910,,1.15
20150902,064550,,1.68
20150902,090370,,0.57
20150902,091700,13.89,0.72
20150902,092040,,1.51
20150902,093640,,1.51
20150902,104700,59.18,0.44
20150902,130580,6.6,0.77
20150902,106520,,0.92
20150902,115530,,4.94
20150902,102940,,1.45
20150902,114920,,
20150902,123010,,1.27
20150902,100090,51.72,1.6
20150902,131760,,1.1
20150902,112040,4.66,2.19
20150902,131030,11.78,0.72
20150902,154030,20.96,0.97
20150902,131370,41.25,1.39
20150902,109820,,2.71
20150902,159580,55.34,0.99
20150902,093240,,0.51
20150902,140520,,0.3
20150902,094860,,0.91
20150902,179720,,
20150902,185190,,
20150902,128940,52.39,4.93
20150902,166480,,1.06
20150902,187420,,2.11
20150902,180400,,32.11
20150902,185490,,1.08
20150902,189860,,1.31
20150902,189980,10.32,0.66
20150902,207760,,1.92
20150902,210120,,3.09
20150902,202960,,
20150902,203400,,14.78
20150902,200350,,1.39
20150902,224110,8.72,0.67
20150902,214180,6.99,0.98
20150902,220180,60.0,0.6
20150902,214450,43.66,9.24
20150902,220260,358.64,1.61
20150902,214610,,0.99
20150903,001260,11.94,0.57
20150903,001070,772.5,0.17
20150902,900100,,0.89
20150903,004590,3.97,0.39
20150903,002170,9.7,0.32
20150903,004270,9.41,0.23
20150903,001470,,
20150903,004410,,2.63
20150903,002795,10.46,0.3
20150903,004650,7.04,0.54
20150903,002785,224.12,2.13
20150903,004700,44.08,0.47
20150903,005320,,0.33
20150903,005360,,0.42
20150903,005257,10.34,1.13
20150903,005750,10.75,0.44
20150903,005745,5.98,0.34
20150903,005670,8.31,0.68
20150903,005965,,0.89
20150903,005960,,0.27
20150903,006570,,0.81
20150903,006345,22.65,2.7
20150903,007770,,0.28
20150903,008930,43.97,3.02
20150903,008970,93.48,1.54
20150903,010140,81.68,6.15
20150903,014130,3.22,0.44
20150903,008290,,1.12
20150903,009440,,0.12
20150903,014940,15.16,3.42
20150903,014470,8.2,0.43
20150903,009190,,0.83
20150903,027970,774.0,0.33
20150903,014280,,0.37
20150903,034020,,6.58
20150903,014970,,1.7
20150903,033250,5.45,0.77
20150903,035810,12.85,0.38
20150903,030720,5.09,0.55
20150903,019570,,0.49
20150903,038620,22.2,0.45
20150903,036120,14.76,2.33
20150903,034310,10.56,0.64
20150903,016380,2.9,0.25
20150903,040160,,0.51
20150903,043610,,0.62
