date,code,PER,PBR
20160226,016250,,0.17
20160226,011690,,1.0
20160226,018680,,0.87
20160226,015860,12.95,0.71
20160226,020560,8.23,1.47
20160226,014620,28.58,1.39
20160226,034020,,6.58
20160226,012860,14.97,0.42
20160226,019570,,0.49
20160226,032500,,5.34
20160226,036170,16.38,0.39
20160226,032790,,1.27
20160226,021880,52.0,0.71
20160226,033320,15.45,0.75
20160226,014790,7.02,0.23
20160226,026040,,0.93
20160226,016100,,1.27
20160226,023440,,1.52
20160226,033250,5.45,0.77
20160226,038870,,0.55
20160226,014990,,1.67
20160226,040910,,0.8
20160226,041590,,2.99
20160226,044990,6.93,0.96
20160226,042370,45.61,0.93
20160226,042660,44.73,7.44
20160226,042670,57.59,1.32
20160226,046970,,1.51
20160226,051380,99.55,0.75
20160226,047770,46.37,1.6
20160226,043710,,1.32
20160226,045340,7.37,2.08
20160226,064090,,0.83
20160226,047040,21.96,0.33
20160226,052020,,7.24
20160226,047050,20.76,1.37
20160226,049180,,4.4
20160226,054210,19.62,0.99
20160226,064550,,1.68
20160226,054620,,0.36
20160226,041960,101.55,6.15
20160226,057880,,
20160226,065420,,2.29
20160226,067370,141.67,2.84
20160226,076080,,0.54
20160226,065450,25.14,1.8
20160226,078020,14.25,0.33
20160226,078350,28.03,2.11
20160226,078130,,3.31
20160226,073570,,0.85
20160226,080580,,4.34
20160226,086060,8.61,0.58
20160226,089890,143.9,7.02
20160226,082740,40.05,8.47
20160226,090710,394.38,5.49
20160226,094940,37.32,1.68
20160226,095270,,1.22
20160226,096690,,0.41
20160226,097780,,0.3
20160226,094860,,0.91
20160226,087600,,0.44
20160226,097800,,1.11
20160226,098120,15.58,3.01
20160226,097870,18.19,0.61
20160226,097230,59.55,5.44
20160226,106520,,0.92
20160226,109740,,1.62
20160226,121060,,
20160226,119610,73.16,1.26
20160226,107640,29.58,5.73
20160226,101000,,0.86
20160226,109070,11.95,1.7
20160226,121850,,1.84
20160226,101360,25.52,1.75
20160226,131400,,0.99
20160226,136660,,
20160226,134060,11.33,0.69
20160226,149010,,
20160226,138490,7.27,0.95
20160226,178600,,
20160226,155650,18.27,0.51
20160226,160550,,0.64
20160226,145270,,
20160226,18064K,5.32,0.69
20160226,180640,15.74,2.05
20160226,185190,,
20160226,182360,15.25,1.2
20160226,187790,4.23,2.19
20160226,194370,4.31,0.63
20160226,187420,,2.11
20160226,208890,,
20160226,199150,,
20160226,205500,,4.52
20160226,197140,,0.43
20160226,211050,9.33,3.39
20160226,217880,,
20160226,214430,29.3,4.27
20160226,220100,,8.35
20160226,220180,60.0,0.6
20160226,236340,,
20160226,222980,,1.03
20160229,000150,,10.67
20160226,232530,,
20160226,232680,25.95,2.8
20160226,229000,357.5,2.01
20160229,000640,7.82,0.62
20160226,222040,,1.28
20160229,004650,7.04,0.54
20160229,005670,8.31,0.68
20160229,001000,,4.06
20160229,008775,,1.14
20160229,005965,,0.89
20160229,008770,,1.29
20160229,006490,,2.83
20160229,010140,81.68,6.15
20160229,009540,19.06,2.45
20160229,011000,,2.78
20160229,010600,,2.85
20160229,019570,,0.49
20160229,011690,,1.0
20160229,012860,14.97,0.42
20160229,014620,28.58,1.39
20160229,013030,10.1,0.95
20160229,018680,,0.87
20160229,020560,8.23,1.47
20160229,016250,,0.17
20160229,014990,,1.67
20160229,016100,,1.27
20160229,026040,,0.93
20160229,032790,,1.27
20160229,023440,,1.52
20160229,021880,52.0,0.71
20160229,032820,44.01,5.17
20160229,035290,,1.39
20160229,037950,20.64,0.84
20160229,038060,,0.29
20160229,034020,,6.58
20160229,036170,16.38,0.39
20160229,041590,,2.99
20160229,038870,,0.55
20160229,040910,,0.8
20160229,041960,101.55,6.15
20160229,042670,57.59,1.32
20160229,043260,,0.99
20160229,043710,,1.32
20160229,044340,,0.42
20160229,042660,44.73,7.44
20160229,051380,99.55,0.75
20160229,047040,21.96,0.33
20160229,049180,,4.4
20160229,044990,6.93,0.96
20160229,052020,,7.24
20160229,054620,,0.36
20160229,047770,46.37,1.6
20160229,057880,,
20160229,058110,,0.78
20160229,064090,,0.83
20160229,058450,,1.02
20160229,066310,43.15,0.86
20160229,066430,105.08,1.16
20160229,065420,,2.29
20160229,067170,,0.28
20160229,073570,,0.85
20160229,078130,,3.31
20160229,067370,141.67,2.84
20160229,079810,16.55,0.8
20160229,060980,,0.35
20160229,080580,,4.34
20160229,089890,143.9,7.02
20160229,087600,,0.44
20160229,091970,,1.07
20160229,090710,394.38,5.49
20160229,094860,,0.91
20160229,086060,8.61,0.58
20160229,095570,8.2,0.44
20160229,095270,,1.22
20160229,097870,18.19,0.61
20160229,098120,15.58,3.01
20160229,097230,59.55,5.44
20160229,097780,,0.3
20160229,096690,,0.41
20160229,109070,11.95,1.7
20160229,121060,,
20160229,109740,,1.62
20160229,107640,29.58,5.73
20160229,136660,,
20160229,145270,,
20160229,115450,,1.93
20160229,115180,,14.12
20160229,138490,7.27,0.95
20160229,131400,,0.99
20160229,121850,,1.84
20160229,145020,18.45,2.69
20160229,131100,1314.0,0.55
20160229,149010,,
20160229,150900,40.18,1.69
20160229,178600,,
20160229,154030,20.96,0.97
20160229,160550,,0.64
20160229,187420,,2.11
20160229,180640,15.74,2.05
20160229,185190,,
20160229,194370,4.31,0.63
20160229,197140,,0.43
20160229,205500,,4.52
20160229,220100,,8.35
20160229,232530,,
20160229,208890,,
20160229,217880,,
20160229,222040,,1.28
20160229,211050,9.33,3.39
20160229,222980,,1.03
20160229,233990,,
20160229,232680,25.95,2.8
20160302,001465,10.38,0.34
20160302,004650,7.04,0.54
20160302,003720,22.26,2.01
20160302,003490,5.9,0.73
20160302,004770,12.69,0.65
20160302,001460,17.28,0.56
20160302,005965,,0.89
20160302,008490,7.15,0.64
20160302,006490,,2.83
20160302,007310,13.6,0.65
20160302,004990,,0.39
20160302,011000,,2.78
20160302,009420,1076.74,15.05
20160302,014200,,0.57
20160302,012030,2.56,0.6
20160302,008775,,1.14
20160302,010600,,2.85
20160302,014915,52.07,2.25
20160302,016100,,1.27
20160302,014620,28.58,1.39
20160302,014990,,1.67
20160302,016250,,0.17
20160302,011200,4.48,0.77
20160302,019570,,0.49
20160302,023160,14.73,1.07
20160302,030530,,2.38
20160302,017960,26.09,3.03
20160302,032790,,1.27
20160302,034020,,6.58
20160302,035290,,1.39
20160302,032820,44.01,5.17
20160302,041960,101.55,6.15
20160302,038870,,0.55
20160302,041590,,2.99
20160302,036200,26.43,1.26
20160302,042670,57.59,1.32
20160302,043710,,1.32
20160302,049180,,4.4
20160302,044990,6.93,0.96
20160302,047770,46.37,1.6
20160302,053160,,0.65
20160302,046970,,1.51
20160302,065650,,1.47
20160302,060980,,0.35
20160302,064090,,0.83
20160302,069140,10.85,0.88
20160302,067730,8.05,1.29
20160302,066430,105.08,1.16
20160302,069620,21.55,1.93
20160302,074610,,1.89
20160302,083930,9.18,1.09
20160302,078130,,3.31
20160302,089890,143.9,7.02
20160302,073570,,0.85
20160302,080580,,4.34
20160302,094860,,0.91
20160302,090710,394.38,5.49
20160302,092070,,1.12
20160302,096690,,0.41
20160302,095270,,1.22
20160302,101000,,0.86
20160302,097230,59.55,5.44
20160302,107640,29.58,5.73
20160302,097780,,0.3
20160302,102280,,0.74
20160302,109070,11.95,1.7
20160302,042660,44.73,7.44
20160302,109740,,1.62
20160302,098120,15.58,3.01
20160302,121060,,
20160302,136660,,
20160302,149010,,
20160302,121850,,1.84
20160302,141000,6.04,0.45
20160302,131400,,0.99
20160302,145020,18.45,2.69
20160302,145270,,
20160302,150900,40.18,1.69
20160302,178600,,
20160302,160550,,0.64
20160302,180640,15.74,2.05
20160302,179720,,
20160302,187420,,2.11
20160302,185190,,
20160302,191410,,0.87
20160302,194370,4.31,0.63
20160302,199800,65.17,10.46
20160302,197140,,0.43
20160302,185490,,1.08
20160302,200230,,0.69
20160302,208890,,
20160302,232530,,
20160302,900110,4.94,0.1
20160302,217880,,
20160302,222980,,1.03
20160302,211050,9.33,3.39
20160302,202960,,
20160302,203400,,14.78
20160303,001000,,4.06
20160303,000650,,4.08
20160303,001465,10.38,0.34
20160303,001460,17.28,0.56
20160303,004380,,1.27
20160303,006490,,2.83
20160303,004650,7.04,0.54
20160303,004990,,0.39
20160303,004770,12.69,0.65
20160303,005965,,0.89
20160303,010770,3.36,0.47
20160303,007310,13.6,0.65
20160303,003960,5.18,0.43
20160303,011000,,2.78
20160303,011690,,1.0
20160303,011200,4.48,0.77
20160303,009420,1076.74,15.05
20160303,014280,,0.37
20160303,014200,,0.57
20160303,014470,8.2,0.43
20160303,016100,,1.27
20160303,012030,2.56,0.6
20160303,021880,52.0,0.71
20160303,019570,,0.49
20160303,023440,,1.52
20160303,033790,,1.62
20160303,035290,,1.39
20160303,032790,,1.27
20160303,038870,,0.55
20160303,042670,57.59,1.32
20160303,042660,44.73,7.44
20160303,036200,26.43,1.26
20160303,032820,44.01,5.17
20160303,043710,,1.32
20160303,046970,,1.51
20160303,047770,46.37,1.6
20160303,049180,,4.4
20160303,058630,7.56,0.9
20160303,054630,,2.31
20160303,060980,,0.35
20160303,065170,,0.77
20160303,057880,,
20160303,053160,,0.65
20160303,064550,,1.68
20160303,069540,,0.62
20160303,067730,8.05,1.29
20160303,065650,,1.47
20160303,069140,10.85,0.88
20160303,067370,141.67,2.84
20160303,066410,17.47,0.67
20160303,067630,,1.61
20160303,086060,8.61,0.58
20160303,078130,,3.31
20160303,069620,21.55,1.93
20160303,084440,71.71,2.61
20160303,090710,394.38,5.49
20160303,098120,15.58,3.01
20160303,092070,,1.12
20160303,095270,,1.22
20160303,096690,,0.41
20160303,097780,,0.3
20160303,097230,59.55,5.44
20160303,101000,,0.86
20160303,121060,,
20160303,102280,,0.74
20160303,140660,,
20160303,149010,,
20160303,109070,11.95,1.7
20160303,189350,,
20160303,178600,,
20160303,150900,40.18,1.69
20160303,182360,15.25,1.2
20160303,180640,15.74,2.05
20160303,185190,,
20160303,131400,,0.99
20160303,191410,,0.87
20160303,197140,,0.43
20160303,199800,65.17,10.46
20160303,208890,,
20160303,202960,,
20160303,204630,,0.57
20160303,220100,,8.35
20160303,223220,,
20160303,222980,,1.03
20160303,211050,9.33,3.39
20160303,225530,,1.1
20160303,232530,,
20160303,236340,,
20160304,001000,,4.06
20160303,900070,5.93,0.21
20160304,000650,,4.08
20160304,002880,,1.11
20160304,002700,28.22,1.06
20160304,003160,45.86,3.74
20160304,001140,,25.73
20160304,001460,17.28,0.56
20160304,003960,5.18,0.43
20160304,004870,,0.44
20160304,004700,44.08,0.47
20160304,004770,12.69,0.65
20160304,014470,8.2,0.43
20160304,005740,5.09,0.29
20160304,005965,,0.89
20160304,016100,,1.27
20160304,014200,,0.57
20160304,012030,2.56,0.6
20160304,019570,,0.49
20160304,013580,2.6,0.17
20160304,006490,,2.83
20160304,032790,,1.27
20160304,036200,26.43,1.26
20160304,042660,44.73,7.44
20160304,020150,,0.79
20160304,033790,,1.62
20160304,035620,,0.47
20160304,043710,,1.32
20160304,021880,52.0,0.71
20160304,049480,11.34,0.82
20160304,051630,,1.45
20160304,042670,57.59,1.32
20160304,053160,,0.65
20160304,047770,46.37,1.6
20160304,060980,,0.35
20160304,054210,19.62,0.99
20160304,066310,43.15,0.86
20160304,054630,,2.31
20160304,057880,,
20160304,065650,,1.47
20160304,066410,17.47,0.67
20160304,067630,,1.61
20160304,067730,8.05,1.29
20160304,066620,4.15,0.48
20160304,069140,10.85,0.88
20160304,067370,141.67,2.84
20160304,078130,,3.31
20160304,074430,,1.4
20160304,080580,,4.34
20160304,078860,,0.95
20160304,079970,,0.34
20160304,098120,15.58,3.01
20160304,094940,37.32,1.68
20160304,096690,,0.41
20160304,121060,,
20160304,090710,394.38,5.49
20160304,107640,29.58,5.73
20160304,102280,,0.74
20160304,109070,11.95,1.7
20160304,119500,18.45,0.71
20160304,109740,,1.62
20160304,149010,,
20160304,154030,20.96,0.97
20160304,189350,,
20160304,131400,,0.99
20160304,185190,,
20160304,123010,,1.27
20160304,150900,40.18,1.69
20160304,193250,,0.55
20160304,199150,,
20160304,197140,,0.43
20160304,191410,,0.87
20160304,199800,65.17,10.46
20160304,200130,27.51,0.94
20160304,208890,,
20160304,202960,,
20160304,206950,,
20160304,204630,,0.57
20160304,223220,,
20160304,222980,,1.03
20160304,220100,,8.35
20160304,229000,357.5,2.01
20160304,232530,,
20160304,233990,,
20160304,236200,9.38,0.95
20160304,236340,,
20160304,234100,23.35,0.4
20160307,001140,,25.73
20160307,001460,17.28,0.56
20160307,005740,5.09,0.29
20160307,005960,,0.27
20160307,010280,6.41,0.85
20160307,006490,,2.83
20160307,004870,,0.44
20160307,001000,,4.06
20160307,009420,1076.74,15.05
20160307,011690,,1.0
20160307,014470,8.2,0.43
20160307,013810,,0.81
20160307,014200,,0.57
20160307,020150,,0.79
20160307,012030,2.56,0.6
20160307,032790,,1.27
20160307,024850,,1.18
20160307,035620,,0.47
20160307,023770,,1.82
20160307,012510,42.42,4.39
20160307,041460,12.36,1.07
20160307,051630,,1.45
20160307,042940,,0.43
20160307,049180,,4.4
20160307,049480,11.34,0.82
20160307,048530,,1.37
20160307,021880,52.0,0.71
20160307,054210,19.62,0.99
20160307,036200,26.43,1.26
20160307,047770,46.37,1.6
20160307,054630,,2.31
20160307,056700,10.01,0.54
20160307,065450,25.14,1.8
20160307,057880,,
20160307,060980,,0.35
20160307,064520,,0.39
20160307,065650,,1.47
20160307,066410,17.47,0.67
20160307,067370,141.67,2.84
20160307,067630,,1.61
20160307,078130,,3.31
20160307,069140,10.85,0.88
20160307,079970,,0.34
20160307,080580,,4.34
20160307,096690,,0.41
20160307,102280,,0.74
20160307,094860,,0.91
20160307,094940,37.32,1.68
20160307,097780,,0.3
20160307,092590,,
20160307,103660,,
20160307,109070,11.95,1.7
20160307,121060,,
20160307,119500,18.45,0.71
20160307,109740,,1.62
20160307,149010,,
20160307,130500,12.69,0.43
20160307,185190,,
20160307,137950,12.51,0.43
20160307,191410,,0.87
20160307,189350,,
20160307,193250,,0.55
20160307,150900,40.18,1.69
20160307,197140,,0.43
20160307,199150,,
20160307,202960,,
20160307,208890,,
20160307,199800,65.17,10.46
20160307,204630,,0.57
20160307,206950,,
20160307,223220,,
20160307,217730,,2.91
20160307,211050,9.33,3.39
20160307,220100,,8.35
20160307,232530,,
20160307,217950,,
20160307,220180,60.0,0.6
20160307,233990,,
20160307,234100,23.35,0.4
20160307,236340,,
20160308,001000,,4.06
20160307,900070,5.93,0.21
20160308,001140,,25.73
20160307,232680,25.95,2.8
20160308,003580,,1.56
20160308,004105,,1.17
20160308,004545,,2.15
20160308,004720,24.88,0.3
20160308,004870,,0.44
20160308,006345,22.65,2.7
20160308,014200,,0.57
20160307,236200,9.38,0.95
20160308,005740,5.09,0.29
20160308,011000,,2.78
20160308,010280,6.41,0.85
20160308,012030,2.56,0.6
20160308,011200,4.48,0.77
20160308,014470,8.2,0.43
20160308,019570,,0.49
20160308,027580,,0.94
20160308,021045,,1.35
20160308,025980,,0.92
20160307,200350,,1.39
20160308,036090,,0.62
20160308,032790,,1.27
20160308,035620,,0.47
20160308,021880,52.0,0.71
20160308,023770,,1.82
20160308,041460,12.36,1.07
20160308,042940,,0.43
20160308,051630,,1.45
20160308,047770,46.37,1.6
20160308,054630,,2.31
20160308,056700,10.01,0.54
20160308,057880,,
20160308,053980,8.43,0.61
20160308,064090,,0.83
20160308,049480,11.34,0.82
20160308,064800,0.92,0.33
20160308,054210,19.62,0.99
20160308,065650,,1.47
20160308,066410,17.47,0.67
20160308,080580,,4.34
20160308,092590,,
20160308,094940,37.32,1.68
20160308,083660,,3.34
20160308,067370,141.67,2.84
20160308,079970,,0.34
20160308,079650,,0.51
20160308,069140,10.85,0.88
20160308,096630,,0.78
20160308,109740,,1.62
20160308,096690,,0.41
20160308,121060,,
20160308,130500,12.69,0.43
20160308,097780,,0.3
20160308,149010,,
20160308,102280,,0.74
20160308,134790,,0.59
20160308,137950,12.51,0.43
20160308,185190,,
20160308,148250,,1.58
20160308,189350,,
20160308,191410,,0.87
20160308,202960,,
20160308,199150,,
20160308,192400,7.74,0.69
20160308,204630,,0.57
20160308,206950,,
20160308,203690,,2.52
20160308,193250,,0.55
20160308,208890,,
20160308,210540,6.44,0.46
20160308,211050,9.33,3.39
20160308,217730,,2.91
20160308,223220,,
20160308,232530,,
20160308,233990,,
20160308,224060,,0.29
20160308,220180,60.0,0.6
20160308,217880,,
20160308,236200,9.38,0.95
20160308,236340,,
20160308,900070,5.93,0.21
20160309,000720,,0.87
20160308,234100,23.35,0.4
20160309,001000,,4.06
20160309,003580,,1.56
20160309,004700,44.08,0.47
20160308,900140,49.03,0.66
20160309,004870,,0.44
20160309,005965,,0.89
20160309,004105,,1.17
20160309,010280,6.41,0.85
20160309,009190,,0.83
20160309,014470,8.2,0.43
20160309,005740,5.09,0.29
20160309,011930,,1.52
20160309,014200,,0.57
20160309,019570,,0.49
20160309,014970,,1.7
20160309,023770,,1.82
20160309,021880,52.0,0.71
20160309,025980,,0.92
20160309,025900,,0.5
20160309,027580,,0.94
20160309,038880,,0.87
20160309,035620,,0.47
20160309,036090,,0.62
20160309,036120,14.76,2.33
20160309,041460,12.36,1.07
20160309,044990,6.93,0.96
20160309,049550,,0.78
20160309,051160,5.79,0.66
20160309,044380,,0.91
20160309,049180,,4.4
20160309,042940,,0.43
20160309,054630,,2.31
20160309,047770,46.37,1.6
20160309,056700,10.01,0.54
20160309,057880,,
20160309,044480,,0.45
20160309,058450,,1.02
20160309,066410,17.47,0.67
20160309,058110,,0.78
20160309,063760,,0.27
20160309,064090,,0.83
20160309,064800,0.92,0.33
20160309,080580,,4.34
20160309,090710,394.38,5.49
20160309,074430,,1.4
20160309,083660,,3.34
20160309,092590,,
20160309,079970,,0.34
20160309,094940,37.32,1.68
20160309,094860,,0.91
20160309,096690,,0.41
20160309,097800,,1.11
20160309,094360,39.97,4.11
20160309,115180,,14.12
20160309,121850,,1.84
20160309,109740,,1.62
20160309,149010,,
20160309,130500,12.69,0.43
20160309,148250,,1.58
20160309,179720,,
20160309,121800,4.37,0.39
20160309,185190,,
20160309,182360,15.25,1.2
20160309,150900,40.18,1.69
20160309,154030,20.96,0.97
20160309,193250,,0.55
20160309,192400,7.74,0.69
20160309,202960,,
20160309,199150,,
20160309,199800,65.17,10.46
20160309,206950,,
20160309,204630,,0.57
20160309,211050,9.33,3.39
20160309,232530,,
20160309,220180,60.0,0.6
20160309,223220,,
