date,code,PER,PBR
20150821,004890,8.22,0.2
20150821,006345,22.65,2.7
20150821,007110,1613.0,2.11
20150821,008420,20.3,0.2
20150821,004700,44.08,0.47
20150821,00781K,,0.58
20150821,009415,,3.45
20150821,004780,6.8,0.37
20150821,009440,,0.12
20150821,008970,93.48,1.54
20150821,004985,12.37,0.48
20150821,008355,,5.12
20150821,009190,,0.83
20150821,007575,22.11,1.01
20150821,007460,,1.27
20150821,007390,,25.1
20150821,009180,6.3,0.54
20150821,006360,31.39,0.35
20150821,006380,,9.13
20150821,008870,29.14,0.55
20150821,011080,,0.8
20150821,011200,4.48,0.77
20150821,010780,,0.39
20150821,010820,13.61,2.9
20150821,011155,144.38,6.98
20150821,012170,,1.7
20150821,012620,3.97,0.2
20150821,013700,,0.59
20150821,014100,,0.3
20150821,013810,,0.81
20150821,012690,,0.99
20150821,015590,515.0,0.96
20150821,014190,14.86,0.45
20150821,014285,,0.52
20150821,015020,,0.55
20150821,014970,,1.7
20150821,015710,10.98,0.47
20150821,015260,,1.03
20150821,012280,4.06,0.58
20150821,013990,14.39,0.72
20150821,011690,,1.0
20150821,016250,,0.17
20150821,016670,2.66,0.4
20150821,017000,19.96,0.24
20150821,017510,14.29,1.99
20150821,017370,4.01,0.72
20150821,018290,7.64,3.11
20150821,018700,,1.06
20150821,017890,7.07,0.36
20150821,018680,,0.87
20150821,019550,15.13,0.82
20150821,019010,183.85,0.3
20150821,019660,,2.75
20150821,020400,,0.42
20150821,025980,,0.92
20150821,023770,,1.82
20150821,024090,12.09,0.4
20150821,021050,,0.34
20150821,026040,,0.93
20150821,026150,5.49,0.79
20150821,028300,,14.18
20150821,021880,52.0,0.71
20150821,028260,18.74,1.01
20150821,027050,103.41,0.8
20150821,030530,,2.38
20150821,029460,5.15,0.34
20150821,029480,,0.55
20150821,032580,,0.84
20150821,032685,,12.75
20150821,030960,,0.64
20150821,031440,6.87,0.47
20150821,032790,,1.27
20150821,033290,4.68,0.29
20150821,033100,9.65,2.79
20150821,033340,,2.63
20150821,032980,,0.83
20150821,035460,3.73,0.53
20150821,035600,8.33,0.56
20150821,036480,,0.77
20150821,037070,,1.56
20150821,036620,16.88,4.31
20150821,036630,,0.46
20150821,036180,,1.89
20150821,036710,,33.53
20150821,038460,40.15,0.51
20150821,037370,104.81,0.87
20150821,037460,3.22,0.42
20150821,038530,,0.54
20150821,038680,7.63,0.69
20150821,041020,46.14,2.77
20150821,039860,56.36,1.35
20150821,041590,,2.99
20150821,039840,,1.13
20150821,039420,7.99,0.95
20150821,039980,23.52,1.57
20150821,040350,,1.23
20150821,041920,33.31,0.76
20150821,043090,,0.21
20150821,043260,,0.99
20150821,042600,,2.17
20150821,043100,,1.14
20150821,043340,,1.6
20150821,043220,,0.61
20150821,044340,,0.42
20150821,043610,,0.62
20150821,044960,14.84,0.99
20150821,044480,,0.45
20150821,043910,,0.79
20150821,045340,7.37,2.08
20150821,046390,,0.89
20150821,046940,4.93,0.43
20150821,046310,4.48,0.68
20150821,045520,,1.08
20150821,046120,11.74,1.65
20150821,045390,13.43,1.82
20150821,047820,,0.47
20150821,047080,232.0,2.17
20150821,048470,26.05,0.39
20150821,049520,4.16,0.5
20150821,049180,,4.4
20150821,049120,,1.3
20150821,049480,11.34,0.82
20150821,049630,,1.73
20150821,051360,4.2,0.84
20150821,050760,,0.35
20150821,049550,,0.78
20150821,051160,5.79,0.66
20150821,052770,,5.14
20150821,052260,,0.95
20150821,053060,2.76,0.51
20150821,051500,12.56,0.75
20150821,052020,,7.24
20150821,052710,,0.87
20150821,052420,7.04,0.51
20150821,052860,,1.19
20150821,053300,17.46,1.2
20150821,053950,,0.58
20150821,054300,10.65,0.89
20150821,053620,3.43,0.25
20150821,053980,8.43,0.61
20150821,054620,,0.36
20150821,054780,,2.17
20150821,056700,10.01,0.54
20150821,054670,9.0,0.71
20150821,057540,15.37,0.41
20150821,054940,7.05,0.34
20150821,058470,31.39,6.43
20150821,060260,22.09,0.79
20150821,064260,,1.76
20150821,063570,44.29,0.68
20150821,060230,,0.37
20150821,063760,,0.27
20150821,058820,,1.28
20150821,064760,24.46,3.42
20150821,064820,17.9,1.59
20150821,061970,,0.84
20150821,065060,,0.33
20150821,065170,,0.77
20150821,065450,25.14,1.8
20150821,065420,,2.29
20150821,066700,,0.74
20150821,065500,,2.12
20150821,067280,6.58,0.88
20150821,067730,8.05,1.29
20150821,066980,,1.01
20150821,067770,26.19,0.4
20150821,067630,,1.61
20150821,067900,3.73,0.34
20150821,069080,11.75,0.53
20150821,069330,,0.77
20150821,068240,,0.63
20150821,068330,16.47,0.97
20150821,069410,9.56,0.87
20150821,069540,,0.62
20150821,069920,,1.01
20150821,069460,15.03,1.28
20150821,078130,,3.31
20150821,078140,8.96,0.94
20150821,071950,,
20150821,071090,36.78,0.52
20150821,071200,5.5,0.8
20150821,074430,,1.4
20150821,078860,,0.95
20150821,078590,9.08,0.85
20150821,079000,28.42,0.45
20150821,078520,16.51,2.68
20150821,079170,5.32,0.5
20150821,081000,17.02,0.45
20150821,082800,,2.49
20150821,083640,,0.29
20150821,083790,,1.67
20150821,082270,,54.72
20150821,081150,23.57,0.43
20150821,080010,4.69,0.47
20150821,084680,,0.83
20150821,084370,36.34,5.36
20150821,084990,,1.61
20150821,086220,,
20150821,085310,,0.56
20150821,086390,,3.12
20150821,086520,,7.75
20150821,086890,5.87,1.65
20150821,089230,,0.97
20150821,089140,,0.2
20150821,090080,9.65,1.03
20150821,089010,43.14,2.79
20150821,090360,,8.52
20150821,090470,,0.36
20150821,091700,13.89,0.72
20150821,095270,,1.22
20150821,092040,,1.51
20150821,094360,39.97,4.11
20150821,094280,12.96,2.06
20150821,094170,47.58,6.42
20150821,092600,,1.27
20150821,094480,88.42,3.01
20150821,098660,,0.85
20150821,099520,,2.49
20150821,095340,39.31,3.15
20150821,099190,231.29,1.39
20150821,097800,,1.11
20150821,100090,51.72,1.6
20150821,101490,32.46,4.4
20150821,100120,11.94,0.7
20150821,099440,23.09,1.4
20150821,101400,,0.58
20150821,102460,,0.83
20150821,101240,4.41,0.47
20150821,109080,8.41,0.73
20150821,109740,,1.62
20150821,104480,,0.12
20150821,104830,12.72,0.79
20150821,102710,15.03,1.61
20150821,106520,,0.92
20150821,109960,,0.19
20150821,104200,,0.65
20150821,119500,18.45,0.71
20150821,119610,73.16,1.26
20150821,122640,30.49,2.71
20150821,113810,9.07,1.21
20150821,123330,11.56,5.74
20150821,130580,6.6,0.77
20150821,131180,9.3,0.4
20150821,131100,1314.0,0.55
20150821,124500,25.49,4.84
20150821,123690,41.3,5.0
20150821,131370,41.25,1.39
20150821,134060,11.33,0.69
20150821,136660,,
20150821,138360,4.03,0.78
20150821,138080,,2.03
20150821,140520,,0.3
20150821,138610,,9.6
20150821,138070,,0.46
20150821,138490,7.27,0.95
20150821,141000,6.04,0.45
20150821,140410,,52.34
20150821,147830,15.3,1.46
20150821,142280,20.12,2.07
20150821,153490,,0.36
20150821,159580,55.34,0.99
20150821,160550,,0.64
20150821,150840,,56.8
20150821,166480,,1.06
20150821,159910,,1.67
20150821,168330,,2.81
20150821,173940,,1.8
20150821,199150,,
20150821,177350,2.72,0.63
20150821,176750,31.19,5.82
20150821,189690,12.63,0.74
20150821,192250,66.81,0.86
20150821,194480,13.63,2.33
20150821,199800,65.17,10.46
20150821,177830,15.81,0.44
20150821,203690,,2.52
20150821,205100,20.29,1.35
20150821,200780,,0.59
20150821,208890,,
20150821,223220,,
20150821,207760,,1.92
20150821,210980,4.06,0.4
20150821,214430,29.3,4.27
20150821,214390,376.47,1.08
20150821,213420,21.83,2.32
20150821,220180,60.0,0.6
20150821,220260,358.64,1.61
20150824,000180,,0.17
20150821,900110,4.94,0.1
20150821,900140,49.03,0.66
20150824,000660,14.63,4.6
20150824,000950,1.68,0.17
20150824,000545,3.0,0.51
20150824,000650,,4.08
20150824,000725,,0.73
20150824,001000,,4.06
20150824,000970,10.87,0.41
20150824,001070,772.5,0.17
20150824,001060,11.63,1.82
20150824,001540,16.69,0.54
20150824,001525,,1.31
20150824,001420,28.0,0.56
20150824,001630,8.69,0.36
20150824,001260,11.94,0.57
20150824,001560,6.84,0.58
20150824,001360,1.43,0.7
20150824,001820,23.87,1.18
20150824,002030,15.62,0.49
20150824,002170,9.7,0.32
