date,code,PER,PBR
20150327,103230,5.46,0.59
20150327,123690,41.3,5.0
20150327,121060,,
20150327,097800,,1.11
20150327,136660,,
20150327,114190,151.86,10.77
20150327,089890,143.9,7.02
20150327,109070,11.95,1.7
20150327,089140,,0.2
20150327,101140,8.16,0.75
20150327,126340,,4.2
20150327,119830,8.55,0.73
20150327,131220,10.59,0.78
20150327,102280,,0.74
20150327,121440,4.72,0.26
20150327,120030,9.32,0.56
20150327,142760,,2.27
20150327,122640,30.49,2.71
20150327,148250,,1.58
20150327,115450,,1.93
20150327,179720,,
20150327,180400,,32.11
20150327,180640,15.74,2.05
20150327,199150,,
20150327,185490,,1.08
20150327,189350,,
20150327,196450,,0.68
20150327,206640,12.12,1.3
20150327,199800,65.17,10.46
20150330,001200,6.39,0.29
20150330,000180,,0.17
20150330,001290,,0.38
20150327,900140,49.03,0.66
20150330,001510,,0.47
20150330,001810,9.68,0.15
20150330,001380,28.26,0.51
20150330,002450,6.08,0.32
20150327,200350,,1.39
20150327,183490,,0.51
20150330,002240,40.73,0.27
20150330,002600,66.18,0.6
20150330,001780,18.65,0.61
20150330,002880,,1.11
20150330,002720,13.72,0.9
20150330,001515,,1.55
20150330,003070,16.11,0.31
20150330,004100,,0.8
20150330,003530,22.92,0.61
20150330,003470,12.09,0.46
20150330,003800,4.85,0.4
20150330,003535,41.0,1.1
20150330,004105,,1.17
20150330,004870,,0.44
20150330,006570,,0.81
20150330,005430,4.97,0.46
20150330,007120,,0.44
20150330,007540,13.86,0.47
20150330,007530,15.54,1.15
20150330,008870,29.14,0.55
20150330,007390,,25.1
20150330,007700,7.07,0.31
20150330,009270,,0.54
20150330,009810,4.01,0.58
20150330,010640,23.03,1.42
20150330,009070,7.4,0.51
20150330,014710,9.82,0.57
20150330,014990,,1.67
20150330,011090,11.6,0.66
20150330,014570,13.07,0.58
20150330,019660,,2.75
20150330,016610,7.71,0.37
20150330,017810,24.95,1.79
20150330,017800,11.8,2.18
20150330,020710,2.05,0.45
20150330,026040,,0.93
20150330,027050,103.41,0.8
20150330,025550,727.0,0.73
20150330,021080,7.36,0.59
20150330,030210,81.4,0.37
20150330,023590,4.28,0.52
20150330,024830,3.05,0.2
20150330,032850,10.4,1.04
20150330,032790,,1.27
20150330,033130,14.89,0.6
20150330,034830,24.98,0.29
20150330,033310,,0.52
20150330,036220,,0.62
20150330,035900,15.01,4.21
20150330,033160,,0.53
20150330,036030,7.68,0.88
20150330,037070,,1.56
20150330,036830,43.05,0.62
20150330,037270,38.7,2.37
20150330,038500,6.84,0.42
20150330,043650,25.53,0.27
20150330,041590,,2.99
20150330,046120,11.74,1.65
20150330,046940,4.93,0.43
20150330,047560,,3.37
20150330,045340,7.37,2.08
20150330,051160,5.79,0.66
20150330,043220,,0.61
20150330,048410,,4.21
20150330,054410,16.75,0.37
20150330,053950,,0.58
20150330,063170,,1.09
20150330,058860,5.96,0.37
20150330,054670,9.0,0.71
20150330,064090,,0.83
20150330,056730,,0.62
20150330,056080,,14.59
20150330,065170,,0.77
20150330,066430,105.08,1.16
20150330,067990,,0.34
20150330,078020,14.25,0.33
20150330,080530,35.5,1.12
20150330,069080,11.75,0.53
20150330,089890,143.9,7.02
20150330,084870,,0.43
20150330,101490,32.46,4.4
20150330,069640,,0.86
20150330,103230,5.46,0.59
20150330,102280,,0.74
20150330,104200,,0.65
20150330,114190,151.86,10.77
20150330,109070,11.95,1.7
20150330,121440,4.72,0.26
20150330,109960,,0.19
20150330,121060,,
20150330,115450,,1.93
20150330,119830,8.55,0.73
20150330,120030,9.32,0.56
20150330,122640,30.49,2.71
20150330,123690,41.3,5.0
20150330,126340,,4.2
20150330,199150,,
20150330,134060,11.33,0.69
20150330,142760,,2.27
20150330,179720,,
20150330,189350,,
20150330,178920,18.87,1.46
20150330,180400,,32.11
20150330,203450,7.58,0.84
20150330,900100,,0.89
20150331,001200,6.39,0.29
20150330,900140,49.03,0.66
20150331,000180,,0.17
20150331,001360,1.43,0.7
20150331,002240,40.73,0.27
20150331,001510,,0.47
20150331,001810,9.68,0.15
20150331,001515,,1.55
20150331,002460,11.65,0.25
20150331,001780,18.65,0.61
20150331,002450,6.08,0.32
20150331,002600,66.18,0.6
20150331,003535,41.0,1.1
20150331,003475,12.25,0.47
20150331,002720,13.72,0.9
20150331,002880,,1.11
20150331,003530,22.92,0.61
20150331,003470,12.09,0.46
20150331,003070,16.11,0.31
20150331,004870,,0.44
20150331,003800,4.85,0.4
20150331,005430,4.97,0.46
20150331,006570,,0.81
20150331,005670,8.31,0.68
20150331,007530,15.54,1.15
20150331,008930,43.97,3.02
20150331,011390,,0.58
20150331,010640,23.03,1.42
20150331,007700,7.07,0.31
20150331,011090,11.6,0.66
20150331,016100,,1.27
20150331,016610,7.71,0.37
20150331,007390,,25.1
20150331,019660,,2.75
20150331,020710,2.05,0.45
20150331,017810,24.95,1.79
20150331,021880,52.0,0.71
20150331,019770,4.84,0.43
20150331,021080,7.36,0.59
20150331,025550,727.0,0.73
20150331,027050,103.41,0.8
20150331,026040,,0.93
20150331,025560,3.59,0.5
20150331,027830,23.33,0.86
20150331,033130,14.89,0.6
20150331,030210,81.4,0.37
20150331,036030,7.68,0.88
20150331,036090,,0.62
20150331,028300,,14.18
20150331,032850,10.4,1.04
20150331,036830,43.05,0.62
20150331,038500,6.84,0.42
20150331,038460,40.15,0.51
20150331,037270,38.7,2.37
20150331,039030,84.38,5.22
20150331,041590,,2.99
20150331,038870,,0.55
20150331,043220,,0.61
20150331,043650,25.53,0.27
20150331,043090,,0.21
20150331,041960,101.55,6.15
20150331,045300,13.3,0.44
20150331,046120,11.74,1.65
20150331,046940,4.93,0.43
20150331,049720,11.16,2.6
20150331,049180,,4.4
20150331,058860,5.96,0.37
20150331,053950,,0.58
20150331,059210,8.48,1.43
20150331,056730,,0.62
20150331,056080,,14.59
20150331,054410,16.75,0.37
20150331,065170,,0.77
20150331,064090,,0.83
20150331,066910,,1.15
20150331,069640,,0.86
20150331,071090,36.78,0.52
20150331,069080,11.75,0.53
20150331,078020,14.25,0.33
20150331,089890,143.9,7.02
20150331,084870,,0.43
20150331,078860,,0.95
20150331,101240,4.41,0.47
20150331,101490,32.46,4.4
20150331,103230,5.46,0.59
20150331,084680,,0.83
20150331,114190,151.86,10.77
20150331,121440,4.72,0.26
20150331,104200,,0.65
20150331,123690,41.3,5.0
20150331,115450,,1.93
20150331,109740,,1.62
20150331,126340,,4.2
20150331,122640,30.49,2.71
20150331,140660,,
20150331,134060,11.33,0.69
20150331,179720,,
20150331,142760,,2.27
20150331,143540,,1.22
20150331,138360,4.03,0.78
20150331,143240,17.31,0.76
20150331,148250,,1.58
20150331,189350,,
20150331,192250,66.81,0.86
20150331,180400,,32.11
20150331,196450,,0.68
20150331,199150,,
20150331,200350,,1.39
20150331,900100,,0.89
20150331,900140,49.03,0.66
20150401,001510,,0.47
20150401,001200,6.39,0.29
20150401,000180,,0.17
20150401,001515,,1.55
20150401,001360,1.43,0.7
20150401,001780,18.65,0.61
20150401,001810,9.68,0.15
20150401,002460,11.65,0.25
20150401,002600,66.18,0.6
20150401,001540,16.69,0.54
20150401,002450,6.08,0.32
20150401,002240,40.73,0.27
20150401,001820,23.87,1.18
20150401,002760,,1.26
20150401,002880,,1.11
20150401,003530,22.92,0.61
20150401,002720,13.72,0.9
20150401,003800,4.85,0.4
20150401,003475,12.25,0.47
20150401,003535,41.0,1.1
20150401,003000,33.77,1.13
20150401,003350,9.09,2.14
20150401,005110,0.46,1.24
20150401,005420,,3.08
20150401,005070,127.39,3.31
20150401,005610,10.12,0.87
20150401,005430,4.97,0.46
20150401,005950,,2.55
20150401,007390,,25.1
20150401,007530,15.54,1.15
20150401,006380,,9.13
20150401,005670,8.31,0.68
20150401,007540,13.86,0.47
20150401,006650,192.37,0.43
20150401,008290,,1.12
20150401,011090,11.6,0.66
20150401,009540,19.06,2.45
20150401,010620,55.63,3.83
20150401,008930,43.97,3.02
20150401,009810,4.01,0.58
20150401,010640,23.03,1.42
20150401,011155,144.38,6.98
20150401,009420,1076.74,15.05
20150401,011300,,1.53
20150401,014710,9.82,0.57
20150401,016250,,0.17
20150401,011760,2.91,0.38
20150401,016100,,1.27
20150401,014620,28.58,1.39
20150401,014990,,1.67
20150401,017810,24.95,1.79
20150401,016610,7.71,0.37
20150401,019660,,2.75
20150401,020710,2.05,0.45
20150401,023410,,0.23
20150401,025560,3.59,0.5
