date,code,PER,PBR
20150626,178920,18.87,1.46
20150626,178600,,
20150626,180400,,32.11
20150626,185490,,1.08
20150626,206400,,0.91
20150626,214610,,0.99
20150626,205100,20.29,1.35
20150626,200350,,1.39
20150626,203690,,2.52
20150626,200880,3.96,0.29
20150626,176750,31.19,5.82
20150626,219750,505.5,2.38
20150626,200780,,0.59
20150629,000105,102.23,3.52
20150629,000020,26.92,0.45
20150626,179720,,
20150629,000225,18.54,0.71
20150629,000220,15.92,0.61
20150626,206640,12.12,1.3
20150626,203400,,14.78
20150629,000227,40.12,1.54
20150629,000250,,19.85
20150629,000325,8.6,0.66
20150629,000545,3.0,0.51
20150629,000725,,0.73
20150629,000520,,1.49
20150629,001067,29.19,4.56
20150629,001515,,1.55
20150629,001070,772.5,0.17
20150629,001065,12.89,2.01
20150629,001000,,4.06
20150629,002785,224.12,2.13
20150629,001527,,2.36
20150629,002720,13.72,0.9
20150629,002995,,1.69
20150629,002787,467.06,4.43
20150629,001260,11.94,0.57
20150629,001540,16.69,0.54
20150629,001755,5.0,0.44
20150629,003075,28.45,0.54
20150629,001525,,1.31
20150629,002630,,0.99
20150629,003060,,0.41
20150629,003220,35.58,1.02
20150629,003520,,3.9
20150629,003925,13.39,0.43
20150629,004415,,21.07
20150629,004100,,0.8
20150629,004105,,1.17
20150629,004270,9.41,0.23
20150629,004545,,2.15
20150629,004830,13.01,0.8
20150629,004980,10.78,0.42
20150629,004710,20.03,0.54
20150629,004985,12.37,0.48
20150629,004310,150.42,1.18
20150629,004835,18.81,1.16
20150629,004960,,0.11
20150629,005257,10.34,1.13
20150629,005670,8.31,0.68
20150629,005800,41.72,0.33
20150629,005745,5.98,0.34
20150629,005850,5.2,0.66
20150629,006120,13.73,0.39
20150629,005870,,0.6
20150629,006140,9.47,0.58
20150629,006125,9.09,0.26
20150629,005690,50.14,10.24
20150629,006220,33.76,0.73
20150629,006345,22.65,2.7
20150629,006340,22.26,2.65
20150629,007575,22.11,1.01
20150629,007210,7.04,0.33
20150629,007820,13.33,1.3
20150629,00781K,,0.58
20150629,008290,,1.12
20150629,008355,,5.12
20150629,007070,,0.53
20150629,007660,67.62,11.48
20150629,007570,22.23,1.02
20150629,008700,9.0,0.74
20150629,008775,,1.14
20150629,008930,43.97,3.02
20150629,008770,,1.29
20150629,009300,6.9,0.45
20150629,009190,,0.83
20150629,009835,,0.42
20150629,009270,,0.54
20150629,011155,144.38,6.98
20150629,009415,,3.45
20150629,010060,,0.56
20150629,012205,,1.81
20150629,012450,17.9,7.95
20150629,014570,13.07,0.58
20150629,014100,,0.3
20150629,017180,45.56,0.56
20150629,014825,8.69,0.64
20150629,014285,,0.52
20150629,014915,52.07,2.25
20150629,011210,9.88,0.4
20150629,014820,13.03,0.95
20150629,019660,,2.75
20150629,019170,,2.78
20150629,023900,11.79,0.69
20150629,021045,,1.35
20150629,020120,,0.66
20150629,025620,,2.59
20150629,019175,,5.03
20150629,025870,,1.4
20150629,026040,,0.93
20150629,027410,4.35,0.21
20150629,029480,,0.55
20150629,032080,33.6,0.23
20150629,032685,,12.75
20150629,032800,,0.47
20150629,032580,,0.84
20150629,036180,,1.89
20150629,032790,,1.27
20150629,032190,3.97,0.44
20150629,034940,,1.16
20150629,033320,15.45,0.75
20150629,036540,,1.49
20150629,039860,56.36,1.35
20150629,040350,,1.23
20150629,038530,,0.54
20150629,042040,,0.53
20150629,039610,18.54,0.88
20150629,041910,17.71,0.63
20150629,038880,,0.87
20150629,042510,31.6,2.2
20150629,043100,,1.14
20150629,051160,5.79,0.66
20150629,051980,,3.5
20150629,049520,4.16,0.5
20150629,052460,,0.81
20150629,052900,10.69,0.42
20150629,047560,,3.37
20150629,052860,,1.19
20150629,052420,7.04,0.51
20150629,046210,40.56,0.96
20150629,053280,,0.43
20150629,053620,3.43,0.25
20150629,061250,15.32,0.44
20150629,056080,,14.59
20150629,060250,14.67,2.08
20150629,058820,,1.28
20150629,053300,17.46,1.2
20150629,063160,60.47,0.87
20150629,059210,8.48,1.43
20150629,060590,,1.69
20150629,063760,,0.27
20150629,064090,,0.83
20150629,064240,,0.87
20150629,064550,,1.68
20150629,064820,17.9,1.59
20150629,066130,6.7,0.45
20150629,064760,24.46,3.42
20150629,065420,,2.29
20150629,065650,,1.47
20150629,064800,0.92,0.33
20150629,065500,,2.12
20150629,066430,105.08,1.16
20150629,068940,,1.79
20150629,067080,458.86,4.1
20150629,067290,5.27,1.96
20150629,068050,,0.7
20150629,076340,,
20150629,067390,,0.67
20150629,068240,,0.63
20150629,068330,16.47,0.97
20150629,072770,,1.71
20150629,073190,,1.57
20150629,078350,28.03,2.11
20150629,084650,,0.87
20150629,086040,,1.1
20150629,080580,,4.34
20150629,086060,8.61,0.58
20150629,084730,,0.42
20150629,085660,,2.65
20150629,078160,,2.96
20150629,080220,55.7,3.41
20150629,086890,5.87,1.65
20150629,093240,,0.51
20150629,088130,21.32,0.44
20150629,093920,8.68,0.49
20150629,089600,,0.74
20150629,097955,15.9,0.29
20150629,092730,10.7,1.45
20150629,097520,8.39,1.31
20150629,095610,13.75,1.98
20150629,096530,,1.19
20150629,098120,15.58,3.01
20150629,109960,,0.19
20150629,106190,12.32,1.06
20150629,100090,51.72,1.6
20150629,109820,,2.71
20150629,101730,,1.13
20150629,109070,11.95,1.7
20150629,101160,14.05,1.3
20150629,111770,7.0,0.69
