date,code,PER,PBR
20151012,036630,,0.46
20151012,054180,,0.24
20151012,043090,,0.21
20151012,049480,11.34,0.82
20151012,064090,,0.83
20151012,040160,,0.51
20151012,040610,4.71,0.15
20151012,038880,,0.87
20151012,052020,,7.24
20151012,044180,,0.5
20151012,046940,4.93,0.43
20151012,039740,6.22,0.48
20151012,053350,11.5,1.19
20151012,042670,57.59,1.32
20151012,040300,,0.78
20151012,036810,128.32,2.72
20151012,037760,,0.62
20151012,054630,,2.31
20151012,051980,,3.5
20151012,037230,12.56,0.49
20151012,064800,0.92,0.33
20151012,065690,2.27,0.21
20151012,066620,4.15,0.48
20151012,072770,,1.71
20151012,076340,,
20151012,066430,105.08,1.16
20151012,069920,,1.01
20151012,084680,,0.83
20151012,089140,,0.2
20151012,092730,10.7,1.45
20151012,101400,,0.58
20151012,067000,,1.33
20151012,080220,55.7,3.41
20151012,093380,,0.39
20151012,079550,28.97,6.51
20151012,093370,,3.24
20151012,090850,7.72,1.12
20151012,090710,394.38,5.49
20151012,083660,,3.34
20151012,090355,11.81,0.63
20151012,103660,,
20151012,084730,,0.42
20151012,118000,164.5,0.46
20151012,115530,,4.94
20151012,121060,,
20151012,117670,,1.39
20151012,121800,4.37,0.39
20151012,136660,,
20151012,139670,7.61,1.17
20151012,140660,,
20151012,149010,,
20151012,123010,,1.27
20151012,185190,,
20151012,159910,,1.67
20151012,175140,,2.27
20151012,187270,5.66,0.43
20151012,205100,20.29,1.35
20151012,187790,4.23,2.19
20151012,214610,,0.99
20151013,001420,28.0,0.56
20151012,223220,,
20151012,220180,60.0,0.6
20151012,900100,,0.89
20151013,001470,,
20151012,220100,,8.35
20151013,000990,10.47,1.1
20151013,001820,23.87,1.18
20151013,002810,4.83,0.47
20151013,004545,,2.15
20151013,007110,1613.0,2.11
20151013,005860,23.8,0.77
20151013,003520,,3.9
20151013,005960,,0.27
20151013,005965,,0.89
20151013,008355,,5.12
20151013,011230,,4.36
20151013,009810,4.01,0.58
20151013,014200,,0.57
20151013,012340,,1.01
20151013,009470,17.45,2.4
20151013,025620,,2.59
20151013,031860,,0.32
20151013,032685,,12.75
20151013,025560,3.59,0.5
20151013,032280,21.32,0.34
20151013,032820,44.01,5.17
20151013,018290,7.64,3.11
20151013,033310,,0.52
20151013,034950,16.97,3.71
20151013,037760,,0.62
20151013,039740,6.22,0.48
20151013,035620,,0.47
20151013,037230,12.56,0.49
20151013,036630,,0.46
20151013,040160,,0.51
20151013,040300,,0.78
20151013,038880,,0.87
20151013,040610,4.71,0.15
20151013,048410,,4.21
20151013,044180,,0.5
20151013,042040,,0.53
20151013,048910,1935.0,0.96
20151013,046940,4.93,0.43
20151013,049960,10.91,0.65
20151013,064090,,0.83
20151013,051160,5.79,0.66
20151013,054630,,2.31
20151013,051980,,3.5
20151013,066410,17.47,0.67
20151013,064800,0.92,0.33
20151013,065060,,0.33
20151013,066430,105.08,1.16
20151013,068050,,0.7
20151013,066620,4.15,0.48
20151013,067000,,1.33
20151013,072770,,1.71
20151013,079190,,1.08
20151013,076340,,
20151013,072950,6.67,0.5
20151013,074610,,1.89
20151013,079810,16.55,0.8
20151013,079970,,0.34
20151013,080220,55.7,3.41
20151013,083660,,3.34
20151013,082740,40.05,8.47
20151013,082850,,0.49
20151013,090355,11.81,0.63
20151013,084730,,0.42
20151013,092730,10.7,1.45
20151013,090470,,0.36
20151013,091580,,1.1
20151013,093370,,3.24
20151013,086450,13.09,1.24
20151013,090150,,0.8
20151013,090710,394.38,5.49
20151013,094940,37.32,1.68
20151013,095270,,1.22
20151013,114920,,
20151013,101400,,0.58
20151013,136660,,
20151013,109080,8.41,0.73
20151013,122990,,0.47
20151013,128940,52.39,4.93
20151013,097520,8.39,1.31
20151013,131100,1314.0,0.55
20151013,117670,,1.39
20151013,137400,10.19,1.69
20151013,159910,,1.67
20151013,139670,7.61,1.17
20151013,143240,17.31,0.76
20151013,140660,,
20151013,149010,,
20151013,138610,,9.6
20151013,141000,6.04,0.45
20151013,175140,,2.27
20151013,185190,,
20151013,187790,4.23,2.19
20151013,202960,,
20151013,214610,,0.99
20151013,205100,20.29,1.35
20151013,214430,29.3,4.27
20151013,210980,4.06,0.4
20151013,223220,,
20151013,189330,,4.6
20151013,220180,60.0,0.6
20151013,206400,,0.91
20151014,000990,10.47,1.1
20151014,001380,28.26,0.51
20151014,001420,28.0,0.56
20151014,001525,,1.31
20151014,004540,,0.36
20151014,001527,,2.36
20151014,002810,4.83,0.47
20151014,001820,23.87,1.18
20151014,004250,2.3,0.34
20151014,005860,23.8,0.77
20151014,003520,,3.9
20151014,009810,4.01,0.58
20151014,005965,,0.89
20151014,010580,116.84,3.56
20151014,007210,7.04,0.33
20151014,009420,1076.74,15.05
20151014,011230,,4.36
20151014,009470,17.45,2.4
20151014,005960,,0.27
20151014,008930,43.97,3.02
20151014,007120,,0.44
20151014,036170,16.38,0.39
20151014,012340,,1.01
20151014,035460,3.73,0.53
20151014,033790,,1.62
20151014,032280,21.32,0.34
20151014,035620,,0.47
20151014,012690,,0.99
20151014,025560,3.59,0.5
20151014,032960,102.39,0.82
20151014,025620,,2.59
20151014,039740,6.22,0.48
20151014,042040,,0.53
20151014,040300,,0.78
20151014,046940,4.93,0.43
20151014,040610,4.71,0.15
20151014,036630,,0.46
20151014,047820,,0.47
20151014,042370,45.61,0.93
