date,code,PER,PBR
20150803,059120,,1.77
20150803,060570,,0.81
20150803,065420,,2.29
20150803,067730,8.05,1.29
20150803,063570,44.29,0.68
20150803,066130,6.7,0.45
20150803,063760,,0.27
20150803,071670,344.71,0.67
20150803,068330,16.47,0.97
20150803,071320,4.04,0.52
20150803,060230,,0.37
20150803,064090,,0.83
20150803,078140,8.96,0.94
20150803,065710,15.65,2.05
20150803,082850,,0.49
20150803,065170,,0.77
20150803,081000,17.02,0.45
20150803,080010,4.69,0.47
20150803,078520,16.51,2.68
20150803,065350,234.45,7.28
20150803,086220,,
20150803,086670,13.37,0.79
20150803,092870,,1.05
20150803,100700,10.04,0.69
20150803,103660,,
20150803,097800,,1.11
20150803,154030,20.96,0.97
20150803,103590,44.33,5.49
20150803,123690,41.3,5.0
20150803,121060,,
20150803,088390,,0.49
20150803,123040,,0.53
20150803,104700,59.18,0.44
20150803,109740,,1.62
20150803,166480,,1.06
20150803,129260,4.75,0.25
20150803,141080,3100.0,9.49
20150803,097780,,0.3
20150803,095660,,0.97
20150803,145990,4.85,0.27
20150803,127710,,0.35
20150803,112040,4.66,2.19
20150803,168330,,2.81
20150803,177350,2.72,0.63
20150803,179720,,
20150803,205100,20.29,1.35
20150803,208890,,
20150803,215360,11.21,0.65
20150803,189350,,
20150804,000150,,10.67
20150804,000390,17.1,0.44
20150803,225220,,0.53
20150803,220260,358.64,1.61
20150803,214430,29.3,4.27
20150804,000227,40.12,1.54
20150803,214180,6.99,0.98
20150803,222670,,
20150804,001067,29.19,4.56
20150803,220180,60.0,0.6
20150803,900070,5.93,0.21
20150803,900100,,0.89
20150804,002020,,0.34
20150804,001470,,
20150804,001515,,1.55
20150804,002600,66.18,0.6
20150804,002410,,
20150804,002820,,0.14
20150804,002380,4.48,0.42
20150804,002870,,0.43
20150804,004270,9.41,0.23
20150804,003280,10.8,1.82
20150804,003230,30.64,9.82
20150804,006880,45.1,0.69
20150804,005670,8.31,0.68
20150804,004910,17.41,0.28
20150804,005750,10.75,0.44
20150804,006345,22.65,2.7
20150804,007070,,0.53
20150804,009580,56.59,0.25
20150804,008355,,5.12
20150804,007310,13.6,0.65
20150804,008775,,1.14
20150804,009780,6.61,0.9
20150804,009730,,0.86
20150804,009810,4.01,0.58
20150804,013360,,1.01
20150804,011000,,2.78
20150804,014790,7.02,0.23
20150804,019660,,2.75
20150804,016380,2.9,0.25
20150804,018260,17.38,1.4
20150804,020760,,1.52
20150804,021040,,0.62
20150804,023150,,0.48
20150804,021240,11.28,1.96
20150804,023770,,1.82
20150804,028670,6.93,0.38
20150804,027710,7.68,0.49
20150804,025860,12.12,0.55
20150804,021045,,1.35
20150804,026940,30.15,0.31
20150804,032980,,0.83
20150804,028260,18.74,1.01
20150804,030720,5.09,0.55
20150804,036180,,1.89
20150804,036170,16.38,0.39
20150804,035760,,0.47
20150804,036030,7.68,0.88
20150804,036630,,0.46
20150804,036710,,33.53
20150804,036420,,11.99
20150804,037560,,0.4
20150804,038070,30.44,0.64
20150804,038880,,0.87
20150804,043090,,0.21
20150804,039200,419.82,14.88
20150804,041590,,2.99
20150804,041510,8.61,2.52
20150804,044380,,0.91
20150804,043150,7.44,0.67
20150804,044960,14.84,0.99
20150804,048870,,1.02
20150804,052300,0.41,0.11
20150804,043100,,1.14
20150804,049630,,1.73
20150804,046120,11.74,1.65
20150804,051360,4.2,0.84
20150804,053030,,2.51
20150804,053300,17.46,1.2
20150804,054410,16.75,0.37
20150804,054630,,2.31
20150804,053210,,0.43
20150804,059100,6.78,0.72
20150804,054450,,0.96
20150804,058860,5.96,0.37
20150804,058820,,1.28
20150804,059120,,1.77
20150804,060230,,0.37
20150804,060570,,0.81
20150804,060260,22.09,0.79
20150804,063440,10.62,1.14
20150804,063570,44.29,0.68
20150804,065420,,2.29
20150804,064760,24.46,3.42
20150804,064090,,0.83
20150804,065130,,0.3
20150804,064480,,1.25
20150804,065450,25.14,1.8
20150804,065710,15.65,2.05
20150804,066910,,1.15
20150804,066980,,1.01
20150804,066130,6.7,0.45
20150804,071320,4.04,0.52
20150804,067730,8.05,1.29
20150804,066430,105.08,1.16
20150804,068330,16.47,0.97
20150804,072710,7.39,0.35
20150804,071950,,
20150804,078520,16.51,2.68
20150804,080010,4.69,0.47
20150804,079190,,1.08
20150804,073570,,0.85
20150804,081000,17.02,0.45
20150804,086060,8.61,0.58
20150804,083310,,0.81
20150804,084010,10.87,0.31
20150804,090350,7.83,0.42
20150804,089140,,0.2
20150804,090360,,8.52
20150804,092870,,1.05
20150804,089600,,0.74
20150804,094850,16.68,0.84
20150804,093240,,0.51
20150804,097780,,0.3
20150804,094360,39.97,4.11
20150804,097800,,1.11
20150804,101400,,0.58
20150804,103660,,
20150804,097230,59.55,5.44
20150804,103230,5.46,0.59
20150804,108230,,0.4
20150804,115610,,3.88
20150804,104700,59.18,0.44
20150804,108860,,2.96
20150804,121060,,
20150804,123040,,0.53
20150804,115450,,1.93
20150804,127710,,0.35
20150804,141000,6.04,0.45
20150804,126340,,4.2
20150804,140660,,
20150804,154030,20.96,0.97
20150804,179720,,
20150804,145990,4.85,0.27
20150804,147830,15.3,1.46
20150804,183490,,0.51
20150804,200350,,1.39
20150804,189350,,
20150804,202960,,
20150804,205100,20.29,1.35
20150804,220180,60.0,0.6
20150804,208890,,
20150804,215360,11.21,0.65
20150804,900100,,0.89
20150804,225220,,0.53
20150804,900070,5.93,0.21
20150805,000215,,0.14
20150805,000390,17.1,0.44
20150805,000227,40.12,1.54
20150805,000230,2.62,1.17
20150805,000890,7.81,0.65
20150805,000320,6.69,0.51
20150805,000440,,1.3
20150805,001140,,25.73
20150805,000860,24.3,0.25
20150805,001360,1.43,0.7
20150805,000880,7.22,0.74
20150805,000970,10.87,0.41
20150805,000910,,0.75
20150805,001080,,0.87
20150805,001630,8.69,0.36
20150805,001940,38.93,0.29
20150805,001840,,4.66
20150805,001515,,1.55
20150805,001800,7.63,0.49
20150805,002210,,0.59
20150805,001470,,
20150805,002350,7.29,0.38
20150805,002380,4.48,0.42
20150805,002460,11.65,0.25
20150805,002390,,0.57
20150805,002410,,
20150805,002600,66.18,0.6
20150805,002720,13.72,0.9
20150805,002870,,0.43
20150805,002820,,0.14
20150805,002780,37.12,0.35
20150805,003350,9.09,2.14
20150805,002620,,0.38
20150805,003280,10.8,1.82
20150805,004170,79.7,0.38
20150805,004100,,0.8
20150805,004270,9.41,0.23
20150805,004310,150.42,1.18
20150805,004430,7.18,0.3
20150805,004920,16.42,1.06
20150805,004590,3.97,0.39
20150805,004650,7.04,0.54
20150805,004910,17.41,0.28
20150805,004830,13.01,0.8
20150805,004835,18.81,1.16
20150805,005110,0.46,1.24
20150805,005745,5.98,0.34
20150805,004960,,0.11
20150805,005950,,2.55
20150805,006340,22.26,2.65
20150805,006090,7.53,0.37
20150805,005250,6.63,0.72
20150805,005750,10.75,0.44
20150805,006345,22.65,2.7
20150805,006280,20.37,1.15
20150805,006880,45.1,0.69
20150805,006650,192.37,0.43
20150805,007570,22.23,1.02
20150805,007575,22.11,1.01
20150805,008250,,0.24
20150805,007370,2.32,0.5
20150805,008775,,1.14
20150805,008770,,1.29
20150805,009180,6.3,0.54
20150805,007610,20.0,1.46
20150805,009190,,0.83
20150805,009620,,3.64
20150805,009580,56.59,0.25
20150805,009300,6.9,0.45
20150805,009420,1076.74,15.05
20150805,009200,6.08,0.18
20150805,011200,4.48,0.77
20150805,011000,,2.78
20150805,010470,6.38,0.53
20150805,011090,11.6,0.66
20150805,011280,,0.4
20150805,012450,17.9,7.95
