date,code,PER,PBR
20151023,011090,11.6,0.66
20151023,021880,52.0,0.71
20151023,011170,,0.22
20151023,014200,,0.57
20151023,012340,,1.01
20151023,028050,8.77,1.14
20151023,018260,17.38,1.4
20151023,018700,,1.06
20151023,024840,,0.49
20151023,012630,4.83,0.32
20151023,025980,,0.92
20151023,011200,4.48,0.77
20151023,023440,,1.52
20151023,027740,,1.25
20151023,023960,35.62,0.9
20151023,023770,,1.82
20151023,032620,4.84,1.27
20151023,012450,17.9,7.95
20151023,019490,,3.22
20151023,032800,,0.47
20151023,032080,33.6,0.23
20151023,033320,15.45,0.75
20151023,032940,5.03,0.49
20151023,038620,22.2,0.45
20151023,033340,,2.63
20151023,039420,7.99,0.95
20151023,039200,419.82,14.88
20151023,039010,4.93,0.55
20151023,064090,,0.83
20151023,041830,12.14,1.24
20151023,046890,,0.57
20151023,059100,6.78,0.72
20151023,051780,,1.53
20151023,041910,17.71,0.63
20151023,051905,18.23,0.35
20151023,044960,14.84,0.99
20151023,063080,,0.53
20151023,043090,,0.21
20151023,047040,21.96,0.33
20151023,064800,0.92,0.33
20151023,065500,,2.12
20151023,065710,15.65,2.05
20151023,047820,,0.47
20151023,067630,,1.61
20151023,068050,,0.7
20151023,067730,8.05,1.29
20151023,065770,,0.99
20151023,066590,,1.2
20151023,068930,11.01,1.47
20151023,072470,,0.5
20151023,073570,,0.85
20151023,071280,10.81,1.27
20151023,069410,9.56,0.87
20151023,076610,,2.22
20151023,070300,,0.92
20151023,078130,,3.31
20151023,072770,,1.71
20151023,079190,,1.08
20151023,078860,,0.95
20151023,086280,8.7,1.28
20151023,083310,,0.81
20151023,094940,37.32,1.68
20151023,102280,,0.74
20151023,083660,,3.34
20151023,086390,,3.12
20151023,101730,,1.13
20151023,086520,,7.75
20151023,103660,,
20151023,088130,21.32,0.44
20151023,091580,,1.1
20151023,121800,4.37,0.39
20151023,121060,,
20151023,107640,29.58,5.73
20151023,106520,,0.92
20151023,104700,59.18,0.44
20151023,130580,6.6,0.77
20151023,131290,13.77,1.65
20151023,123860,13.9,2.75
20151023,149010,,
20151023,136660,,
20151023,133820,,2.01
20151023,134060,11.33,0.69
20151023,138610,,9.6
20151023,178600,,
20151023,137950,12.51,0.43
20151023,179720,,
20151023,149980,,1.16
20151023,182400,,28.79
20151023,185190,,
20151023,159580,55.34,0.99
20151023,159910,,1.67
20151023,187790,4.23,2.19
20151023,192440,5.72,0.25
20151023,200350,,1.39
20151023,214610,,0.99
20151023,219750,505.5,2.38
20151023,222670,,
20151023,223220,,
20151023,217190,41.31,1.45
20151023,222800,,4.52
20151026,001360,1.43,0.7
20151023,213420,21.83,2.32
20151026,000220,15.92,0.61
20151023,950130,,0.23
20151026,000990,10.47,1.1
20151026,001525,,1.31
20151026,002350,7.29,0.38
20151026,002170,9.7,0.32
20151026,001520,,0.23
20151026,002780,37.12,0.35
20151026,001380,28.26,0.51
20151026,002795,10.46,0.3
20151026,001527,,2.36
20151026,002820,,0.14
20151026,003280,10.8,1.82
20151026,003200,10.44,0.27
20151026,003300,9.02,0.3
20151026,003850,21.58,0.93
20151026,004140,10.37,0.76
20151026,004700,44.08,0.47
20151026,004540,,0.36
20151026,004000,,0.47
20151026,004890,8.22,0.2
20151026,004980,10.78,0.42
20151026,004545,,2.15
20151026,004985,12.37,0.48
20151026,005740,5.09,0.29
20151026,005320,,0.33
20151026,005690,50.14,10.24
20151026,005960,,0.27
20151026,005420,,3.08
20151026,005745,5.98,0.34
20151026,007530,15.54,1.15
20151026,005935,16.82,1.3
20151026,005965,,0.89
20151026,006260,31.94,1.13
20151026,007390,,25.1
20151026,008290,,1.12
20151026,008420,20.3,0.2
20151026,007690,15.35,0.32
20151026,008250,,0.24
20151026,009810,4.01,0.58
20151026,010170,,5.35
20151026,010470,6.38,0.53
20151026,010820,13.61,2.9
20151026,010620,55.63,3.83
20151026,011170,,0.22
20151026,011200,4.48,0.77
20151026,010780,,0.39
20151026,014825,8.69,0.64
20151026,014200,,0.57
20151026,012630,4.83,0.32
20151026,016380,2.9,0.25
20151026,012450,17.9,7.95
20151026,018260,17.38,1.4
20151026,023410,,0.23
20151026,015860,12.95,0.71
20151026,019490,,3.22
20151026,023960,35.62,0.9
20151026,023440,,1.52
20151026,019570,,0.49
20151026,027740,,1.25
20151026,031820,6.8,0.35
20151026,033270,9.23,0.67
20151026,027970,774.0,0.33
20151026,025980,,0.92
20151026,029480,,0.55
20151026,033320,15.45,0.75
20151026,032940,5.03,0.49
20151026,034810,,0.3
20151026,036120,14.76,2.33
20151026,033340,,2.63
20151026,036670,6.41,0.6
20151026,039200,419.82,14.88
20151026,039340,22.36,0.59
20151026,039010,4.93,0.55
20151026,036630,,0.46
20151026,041590,,2.99
20151026,041460,12.36,1.07
20151026,039420,7.99,0.95
20151026,041830,12.14,1.24
20151026,041910,17.71,0.63
20151026,043100,,1.14
20151026,042510,31.6,2.2
20151026,047820,,0.47
20151026,051490,26.48,0.54
20151026,046890,,0.57
20151026,043910,,0.79
20151026,046940,4.93,0.43
20151026,051780,,1.53
20151026,047040,21.96,0.33
20151026,051905,18.23,0.35
20151026,051915,,0.48
20151026,053300,17.46,1.2
20151026,052420,7.04,0.51
20151026,052860,,1.19
20151026,059100,6.78,0.72
20151026,053280,,0.43
20151026,058650,30.79,0.21
20151026,060240,,2.6
20151026,058860,5.96,0.37
20151026,063080,,0.53
20151026,063570,44.29,0.68
20151026,064090,,0.83
20151026,070300,,0.92
20151026,068940,,1.79
20151026,069410,9.56,0.87
20151026,065770,,0.99
20151026,069540,,0.62
20151026,067730,8.05,1.29
20151026,066410,17.47,0.67
20151026,066430,105.08,1.16
20151026,074610,,1.89
20151026,072470,,0.5
20151026,080470,4.17,0.51
20151026,078130,,3.31
20151026,073570,,0.85
20151026,079190,,1.08
20151026,078860,,0.95
20151026,082270,,54.72
20151026,085670,13.12,1.19
20151026,083310,,0.81
20151026,083660,,3.34
20151026,088130,21.32,0.44
20151026,086390,,3.12
20151026,083640,,0.29
20151026,087600,,0.44
20151026,090435,23.11,0.56
20151026,086280,8.7,1.28
20151026,094940,37.32,1.68
20151026,095270,,1.22
20151026,099520,,2.49
20151026,094860,,0.91
20151026,101730,,1.13
20151026,103660,,
20151026,102280,,0.74
20151026,105550,19.4,0.92
20151026,109070,11.95,1.7
20151026,106520,,0.92
20151026,107640,29.58,5.73
20151026,119830,8.55,0.73
20151026,109820,,2.71
20151026,121800,4.37,0.39
20151026,123860,13.9,2.75
20151026,123750,,0.86
20151026,126340,,4.2
20151026,127120,,14.28
20151026,133820,,2.01
20151026,131290,13.77,1.65
20151026,131180,9.3,0.4
20151026,140660,,
20151026,136660,,
20151026,137950,12.51,0.43
20151026,136540,8.52,0.74
20151026,171120,14.82,0.56
20151026,142760,,2.27
20151026,149010,,
20151026,159910,,1.67
20151026,182400,,28.79
20151026,178600,,
20151026,149980,,1.16
20151026,179720,,
20151026,187790,4.23,2.19
