date,code,PER,PBR
20150721,178780,5.92,1.43
20150721,179720,,
20150721,192440,5.72,0.25
20150721,161000,,0.71
20150721,181710,,0.61
20150721,196450,,0.68
20150721,192390,,0.31
20150721,204630,,0.57
20150721,166480,,1.06
20150721,185750,18.65,1.19
20150721,170790,8.55,0.74
20150721,183190,8.78,0.4
20150721,187420,,2.11
20150721,183490,,0.51
20150721,180400,,32.11
20150721,214390,376.47,1.08
20150721,192250,66.81,0.86
20150721,214270,,1.1
20150721,214180,6.99,0.98
20150721,214420,13.42,1.86
20150721,223220,,
20150721,219750,505.5,2.38
20150721,900110,4.94,0.1
20150721,950130,,0.23
20150721,900100,,0.89
20150722,000070,28.92,0.37
20150722,000215,,0.14
20150722,000210,,0.21
20150722,000220,15.92,0.61
20150722,000230,2.62,1.17
20150722,000720,,0.87
20150722,000725,,0.73
20150722,000640,7.82,0.62
20150722,001067,29.19,4.56
20150722,001065,12.89,2.01
20150722,000225,18.54,0.71
20150722,001430,,0.5
20150722,001120,7.26,0.4
20150722,001390,5.25,0.33
20150722,000910,,0.75
20150722,001200,6.39,0.29
20150722,001360,1.43,0.7
20150722,001510,,0.47
20150722,001755,5.0,0.44
20150722,001525,,1.31
20150722,001540,16.69,0.54
20150722,001550,18.99,0.96
20150722,001780,18.65,0.61
20150722,001630,8.69,0.36
20150722,001560,6.84,0.58
20150722,001940,38.93,0.29
20150722,002320,,0.21
20150722,001810,9.68,0.15
20150722,002620,,0.38
20150722,002390,,0.57
20150722,002630,,0.99
20150722,002410,,
20150722,002760,,1.26
20150722,002780,37.12,0.35
20150722,002450,6.08,0.32
20150722,002600,66.18,0.6
20150722,002785,224.12,2.13
20150722,003680,22.28,0.42
20150722,002787,467.06,4.43
20150722,004150,25.08,0.21
20150722,003075,28.45,0.54
20150722,003560,,0.75
20150722,003300,9.02,0.3
20150722,003000,33.77,1.13
20150722,003580,,1.56
20150722,004270,9.41,0.23
20150722,004545,,2.15
20150722,004920,16.42,1.06
20150722,004590,3.97,0.39
20150722,004980,10.78,0.42
20150722,005320,,0.33
20150722,004835,18.81,1.16
20150722,005690,50.14,10.24
20150722,005090,47.84,0.42
20150722,004985,12.37,0.48
20150722,005990,7.29,0.32
20150722,006110,,1.4
20150722,007530,15.54,1.15
20150722,006340,22.26,2.65
20150722,006200,8.52,0.2
20150722,006345,22.65,2.7
20150722,006125,9.09,0.26
20150722,006650,192.37,0.43
20150722,006920,119.8,0.99
20150722,007570,22.23,1.02
20150722,007575,22.11,1.01
20150722,008350,,0.43
20150722,008355,,5.12
20150722,008775,,1.14
20150722,00781K,,0.58
20150722,009190,,0.83
20150722,009180,6.3,0.54
20150722,009415,,3.45
20150722,008870,29.14,0.55
20150722,009200,6.08,0.18
20150722,009420,1076.74,15.05
20150722,009730,,0.86
20150722,010040,,0.49
20150722,011070,20.77,1.14
20150722,010580,116.84,3.56
20150722,010060,,0.56
20150722,011150,23.97,1.16
20150722,011090,11.6,0.66
20150722,011170,,0.22
20150722,011080,,0.8
20150722,011155,144.38,6.98
20150722,011370,2.23,0.16
20150722,011280,,0.4
20150722,011300,,1.53
20150722,011810,,3.62
20150722,012030,2.56,0.6
20150722,011780,11.35,0.47
20150722,012205,,1.81
20150722,012610,18.38,0.49
20150722,012690,,0.99
20150722,013120,853.33,0.22
20150722,013360,,1.01
20150722,014285,,0.52
20150722,013580,2.6,0.17
20150722,013990,14.39,0.72
20150722,014710,9.82,0.57
20150722,014440,4.94,0.48
20150722,017550,9.69,0.56
20150722,014915,52.07,2.25
20150722,015360,5.13,0.43
20150722,016250,,0.17
20150722,017890,7.07,0.36
20150722,019180,2.89,0.66
20150722,018310,8.27,0.44
20150722,023410,,0.23
20150722,023760,2.8,0.34
20150722,017960,26.09,3.03
20150722,019175,,5.03
20150722,025320,22.9,3.09
20150722,025860,12.12,0.55
20150722,027710,7.68,0.49
20150722,027740,,1.25
20150722,025950,72.32,1.23
20150722,028300,,14.18
20150722,032685,,12.75
20150722,032190,3.97,0.44
20150722,031330,8.22,0.82
20150722,032580,,0.84
20150722,031310,,0.24
20150722,030210,81.4,0.37
20150722,030960,,0.64
20150722,033920,4.85,0.36
20150722,034310,10.56,0.64
20150722,032940,5.03,0.49
20150722,033160,,0.53
20150722,032800,,0.47
20150722,035200,28.64,0.75
20150722,034810,,0.3
20150722,035600,8.33,0.56
20150722,035810,12.85,0.38
20150722,035460,3.73,0.53
20150722,035620,,0.47
20150722,035610,3.62,0.46
20150722,036030,7.68,0.88
20150722,035890,3.18,0.3
20150722,036810,128.32,2.72
20150722,036480,,0.77
20150722,036670,6.41,0.6
20150722,036830,43.05,0.62
20150722,036120,14.76,2.33
20150722,036540,,1.49
20150722,036930,15.31,2.28
20150722,038290,,1.07
20150722,038500,6.84,0.42
20150722,037460,3.22,0.42
20150722,038460,40.15,0.51
20150722,039020,,0.47
20150722,037070,,1.56
20150722,040160,,0.51
20150722,039860,56.36,1.35
20150722,039980,23.52,1.57
20150722,039290,,0.69
20150722,040350,,1.23
20150722,041910,17.71,0.63
20150722,041590,,2.99
20150722,042510,31.6,2.2
20150722,043100,,1.14
20150722,041960,101.55,6.15
20150722,043090,,0.21
20150722,042700,57.37,20.49
20150722,042520,,6.04
20150722,044340,,0.42
20150722,046940,4.93,0.43
20150722,044380,,0.91
20150722,045340,7.37,2.08
20150722,049180,,4.4
20150722,050890,17.72,1.44
20150722,048410,,4.21
20150722,051900,44.3,0.86
20150722,051370,6.13,0.72
20150722,047560,,3.37
20150722,051905,18.23,0.35
20150722,051160,5.79,0.66
20150722,051910,,0.95
20150722,052600,11.64,1.18
20150722,051980,,3.5
20150722,052260,,0.95
20150722,053160,,0.65
20150722,052460,,0.81
20150722,052690,35.17,5.78
20150722,052710,,0.87
20150722,054050,10.97,0.48
20150722,054180,,0.24
20150722,054940,7.05,0.34
20150722,054410,16.75,0.37
20150722,056360,,0.41
20150722,054670,9.0,0.71
