date,code,PER,PBR
20151117,049630,,1.73
20151117,060250,14.67,2.08
20151117,064090,,0.83
20151117,072470,,0.5
20151117,052420,7.04,0.51
20151117,083930,9.18,1.09
20151117,079190,,1.08
20151117,065420,,2.29
20151117,052460,,0.81
20151117,053260,,0.51
20151117,068790,,0.46
20151117,054220,,1.05
20151117,052860,,1.19
20151117,066790,,2.72
20151117,080530,35.5,1.12
20151117,054630,,2.31
20151117,054180,,0.24
20151117,071950,,
20151117,058450,,1.02
20151117,080220,55.7,3.41
20151117,085670,13.12,1.19
20151117,086520,,7.75
20151117,088790,12.66,0.23
20151117,091970,,1.07
20151117,094970,8.79,0.33
20151117,103660,,
20151117,106240,,0.39
20151117,095270,,1.22
20151117,107640,29.58,5.73
20151117,114920,,
20151117,123010,,1.27
20151117,121060,,
20151117,109740,,1.62
20151117,140660,,
20151117,100840,22.78,2.61
20151117,126340,,4.2
20151117,138930,6.6,0.44
20151117,099520,,2.49
20151117,143540,,1.22
20151117,126600,13.13,0.43
20151117,121800,4.37,0.39
20151117,097780,,0.3
20151117,173940,,1.8
20151117,149010,,
20151117,137400,10.19,1.69
20151117,178780,5.92,1.43
20151117,179720,,
20151117,185490,,1.08
20151117,190510,10.89,1.52
20151117,180400,,32.11
20151117,200470,,4.03
20151117,200350,,1.39
20151117,208890,,
20151117,205100,20.29,1.35
20151117,211050,9.33,3.39
20151117,215360,11.21,0.65
20151117,229500,,
20151118,000157,,5.67
20151118,001525,,1.31
20151117,900100,,0.89
20151117,200580,,
20151117,220100,,8.35
20151118,001140,,25.73
20151117,220180,60.0,0.6
20151118,001260,11.94,0.57
20151118,001470,,
20151118,002020,,0.34
20151118,001820,23.87,1.18
20151118,003570,19.32,1.31
20151118,004870,,0.44
20151118,002700,28.22,1.06
20151118,005960,,0.27
20151118,006490,,2.83
20151118,003200,10.44,0.27
20151118,005860,23.8,0.77
20151118,004920,16.42,1.06
20151118,004830,13.01,0.8
20151118,006740,,0.49
20151118,010470,6.38,0.53
20151118,008700,9.0,0.74
20151118,011420,20.21,0.66
20151118,014820,13.03,0.95
20151118,014825,8.69,0.64
20151118,017000,19.96,0.24
20151118,011200,4.48,0.77
20151118,014915,52.07,2.25
20151118,018290,7.64,3.11
20151118,019170,,2.78
20151118,018700,,1.06
20151118,023440,,1.52
20151118,027830,23.33,0.86
20151118,019570,,0.49
20151118,024740,23.78,0.53
20151118,021880,52.0,0.71
20151118,024850,,1.18
20151118,020150,,0.79
20151118,027410,4.35,0.21
20151118,034220,,1.03
20151118,031820,6.8,0.35
20151118,041960,101.55,6.15
20151118,036170,16.38,0.39
20151118,041590,,2.99
20151118,041910,17.71,0.63
20151118,041460,12.36,1.07
20151118,042940,,0.43
20151118,035290,,1.39
20151118,035000,9.61,0.77
20151118,043090,,0.21
20151118,048430,6.31,0.59
20151118,043340,,1.6
20151118,043710,,1.32
20151118,048870,,1.02
20151118,052420,7.04,0.51
20151118,051160,5.79,0.66
20151118,049630,,1.73
20151118,053260,,0.51
20151118,049180,,4.4
20151118,058450,,1.02
20151118,054220,,1.05
20151118,064090,,0.83
20151118,054180,,0.24
20151118,083930,9.18,1.09
20151118,080220,55.7,3.41
20151118,072470,,0.5
20151118,079190,,1.08
