date,code,PER,PBR
20160204,002025,,0.17
20160204,002820,,0.14
20160204,003850,21.58,0.93
20160204,004415,,21.07
20160204,001780,18.65,0.61
20160204,002870,,0.43
20160204,002720,13.72,0.9
20160204,004830,13.01,0.8
20160204,004710,20.03,0.54
20160204,002787,467.06,4.43
20160204,003160,45.86,3.74
20160204,003230,30.64,9.82
20160204,003010,5.52,0.43
20160204,004650,7.04,0.54
20160204,001800,7.63,0.49
20160204,002790,24.29,0.71
20160204,003060,,0.41
20160204,001540,16.69,0.54
20160204,004835,18.81,1.16
20160204,003350,9.09,2.14
20160204,004870,,0.44
20160204,005440,2.87,0.33
20160204,006090,7.53,0.37
20160204,007210,7.04,0.33
20160204,007540,13.86,0.47
20160204,008930,43.97,3.02
20160204,005670,8.31,0.68
20160204,010470,6.38,0.53
20160204,007330,15.08,0.37
20160204,009420,1076.74,15.05
20160204,009470,17.45,2.4
20160204,009240,8.16,1.92
20160204,009180,6.3,0.54
20160204,008040,6.32,0.54
20160204,010280,6.41,0.85
20160204,009300,6.9,0.45
20160204,007570,22.23,1.02
20160204,011200,4.48,0.77
20160204,012790,5.98,0.44
20160204,005610,10.12,0.87
20160204,011785,5.83,0.24
20160204,008420,20.3,0.2
20160204,011090,11.6,0.66
20160204,014190,14.86,0.45
20160204,013810,,0.81
20160204,014100,,0.3
20160204,014200,,0.57
20160204,014940,15.16,3.42
20160204,014570,13.07,0.58
20160204,015590,515.0,0.96
20160204,015020,,0.55
20160204,016100,,1.27
20160204,015710,10.98,0.47
20160204,016380,2.9,0.25
20160204,016580,13.1,0.46
20160204,016590,26.76,0.71
20160204,017180,45.56,0.56
20160204,017800,11.8,2.18
20160204,017040,,1.23
20160204,018470,12.81,0.78
20160204,021080,7.36,0.59
20160204,020150,,0.79
20160204,018620,,0.83
20160204,018680,,0.87
20160204,019570,,0.49
20160204,023150,,0.48
20160204,021650,4.8,0.37
20160204,017510,14.29,1.99
20160204,020710,2.05,0.45
20160204,024940,19.23,0.92
20160204,024720,7.7,0.58
20160204,023440,,1.52
20160204,023770,,1.82
20160204,025900,,0.5
20160204,024740,23.78,0.53
20160204,027050,103.41,0.8
20160204,026150,5.49,0.79
20160204,026040,,0.93
20160204,028300,,14.18
20160204,031440,6.87,0.47
20160204,032790,,1.27
20160204,032620,4.84,1.27
20160204,030520,44.47,1.56
20160204,032685,,12.75
20160204,032940,5.03,0.49
20160204,032850,10.4,1.04
20160204,033170,,1.34
20160204,035610,3.62,0.46
20160204,033230,,1.05
20160204,033340,,2.63
20160204,033920,4.85,0.36
20160204,035600,8.33,0.56
20160204,035810,12.85,0.38
20160204,036090,,0.62
20160204,035720,130.56,2.61
20160204,033790,,1.62
20160204,036120,14.76,2.33
20160204,036420,,11.99
20160204,038460,40.15,0.51
20160204,039030,84.38,5.22
20160204,038390,7.32,0.94
20160204,039570,10.07,0.73
20160204,039420,7.99,0.95
20160204,039840,,1.13
20160204,039200,419.82,14.88
20160204,040160,,0.51
20160204,040350,,1.23
20160204,041910,17.71,0.63
20160204,041920,33.31,0.76
20160204,043100,,1.14
20160204,044820,8.53,0.56
20160204,042520,,6.04
20160204,043650,25.53,0.27
20160204,045060,6.35,0.33
20160204,043260,,0.99
20160204,042420,33.22,0.46
20160204,046970,,1.51
20160204,047050,20.76,1.37
20160204,050090,,1.47
20160204,049630,,1.73
20160204,048530,,1.37
20160204,050760,,0.35
20160204,047920,94.55,4.44
20160204,048430,6.31,0.59
20160204,051905,18.23,0.35
20160204,051900,44.3,0.86
20160204,052260,,0.95
20160204,051980,,3.5
20160204,053270,3.95,0.42
