date,code,PER,PBR
20160408,076340,,
20160408,085310,,0.56
20160408,094970,8.79,0.33
20160408,097230,59.55,5.44
20160408,097800,,1.11
20160408,075580,36.9,5.62
20160408,083640,,0.29
20160408,065770,,0.99
20160408,079370,16.78,1.3
20160408,082740,40.05,8.47
20160408,074610,,1.89
20160408,067770,26.19,0.4
20160408,069140,10.85,0.88
20160408,085670,13.12,1.19
20160408,069640,,0.86
20160408,074430,,1.4
20160408,093240,,0.51
20160408,078150,,0.68
20160408,086220,,
20160408,078130,,3.31
20160408,103660,,
20160408,107640,29.58,5.73
20160408,114920,,
20160408,109740,,1.62
20160408,115450,,1.93
20160408,115440,29.04,0.79
20160408,118000,164.5,0.46
20160408,115530,,4.94
20160408,115500,49.03,7.12
20160408,149010,,
20160408,119830,8.55,0.73
20160408,121060,,
20160408,140660,,
20160408,151910,,4.67
20160408,130500,12.69,0.43
20160408,127710,,0.35
20160408,141080,3100.0,9.49
20160408,145270,,
20160408,121800,4.37,0.39
20160408,131100,1314.0,0.55
20160408,168330,,2.81
20160408,179720,,
20160408,170900,,0.73
20160408,185190,,
20160408,142760,,2.27
20160408,192390,,0.31
20160408,197140,,0.43
20160408,199150,,
20160408,198940,,0.56
20160408,204630,,0.57
20160408,205500,,4.52
20160408,208890,,
20160408,222810,,70.13
20160408,210120,,3.09
20160408,222160,,5.57
20160408,223220,,
20160408,225530,,1.1
20160411,000950,1.68,0.17
20160408,232530,,
20160411,001000,,4.06
20160408,900110,4.94,0.1
20160408,232680,25.95,2.8
20160411,001250,4.56,0.37
20160411,002450,6.08,0.32
20160411,001570,,1.31
20160411,001420,28.0,0.56
20160411,002810,4.83,0.47
20160411,004720,24.88,0.3
20160411,003780,9.28,1.4
20160411,002785,224.12,2.13
20160411,002780,37.12,0.35
20160411,004830,13.01,0.8
20160411,006050,15.62,0.8
20160411,006340,22.26,2.65
20160411,006345,22.65,2.7
20160411,00781K,,0.58
20160411,006380,,9.13
20160411,008290,,1.12
20160411,011080,,0.8
20160411,012610,18.38,0.49
20160411,014910,13.43,0.58
20160411,015260,,1.03
20160411,016670,2.66,0.4
20160411,019570,,0.49
20160411,017550,9.69,0.56
20160411,018470,12.81,0.78
20160411,025550,727.0,0.73
20160411,021880,52.0,0.71
20160411,032280,21.32,0.34
20160411,032080,33.6,0.23
20160411,016090,7.61,0.27
20160411,032790,,1.27
20160411,033250,5.45,0.77
20160411,033130,14.89,0.6
20160411,032850,10.4,1.04
20160411,043090,,0.21
20160411,044990,6.93,0.96
20160411,049630,,1.73
20160411,047770,46.37,1.6
20160411,040350,,1.23
20160411,049800,24.1,0.38
20160411,050760,,0.35
20160411,051600,16.84,1.75
20160411,037330,,0.3
20160411,051630,,1.45
20160411,060260,22.09,0.79
20160411,058450,,1.02
20160411,051780,,1.53
20160411,065060,,0.33
20160411,053610,14.4,0.88
20160411,060240,,2.6
20160411,052300,0.41,0.11
20160411,076340,,
20160411,065650,,1.47
20160411,066410,17.47,0.67
20160411,069140,10.85,0.88
20160411,075580,36.9,5.62
20160411,074610,,1.89
20160411,074430,,1.4
20160411,078150,,0.68
20160411,082740,40.05,8.47
20160411,083660,,3.34
20160411,086220,,
20160411,085310,,0.56
20160411,083790,,1.67
20160411,094860,,0.91
20160411,093240,,0.51
20160411,097230,59.55,5.44
20160411,084440,71.71,2.61
20160411,096690,,0.41
20160411,103660,,
20160411,114920,,
20160411,100220,5.72,0.37
20160411,106240,,0.39
20160411,115530,,4.94
20160411,109610,,0.78
20160411,097800,,1.11
20160411,121060,,
20160411,119830,8.55,0.73
20160411,118000,164.5,0.46
20160411,123840,,0.41
20160411,127710,,0.35
20160411,130500,12.69,0.43
20160411,131100,1314.0,0.55
20160411,149010,,
20160411,140660,,
20160411,136660,,
20160411,139050,,1.33
20160411,151910,,4.67
20160411,159910,,1.67
20160411,180400,,32.11
20160411,189330,,4.6
20160411,185190,,
20160411,189350,,
20160411,168330,,2.81
20160411,199150,,
20160411,200580,,
20160411,200470,,4.03
20160411,197140,,0.43
20160411,107640,29.58,5.73
20160411,200350,,1.39
20160411,202960,,
