date,code,PER,PBR
20150513,052710,,0.87
20150513,052300,0.41,0.11
20150513,053950,,0.58
20150513,063440,10.62,1.14
20150513,052460,,0.81
20150513,059100,6.78,0.72
20150513,054180,,0.24
20150513,059210,8.48,1.43
20150513,054670,9.0,0.71
20150513,064090,,0.83
20150513,066130,6.7,0.45
20150513,051630,,1.45
20150513,063760,,0.27
20150513,052260,,0.95
20150513,064480,,1.25
20150513,054780,,2.17
20150513,058630,7.56,0.9
20150513,056700,10.01,0.54
20150513,065150,,1.45
20150513,058730,,0.32
20150513,066910,,1.15
20150513,066310,43.15,0.86
20150513,066700,,0.74
20150513,069730,2.61,0.29
20150513,069140,10.85,0.88
20150513,072470,,0.5
20150513,071950,,
20150513,071280,10.81,1.27
20150513,082660,,7.74
20150513,078350,28.03,2.11
20150513,083310,,0.81
20150513,073490,76.42,1.1
20150513,082800,,2.49
20150513,069620,21.55,1.93
20150513,076080,,0.54
20150513,079000,28.42,0.45
20150513,082850,,0.49
20150513,080470,4.17,0.51
20150513,073240,5.54,0.85
20150513,082270,,54.72
20150513,084730,,0.42
20150513,083470,51.83,1.38
20150513,084870,,0.43
20150513,083790,,1.67
20150513,085670,13.12,1.19
20150513,085810,,0.55
20150513,088910,4.58,0.23
20150513,089600,,0.74
20150513,086900,46.98,1.77
20150513,090435,23.11,0.56
20150513,089790,,0.7
20150513,090470,,0.36
20150513,090360,,8.52
20150513,091700,13.89,0.72
20150513,092040,,1.51
20150513,092730,10.7,1.45
20150513,091580,,1.1
20150513,097520,8.39,1.31
20150513,101330,9.87,0.2
20150513,097870,18.19,0.61
20150513,097780,,0.3
20150513,098660,,0.85
20150513,096760,7.28,1.04
20150513,101670,,2.22
20150513,101140,8.16,0.75
20150513,095700,,0.94
20150513,102120,26.54,1.6
20150513,102710,15.03,1.61
20150513,102940,,1.45
20150513,101680,,0.49
20150513,105550,19.4,0.92
20150513,109960,,0.19
20150513,102460,,0.83
20150513,109080,8.41,0.73
20150513,109740,,1.62
20150513,115450,,1.93
20150513,123040,,0.53
20150513,120115,8.44,0.18
20150513,119650,1.47,1.37
20150513,123860,13.9,2.75
20150513,119610,73.16,1.26
20150513,115500,49.03,7.12
20150513,126560,45.28,0.48
20150513,126600,13.13,0.43
20150513,122990,,0.47
20150513,129260,4.75,0.25
20150513,138360,4.03,0.78
20150513,140660,,
20150513,143540,,1.22
20150513,145990,4.85,0.27
20150513,142280,20.12,2.07
20150513,138610,,9.6
20150513,139670,7.61,1.17
20150513,140410,,52.34
20150513,147830,15.3,1.46
20150513,149010,,
20150513,154030,20.96,0.97
20150513,153490,,0.36
20150513,156100,87.16,4.15
20150513,161890,17.53,2.05
20150513,171010,,1.3
20150513,159910,,1.67
20150513,168330,,2.81
20150513,163560,15.53,0.4
20150513,170900,,0.73
20150513,171120,14.82,0.56
20150513,177830,15.81,0.44
20150513,189350,,
20150513,179720,,
20150513,199150,,
20150513,187270,5.66,0.43
20150513,187220,6.19,0.32
20150513,192410,,
20150513,192390,,0.31
20150513,200710,,2.28
20150513,200780,,0.59
20150513,200470,,4.03
20150513,205100,20.29,1.35
20150513,208890,,
20150513,214680,,2.24
20150514,000020,26.92,0.45
20150513,210540,6.44,0.46
20150514,000105,102.23,3.52
20150513,215480,,0.61
20150514,000520,,1.49
20150513,950130,,0.23
20150514,000760,,0.25
20150514,000720,,0.87
20150514,000440,,1.3
20150514,001060,11.63,1.82
20150514,001130,4.32,0.21
20150514,000890,7.81,0.65
20150514,001630,8.69,0.36
20150514,001067,29.19,4.56
20150514,001065,12.89,2.01
20150514,001470,,
20150514,001560,6.84,0.58
20150514,001680,7.59,0.53
20150514,001360,1.43,0.7
20150514,001810,9.68,0.15
20150514,002025,,0.17
20150514,002020,,0.34
20150514,002795,10.46,0.3
20150514,003090,15.45,0.85
20150514,001685,6.14,0.43
20150514,002710,27.85,1.75
20150514,002390,,0.57
20150514,003220,35.58,1.02
20150514,002410,,
20150514,003000,33.77,1.13
20150514,004310,150.42,1.18
20150514,004710,20.03,0.54
20150514,004140,10.37,0.76
20150514,004560,12.19,0.32
20150514,004410,,2.63
20150514,004835,18.81,1.16
20150514,005030,,2.89
20150514,004150,25.08,0.21
20150514,004830,13.01,0.8
20150514,005250,6.63,0.72
20150514,005305,12.39,0.45
20150514,005110,0.46,1.24
20150514,005745,5.98,0.34
20150514,005750,10.75,0.44
20150514,005670,8.31,0.68
20150514,005950,,2.55
20150514,005960,,0.27
20150514,005740,5.09,0.29
20150514,006280,20.37,1.15
20150514,005965,,0.89
20150514,006360,31.39,0.35
20150514,006390,6.63,0.8
20150514,006380,,9.13
20150514,007570,22.23,1.02
20150514,007210,7.04,0.33
20150514,006920,119.8,0.99
20150514,007370,2.32,0.5
20150514,007575,22.11,1.01
20150514,007160,26.6,0.4
20150514,007390,,25.1
20150514,007820,13.33,1.3
20150514,008290,,1.12
20150514,008110,117.5,0.43
20150514,007980,2.03,0.3
20150514,008420,20.3,0.2
20150514,007720,,0.77
20150514,007700,7.07,0.31
20150514,009070,7.4,0.51
20150514,008930,43.97,3.02
20150514,009200,6.08,0.18
20150514,009420,1076.74,15.05
20150514,011080,,0.8
20150514,010770,3.36,0.47
20150514,009730,,0.86
20150514,010780,,0.39
20150514,011330,,0.92
20150514,009830,,0.51
20150514,011930,,1.52
20150514,012800,49.2,0.33
20150514,011090,11.6,0.66
20150514,013700,,0.59
20150514,014970,,1.7
20150514,014820,13.03,0.95
20150514,012860,14.97,0.42
20150514,013720,,0.73
20150514,014710,9.82,0.57
20150514,014825,8.69,0.64
20150514,013520,4.04,0.39
20150514,016380,2.9,0.25
20150514,017250,7.96,0.53
20150514,016590,26.76,0.71
20150514,017890,7.07,0.36
20150514,018120,10.25,1.37
20150514,018310,8.27,0.44
20150514,017370,4.01,0.72
20150514,017960,26.09,3.03
20150514,017810,24.95,1.79
20150514,018620,,0.83
20150514,018700,,1.06
20150514,021045,,1.35
20150514,019010,183.85,0.3
20150514,019550,15.13,0.82
20150514,019660,,2.75
20150514,023150,,0.48
20150514,023960,35.62,0.9
20150514,024800,1.97,0.15
20150514,023810,14.84,0.46
20150514,024850,,1.18
20150514,025550,727.0,0.73
20150514,025540,5.87,0.56
20150514,026910,3.39,0.72
20150514,030190,11.37,2.12
20150514,028300,,14.18
20150514,027050,103.41,0.8
20150514,030960,,0.64
20150514,025900,,0.5
20150514,030210,81.4,0.37
20150514,031330,8.22,0.82
20150514,032280,21.32,0.34
20150514,033310,,0.52
20150514,032500,,5.34
20150514,033530,5.83,0.52
20150514,033270,9.23,0.67
20150514,036000,0.55,0.27
20150514,034810,,0.3
20150514,035620,,0.47
20150514,033250,5.45,0.77
20150514,035890,3.18,0.3
20150514,035510,6.66,0.5
20150514,036420,,11.99
20150514,036580,14.58,0.44
20150514,036480,,0.77
20150514,037400,,0.17
