date,code,PER,PBR
20150817,005500,13.94,0.94
20150817,006050,15.62,0.8
20150817,005360,,0.42
20150817,005690,50.14,10.24
20150817,005820,13.57,0.23
20150817,005670,8.31,0.68
20150817,005420,,3.08
20150817,005940,9.46,0.84
20150817,005745,5.98,0.34
20150817,005990,7.29,0.32
20150817,005610,10.12,0.87
20150817,005860,23.8,0.77
20150817,006140,9.47,0.58
20150817,005880,3.78,0.29
20150817,005430,4.97,0.46
20150817,005870,,0.6
20150817,005800,41.72,0.33
20150817,005740,5.09,0.29
20150817,006110,,1.4
20150817,005950,,2.55
20150817,006200,8.52,0.2
20150817,006260,31.94,1.13
20150817,006345,22.65,2.7
20150817,006340,22.26,2.65
20150817,006805,6.38,0.51
20150817,006920,119.8,0.99
20150817,006220,33.76,0.73
20150817,006910,15.84,2.45
20150817,007120,,0.44
20150817,006380,,9.13
20150817,007210,7.04,0.33
20150817,006570,,0.81
20150817,006360,31.39,0.35
20150817,006980,1.89,0.21
20150817,007160,26.6,0.4
20150817,006880,45.1,0.69
20150817,007330,15.08,0.37
20150817,007530,15.54,1.15
20150817,007390,,25.1
20150817,007370,2.32,0.5
20150817,006490,,2.83
20150817,007280,24.5,0.46
20150817,007310,13.6,0.65
20150817,007540,13.86,0.47
20150817,007460,,1.27
20150817,007570,22.23,1.02
20150817,007700,7.07,0.31
20150817,007575,22.11,1.01
20150817,007590,9.92,0.42
20150817,007720,,0.77
20150817,007660,67.62,11.48
20150817,007810,,1.69
20150817,007770,,0.28
20150817,007815,,0.63
20150817,00781K,,0.58
20150817,008110,117.5,0.43
20150817,008355,,5.12
20150817,008250,,0.24
20150817,008500,1.7,1.2
20150817,008260,6.46,0.38
20150817,008420,20.3,0.2
20150817,008290,,1.12
20150817,008775,,1.14
20150817,008350,,0.43
20150817,008700,9.0,0.74
20150817,008600,,0.27
20150817,008870,29.14,0.55
20150817,008830,,1.57
20150817,009070,7.4,0.51
20150817,009190,,0.83
20150817,009140,16.73,0.34
20150817,009180,6.3,0.54
20150817,009200,6.08,0.18
20150817,009270,,0.54
20150817,009415,,3.45
20150817,009240,8.16,1.92
20150817,009290,10.87,0.38
20150817,009440,,0.12
20150817,009420,1076.74,15.05
20150817,009520,,5.89
20150817,009540,19.06,2.45
20150817,009450,8.19,1.33
20150817,009730,,0.86
20150817,009780,6.61,0.9
20150817,009460,,0.36
20150817,009810,4.01,0.58
20150817,009470,17.45,2.4
20150817,009830,,0.51
20150817,009835,,0.42
20150817,010060,,0.56
20150817,010140,81.68,6.15
20150817,010100,3.32,0.28
20150817,010470,6.38,0.53
20150817,010040,,0.49
20150817,010280,6.41,0.85
20150817,010580,116.84,3.56
20150817,010120,56.61,6.89
20150817,010600,,2.85
20150817,010690,6.9,0.52
20150817,010780,,0.39
20150817,010620,55.63,3.83
20150817,010820,13.61,2.9
20150817,011150,23.97,1.16
20150817,010950,,1.01
20150817,011080,,0.8
20150817,011090,11.6,0.66
20150817,011155,144.38,6.98
20150817,010955,,0.62
20150817,011200,4.48,0.77
20150817,011320,9.6,0.66
20150817,011230,,4.36
20150817,011300,,1.53
20150817,011390,,0.58
20150817,011560,5.4,0.5
20150817,011370,2.23,0.16
20150817,011500,64.21,1.45
20150817,011280,,0.4
20150817,011690,,1.0
20150817,011760,2.91,0.38
20150817,011780,11.35,0.47
20150817,012200,,0.85
20150817,012205,,1.81
20150817,012280,4.06,0.58
20150817,012450,17.9,7.95
20150817,012170,,1.7
20150817,012620,3.97,0.2
20150817,012340,,1.01
20150817,012610,18.38,0.49
20150817,011930,,1.52
20150817,012690,,0.99
20150817,012800,49.2,0.33
20150817,012790,5.98,0.44
20150817,012860,14.97,0.42
20150817,012630,4.83,0.32
20150817,013360,,1.01
20150817,013570,6.2,0.27
20150817,013030,10.1,0.95
20150817,013000,11.97,0.65
20150817,013580,2.6,0.17
20150817,013700,,0.59
20150817,013810,,0.81
20150817,013720,,0.73
20150817,013990,14.39,0.72
20150817,014200,,0.57
20150817,014130,3.22,0.44
20150817,014100,,0.3
20150817,014160,,0.55
20150817,014440,4.94,0.48
20150817,014285,,0.52
20150817,014190,14.86,0.45
20150817,014580,4.89,0.64
20150817,014530,88.33,0.53
20150817,014710,9.82,0.57
20150817,014790,7.02,0.23
20150817,014820,13.03,0.95
20150817,014825,8.69,0.64
20150817,014970,,1.7
20150817,014915,52.07,2.25
20150817,014570,13.07,0.58
20150817,014910,13.43,0.58
20150817,014940,15.16,3.42
20150817,014990,,1.67
20150817,015020,,0.55
20150817,015710,10.98,0.47
20150817,015860,12.95,0.71
20150817,015750,3.68,0.32
20150817,015590,515.0,0.96
20150817,016090,7.61,0.27
20150817,016100,,1.27
20150817,015260,,1.03
20150817,016250,,0.17
20150817,016360,7.53,0.87
20150817,016590,26.76,0.71
20150817,016670,2.66,0.4
20150817,016600,,0.31
20150817,016610,7.71,0.37
20150817,016380,2.9,0.25
20150817,016920,,0.4
20150817,017180,45.56,0.56
20150817,017510,14.29,1.99
20150817,016710,5.62,0.29
20150817,017250,7.96,0.53
20150817,017550,9.69,0.56
20150817,017890,7.07,0.36
20150817,017800,11.8,2.18
20150817,017960,26.09,3.03
20150817,018000,,3.99
20150817,018290,7.64,3.11
20150817,017650,4.82,0.21
20150817,018310,8.27,0.44
20150817,018470,12.81,0.78
20150817,018500,3.2,0.46
20150817,018620,,0.83
20150817,018700,,1.06
20150817,019010,183.85,0.3
20150817,019175,,5.03
20150817,019180,2.89,0.66
20150817,019210,15.61,0.48
20150817,019440,10.49,0.4
20150817,019490,,3.22
20150817,019540,2.82,0.31
20150817,018680,,0.87
20150817,019660,,2.75
20150817,019570,,0.49
20150817,019550,15.13,0.82
20150817,019770,4.84,0.43
20150817,020150,,0.79
20150817,020120,,0.66
20150817,020000,8.86,0.23
20150817,020760,,1.52
20150817,020180,4.76,1.04
20150817,020400,,0.42
20150817,020560,8.23,1.47
20150817,020710,2.05,0.45
20150817,021050,,0.34
20150817,021650,4.8,0.37
20150817,023150,,0.48
20150817,021080,7.36,0.59
20150817,023000,9.57,0.37
20150817,022220,,0.39
20150817,023410,,0.23
20150817,021820,2.34,0.17
20150817,023440,,1.52
20150817,023760,2.8,0.34
20150817,023590,4.28,0.52
20150817,023770,,1.82
20150817,023800,15.26,0.4
20150817,023810,14.84,0.46
20150817,023960,35.62,0.9
20150817,024120,12.49,0.34
20150817,024740,23.78,0.53
20150817,024090,12.09,0.4
20150817,024060,401.0,2.24
20150817,024800,1.97,0.15
20150817,024840,,0.49
20150817,024940,19.23,0.92
20150817,025320,22.9,3.09
20150817,025440,,0.5
20150817,024900,7.93,0.68
20150817,024890,,0.83
20150817,025550,727.0,0.73
20150817,025560,3.59,0.5
20150817,025750,,0.4
20150817,025770,6.79,0.88
20150817,025870,,1.4
20150817,025890,20.51,0.58
20150817,025820,11.28,1.12
20150817,025900,,0.5
20150817,025880,6.26,0.55
20150817,025950,72.32,1.23
20150817,026890,177.24,1.56
20150817,026150,5.49,0.79
20150817,025980,,0.92
20150817,026910,3.39,0.72
20150817,026040,,0.93
20150817,027050,103.41,0.8
20150817,027740,,1.25
20150817,026940,30.15,0.31
20150817,027710,7.68,0.49
20150817,027040,,1.48
20150817,027580,,0.94
20150817,027970,774.0,0.33
20150817,027830,23.33,0.86
20150817,028050,8.77,1.14
20150817,029480,,0.55
20150817,030210,81.4,0.37
20150817,030350,,1.15
20150817,030520,44.47,1.56
20150817,028300,,14.18
20150817,029460,5.15,0.34
20150817,030530,,2.38
20150817,030610,6.94,0.5
20150817,030720,5.09,0.55
20150817,031330,8.22,0.82
20150817,032080,33.6,0.23
20150817,030960,,0.64
20150817,031440,6.87,0.47
20150817,031310,,0.24
20150817,031510,,0.38
20150817,032190,3.97,0.44
20150817,031980,10.38,2.23
20150817,031820,6.8,0.35
20150817,032280,21.32,0.34
20150817,032540,24.56,0.95
20150817,032500,,5.34
20150817,032580,,0.84
20150817,032750,4.34,0.31
20150817,032620,4.84,1.27
20150817,032790,,1.27
20150817,032685,,12.75
20150817,032800,,0.47
20150817,032560,5.18,0.26
20150817,032680,,0.6
20150817,032940,5.03,0.49
20150817,032850,10.4,1.04
20150817,033100,9.65,2.79
20150817,033170,,1.34
20150817,032980,,0.83
20150817,033050,11.19,0.43
20150817,032960,102.39,0.82
20150817,033130,14.89,0.6
20150817,033180,,0.3
20150817,033160,,0.53
20150817,033230,,1.05
20150817,033200,,0.4
20150817,033250,5.45,0.77
20150817,033240,,1.14
20150817,033320,15.45,0.75
20150817,033290,4.68,0.29
20150817,033270,9.23,0.67
20150817,033340,,2.63
20150817,033500,19.21,4.26
20150817,033530,5.83,0.52
20150817,033560,4.2,0.3
20150817,033540,,0.42
20150817,033790,,1.62
20150817,033640,,3.04
20150817,034020,,6.58
20150817,034230,17.7,0.86
20150817,034730,14.29,0.52
20150817,034590,5.9,0.47
20150817,035150,5.49,1.06
20150817,034940,,1.16
20150817,035200,28.64,0.75
20150817,035290,,1.39
20150817,035460,3.73,0.53
20150817,035510,6.66,0.5
20150817,035890,3.18,0.3
20150817,035610,3.62,0.46
20150817,035900,15.01,4.21
20150817,035810,12.85,0.38
20150817,035600,8.33,0.56
20150817,036000,0.55,0.27
20150817,036120,14.76,2.33
20150817,036030,7.68,0.88
20150817,036090,,0.62
20150817,036180,,1.89
20150817,036420,,11.99
