날짜,open,high,low,close,volume,amount,market_cap,shares_out,bps,per,pbr,eps,div_rate,div_amount,usdkrw,us10y_yield,theme_code,theme_name,listing_status,kr10y_yield
2015-02-17,47350,47450,46300,46450,1677139,-2.2105263157894735,33815709854250,728002365,18399,11.48,2.52,4045,0.0,0,1100.199951171875,2.1449999809265137,278,반도체,Listed,0.0
2015-02-23,46500,47200,46400,47200,2273267,1.6146393972012916,34361711628000,728002365,18399,11.67,2.57,4045,0.0,0,1109.0999755859375,2.059000015258789,278,반도체,Listed,0.0
2015-02-24,47900,47900,47200,47600,1880503,0.847457627118644,34652912574000,728002365,18399,11.77,2.59,4045,0.0,0,1107.699951171875,1.9880000352859497,278,반도체,Listed,0.0
2015-02-25,47200,47400,46400,46500,2633709,-2.3109243697478994,33852109972500,728002365,18399,11.5,2.53,4045,0.0,0,1111.300048828125,1.968999981880188,278,반도체,Listed,0.0
2015-02-26,46750,47200,46450,47100,1938544,1.2903225806451613,34288911391500,728002365,18399,11.64,2.56,4045,0.0,0,1098.6800537109375,2.0160000324249268,278,반도체,Listed,0.0
2015-02-27,47000,47300,46250,46600,2344677,-1.0615711252653928,33924910209000,728002365,18399,11.52,2.53,4045,0.0,0,1100.6700439453125,2.002000093460083,278,반도체,Listed,0.0
2015-03-02,46850,46900,46300,46850,2246166,0.5364806866952789,34106910800250,728002365,18399,11.58,2.55,4045,0.0,0,1099.010009765625,2.0840001106262207,278,반도체,Listed,0.0
2015-03-03,47150,47500,46650,47300,2100433,0.96051227321238,34434511864500,728002365,18399,11.69,2.57,4045,0.0,0,1100.5899658203125,2.121999979019165,278,반도체,Listed,0.0
2015-03-04,47300,47300,45700,45900,4160256,-2.9598308668076108,33415308553500,728002365,18399,11.35,2.49,4045,0.0,0,1094.9599609375,2.122999906539917,278,반도체,Listed,0.0
2015-03-05,45650,46100,45250,45500,2214809,-0.8714596949891068,33124107607500,728002365,18399,11.25,2.47,4045,0.0,0,1099.25,2.111999988555908,278,반도체,Listed,0.0
2015-03-06,46050,46400,45950,46200,1877771,1.5384615384615385,33633709263000,728002365,18399,11.42,2.51,4045,0.0,0,1099.8900146484375,2.240000009536743,278,반도체,Listed,0.0
2015-03-09,45450,45750,44850,45100,3175721,-2.380952380952381,32832906661500,728002365,18399,11.15,2.45,4045,0.0,0,1108.81005859375,2.194999933242798,278,반도체,Listed,0.0
2015-03-10,45200,45500,43100,44150,5232109,-2.106430155210643,32141304414750,728002365,18399,10.91,2.4,4045,0.0,0,1113.5,2.125999927520752,278,반도체,Listed,0.0
2015-03-11,43500,44000,43150,43400,4527681,-1.698754246885617,31595302641000,728002365,18399,10.73,2.36,4045,0.0,0,1124.8599853515625,2.1089999675750732,278,반도체,Listed,0.0
2015-03-12,43400,44100,43250,43250,3929253,-0.3456221198156682,31486102286250,728002365,18399,10.69,2.35,4045,0.0,0,1128.97998046875,2.0959999561309814,278,반도체,Listed,0.0
2015-03-13,43350,44150,43350,44100,1962212,1.9653179190751446,32104904296500,728002365,18399,10.9,2.4,4045,0.0,0,1123.02001953125,2.111999988555908,278,반도체,Listed,0.0
2015-03-16,44400,46000,44400,45800,4031380,3.8548752834467117,33342508317000,728002365,18399,11.32,2.49,4045,0.0,0,1136.219970703125,2.0980000495910645,278,반도체,Listed,0.0
2015-03-17,46100,46450,45850,46250,2790117,0.9825327510917031,33670109381250,728002365,18399,11.43,2.51,4045,0.0,0,1129.0,2.058000087738037,278,반도체,Listed,0.0
2015-03-18,46250,46400,45600,46250,2790286,0.0,33670109381250,728002365,18399,11.43,2.51,4045,0.0,0,1127.1600341796875,1.9509999752044678,278,반도체,Listed,0.0
2015-03-19,46950,47000,46300,46400,1983215,0.3243243243243243,33779309736000,728002365,18399,11.47,2.52,4045,0.0,0,1109.8900146484375,1.9769999980926514,278,반도체,Listed,0.0
2015-03-20,46450,46850,45850,46850,1948819,0.9698275862068966,34106910800250,728002365,18399,11.58,2.55,4045,0.0,0,1119.300048828125,1.9299999475479126,278,반도체,Listed,0.0
2015-03-23,47100,48200,47050,48150,3781841,2.774813233724653,35053313874750,728002365,18399,11.9,2.62,4045,0.0,0,1111.780029296875,1.9149999618530273,278,반도체,Listed,0.0
2015-03-24,47700,48200,47550,48000,2155547,-0.3115264797507788,34944113520000,728002365,18399,11.87,2.61,4045,0.0,0,1103.4300537109375,1.878000020980835,278,반도체,Listed,0.0
2015-03-25,48000,48350,47850,48300,1830867,0.625,35162514229500,728002365,18399,11.94,2.63,4045,0.0,0,1101.6700439453125,1.9199999570846558,278,반도체,Listed,0.0
2015-03-26,47250,47500,46550,47000,4469503,-2.691511387163561,34216111155000,728002365,18399,11.62,2.55,4045,0.0,0,1098.97998046875,2.006999969482422,278,반도체,Listed,0.0
2015-03-27,46150,46400,45400,45800,4492231,-2.553191489361702,33342508317000,728002365,18399,11.32,2.49,4045,0.0,0,1102.949951171875,1.9479999542236328,278,반도체,Listed,0.0
2015-03-30,46000,46350,45100,45500,2776997,-0.6550218340611353,33124107607500,728002365,18399,11.25,2.47,4045,0.0,0,1105.5,1.9630000591278076,278,반도체,Listed,0.0
2015-03-31,46300,46350,45450,45550,2399612,0.10989010989010989,33160507725750,728002365,18399,11.26,2.48,4045,0.0,0,1107.0999755859375,1.934000015258789,278,반도체,Listed,0.0
2015-04-01,45950,46200,44900,45000,2051147,-1.2074643249176729,32760106425000,728002365,18399,11.12,2.45,4045,0.0,0,1097.8699951171875,1.8680000305175781,278,반도체,Listed,0.0
2015-04-02,44550,45350,44100,44800,3148519,-0.4444444444444444,32614505952000,728002365,18399,11.08,2.43,4045,0.0,0,1089.1199951171875,1.9040000438690186,278,반도체,Listed,0.0
2015-04-03,44300,44800,44000,44200,2834100,-1.3392857142857142,32177704533000,728002365,18399,10.93,2.4,4045,0.0,0,1089.1199951171875,1.9040000438690186,278,반도체,Listed,0.0
2015-04-06,44450,45100,44250,44750,2068077,1.244343891402715,32578105833750,728002365,18399,11.06,2.43,4045,0.0,0,1089.1199951171875,1.9040000438690186,278,반도체,Listed,0.0
2015-04-07,45000,45050,43500,43950,3691912,-1.7877094972067038,31995703941750,728002365,18399,10.87,2.39,4045,0.0,0,1092.3199462890625,1.8930000066757202,278,반도체,Listed,0.0
2015-04-08,43900,44150,42450,42600,5694496,-3.0716723549488054,31012900749000,728002365,18399,10.53,2.32,4045,0.0,0,1090.1500244140625,1.8949999809265137,278,반도체,Listed,0.0
2015-04-09,42000,42550,41550,41900,5892744,-1.643192488262911,30503299093500,728002365,18399,10.36,2.28,4045,0.0,0,1093.7900390625,1.9579999446868896,278,반도체,Listed,0.0
2015-04-10,42850,43800,42700,43600,6518647,4.05727923627685,31740903114000,728002365,18399,10.78,2.37,4045,0.0,0,1093.7900390625,1.9509999752044678,278,반도체,Listed,0.0
2015-04-13,44400,44500,43800,44200,3362917,1.3761467889908259,32177704533000,728002365,18399,10.93,2.4,4045,0.0,0,1099.8900146484375,1.9390000104904175,278,반도체,Listed,0.0
2015-04-14,44250,44400,43700,44000,2134645,-0.4524886877828055,32032104060000,728002365,18399,10.88,2.39,4045,0.0,0,1090.300048828125,1.9040000438690186,278,반도체,Listed,0.0
2015-04-15,44000,44500,44000,44300,2146331,0.6818181818181818,32250504769500,728002365,18399,10.95,2.41,4045,0.0,0,1093.6199951171875,1.899999976158142,278,반도체,Listed,0.0
2015-04-16,44750,44900,44150,44500,2096120,0.4514672686230248,32396105242500,728002365,18399,11.0,2.42,4045,0.0,0,1082.5899658203125,1.878000020980835,278,반도체,Listed,0.0
2015-04-17,44700,44750,44050,44550,2153757,0.11235955056179776,32432505360750,728002365,18399,11.01,2.42,4045,0.0,0,1082.5899658203125,1.850000023841858,278,반도체,Listed,0.0
2015-04-20,44100,44400,43600,44250,2355455,-0.6734006734006733,32214104651250,728002365,18399,10.94,2.41,4045,0.0,0,1081.1800537109375,1.8949999809265137,278,반도체,Listed,0.0
2015-04-21,44600,45500,44250,45150,3270598,2.0338983050847457,32869306779750,728002365,18399,11.16,2.45,4045,0.0,0,1081.3199462890625,1.9160000085830688,278,반도체,Listed,0.0
2015-04-22,45700,46100,45250,45250,3816002,0.22148394241417496,32942107016250,728002365,18399,11.19,2.46,4045,0.0,0,1083.0,1.972000002861023,278,반도체,Listed,0.0
2015-04-23,46400,46800,45650,45800,4995010,1.2154696132596685,33342508317000,728002365,18399,11.32,2.49,4045,0.0,0,1080.02001953125,1.9470000267028809,278,반도체,Listed,0.0
2015-04-24,46700,47250,46500,47200,4400132,3.056768558951965,34361711628000,728002365,18399,11.67,2.57,4045,0.0,0,1080.02001953125,1.9170000553131104,278,반도체,Listed,0.0
2015-04-27,47300,47500,45400,45800,3688453,-2.9661016949152543,33342508317000,728002365,18399,11.32,2.49,4045,0.0,0,1067.81005859375,1.9240000247955322,278,반도체,Listed,0.0
2015-04-28,46150,46950,45700,46950,2311231,2.5109170305676853,34179711036750,728002365,18399,11.61,2.55,4045,0.0,0,1062.8499755859375,1.9730000495910645,278,반도체,Listed,0.0
2015-04-29,47050,47400,46300,46900,2422884,-0.10649627263045794,34143310918500,728002365,18399,11.59,2.55,4045,0.0,0,1068.969970703125,2.0350000858306885,278,반도체,Listed,0.0
2015-04-30,46900,46900,45650,46150,2419318,-1.5991471215351813,33597309144750,728002365,18399,11.41,2.51,4045,0.0,0,1075.06005859375,2.0460000038146973,278,반도체,Listed,0.0
2015-05-04,46500,47100,46400,46800,2239896,1.4084507042253522,34070510682000,728002365,24775,8.01,1.89,5842,0.64,300,1078.75,2.134999990463257,278,반도체,Listed,0.0
2015-05-06,46300,46350,45000,45300,3291950,-3.205128205128205,32978507134500,728002365,24775,7.75,1.83,5842,0.66,300,1078.6700439453125,2.240000009536743,278,반도체,Listed,0.0
2015-05-07,44850,46000,44550,45900,2142745,1.3245033112582782,33415308553500,728002365,24775,7.86,1.85,5842,0.65,300,1091.8900146484375,2.184000015258789,278,반도체,Listed,0.0
2015-05-08,45300,46300,45050,45950,1695019,0.10893246187363835,33451708671750,728002365,24775,7.87,1.85,5842,0.65,300,1091.8900146484375,2.1500000953674316,278,반도체,Listed,0.0
2015-05-11,46100,46700,46000,46300,1592730,0.7616974972796519,33706509499500,728002365,24775,7.93,1.87,5842,0.65,300,1095.949951171875,2.2739999294281006,278,반도체,Listed,0.0
2015-05-12,46300,47250,46000,46050,2364231,-0.5399568034557235,33524508908250,728002365,24775,7.88,1.86,5842,0.65,300,1092.3800048828125,2.259999990463257,278,반도체,Listed,0.0
2015-05-13,46100,46150,45200,45250,1896100,-1.737242128121607,32942107016250,728002365,24775,7.75,1.83,5842,0.66,300,1091.4000244140625,2.2820000648498535,278,반도체,Listed,0.0
2015-05-14,45650,46050,45200,45550,1889682,0.6629834254143646,33160507725750,728002365,24775,7.8,1.84,5842,0.66,300,1088.239990234375,2.239000082015991,278,반도체,Listed,0.0
2015-05-15,45750,45950,45200,45300,1215027,-0.5488474204171241,32978507134500,728002365,24775,7.75,1.83,5842,0.66,300,1088.239990234375,2.1410000324249268,278,반도체,Listed,0.0
2015-05-18,45100,45450,44400,45450,2195599,0.33112582781456956,33087707489250,728002365,24775,7.78,1.83,5842,0.66,300,1088.239990234375,2.2279999256134033,278,반도체,Listed,0.0
2015-05-19,45650,46150,45500,46100,1510095,1.4301430143014302,33560909026500,728002365,24775,7.89,1.86,5842,0.65,300,1093.5,2.26200008392334,278,반도체,Listed,0.0
2015-05-20,46500,46900,46400,46850,1784488,1.6268980477223427,34106910800250,728002365,24775,8.02,1.89,5842,0.64,300,1095.4100341796875,2.250999927520752,278,반도체,Listed,0.0
2015-05-21,47000,47500,46200,46350,1880002,-1.0672358591248665,33742909617750,728002365,24775,7.93,1.87,5842,0.65,300,1091.47998046875,2.184999942779541,278,반도체,Listed,0.0
2015-05-22,46750,47850,46350,47850,3953338,3.2362459546925564,34834913165250,728002365,24775,8.19,1.93,5842,0.63,300,1091.47998046875,2.2149999141693115,278,반도체,Listed,0.0
2015-05-26,48500,49150,47800,48000,3594626,0.3134796238244514,34944113520000,728002365,24775,8.22,1.94,5842,0.63,300,1105.8699951171875,2.13700008392334,278,반도체,Listed,0.0
2015-05-27,48000,48800,47500,48450,3441135,0.9375,35271714584250,728002365,24775,8.29,1.96,5842,0.62,300,1107.4200439453125,2.134999990463257,278,반도체,Listed,0.0
2015-05-28,49450,50000,49150,49650,5512264,2.476780185758514,36145317422250,728002365,24775,8.5,2.0,5842,0.6,300,1107.0,2.130000114440918,278,반도체,Listed,0.0
2015-05-29,49350,51300,49200,51100,6512595,2.920443101711984,37200920851500,728002365,24775,8.75,2.06,5842,0.59,300,1107.0,2.0950000286102295,278,반도체,Listed,0.0
2015-06-01,50600,50900,49550,50600,4623131,-0.9784735812133072,36836919669000,728002365,24775,8.66,2.04,5842,0.59,300,1113.800048828125,2.191999912261963,278,반도체,Listed,0.0
2015-06-02,50700,51500,50300,51200,2173205,1.185770750988142,37273721088000,728002365,24775,8.76,2.07,5842,0.59,300,1106.530029296875,2.2660000324249268,278,반도체,Listed,0.0
2015-06-03,51000,51700,49600,49800,2724813,-2.734375,36254517777000,728002365,24775,8.52,2.01,5842,0.6,300,1105.68994140625,2.365999937057495,278,반도체,Listed,0.0
2015-06-04,49500,49600,48100,48300,3262007,-3.0120481927710845,35162514229500,728002365,24775,8.27,1.95,5842,0.62,300,1111.699951171875,2.306999921798706,278,반도체,Listed,0.0
2015-06-05,48300,49550,48150,49050,2134371,1.5527950310559007,35708516003250,728002365,24775,8.4,1.98,5842,0.61,300,1111.699951171875,2.4019999504089355,278,반도체,Listed,0.0
2015-06-08,48600,48800,48000,48050,1954503,-2.038735983690112,34980513638250,728002365,24775,8.22,1.94,5842,0.62,300,1117.1099853515625,2.38100004196167,278,반도체,Listed,0.0
2015-06-09,47750,48300,47200,48000,2168902,-0.10405827263267431,34944113520000,728002365,24775,8.22,1.94,5842,0.63,300,1119.0799560546875,2.4170000553131104,278,반도체,Listed,0.0
2015-06-10,48000,48000,47500,47500,2649918,-1.0416666666666665,34580112337500,728002365,24775,8.13,1.92,5842,0.63,300,1108.719970703125,2.4779999256134033,278,반도체,Listed,0.0
2015-06-11,47800,47900,47050,47100,2696182,-0.8421052631578947,34288911391500,728002365,24775,8.06,1.9,5842,0.64,300,1110.4000244140625,2.382999897003174,278,반도체,Listed,0.0
2015-06-12,47750,47800,46450,46550,2307036,-1.167728237791932,33888510090750,728002365,24775,7.97,1.88,5842,0.64,300,1110.4000244140625,2.384999990463257,278,반도체,Listed,0.0
2015-06-15,46550,47100,46050,46150,1775422,-0.8592910848549946,33597309144750,728002365,24775,7.9,1.86,5842,0.65,300,1114.530029296875,2.3580000400543213,278,반도체,Listed,0.0
2015-06-16,45250,45300,44200,44200,6161260,-4.225352112676056,32177704533000,728002365,24775,7.57,1.78,5842,0.68,300,1116.77001953125,2.318000078201294,278,반도체,Listed,0.0
2015-06-17,44250,45250,44250,44950,3461566,1.6968325791855203,32723706306750,728002365,24775,7.69,1.81,5842,0.67,300,1111.5899658203125,2.305999994277954,278,반도체,Listed,0.0
2015-06-18,44900,44950,44300,44300,2225236,-1.4460511679644048,32250504769500,728002365,24775,7.58,1.79,5842,0.68,300,1103.25,2.3510000705718994,278,반도체,Listed,0.0
2015-06-19,44350,44550,43500,43550,3858378,-1.6930022573363432,31704502995750,728002365,24775,7.45,1.76,5842,0.69,300,1103.25,2.2669999599456787,278,반도체,Listed,0.0
2015-06-22,43800,44150,43550,43850,2843715,0.6888633754305395,31922903705250,728002365,24775,7.51,1.77,5842,0.68,300,1098.780029296875,2.359999895095825,278,반도체,Listed,0.0
2015-06-23,44350,44600,44000,44150,2676531,0.6841505131128849,32141304414750,728002365,24775,7.56,1.78,5842,0.68,300,1103.969970703125,2.4089999198913574,278,반도체,Listed,0.0
2015-06-24,44250,44250,43150,43350,2694795,-1.8120045300113252,31558902522750,728002365,24775,7.42,1.75,5842,0.69,300,1107.9200439453125,2.371000051498413,278,반도체,Listed,0.0
2015-06-25,43100,43400,42800,43100,3270655,-0.5767012687427913,31376901931500,728002365,24775,7.38,1.74,5842,0.7,300,1109.93994140625,2.3929998874664307,278,반도체,Listed,0.0
2015-06-26,41550,42250,41550,42000,7935060,-2.5522041763341066,30576099330000,728002365,24775,7.19,1.7,5842,0.71,300,1109.93994140625,2.4760000705718994,278,반도체,Listed,0.0
2015-06-29,41000,43050,40600,42600,4892150,1.4285714285714286,31012900749000,728002365,24775,7.29,1.72,5842,0.7,300,1118.219970703125,2.3310000896453857,278,반도체,Listed,0.0
2015-06-30,42650,42800,41950,42300,2598797,-0.7042253521126761,30794500039500,728002365,24775,7.24,1.71,5842,0.71,300,1117.56005859375,2.3350000381469727,278,반도체,Listed,0.0
2015-07-01,42800,43200,42250,42800,2126825,1.1820330969267139,31158501222000,728002365,24775,7.33,1.73,5842,0.7,300,1122.9300537109375,2.4179999828338623,278,반도체,Listed,0.0
2015-07-02,43000,43000,42000,42100,2592544,-1.6355140186915886,30648899566500,728002365,24775,7.21,1.7,5842,0.71,300,1120.949951171875,2.3929998874664307,278,반도체,Listed,0.0
2015-07-03,42700,43100,42200,42650,2903385,1.3064133016627077,31049300867250,728002365,24775,7.3,1.72,5842,0.7,300,1120.949951171875,2.3929998874664307,278,반도체,Listed,0.0
2015-07-06,42000,42050,40350,40750,4533535,-4.4548651817116065,29666096373750,728002365,24775,6.98,1.64,5842,0.74,300,1124.22998046875,2.2780001163482666,278,반도체,Listed,0.0
2015-07-07,41200,41850,41000,41350,3183795,1.4723926380368098,30102897792750,728002365,24775,7.08,1.67,5842,0.73,300,1132.9300537109375,2.2309999465942383,278,반도체,Listed,0.0
2015-07-08,41100,41300,40750,40900,3335846,-1.0882708585247884,29775296728500,728002365,24775,7.0,1.65,5842,0.73,300,1134.43994140625,2.2060000896453857,278,반도체,Listed,0.0
2015-07-09,40400,41050,39600,40950,3018029,0.12224938875305623,29811696846750,728002365,24775,7.01,1.65,5842,0.73,300,1131.030029296875,2.3010001182556152,278,반도체,Listed,0.0
2015-07-10,41250,41300,40350,40850,2738522,-0.2442002442002442,29738896610250,728002365,24775,6.99,1.65,5842,0.73,300,1131.030029296875,2.4170000553131104,278,반도체,Listed,0.0
2015-07-13,41450,41850,40500,40550,3707444,-0.7343941248470013,29520495900750,728002365,24775,6.94,1.64,5842,0.74,300,1134.8199462890625,2.430000066757202,278,반도체,Listed,0.0
2015-07-14,40600,40650,37800,37850,15180511,-6.658446362515413,27554889515250,728002365,24775,6.48,1.53,5842,0.79,300,1141.3699951171875,2.3989999294281006,278,반도체,Listed,0.0
2015-07-15,38400,39400,38350,39300,8281669,3.830911492734478,28610492944500,728002365,24775,6.73,1.59,5842,0.76,300,1144.9200439453125,2.3499999046325684,278,반도체,Listed,0.0
2015-07-16,39000,39500,38650,39450,2373825,0.38167938931297707,28719693299250,728002365,24775,6.75,1.59,5842,0.76,300,1145.1500244140625,2.3519999980926514,278,반도체,Listed,0.0
2015-07-17,39500,40500,38700,39950,3352178,1.2674271229404308,29083694481750,728002365,24775,6.84,1.61,5842,0.75,300,1145.1500244140625,2.3489999771118164,278,반도체,Listed,0.0
2015-07-20,40150,40350,38650,38650,2535208,-3.254067584480601,28137291407250,728002365,24775,6.62,1.56,5842,0.78,300,1154.550048828125,2.371999979019165,278,반도체,Listed,0.0
2015-07-21,38950,39350,38500,39050,2531422,1.034928848641656,28428492353250,728002365,24775,6.68,1.58,5842,0.77,300,1146.8599853515625,2.3399999141693115,278,반도체,Listed,0.0
2015-07-22,39000,39000,37750,38200,3986610,-2.176696542893726,27809690343000,728002365,24775,6.54,1.54,5842,0.79,300,1155.530029296875,2.322000026702881,278,반도체,Listed,0.0
2015-07-23,40000,40300,38600,39000,8215778,2.094240837696335,28392092235000,728002365,24775,6.68,1.57,5842,0.77,300,1160.260009765625,2.2769999504089355,278,반도체,Listed,0.0
2015-07-24,39250,39450,38500,38550,3411382,-1.153846153846154,28064491170750,728002365,24775,6.6,1.56,5842,0.78,300,1160.260009765625,2.2709999084472656,278,반도체,Listed,0.0
2015-07-27,38500,38850,36850,37250,4142170,-3.372243839169909,27118088096250,728002365,24775,6.38,1.5,5842,0.81,300,1165.030029296875,2.2279999256134033,278,반도체,Listed,0.0
2015-07-28,36500,37650,36500,37100,3657208,-0.4026845637583893,27008887741500,728002365,24775,6.35,1.5,5842,0.81,300,1159.52001953125,2.25,278,반도체,Listed,0.0
2015-07-29,37450,37600,36800,37000,3040352,-0.2695417789757413,26936087505000,728002365,24775,6.33,1.49,5842,0.81,300,1160.0699462890625,2.2790000438690186,278,반도체,Listed,0.0
2015-07-30,36550,36800,34050,34500,9328208,-6.756756756756757,25116081592500,728002365,24775,5.91,1.39,5842,0.87,300,1170.77001953125,2.2679998874664307,278,반도체,Listed,0.0
2015-07-31,34800,37100,34750,37100,7074785,7.536231884057972,27008887741500,728002365,24775,6.35,1.5,5842,0.81,300,1170.77001953125,2.2049999237060547,278,반도체,Listed,0.0
2015-08-03,36500,37100,35500,35950,5481242,-3.0997304582210243,26171685021750,728002365,24775,6.15,1.45,5842,0.83,300,1168.699951171875,2.1500000953674316,278,반도체,Listed,0.0
2015-08-04,35450,37950,35450,37250,4060733,3.616133518776078,27118088096250,728002365,24775,6.38,1.5,5842,0.81,300,1167.1300048828125,2.2109999656677246,278,반도체,Listed,0.0
2015-08-05,37850,38300,37000,37300,3330999,0.1342281879194631,27154488214500,728002365,24775,6.38,1.51,5842,0.8,300,1171.93994140625,2.2679998874664307,278,반도체,Listed,0.0
2015-08-06,37750,37750,36050,36100,3888988,-3.2171581769436997,26280885376500,728002365,24775,6.18,1.46,5842,0.83,300,1161.530029296875,2.2339999675750732,278,반도체,Listed,0.0
