재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기반기	전기반기	전기	전전기
현금흐름표, 간접법 - 연결재무제표	[060310]	3S	코스닥시장상장법인	292	특수 목적용 기계 제조업	03	2019-09-30	반기보고서	KRW	ifrs-full_CashFlowsFromUsedInOperatingActivities	영업활동으로 인한 현금흐름	3,166,387,093	-201,948,660		
현금흐름표, 간접법 - 연결재무제표	[060310]	3S	코스닥시장상장법인	292	특수 목적용 기계 제조업	03	2019-09-30	반기보고서	KRW	dart_ProfitLossForStatementOfCashFlows	   반기순손실	507,330,091	-1,636,336,023		
현금흐름표, 간접법 - 연결재무제표	[060310]	3S	코스닥시장상장법인	292	특수 목적용 기계 제조업	03	2019-09-30	반기보고서	KRW	ifrs-full_AdjustmentsForReconcileProfitLoss	   가감	1,270,267,781	1,590,033,579		
현금흐름표, 간접법 - 연결재무제표	[060310]	3S	코스닥시장상장법인	292	특수 목적용 기계 제조업	03	2019-09-30	반기보고서	KRW	dart_AdjustmentsForBadDebtExpenses	      대손상각비	1,545,698	206,554,259		
현금흐름표, 간접법 - 연결재무제표	[060310]	3S	코스닥시장상장법인	292	특수 목적용 기계 제조업	03	2019-09-30	반기보고서	KRW	dart_AdjustmentsForDepreciationExpense	      감가상각비	903,823,491	829,774,386		
현금흐름표, 간접법 - 연결재무제표	[060310]	3S	코스닥시장상장법인	292	특수 목적용 기계 제조업	03	2019-09-30	반기보고서	KRW	dart_AdjustmentsForAmortisationExpense	      무형자산상각비	88,162,958	103,273,390		
현금흐름표, 간접법 - 연결재무제표	[060310]	3S	코스닥시장상장법인	292	특수 목적용 기계 제조업	03	2019-09-30	반기보고서	KRW	dart_AdjustmentsForOtherBadDebtExpenses	      기타의 대손상각비	110,000	74,954,315		
현금흐름표, 간접법 - 연결재무제표	[060310]	3S	코스닥시장상장법인	292	특수 목적용 기계 제조업	03	2019-09-30	반기보고서	KRW	dart_AdjustmentsForLossesOnForeignExchangeTranslations	      외화환산손실	185,559,645	35,775,996		
현금흐름표, 간접법 - 연결재무제표	[060310]	3S	코스닥시장상장법인	292	특수 목적용 기계 제조업	03	2019-09-30	반기보고서	KRW	dart_AdjustmentsForInterestExpenses	      이자비용	274,739,453	307,058,573		
현금흐름표, 간접법 - 연결재무제표	[060310]	3S	코스닥시장상장법인	292	특수 목적용 기계 제조업	03	2019-09-30	반기보고서	KRW	ifrs-full_AdjustmentsForIncomeTaxExpense	      법인세비용(수익)	7,861,260	117,659,849		
현금흐름표, 간접법 - 연결재무제표	[060310]	3S	코스닥시장상장법인	292	특수 목적용 기계 제조업	03	2019-09-30	반기보고서	KRW	dart_AdjustmentsForGainOnForeignExchangeTranslations	      외화환산이익	180,753,652	74,697,421		
현금흐름표, 간접법 - 연결재무제표	[060310]	3S	코스닥시장상장법인	292	특수 목적용 기계 제조업	03	2019-09-30	반기보고서	KRW	dart_AdjustmentsForInterestIncome	      이자수익	10,781,072	10,319,768		
현금흐름표, 간접법 - 연결재무제표	[060310]	3S	코스닥시장상장법인	292	특수 목적용 기계 제조업	03	2019-09-30	반기보고서	KRW	dart_AdjustmentsForAssetsLiabilitiesOfOperatingActivities	   영업활동으로인한자산ㆍ부채의변동	1,742,980,570	119,672,418		
현금흐름표, 간접법 - 연결재무제표	[060310]	3S	코스닥시장상장법인	292	특수 목적용 기계 제조업	03	2019-09-30	반기보고서	KRW	ifrs-full_AdjustmentsForDecreaseIncreaseInTradeAccountReceivable	      매출채권의 감소	3,540,006,139	-2,677,492,310		
현금흐름표, 간접법 - 연결재무제표	[060310]	3S	코스닥시장상장법인	292	특수 목적용 기계 제조업	03	2019-09-30	반기보고서	KRW	dart_AdjustmentsForDecreaseincreaseInTradeAndOtherReceivables	      기타채권의 감소(증가)	2,959,980	-124,072,947		
현금흐름표, 간접법 - 연결재무제표	[060310]	3S	코스닥시장상장법인	292	특수 목적용 기계 제조업	03	2019-09-30	반기보고서	KRW	dart_AdjustmentsForDecreaseIncreaseInDueFromCustomersForContractWork	      미청구공사의 감소(증가)	0	835,337,490		
현금흐름표, 간접법 - 연결재무제표	[060310]	3S	코스닥시장상장법인	292	특수 목적용 기계 제조업	03	2019-09-30	반기보고서	KRW	ifrs-full_AdjustmentsForDecreaseIncreaseInInventories	      재고자산의 감소(증가)	-986,920,251	-381,144,468		
현금흐름표, 간접법 - 연결재무제표	[060310]	3S	코스닥시장상장법인	292	특수 목적용 기계 제조업	03	2019-09-30	반기보고서	KRW	entity00378363_udf_CF_2019111117445728_AdjustmentsForAssetsLiabilitiesOfOperatingActivities	      선급공사원가의 감소(증가)	-431,911,832	0		
현금흐름표, 간접법 - 연결재무제표	[060310]	3S	코스닥시장상장법인	292	특수 목적용 기계 제조업	03	2019-09-30	반기보고서	KRW	dart_AdjustmentsForDecreaseIncreaseInOtherCurrentAssets	      기타유동자산의 감소(증가)	572,322,337	278,092,384		
현금흐름표, 간접법 - 연결재무제표	[060310]	3S	코스닥시장상장법인	292	특수 목적용 기계 제조업	03	2019-09-30	반기보고서	KRW	dart_AdjustmentsForDecreaseincreaseInLongTermTradeAndOtherNonCurrentReceivables	      장기성기타채권의 감소(증가)	688,583	18,779,903		
현금흐름표, 간접법 - 연결재무제표	[060310]	3S	코스닥시장상장법인	292	특수 목적용 기계 제조업	03	2019-09-30	반기보고서	KRW	dart_AdjustmentsForDecreaseincreaseInOtherNonCurrentFinancialAssets	      기타비유동금융자산의 감소(증가)	5,476,675	5,206,464		
현금흐름표, 간접법 - 연결재무제표	[060310]	3S	코스닥시장상장법인	292	특수 목적용 기계 제조업	03	2019-09-30	반기보고서	KRW	ifrs-full_AdjustmentsForIncreaseDecreaseInTradeAccountPayable	      매입채무의 증가(감소)	-192,382,597	984,695,308		
현금흐름표, 간접법 - 연결재무제표	[060310]	3S	코스닥시장상장법인	292	특수 목적용 기계 제조업	03	2019-09-30	반기보고서	KRW	dart_AdjustmentsForIncreasedecreaseInTradeAndOtherPayables	      기타채무의 증가(감소)	216,001,468	-49,158,033		
현금흐름표, 간접법 - 연결재무제표	[060310]	3S	코스닥시장상장법인	292	특수 목적용 기계 제조업	03	2019-09-30	반기보고서	KRW	dart_AdjustmentsForIncreaseDecreaseInDueToCustomersForContractWork	      초과청구공사의 감소	0	1,166,189,975		
현금흐름표, 간접법 - 연결재무제표	[060310]	3S	코스닥시장상장법인	292	특수 목적용 기계 제조업	03	2019-09-30	반기보고서	KRW	dart_AdjustmentsForIncreaseDecreaseInOtherCurrentLiabilities	      기타유동부채의 감소	-983,259,932	63,238,652		
현금흐름표, 간접법 - 연결재무제표	[060310]	3S	코스닥시장상장법인	292	특수 목적용 기계 제조업	03	2019-09-30	반기보고서	KRW	ifrs-full_InterestPaidClassifiedAsOperatingActivities	   이자지급	185,957,318	234,999,835		
현금흐름표, 간접법 - 연결재무제표	[060310]	3S	코스닥시장상장법인	292	특수 목적용 기계 제조업	03	2019-09-30	반기보고서	KRW	ifrs-full_InterestReceivedClassifiedAsOperatingActivities	   이자수취	4,842,138	7,488,075		
현금흐름표, 간접법 - 연결재무제표	[060310]	3S	코스닥시장상장법인	292	특수 목적용 기계 제조업	03	2019-09-30	반기보고서	KRW	ifrs-full_IncomeTaxesPaidRefundClassifiedAsOperatingActivities	   법인세납부(환급)	173,076,169	47,806,874		
현금흐름표, 간접법 - 연결재무제표	[060310]	3S	코스닥시장상장법인	292	특수 목적용 기계 제조업	03	2019-09-30	반기보고서	KRW	ifrs-full_CashFlowsFromUsedInInvestingActivities	투자활동으로 인한 현금흐름	-11,351,994	-180,041,738		
현금흐름표, 간접법 - 연결재무제표	[060310]	3S	코스닥시장상장법인	292	특수 목적용 기계 제조업	03	2019-09-30	반기보고서	KRW	dart_ProceedsFromSalesOfShortTermFinancialInstruments	   단기금융상품의 감소	0	432,920,138		
현금흐름표, 간접법 - 연결재무제표	[060310]	3S	코스닥시장상장법인	292	특수 목적용 기계 제조업	03	2019-09-30	반기보고서	KRW	dart_ProceedsFromSalesOfLongTermFinancialInstruments	   장기금융상품의 감소	0	120,000,000		
현금흐름표, 간접법 - 연결재무제표	[060310]	3S	코스닥시장상장법인	292	특수 목적용 기계 제조업	03	2019-09-30	반기보고서	KRW	dart_ProceedsFromSalesOfFairValueFinancialAsset	   당기손익공정가치금융자산의 감소	745,527,249	1,890		
현금흐름표, 간접법 - 연결재무제표	[060310]	3S	코스닥시장상장법인	292	특수 목적용 기계 제조업	03	2019-09-30	반기보고서	KRW	dart_PurchaseOfShortTermFinancialInstruments	   단기금융상품의 증가	3,117,100	440,656,766		
현금흐름표, 간접법 - 연결재무제표	[060310]	3S	코스닥시장상장법인	292	특수 목적용 기계 제조업	03	2019-09-30	반기보고서	KRW	dart_PurchaseOfLongTermFinancialInstruments	   장기금융상품의 증가	0	70,000,000		
현금흐름표, 간접법 - 연결재무제표	[060310]	3S	코스닥시장상장법인	292	특수 목적용 기계 제조업	03	2019-09-30	반기보고서	KRW	ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities	   유형자산의 취득	703,762,143	222,307,000		
현금흐름표, 간접법 - 연결재무제표	[060310]	3S	코스닥시장상장법인	292	특수 목적용 기계 제조업	03	2019-09-30	반기보고서	KRW	entity00378363_udf_CF_2018117175827528_CashFlowsFromUsedInInvestingActivities	   임대보증금의 증가	-50,000,000	0		
현금흐름표, 간접법 - 연결재무제표	[060310]	3S	코스닥시장상장법인	292	특수 목적용 기계 제조업	03	2019-09-30	반기보고서	KRW	ifrs-full_CashFlowsFromUsedInFinancingActivities	재무활동으로 인한 현금흐름	-1,330,186,309	-295,359,082		
현금흐름표, 간접법 - 연결재무제표	[060310]	3S	코스닥시장상장법인	292	특수 목적용 기계 제조업	03	2019-09-30	반기보고서	KRW	dart_ProceedsFromShortTermBorrowings	   단기차입금의 차입	6,500,000,000			
현금흐름표, 간접법 - 연결재무제표	[060310]	3S	코스닥시장상장법인	292	특수 목적용 기계 제조업	03	2019-09-30	반기보고서	KRW	dart_ProceedsFromLongTermBorrowings	   장기차입금의 차입	2,500,000,000	20,000,000		
현금흐름표, 간접법 - 연결재무제표	[060310]	3S	코스닥시장상장법인	292	특수 목적용 기계 제조업	03	2019-09-30	반기보고서	KRW	dart_RepaymentsOfShortTermBorrowings	   단기차입금의 상환	7,735,154,442	74,459,082		
현금흐름표, 간접법 - 연결재무제표	[060310]	3S	코스닥시장상장법인	292	특수 목적용 기계 제조업	03	2019-09-30	반기보고서	KRW	dart_RepaymentsOfLongTermBorrowings	   장기차입금의 상환	2,419,950,000	240,900,000		
현금흐름표, 간접법 - 연결재무제표	[060310]	3S	코스닥시장상장법인	292	특수 목적용 기계 제조업	03	2019-09-30	반기보고서	KRW	dart_RepaymentsOfConvertibleBonds	   전환사채의 상환	106,430,200	0		
현금흐름표, 간접법 - 연결재무제표	[060310]	3S	코스닥시장상장법인	292	특수 목적용 기계 제조업	03	2019-09-30	반기보고서	KRW	ifrs-full_PaymentsOfFinanceLeaseLiabilitiesClassifiedAsFinancingActivities	   금융리스부채의 감소	68,651,667	0		
현금흐름표, 간접법 - 연결재무제표	[060310]	3S	코스닥시장상장법인	292	특수 목적용 기계 제조업	03	2019-09-30	반기보고서	KRW	ifrs-full_EffectOfExchangeRateChangesOnCashAndCashEquivalents	외화표시 현금및현금성자산에 대한 환율변동효과	70,898,927	16,704,079		
현금흐름표, 간접법 - 연결재무제표	[060310]	3S	코스닥시장상장법인	292	특수 목적용 기계 제조업	03	2019-09-30	반기보고서	KRW	ifrs-full_IncreaseDecreaseInCashAndCashEquivalents	현금및현금성자산의순증감	1,895,747,717	-660,645,401		
현금흐름표, 간접법 - 연결재무제표	[060310]	3S	코스닥시장상장법인	292	특수 목적용 기계 제조업	03	2019-09-30	반기보고서	KRW	dart_CashAndCashEquivalentsAtBeginningOfPeriodCf	기초현금및현금성자산	6,937,695,774	3,334,592,609		
현금흐름표, 간접법 - 연결재무제표	[060310]	3S	코스닥시장상장법인	292	특수 목적용 기계 제조업	03	2019-09-30	반기보고서	KRW	dart_CashAndCashEquivalentsAtEndOfPeriodCf	반기말 현금및현금성자산	8,833,443,491	2,673,947,208		
현금흐름표, 간접법 - 연결재무제표	[095570]	AJ네트웍스	유가증권시장상장법인	763	산업용 기계 및 장비 임대업	12	2019-06-30	반기보고서	KRW	ifrs_CashFlowsFromUsedInOperatingActivities	영업활동 현금흐름	-38,236,105,195	-93,722,942,464		
현금흐름표, 간접법 - 연결재무제표	[095570]	AJ네트웍스	유가증권시장상장법인	763	산업용 기계 및 장비 임대업	12	2019-06-30	반기보고서	KRW	dart_ProfitLossForStatementOfCashFlows	   영업에서 창출된 현금흐름	-19,157,465,510	-60,732,838,117		
현금흐름표, 간접법 - 연결재무제표	[095570]	AJ네트웍스	유가증권시장상장법인	763	산업용 기계 및 장비 임대업	12	2019-06-30	반기보고서	KRW	ifrs_InterestReceivedClassifiedAsOperatingActivities	   이자의 수취	5,730,396,682	2,763,749,451		
현금흐름표, 간접법 - 연결재무제표	[095570]	AJ네트웍스	유가증권시장상장법인	763	산업용 기계 및 장비 임대업	12	2019-06-30	반기보고서	KRW	ifrs_InterestPaidClassifiedAsOperatingActivities	   이자의 지급	23,328,968,152	28,094,857,113		
현금흐름표, 간접법 - 연결재무제표	[095570]	AJ네트웍스	유가증권시장상장법인	763	산업용 기계 및 장비 임대업	12	2019-06-30	반기보고서	KRW	ifrs_DividendsReceivedClassifiedAsOperatingActivities	   배당금의 수취	401,346,963	38,910,000		
현금흐름표, 간접법 - 연결재무제표	[095570]	AJ네트웍스	유가증권시장상장법인	763	산업용 기계 및 장비 임대업	12	2019-06-30	반기보고서	KRW	ifrs_IncomeTaxesPaidRefundClassifiedAsOperatingActivities	   법인세 납부액	1,881,415,178	7,697,906,685		
현금흐름표, 간접법 - 연결재무제표	[095570]	AJ네트웍스	유가증권시장상장법인	763	산업용 기계 및 장비 임대업	12	2019-06-30	반기보고서	KRW	ifrs_CashFlowsFromUsedInInvestingActivities	투자활동 현금흐름	228,391,102,346	34,880,321,381		
현금흐름표, 간접법 - 연결재무제표	[095570]	AJ네트웍스	유가증권시장상장법인	763	산업용 기계 및 장비 임대업	12	2019-06-30	반기보고서	KRW	dart_PurchaseOfShortTermFinancialInstruments	   단기금융상품의 증가	1,747,956,571	1,162,846,585		
현금흐름표, 간접법 - 연결재무제표	[095570]	AJ네트웍스	유가증권시장상장법인	763	산업용 기계 및 장비 임대업	12	2019-06-30	반기보고서	KRW	dart_ProceedsFromSalesOfShortTermFinancialInstruments	   단기금융상품의 감소	11,318,503,145	2,113,330,255		
현금흐름표, 간접법 - 연결재무제표	[095570]	AJ네트웍스	유가증권시장상장법인	763	산업용 기계 및 장비 임대업	12	2019-06-30	반기보고서	KRW	dart_PurchaseOfShortTermLoansAndReceivables	   단기대여금의 증가		5,939,506,322		
현금흐름표, 간접법 - 연결재무제표	[095570]	AJ네트웍스	유가증권시장상장법인	763	산업용 기계 및 장비 임대업	12	2019-06-30	반기보고서	KRW	dart_ProceedsFromSalesOfShortTermLoansAndReceivables	   단기대여금의 감소	64,420,607	1,861,386,890		
현금흐름표, 간접법 - 연결재무제표	[095570]	AJ네트웍스	유가증권시장상장법인	763	산업용 기계 및 장비 임대업	12	2019-06-30	반기보고서	KRW	dart_PurchaseOfLongTermFinancialInstruments	   장기금융상품의 증가	30,779,302	63,845,604		
현금흐름표, 간접법 - 연결재무제표	[095570]	AJ네트웍스	유가증권시장상장법인	763	산업용 기계 및 장비 임대업	12	2019-06-30	반기보고서	KRW	dart_ProceedsFromSalesOfLongTermFinancialInstruments	   장기금융상품의 감소	500,000,000			
현금흐름표, 간접법 - 연결재무제표	[095570]	AJ네트웍스	유가증권시장상장법인	763	산업용 기계 및 장비 임대업	12	2019-06-30	반기보고서	KRW	dart_IncreaseInGuaranteeDeposits	   보증금의 증가	608,254,604	8,928,715,011		
현금흐름표, 간접법 - 연결재무제표	[095570]	AJ네트웍스	유가증권시장상장법인	763	산업용 기계 및 장비 임대업	12	2019-06-30	반기보고서	KRW	dart_DecreaseInGuaranteeDeposits	   보증금의 감소	1,144,199,856	965,729,278		
현금흐름표, 간접법 - 연결재무제표	[095570]	AJ네트웍스	유가증권시장상장법인	763	산업용 기계 및 장비 임대업	12	2019-06-30	반기보고서	KRW	entity00365387_udf_CF_20188132124141_CashFlowsFromUsedInInvestingActivities	   장기대여금의 증가		250,000,000		
현금흐름표, 간접법 - 연결재무제표	[095570]	AJ네트웍스	유가증권시장상장법인	763	산업용 기계 및 장비 임대업	12	2019-06-30	반기보고서	KRW	dart_ProceedsFromSalesOfLongTermLoansAndReceivables	   장기대여금의 감소	170,911,376	3,669,668		
현금흐름표, 간접법 - 연결재무제표	[095570]	AJ네트웍스	유가증권시장상장법인	763	산업용 기계 및 장비 임대업	12	2019-06-30	반기보고서	KRW	entity00365387_udf_CF_201832994037616_CashFlowsFromUsedInInvestingActivities	   기타비유동자산의 증가		757,054,091		
현금흐름표, 간접법 - 연결재무제표	[095570]	AJ네트웍스	유가증권시장상장법인	763	산업용 기계 및 장비 임대업	12	2019-06-30	반기보고서	KRW	entity00365387_udf_CF_201832994122664_CashFlowsFromUsedInInvestingActivities	   기타비유동자산의 감소		1,098,634,288		
현금흐름표, 간접법 - 연결재무제표	[095570]	AJ네트웍스	유가증권시장상장법인	763	산업용 기계 및 장비 임대업	12	2019-06-30	반기보고서	KRW	dart_PurchaseOfFairValueFinancialAsset	   당기손익인식금융자산의 취득	30,067,514,000	1,987,274,330		
현금흐름표, 간접법 - 연결재무제표	[095570]	AJ네트웍스	유가증권시장상장법인	763	산업용 기계 및 장비 임대업	12	2019-06-30	반기보고서	KRW	dart_ProceedsFromSalesOfFairValueFinancialAsset	   당기손익인식금융자산의 처분	787,532	288,717,673		
현금흐름표, 간접법 - 연결재무제표	[095570]	AJ네트웍스	유가증권시장상장법인	763	산업용 기계 및 장비 임대업	12	2019-06-30	반기보고서	KRW	entity00365387_udf_CF_2019813112142597_CashFlowsFromUsedInInvestingActivities	   기타포괄손익-공정가치금융자산의 취득	2,054,780			
현금흐름표, 간접법 - 연결재무제표	[095570]	AJ네트웍스	유가증권시장상장법인	763	산업용 기계 및 장비 임대업	12	2019-06-30	반기보고서	KRW	entity00365387_udf_CF_2019813112143813_CashFlowsFromUsedInInvestingActivities	   기타포괄손익-공정가치금융자산의 처분	500,000,000			
현금흐름표, 간접법 - 연결재무제표	[095570]	AJ네트웍스	유가증권시장상장법인	763	산업용 기계 및 장비 임대업	12	2019-06-30	반기보고서	KRW	dart_PurchaseOfInvestmentsInAssociates	   관계기업에 대한 투자자산의 취득		3,808,663,931		
현금흐름표, 간접법 - 연결재무제표	[095570]	AJ네트웍스	유가증권시장상장법인	763	산업용 기계 및 장비 임대업	12	2019-06-30	반기보고서	KRW	dart_ProceedsFromSalesOfInvestmentsInAssociates	   관계기업에 대한 투자자산의 처분	912,982,800			
현금흐름표, 간접법 - 연결재무제표	[095570]	AJ네트웍스	유가증권시장상장법인	763	산업용 기계 및 장비 임대업	12	2019-06-30	반기보고서	KRW	ifrs_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities	   유형자산의 취득(렌탈자산 외)	7,024,779,838	13,876,768,022		
현금흐름표, 간접법 - 연결재무제표	[095570]	AJ네트웍스	유가증권시장상장법인	763	산업용 기계 및 장비 임대업	12	2019-06-30	반기보고서	KRW	ifrs_ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities	   유형자산의 처분(렌탈자산 외)	285,109,476	71,335,581,832		
현금흐름표, 간접법 - 연결재무제표	[095570]	AJ네트웍스	유가증권시장상장법인	763	산업용 기계 및 장비 임대업	12	2019-06-30	반기보고서	KRW	ifrs_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities	   무형자산의 취득	1,107,340,712	2,672,949,722		
현금흐름표, 간접법 - 연결재무제표	[095570]	AJ네트웍스	유가증권시장상장법인	763	산업용 기계 및 장비 임대업	12	2019-06-30	반기보고서	KRW	ifrs_ProceedsFromSalesOfIntangibleAssetsClassifiedAsInvestingActivities	   무형자산의 처분	40,000,000	5,663,655,198		
현금흐름표, 간접법 - 연결재무제표	[095570]	AJ네트웍스	유가증권시장상장법인	763	산업용 기계 및 장비 임대업	12	2019-06-30	반기보고서	KRW	entity00365387_udf_CF_2019514204754116_CashFlowsFromUsedInInvestingActivities	   매각예정비유동자산의 처분	264,038,997,500			
현금흐름표, 간접법 - 연결재무제표	[095570]	AJ네트웍스	유가증권시장상장법인	763	산업용 기계 및 장비 임대업	12	2019-06-30	반기보고서	KRW	entity00365387_udf_CF_201881321358562_CashFlowsFromUsedInInvestingActivities	   사업결합으로 인한 변동	-9,996,130,139	-9,002,760,083		
현금흐름표, 간접법 - 연결재무제표	[095570]	AJ네트웍스	유가증권시장상장법인	763	산업용 기계 및 장비 임대업	12	2019-06-30	반기보고서	KRW	ifrs_CashFlowsFromUsedInFinancingActivities	재무활동 현금흐름	-33,036,587,116	112,296,546,547		
현금흐름표, 간접법 - 연결재무제표	[095570]	AJ네트웍스	유가증권시장상장법인	763	산업용 기계 및 장비 임대업	12	2019-06-30	반기보고서	KRW	dart_RepaymentsOfShortTermBorrowings	   단기차입금의 상환	296,779,552,621	580,631,331,595		
현금흐름표, 간접법 - 연결재무제표	[095570]	AJ네트웍스	유가증권시장상장법인	763	산업용 기계 및 장비 임대업	12	2019-06-30	반기보고서	KRW	dart_ProceedsFromShortTermBorrowings	   단기차입금의 차입	295,149,996,141	515,616,550,482		
현금흐름표, 간접법 - 연결재무제표	[095570]	AJ네트웍스	유가증권시장상장법인	763	산업용 기계 및 장비 임대업	12	2019-06-30	반기보고서	KRW	entity00365387_udf_CF_20188132155252_CashFlowsFromUsedInFinancingActivities	   유동성장기차입금의 상환	55,922,420,493	125,847,175,750		
현금흐름표, 간접법 - 연결재무제표	[095570]	AJ네트웍스	유가증권시장상장법인	763	산업용 기계 및 장비 임대업	12	2019-06-30	반기보고서	KRW	dart_ProceedsFromLongTermBorrowings	   장기차입금의 차입	51,496,498,370	192,013,640,939		
현금흐름표, 간접법 - 연결재무제표	[095570]	AJ네트웍스	유가증권시장상장법인	763	산업용 기계 및 장비 임대업	12	2019-06-30	반기보고서	KRW	dart_RepaymentsOfBonds	   사채의 상환	92,000,000,000	228,446,576,075		
현금흐름표, 간접법 - 연결재무제표	[095570]	AJ네트웍스	유가증권시장상장법인	763	산업용 기계 및 장비 임대업	12	2019-06-30	반기보고서	KRW	dart_ProceedsFromBonds	   사채의 발행	84,682,889,999	299,014,109,997		
현금흐름표, 간접법 - 연결재무제표	[095570]	AJ네트웍스	유가증권시장상장법인	763	산업용 기계 및 장비 임대업	12	2019-06-30	반기보고서	KRW	ifrs_PaymentsOfFinanceLeaseLiabilitiesClassifiedAsFinancingActivities	   리스료의 지급	12,340,412,372	12,086,404,935		
현금흐름표, 간접법 - 연결재무제표	[095570]	AJ네트웍스	유가증권시장상장법인	763	산업용 기계 및 장비 임대업	12	2019-06-30	반기보고서	KRW	ifrs_DividendsPaidClassifiedAsFinancingActivities	   배당금지급	4,682,229,500	4,026,717,370		
현금흐름표, 간접법 - 연결재무제표	[095570]	AJ네트웍스	유가증권시장상장법인	763	산업용 기계 및 장비 임대업	12	2019-06-30	반기보고서	KRW	entity00365387_udf_CF_201881321835249_CashFlowsFromUsedInFinancingActivities	   주식발행비용(액면분할 등)	3,795,640			
현금흐름표, 간접법 - 연결재무제표	[095570]	AJ네트웍스	유가증권시장상장법인	763	산업용 기계 및 장비 임대업	12	2019-06-30	반기보고서	KRW	ifrs_ProceedsFromIssuingShares	   종속회사의 유상증자	3,000,000,000	56,890,450,855		
현금흐름표, 간접법 - 연결재무제표	[095570]	AJ네트웍스	유가증권시장상장법인	763	산업용 기계 및 장비 임대업	12	2019-06-30	반기보고서	KRW	entity00365387_udf_CF_201851414823799_CashFlowsFromUsedInFinancingActivities	   비지배지분의 취득	5,637,561,000	200,000,001		
현금흐름표, 간접법 - 연결재무제표	[095570]	AJ네트웍스	유가증권시장상장법인	763	산업용 기계 및 장비 임대업	12	2019-06-30	반기보고서	KRW	ifrs_IncreaseDecreaseInCashAndCashEquivalentsBeforeEffectOfExchangeRateChanges	현금및현금성자산의 순증감	157,118,410,035	53,453,925,464		
현금흐름표, 간접법 - 연결재무제표	[095570]	AJ네트웍스	유가증권시장상장법인	763	산업용 기계 및 장비 임대업	12	2019-06-30	반기보고서	KRW	dart_CashAndCashEquivalentsAtBeginningOfPeriodCf	기초 현금및현금성자산	53,509,862,897	77,402,142,843		
현금흐름표, 간접법 - 연결재무제표	[095570]	AJ네트웍스	유가증권시장상장법인	763	산업용 기계 및 장비 임대업	12	2019-06-30	반기보고서	KRW	ifrs_EffectOfExchangeRateChangesOnCashAndCashEquivalents	현금및현금성자산의 환율변동효과	163,550,464	579,960,691		
현금흐름표, 간접법 - 연결재무제표	[095570]	AJ네트웍스	유가증권시장상장법인	763	산업용 기계 및 장비 임대업	12	2019-06-30	반기보고서	KRW	dart_CashAndCashEquivalentsAtEndOfPeriodCf	기말 현금및현금성자산	210,791,823,396	131,436,028,998		
현금흐름표, 간접법 - 연결재무제표	[006840]	AK홀딩스	유가증권시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	ifrs_CashFlowsFromUsedInOperatingActivities	영업활동현금흐름	198,695,389,669	153,452,452,302		
현금흐름표, 간접법 - 연결재무제표	[006840]	AK홀딩스	유가증권시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	entity00125080_udf_CF_20171110141842431_CashFlowsFromUsedInOperatingActivities	   영업으로부터 창출된 현금흐름	265,142,336,851	200,796,240,934		
현금흐름표, 간접법 - 연결재무제표	[006840]	AK홀딩스	유가증권시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	ifrs_InterestReceivedClassifiedAsOperatingActivities	   이자수취	4,035,258,460	2,547,413,736		
현금흐름표, 간접법 - 연결재무제표	[006840]	AK홀딩스	유가증권시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	ifrs_InterestPaidClassifiedAsOperatingActivities	   이자지급	36,845,865,522	12,623,161,395		
현금흐름표, 간접법 - 연결재무제표	[006840]	AK홀딩스	유가증권시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	entity00125080_udf_CF_2019813104345433_CashFlowsFromUsedInOperatingActivities	   배당금의수취	5,031,927,144	4,368,155,447		
현금흐름표, 간접법 - 연결재무제표	[006840]	AK홀딩스	유가증권시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	ifrs_IncomeTaxesPaidRefundClassifiedAsOperatingActivities	   법인세납부(환급)	38,668,267,264	41,636,196,420		
현금흐름표, 간접법 - 연결재무제표	[006840]	AK홀딩스	유가증권시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	ifrs_CashFlowsFromUsedInInvestingActivities	투자활동으로 인한 현금흐름	-338,391,581,541	-342,226,425,964		
현금흐름표, 간접법 - 연결재무제표	[006840]	AK홀딩스	유가증권시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	entity00125080_udf_CF_2017111014201282_CashFlowsFromUsedInInvestingActivities	   투자활동으로인한현금유입액	945,307,471,640	127,137,783,007		
현금흐름표, 간접법 - 연결재무제표	[006840]	AK홀딩스	유가증권시장상장법인	649	기타 금융업	12	2019-06-30	반기보고서	KRW	entity00125080_udf_CF_20171110142025827_udf_CF_2017111014201282_CashFlowsFromUsedInInvestingActivities	      기타장단기수취채권의감소	226,560,889,264	88,255,531,669		
