date,code,period,corp_code,bsns_year,reprt_code,announce_date,revenue,op_income,net_income,eps,total_assets,total_equity,cash_flow_op,cash_flow_inv,cash_flow_fin,div_amount
20160331,030530,Q1,00216647,2016,11013,,58643796535.0,6756236299.0,20578967610.0,57.0,699762701433.0,209921539527.0,10550961167.0,-13574470601.0,10201120141.0,
20160630,030530,Q2,00216647,2016,11012,,53962993105.0,5531028095.0,158455201756.0,4240.0,508242847103.0,389783837020.0,10593625933.0,-37054928081.0,20373568350.0,
20160930,030530,Q3,00216647,2016,11014,,61152028734.0,7592485620.0,5036150342.0,31.0,797908572018.0,697495562490.0,24182892181.0,-58874878880.0,-2392366585.0,
20161231,030530,Q4,00216647,2016,11011,,294905605408.0,40418168284.0,198963997320.0,367.0,862635664808.0,722074414944.0,42593340520.0,-66493362237.0,552731101.0,0.0
20170331,030530,Q1,00216647,2017,11013,,92617017370.0,13566279345.0,17679285501.0,236.0,909868966860.0,738324418043.0,-125725110.0,-42581849291.0,33483000437.0,
20170630,030530,Q2,00216647,2017,11012,,109650907075.0,21039800473.0,27539366732.0,,955641854956.0,770238254485.0,19883317351.0,-54562453417.0,33779958756.0,
20170930,030530,Q3,00216647,2017,11014,,89567083966.0,13833218228.0,18472895641.0,,998416468265.0,790113906154.0,36650265649.0,-69539895522.0,35412594254.0,
20171231,030530,Q4,00216647,2017,11011,,481986655227.0,76308250767.0,80652243627.0,961.0,1061203408859.0,815520707664.0,52899060286.0,-142730259315.0,97943757930.0,0.0
20180331,030530,Q1,00216647,2018,11013,,135066065842.0,15558698307.0,25396193244.0,294.0,1075463728450.0,830280049654.0,28435200763.0,-15900459274.0,-11842785076.0,
20180630,030530,Q2,00216647,2018,11012,,144593127960.0,29287450819.0,52427136556.0,407.0,1111508281475.0,872909439619.0,41021082410.0,-34455297641.0,-7604519017.0,
20180930,030530,Q3,00216647,2018,11014,,104539394346.0,17485170386.0,78797068479.0,159.0,1134241614356.0,887269154047.0,61346013139.0,-52622736095.0,-12086801399.0,
20181231,030530,Q4,00216647,2018,11011,,500162428910.0,78477065517.0,96369617518.0,,1209057380780.0,897616608404.0,75226928039.0,-79390008047.0,-675654592.0,0.0
20190331,030530,Q1,00216647,2019,11013,,80205651341.0,4601898462.0,3869871600.0,14.0,1216807067687.0,893637371171.0,8471400445.0,-21555565914.0,-4620012769.0,
20190630,030530,Q2,00216647,2019,11012,,121698477514.0,26153829300.0,33841721160.0,388.0,1327865965086.0,926445849578.0,36837146666.0,-64243391934.0,30817897277.0,
