date,code,period,corp_code,bsns_year,reprt_code,announce_date,revenue,op_income,net_income,eps,total_assets,total_equity,cash_flow_op,cash_flow_inv,cash_flow_fin,div_amount
20160331,023760,Q1,00149594,2016,11013,,,,,,,,,,,
20160630,023760,Q2,00149594,2016,11012,,,,,,,,,,,
20160930,023760,Q3,00149594,2016,11014,,,,,,,,,,,
20161231,023760,Q4,00149594,2016,11011,,,,,,,,,,,20.0
20170331,023760,Q1,00149594,2017,11013,,,,,,,,,,,
20170630,023760,Q2,00149594,2017,11012,,,,,,,,,,,
20170930,023760,Q3,00149594,2017,11014,,,,,,,,,,,
20171231,023760,Q4,00149594,2017,11011,,,,,,,,,,,13.0
20180331,023760,Q1,00149594,2018,11013,,,,,,,,,,,
20180630,023760,Q2,00149594,2018,11012,,,,,,,,,,,
20180930,023760,Q3,00149594,2018,11014,,,,,,,,,,,
20181231,023760,Q4,00149594,2018,11011,,,,,,,,,,,20.0
20190331,023760,Q1,00149594,2019,11013,,,,,,,,,,,
20190630,023760,Q2,00149594,2019,11012,,,,,,,,,,,
20190930,023760,Q3,00149594,2019,11014,,,,,,,,,,,
20191231,023760,Q4,00149594,2019,11011,,,,,,,,,,,25.0
20200331,023760,Q1,00149594,2020,11013,,,,,,,,,,,
20200630,023760,Q2,00149594,2020,11012,,,,,,,,,,,
20200930,023760,Q3,00149594,2020,11014,,,,,,,,,,,
20201231,023760,Q4,00149594,2020,11011,,,,,,,,,,,25.0
20210331,023760,Q1,00149594,2021,11013,,,,,,,,,,,
20210630,023760,Q2,00149594,2021,11012,,,,,,,,,,,
20210930,023760,Q3,00149594,2021,11014,,,,,,,,,,,
20211231,023760,Q4,00149594,2021,11011,,,,,,,,,,,35.0
20220331,023760,Q1,00149594,2022,11013,,,,,,,,,,,
20220630,023760,Q2,00149594,2022,11012,,,,,,,,,,,
20220930,023760,Q3,00149594,2022,11014,,,,,,,,,,,
20221231,023760,Q4,00149594,2022,11011,,,,,,,,,,,28.0
20230331,023760,Q1,00149594,2023,11013,,,,,,,,,,,
20230630,023760,Q2,00149594,2023,11012,,,,,,,,,,,
20230930,023760,Q3,00149594,2023,11014,,2496015158.0,64561918807.0,50832445874.0,61.0,3865362087940.0,499471299679.0,-161490198328.0,-18922902025.0,320154380867.0,
20231231,023760,Q4,00149594,2023,11011,,5136835209.0,82139916795.0,66185070496.0,199.0,3900208123178.0,612033993762.0,-279777162190.0,-35767879827.0,327194496882.0,28.0
20240331,023760,Q1,00149594,2024,11013,,647240739.0,28329514381.0,22526527272.0,64.0,4104602950542.0,623429867619.0,-170724255715.0,-403054729.0,161090725508.0,
20240630,023760,Q2,00149594,2024,11012,,5159986333.0,18831121611.0,18809131822.0,52.0,4110127879850.0,639937090840.0,-262823276735.0,2114634085.0,148316317295.0,
20240930,023760,Q3,00149594,2024,11014,,36376737.0,24706171273.0,19289681884.0,54.0,4146570273302.0,656771311027.0,-391895703991.0,12239603245.0,164917510156.0,
20241231,023760,Q4,00149594,2024,11011,,7402324457.0,96867260498.0,81136484227.0,228.0,4460298350282.0,673685463526.0,-502471981656.0,-110438619001.0,450507974535.0,30.0
20250331,023760,Q1,00149594,2025,11013,,500227130.0,29027780608.0,22066141290.0,63.0,4525299446527.0,683915476949.0,-85601038107.0,-2199813843.0,39428808533.0,
20250630,023760,Q2,00149594,2025,11012,,576137795.0,32149140424.0,24166207686.0,69.0,4758486166190.0,705660216348.0,-261376421754.0,-2785851196.0,241584987702.0,
20250930,023760,Q3,00149594,2025,11014,,3623027234.0,30182069023.0,26430108040.0,76.0,4922571039420.0,729574967196.0,-380878038706.0,-138619617.0,370199921781.0,
20251231,023760,Q4,00149594,2025,11011,,,,,,,,,,,
