date,code,period,corp_code,bsns_year,reprt_code,announce_date,revenue,op_income,net_income,eps,total_assets,total_equity,cash_flow_op,cash_flow_inv,cash_flow_fin,div_amount
20160331,030610,Q1,00113359,2016,11013,,,,,,,,,,,
20160630,030610,Q2,00113359,2016,11012,,,,,,,,,,,
20160930,030610,Q3,00113359,2016,11014,,,,,,,,,,,
20161231,030610,Q4,00113359,2016,11011,,,,,,,,,,,170.0
20170331,030610,Q1,00113359,2017,11013,,,,,,,,,,,
20170630,030610,Q2,00113359,2017,11012,,,,,,,,,,,
20170930,030610,Q3,00113359,2017,11014,,,,,,,,,,,
20171231,030610,Q4,00113359,2017,11011,,,,,,,,,,,300.0
20180331,030610,Q1,00113359,2018,11013,,,,,,,,,,,
20180630,030610,Q2,00113359,2018,11012,,,,,,,,,,,
20180930,030610,Q3,00113359,2018,11014,,,,,,,,,,,
20181231,030610,Q4,00113359,2018,11011,,,,,,,,,,,350.0
20190331,030610,Q1,00113359,2019,11013,,,,,,,,,,,
20190630,030610,Q2,00113359,2019,11012,,,,,,,,,,,
20190930,030610,Q3,00113359,2019,11014,,,,,,,,,,,
20191231,030610,Q4,00113359,2019,11011,,,,,,,,,,,400.0
20200331,030610,Q1,00113359,2020,11013,,,,,,,,,,,
20200630,030610,Q2,00113359,2020,11012,,,,,,,,,,,
20200930,030610,Q3,00113359,2020,11014,,,,,,,,,,,
20201231,030610,Q4,00113359,2020,11011,,,,,,,,,,,450.0
20210331,030610,Q1,00113359,2021,11013,,,,,,,,,,,
20210630,030610,Q2,00113359,2021,11012,,,,,,,,,,,
20210930,030610,Q3,00113359,2021,11014,,,,,,,,,,,
20211231,030610,Q4,00113359,2021,11011,,,,,,,,,,,500.0
20220331,030610,Q1,00113359,2022,11013,,,,,,,,,,,
20220630,030610,Q2,00113359,2022,11012,,,,,,,,,,,
20220930,030610,Q3,00113359,2022,11014,,,,,,,,,,,
20221231,030610,Q4,00113359,2022,11011,,,,,,,,,,,200.0
20230331,030610,Q1,00113359,2023,11013,,,,,,,,,,,
20230630,030610,Q2,00113359,2023,11012,,,,,,,,,,,
20230930,030610,Q3,00113359,2023,11014,,2660791181282.0,63600405928.0,59980460524.0,162.0,15232353915355.0,1866574639268.0,-1491137884222.0,14012956413.0,1365670502436.0,
20231231,030610,Q4,00113359,2023,11011,,3743018931529.0,70278210960.0,67558376656.0,843.0,15593363016079.0,1877274491579.0,-1489372340885.0,,,
20240331,030610,Q1,00113359,2024,11013,,1133257005656.0,40117020886.0,31973550141.0,283.0,17621817140976.0,1908837932752.0,-407469487253.0,,,
20240630,030610,Q2,00113359,2024,11012,,439999528286.0,35016088359.0,41052686140.0,364.0,17489856757942.0,1949612093026.0,-554944563421.0,,,
20240930,030610,Q3,00113359,2024,11014,,535124130050.0,80461570858.0,59943293011.0,531.0,16891206419441.0,1999672879556.0,-493501212642.0,-135588552305.0,671500059179.0,
20241231,030610,Q4,00113359,2024,11011,,3166321957747.0,113926120400.0,117678416308.0,1043.0,15898332583027.0,1985723993945.0,710841805905.0,39565034647.0,-726894779681.0,
20250331,030610,Q1,00113359,2025,11013,,1108266590645.0,67178773455.0,51710370168.0,458.0,16203069394633.0,2033818029825.0,-189204521794.0,-384965472639.0,591558919813.0,
20250630,030610,Q2,00113359,2025,11012,,1257802255355.0,70518419545.0,54332515832.0,482.0,18006774309000.0,2092459984000.0,-835833073000.0,-491457640000.0,1349900706000.0,
20250930,030610,Q3,00113359,2025,11014,,830434267000.0,40632797000.0,30830058000.0,273.0,18389402705000.0,2124037677000.0,-1010395115000.0,-639808202000.0,1669539576000.0,
20251231,030610,Q4,00113359,2025,11011,,,,,,,,,,,
