date,code,period,corp_code,bsns_year,reprt_code,announce_date,revenue,op_income,net_income,eps,total_assets,total_equity,cash_flow_op,cash_flow_inv,cash_flow_fin,div_amount
20160331,005740,Q1,00153126,2016,11013,,290213872840.0,13441190586.0,7013259970.0,440.0,1136323294714.0,313155609686.0,9190768408.0,-26567806331.0,2802151219.0,
20160630,005740,Q2,00153126,2016,11012,,310788541965.0,22472634737.0,13526464459.0,696.0,1193811201135.0,413376625378.0,42071982602.0,-43119478821.0,24019236356.0,
20160930,005740,Q3,00153126,2016,11014,,305726305168.0,22072645530.0,12716659147.0,612.0,1147058613458.0,396201626616.0,72153424994.0,-48459724034.0,-37235264795.0,
20161231,005740,Q4,00153126,2016,11011,,1188834513181.0,65925319539.0,44592982983.0,2384.0,1177800258435.0,404861317487.0,82091916217.0,-66480070464.0,-14624095964.0,200.0
20170331,005740,Q1,00153126,2017,11013,,257104764453.0,12313853965.0,165390517508.0,12234.0,907210312672.0,306953166437.0,-1189872578.0,-16847058497.0,-5479418015.0,
20170630,005740,Q2,00153126,2017,11012,,222797577030.0,11097387634.0,7075973620.0,461.0,929715256865.0,313279455641.0,17493664835.0,-28400927613.0,-8770955226.0,
20170930,005740,Q3,00153126,2017,11014,,235523669348.0,10801855882.0,6341969495.0,391.0,932540902183.0,319327401666.0,31076516968.0,-34315086489.0,-16589073567.0,
20171231,005740,Q4,00153126,2017,11011,,1002111627849.0,34196284092.0,175348448570.0,14475.0,1311341477303.0,492976763911.0,43171044138.0,-39872683831.0,-17740315604.0,100.0
20180331,005740,Q1,00153126,2018,11013,,268814467436.0,11471931409.0,4422963958.0,71.0,1313658209725.0,491097164198.0,8996986404.0,-14770275385.0,4727847943.0,
20180630,005740,Q2,00153126,2018,11012,,280483628001.0,17294808550.0,9779841364.0,334.0,1320838815884.0,500832171341.0,37671218747.0,-33971332443.0,-7845104091.0,
20180930,005740,Q3,00153126,2018,11014,,285204610134.0,14392391651.0,6982966550.0,268.0,1318176121931.0,507734550337.0,69776317884.0,-39039836624.0,-20870504816.0,
20181231,005740,Q4,00153126,2018,11011,,1092084363826.0,41544954339.0,10819579466.0,310.0,1286504595536.0,493693418325.0,81092622124.0,-63538780887.0,-1886460977.0,100.0
20190331,005740,Q1,00153126,2019,11013,,255221206623.0,9461591041.0,3640005287.0,55.0,1307506119137.0,492307325761.0,6849656991.0,-7338839507.0,-16864838636.0,
20190630,005740,Q2,00153126,2019,11012,,275096179719.0,14245911587.0,-1111647555.0,-190.0,1309308777108.0,491080790073.0,53739125177.0,-21905168200.0,-40105250524.0,
20190930,005740,Q3,00153126,2019,11014,,274595994521.0,14856160870.0,8038162937.0,299.0,1275504487423.0,499063797542.0,75776225288.0,-35698206229.0,-58590939069.0,
20191231,005740,Q4,00153126,2019,11011,,1055213955309.0,39432521566.0,-22509197937.0,-1369.0,1238166154288.0,459906842384.0,98713175135.0,-51393327826.0,-58838024414.0,100.0
20200331,005740,Q1,00153126,2020,11013,,258738884180.0,14532960245.0,8315568751.0,191.0,1261777537178.0,463235853219.0,26412365193.0,6643711716.0,-15939498762.0,
20200630,005740,Q2,00153126,2020,11012,,273529125890.0,21208204235.0,14298345871.0,623.0,1258486712277.0,471611446859.0,69472166346.0,-2828490971.0,-38571367275.0,
20200930,005740,Q3,00153126,2020,11014,,149616398837.0,10726605962.0,12516737358.0,282.0,1265519380939.0,483886146547.0,93587901601.0,-4205614483.0,-48920188441.0,
20201231,005740,Q4,00153126,2020,11011,,923222519676.0,54315676779.0,40339623173.0,1527.0,1093370177549.0,487140195466.0,76121802823.0,65253498077.0,-134076653343.0,100.0
20210331,005740,Q1,00153126,2021,11013,,237997838670.0,16185567234.0,10913911687.0,360.0,1119176958466.0,492684752482.0,32083264290.0,-703861027.0,-16423989279.0,
20210630,005740,Q2,00153126,2021,11012,,221060267344.0,6585959641.0,9411266909.0,387.0,1094992634233.0,501991605673.0,44010610635.0,-14245884571.0,-38021112332.0,
20210930,005740,Q3,00153126,2021,11014,,223227656162.0,6365020642.0,1448811544.0,38.0,1104779020002.0,503351790533.0,58626460919.0,-18287903051.0,-40895153840.0,
20211231,005740,Q4,00153126,2021,11011,,928177931986.0,39307029722.0,11184510484.0,294.0,1115739131697.0,489358024573.0,96825550975.0,-36139389857.0,-50955788658.0,100.0
20220331,005740,Q1,00153126,2022,11013,,242723884495.0,8971138049.0,31470181276.0,894.0,1144261068663.0,515422066008.0,6710591031.0,-6669816791.0,-4400035137.0,
20220630,005740,Q2,00153126,2022,11012,,236802654565.0,9220593101.0,-4003132053.0,-41.0,1163435269013.0,511287050090.0,5658230700.0,-29926358510.0,26523216529.0,
20220930,005740,Q3,00153126,2022,11014,,242628153934.0,6699293788.0,814727356.0,-23.0,1166111557336.0,512060191664.0,23396688170.0,-25478995564.0,14010746423.0,
20221231,005740,Q4,00153126,2022,11011,,979071454561.0,38440307559.0,23752044518.0,559.0,1153770087447.0,517958395592.0,43294919803.0,-27874690687.0,-16957571439.0,100.0
20230331,005740,Q1,00153126,2023,11013,,253803709327.0,15537588273.0,9671996815.0,343.0,1152923907070.0,522274920340.0,3374644105.0,2585942837.0,7683019943.0,
20230630,005740,Q2,00153126,2023,11012,,257833056056.0,16749591231.0,10179233920.0,366.0,1143239822133.0,532313710869.0,28964752135.0,-16157064040.0,-12847235116.0,
20230930,005740,Q3,00153126,2023,11014,,256972738391.0,19893410856.0,11605771267.0,408.0,1165824918466.0,543709098090.0,44868316194.0,-35144663178.0,-19816218535.0,
20231231,005740,Q4,00153126,2023,11011,,1035541074592.0,71034057046.0,41312914804.0,1391.0,1155786931774.0,543948918099.0,79919808128.0,-57930768002.0,-41868338026.0,100.0
20240331,005740,Q1,00153126,2024,11013,,259414858248.0,21532533257.0,14363987463.0,514.0,1186334587404.0,552978162394.0,19460561557.0,-11364417046.0,15637289489.0,
20240630,005740,Q2,00153126,2024,11012,,262603450801.0,18599481393.0,12799235425.0,458.0,1160504978069.0,565734957672.0,42722389164.0,-17176475078.0,-27958981114.0,
20240930,005740,Q3,00153126,2024,11014,,258029834441.0,16142449058.0,8246316109.0,268.0,1165381270750.0,573917272667.0,71640412685.0,-31544930963.0,-39563045641.0,
20241231,005740,Q4,00153126,2024,11011,,1046896219641.0,67578721530.0,43647782339.0,1594.0,1180815137965.0,575373817106.0,111158611487.0,-52533539887.0,-46705501175.0,130.0
