date,code,period,corp_code,bsns_year,reprt_code,announce_date,revenue,op_income,net_income,eps,total_assets,total_equity,cash_flow_op,cash_flow_inv,cash_flow_fin,div_amount
20160331,025890,Q1,00159564,2016,11013,,7379325608.0,333932685.0,272385951.0,,69996501921.0,66659527719.0,,,,
20160630,025890,Q2,00159564,2016,11012,,8140819275.0,433927284.0,-1196501364.0,,67671769504.0,64984124560.0,,,,
20160930,025890,Q3,00159564,2016,11014,,5116016898.0,-569237756.0,-688828031.0,,66665287352.0,64554940809.0,,,,
20161231,025890,Q4,00159564,2016,11011,,26502234990.0,-204508582.0,-3633433693.0,,64842181795.0,62698279174.0,,,,0.0
20170331,025890,Q1,00159564,2017,11013,,7858227991.0,-231350575.0,-111293006.0,,63676184492.0,62135708136.0,,,,
20170630,025890,Q2,00159564,2017,11012,,7629294223.0,-413994580.0,-1853363772.0,,62091496730.0,60529726140.0,,,,
20170930,025890,Q3,00159564,2017,11014,,6696753198.0,-389532824.0,-1482784259.0,,59632644706.0,57447578161.0,,,,
20171231,025890,Q4,00159564,2017,11011,,29920639789.0,-2088619692.0,-4725308836.0,,84927734161.0,56345213707.0,,,,0.0
20180331,025890,Q1,00159564,2018,11013,,9478542180.0,-1213481663.0,-1489055262.0,,84856825188.0,54953801618.0,,,,
20180630,025890,Q2,00159564,2018,11012,,10291159854.0,-2216431921.0,-3084907624.0,,73309159369.0,51850081369.0,,,,
20180930,025890,Q3,00159564,2018,11014,,8910081147.0,-3224085502.0,-2756352357.0,,65256457063.0,48432960138.0,,,,
20181231,025890,Q4,00159564,2018,11011,,39136733429.0,-8875442603.0,-10120005721.0,,60348394566.0,45162766335.0,,,,
20190331,025890,Q1,00159564,2019,11013,,7992057676.0,-1124645490.0,-197639876.0,,60244109307.0,44917639944.0,,,,
20190630,025890,Q2,00159564,2019,11012,,8775507135.0,-1208655132.0,-2311213415.0,,58746805737.0,42588329428.0,,,,
20190930,025890,Q3,00159564,2019,11014,,9283336556.0,-1207690072.0,-1313147070.0,,57947775134.0,41986796772.0,,,,
20191231,025890,Q4,00159564,2019,11011,,36271401954.0,-4903330005.0,-13564455582.0,,48507645594.0,32212272918.0,,,,0.0
20200331,025890,Q1,00159564,2020,11013,,8368020642.0,-168665896.0,-274640067.0,,50039918539.0,31796559661.0,,,,
20200630,025890,Q2,00159564,2020,11012,,8821274773.0,92416591.0,-271837123.0,,49043739118.0,30953227341.0,,,,
20200930,025890,Q3,00159564,2020,11014,,8012330327.0,130295157.0,-294158288.0,,47938982527.0,30439594301.0,,,,
20201231,025890,Q4,00159564,2020,11011,,33885845079.0,-128366275.0,-1332761454.0,,46460626063.0,30013405969.0,,,,0.0
20210331,025890,Q1,00159564,2021,11013,,9665399427.0,122139213.0,192802840.0,,46327983226.0,30053023583.0,,,,
20210630,025890,Q2,00159564,2021,11012,,10741554699.0,-45018879.0,-1136409200.0,,46791931873.0,27285889293.0,,,,
20210930,025890,Q3,00159564,2021,11014,,11363614665.0,-253505523.0,-366610187.0,,46419115479.0,26915563373.0,,,,
20211231,025890,Q4,00159564,2021,11011,,45309649950.0,-595422692.0,-1818818687.0,,50194779569.0,28061897838.0,,,,0.0
20220331,025890,Q1,00159564,2022,11013,,13295385105.0,-683782139.0,1997494947.0,,53103602661.0,30089301565.0,,,,
20220630,025890,Q2,00159564,2022,11012,,13675131430.0,65990878.0,-42656653.0,,52277891372.0,30074912832.0,,,,
20220930,025890,Q3,00159564,2022,11014,,11800977721.0,-120099761.0,-248982072.0,,48958810893.0,29846509349.0,,,,
20221231,025890,Q4,00159564,2022,11011,,54371102413.0,-517656122.0,1721453110.0,,48045222224.0,29772005519.0,,,,0.0
20230331,025890,Q1,00159564,2023,11013,,12447667284.0,258146858.0,112642205.0,,49761378507.0,32820262744.0,,,,
20230630,025890,Q2,00159564,2023,11012,,11473404986.0,570488980.0,425394072.0,,48356808380.0,32554897284.0,,,,
20230930,025890,Q3,00159564,2023,11014,,13682335328.0,919688705.0,1253851355.0,,46609748240.0,32468264554.0,,,,
20231231,025890,Q4,00159564,2023,11011,,53811233052.0,2418860915.0,2495090209.0,,44186932873.0,32979507778.0,,,,0.0
20240331,025890,Q1,00159564,2024,11013,,11670517687.0,61992261.0,-36719494.0,,43750996710.0,33160831168.0,,,,
20240630,025890,Q2,00159564,2024,11012,,11863486638.0,319525038.0,167538648.0,,43593069489.0,33010876882.0,,,,
20240930,025890,Q3,00159564,2024,11014,,9950073461.0,-314744425.0,-353450135.0,,42684422739.0,33014329583.0,,,,
20241231,025890,Q4,00159564,2024,11011,,47283741622.0,1074954369.0,762134345.0,,41498366351.0,34135293917.0,,,,0.0
20250331,025890,Q1,00159564,2025,11013,,9423764570.0,74361132.0,98221391.0,,40879832499.0,33713849081.0,,,,
20250630,025890,Q2,00159564,2025,11012,,11673151291.0,354344068.0,247350845.0,,39554027884.0,33886557539.0,,,,
20250930,025890,Q3,00159564,2025,11014,,9776716109.0,-327099714.0,-320879674.0,,40329258147.0,33639718566.0,,,,
20251231,025890,Q4,00159564,2025,11011,,,,,,,,,,,
