date,code,period,corp_code,bsns_year,reprt_code,announce_date,revenue,op_income,net_income,eps,total_assets,total_equity,cash_flow_op,cash_flow_inv,cash_flow_fin,div_amount
20160331,005710,Q1,00111874,2016,11013,,182608551803.0,11549259035.0,11071706234.0,608.0,379729297873.0,193261117728.0,7200083434.0,-9203552290.0,-2300250945.0,
20160630,005710,Q2,00111874,2016,11012,,215067949964.0,14566970300.0,12575606932.0,690.0,382108672956.0,201963061492.0,8764993308.0,-17056776594.0,3421599247.0,
20160930,005710,Q3,00111874,2016,11014,,186875954960.0,12829237675.0,6304965036.0,346.0,380667035537.0,207022391265.0,32673688492.0,-22762294997.0,-2297000000.0,
20161231,005710,Q4,00111874,2016,11011,,823571832855.0,40474899774.0,42811295063.0,2350.0,437539125541.0,221444272333.0,54777362471.0,-33669311368.0,598026714.0,100.0
20170331,005710,Q1,00111874,2017,11013,,206731258915.0,11878467122.0,6690413922.0,334.0,403994135158.0,223828449671.0,3776320968.0,-3967832493.0,-4792516784.0,
20170630,005710,Q2,00111874,2017,11012,,194651888566.0,7580260748.0,8022310574.0,400.0,410741166240.0,234186358087.0,44000407553.0,-3118231916.0,-9183638740.0,
20170930,005710,Q3,00111874,2017,11014,,217857516762.0,16289052829.0,15596118605.0,778.0,467358810088.0,249319750012.0,56285268824.0,-7034117924.0,-4855788233.0,
20171231,005710,Q4,00111874,2017,11011,,797044137024.0,42586640345.0,33962435200.0,1695.0,423782661632.0,252443794221.0,58966329641.0,-12332072688.0,-3491320919.0,125.0
20180331,005710,Q1,00111874,2018,11013,,168133998821.0,7262922710.0,6887073225.0,344.0,451783672296.0,259056122496.0,6858034541.0,-712823113.0,-5902865080.0,
20180630,005710,Q2,00111874,2018,11012,,180002010901.0,8163306117.0,9832794339.0,491.0,453262155988.0,268597427976.0,30106878386.0,831247834.0,-6777885490.0,
20180930,005710,Q3,00111874,2018,11014,,158916658235.0,8341496150.0,5992750189.0,299.0,451345338539.0,272937370288.0,43916170380.0,-19680740984.0,-5934057254.0,
20181231,005710,Q4,00111874,2018,11011,,696997677693.0,30479565541.0,28082773217.0,1404.0,455293225155.0,276109964774.0,65968192376.0,-44934213398.0,-7337504087.0,125.0
20190331,005710,Q1,00111874,2019,11013,,165320612357.0,4229451479.0,7819907261.0,390.0,481587100447.0,282712087473.0,3769395506.0,-52112186005.0,-16499070.0,
20190630,005710,Q2,00111874,2019,11012,,173242047988.0,6879043260.0,13883809150.0,678.0,473119854682.0,295985486549.0,14171796821.0,-132887041249.0,5578017489.0,
20190930,005710,Q3,00111874,2019,11014,,152145003073.0,8063145288.0,9037006969.0,429.0,459351576962.0,304257141312.0,22608147140.0,-126859367662.0,2419788554.0,
20191231,005710,Q4,00111874,2019,11011,,660965708904.0,26275512061.0,40393156351.0,1950.0,482983759510.0,311378122558.0,35273963048.0,-114440976634.0,-319793076.0,125.0
20200331,005710,Q1,00111874,2020,11013,,142769837654.0,-644239569.0,-7409591587.0,-370.0,473135426643.0,299979622708.0,16298894570.0,9660675049.0,-6712485663.0,
20200630,005710,Q2,00111874,2020,11012,,119074549058.0,2683877713.0,9091867591.0,454.0,454115258934.0,307659144612.0,7163294017.0,-24969789959.0,-4775929646.0,
20200930,005710,Q3,00111874,2020,11014,,157579001854.0,1673892164.0,-5152955654.0,-257.0,516422985391.0,303933343974.0,9725751340.0,6820967935.0,-8364680380.0,
20201231,005710,Q4,00111874,2020,11011,,642639916903.0,28056061972.0,18066476510.0,902.0,508926254672.0,332306513260.0,28523631481.0,-52826726906.0,-8763536184.0,125.0
20210331,005710,Q1,00111874,2021,11013,,194432566271.0,1169516943.0,4779425940.0,239.0,519162906283.0,338379102682.0,18201070714.0,-8902030113.0,-1961901355.0,
20210630,005710,Q2,00111874,2021,11012,,208963142405.0,8090675092.0,2161923690.0,108.0,523529411212.0,341427843177.0,14136121429.0,-29851312017.0,-1420305837.0,
20210930,005710,Q3,00111874,2021,11014,,169710208455.0,9207336115.0,10712470358.0,535.0,521078059482.0,353315008340.0,35194385712.0,-2853243647.0,-1690994561.0,
20211231,005710,Q4,00111874,2021,11011,,762636418826.0,30120186050.0,32744354130.0,1634.0,551162393540.0,371808415888.0,48022457739.0,76324272694.0,-3915518157.0,125.0
20220331,005710,Q1,00111874,2022,11013,,169563650117.0,4002789910.0,759536387.0,38.0,537275649159.0,369297914806.0,15826930006.0,-36704460132.0,-2592873000.0,
20220630,005710,Q2,00111874,2022,11012,,179137116023.0,11141016111.0,35065006829.0,1750.0,598135860506.0,428032742408.0,10125811158.0,-97261053300.0,5422620683.0,
20220930,005710,Q3,00111874,2022,11014,,159701081021.0,-3238877434.0,4403818396.0,220.0,589187573371.0,431012601225.0,12969173967.0,-125925048048.0,-2681067000.0,
20221231,005710,Q4,00111874,2022,11011,,737040613357.0,31395680385.0,37657871675.0,1879.0,559314457815.0,417662361807.0,-3067072312.0,-48500265324.0,-4363988162.0,175.0
20230331,005710,Q1,00111874,2023,11013,,195704852413.0,7077256999.0,4846883337.0,242.0,593460513596.0,423571887964.0,59408051956.0,-107701838714.0,-1288229963.0,
20230630,005710,Q2,00111874,2023,11012,,209102433635.0,15989967910.0,10636950694.0,531.0,589812594877.0,433314973477.0,83561028378.0,-154940985223.0,-3582219200.0,
20230930,005710,Q3,00111874,2023,11014,,186113546942.0,12592169175.0,11325789943.0,565.0,595401811888.0,444171332873.0,97988330897.0,-143916151983.0,-5218179200.0,
20231231,005710,Q4,00111874,2023,11011,,778642594157.0,47307118109.0,35740066596.0,1784.0,564690779067.0,445755758946.0,77725326992.0,-111382242605.0,-4063580000.0,175.0
20240331,005710,Q1,00111874,2024,11013,,194588182927.0,4907054583.0,8909464639.0,445.0,623388342790.0,450435668310.0,54327335717.0,-70756537949.0,-3895194350.0,
20240630,005710,Q2,00111874,2024,11012,,227046822409.0,250033905.0,9691569572.0,484.0,644720072154.0,462131704150.0,84405119493.0,-122253262048.0,-4250378016.0,
20240930,005710,Q3,00111874,2024,11014,,238272889810.0,22899940456.0,13148889498.0,656.0,648081653660.0,469108910797.0,116883756309.0,-135918431452.0,-14805607081.0,
20241231,005710,Q4,00111874,2024,11011,,931473122460.0,74982105084.0,72618867841.0,3624.0,711726503694.0,512394587369.0,134959891870.0,-144497814356.0,-16733697146.0,200.0
20250331,005710,Q1,00111874,2025,11013,,259795833571.0,20662726884.0,25048362380.0,1250.0,743744702610.0,533154964311.0,34480879881.0,-16860506292.0,-402321388.0,
20250630,005710,Q2,00111874,2025,11012,,289567032277.0,27513011344.0,21076907887.0,1052.0,760842218166.0,547159656989.0,87481512529.0,-68118355447.0,-4883753942.0,
20250930,005710,Q3,00111874,2025,11014,,274304055863.0,26870861973.0,25263776621.0,1261.0,781151838032.0,571937938499.0,122534600217.0,-66452901252.0,-4898105861.0,
20251231,005710,Q4,00111874,2025,11011,,,,,,,,,,,
