date,code,period,corp_code,bsns_year,reprt_code,announce_date,revenue,op_income,net_income,eps,total_assets,total_equity,cash_flow_op,cash_flow_inv,cash_flow_fin,div_amount
20160331,006570,Q1,00109824,2016,11013,,40251684780.0,909597291.0,-94357508.0,-6.0,232674516573.0,116331161491.0,3232130646.0,-1379943621.0,-424210916.0,
20160630,006570,Q2,00109824,2016,11012,,43197724789.0,1423468104.0,483763897.0,31.0,233638094013.0,116763780252.0,6082808894.0,-3837702999.0,-2622244173.0,
20160930,006570,Q3,00109824,2016,11014,,43481567748.0,654810088.0,-1716348778.0,-113.0,230218662697.0,115488859272.0,7320386149.0,-5195044906.0,-2817600620.0,
20161231,006570,Q4,00109824,2016,11011,,174368924498.0,4321020785.0,339196271.0,21.0,230655432861.0,116566666472.0,13292835038.0,-5911788396.0,-4213412246.0,150.0
20170331,006570,Q1,00109824,2017,11013,,44490831128.0,1160448307.0,-1708665850.0,-113.0,228664433326.0,113277799399.0,2693422355.0,-1117065808.0,-583418545.0,
20170630,006570,Q2,00109824,2017,11012,,48922727932.0,1061287947.0,520278878.0,34.0,230908233054.0,113591578297.0,1129236152.0,-1748732974.0,-3647727652.0,
20170930,006570,Q3,00109824,2017,11014,,52427648462.0,963798885.0,43760046.0,3.0,237785022969.0,113526018003.0,2143423943.0,-2295400723.0,-4072024478.0,
20171231,006570,Q4,00109824,2017,11011,,197246676711.0,1990117568.0,-4306828461.0,-285.0,229258428555.0,110736975777.0,4051474938.0,14045379484.0,-13765503031.0,150.0
20180331,006570,Q1,00109824,2018,11013,,49728756816.0,-300869832.0,1413908415.0,92.0,224000527586.0,109012513263.0,3431728958.0,5957741596.0,-2032995078.0,
20180630,006570,Q2,00109824,2018,11012,,45839656127.0,144951472.0,-4102717028.0,-278.0,212519647231.0,104802742131.0,-2245115453.0,6448694479.0,-10579971995.0,
20180930,006570,Q3,00109824,2018,11014,,50759560069.0,-342337838.0,546455104.0,36.0,213359208435.0,105585522304.0,-3256112070.0,14813126368.0,-12849677451.0,
20181231,006570,Q4,00109824,2018,11011,,201252856083.0,-1050296808.0,-1219551099.0,-74.0,199273220757.0,106726740481.0,-11582280956.0,30600056095.0,-16556180147.0,150.0
20190331,006570,Q1,00109824,2019,11013,,49269809683.0,83840604.0,-317127809.0,-20.0,208363671525.0,103738120897.0,11300624566.0,-2363172825.0,-519139770.0,
20190630,006570,Q2,00109824,2019,11012,,47215528414.0,651137191.0,-249115324.0,-15.0,196352924930.0,103355224016.0,3218092457.0,-3375381465.0,-4417170609.0,
20190930,006570,Q3,00109824,2019,11014,,45030838597.0,27665840.0,347667710.0,,185520531491.0,103203198876.0,-3369044185.0,-3444102161.0,-3559107472.0,
20191231,006570,Q4,00109824,2019,11011,,183586181950.0,-2472635679.0,-11708648733.0,,179479976890.0,91716202696.0,-3959507743.0,-4268824666.0,2949488708.0,140.0
20200331,006570,Q1,00109824,2020,11013,,43297519612.0,-1730101672.0,978903343.0,,182259305052.0,89064615052.0,4928569168.0,-1849641590.0,-669934122.0,
20200630,006570,Q2,00109824,2020,11012,,38618287336.0,-766458216.0,-1917346546.0,,170708843723.0,87408338565.0,4953449137.0,-2569538861.0,-5158833288.0,
20200930,006570,Q3,00109824,2020,11014,,37104770791.0,-1910262867.0,-3187661424.0,,170170330554.0,84496378552.0,10524976097.0,-3735685379.0,-6615402994.0,
20201231,006570,Q4,00109824,2020,11011,,156571762146.0,-6851226179.0,-12804155525.0,,159653334167.0,76430013033.0,9846932675.0,-5880200982.0,-2854697013.0,
20210331,006570,Q1,00109824,2021,11013,,35432099534.0,-558183799.0,-854800831.0,,162480467393.0,74907612915.0,1000723606.0,-1434602231.0,-249471972.0,
20210630,006570,Q2,00109824,2021,11012,,36460038189.0,584755833.0,129109784.0,,160387504204.0,74885321533.0,-2047122187.0,-2854032591.0,-1445052226.0,
20210930,006570,Q3,00109824,2021,11014,,38905773966.0,-167272736.0,79474218.0,,163421251151.0,73916313777.0,-3060519765.0,-4322258251.0,-966838338.0,
20211231,006570,Q4,00109824,2021,11011,,155229119203.0,2943841594.0,340647786.0,,165802431487.0,76137060888.0,-2709490729.0,-2367238096.0,-343939991.0,0.0
20220331,006570,Q1,00109824,2022,11013,,42237522906.0,1870396248.0,1171614595.0,,166456351743.0,76977761763.0,-341139871.0,550113813.0,312147677.0,
20220630,006570,Q2,00109824,2022,11012,,42009443310.0,829652938.0,1792035563.0,,172392746985.0,78320141181.0,-1531764249.0,-75858688.0,2821571873.0,
20220930,006570,Q3,00109824,2022,11014,,44670822275.0,1033979195.0,2141359283.0,,176649778709.0,79813728830.0,-1464900776.0,-761554181.0,2847093640.0,
20221231,006570,Q4,00109824,2022,11011,,174112262391.0,6951768177.0,3827885023.0,,171792618625.0,80329895891.0,6589528416.0,-2320826292.0,-1699659412.0,30.0
20230331,006570,Q1,00109824,2023,11013,,35226962208.0,-1381876349.0,-1931347911.0,,165712127254.0,77501168485.0,-548815244.0,-785796283.0,226479811.0,
20230630,006570,Q2,00109824,2023,11012,,38720384429.0,-414714903.0,-1483181286.0,,165582551936.0,75684402152.0,387471705.0,-1885639016.0,177621321.0,
20230930,006570,Q3,00109824,2023,11014,,34338150286.0,-1768305385.0,-1912245413.0,,180939492258.0,73592466428.0,-2463899137.0,-4194725186.0,13360776512.0,
20231231,006570,Q4,00109824,2023,11011,,145721236338.0,-4932768955.0,-7955396540.0,,177143797015.0,70991418122.0,-3173948199.0,-7986597374.0,15240254915.0,
20240331,006570,Q1,00109824,2024,11013,,36140544830.0,-663161093.0,-1267648445.0,,176525237583.0,69487380887.0,374329555.0,-924759562.0,-1168232130.0,
20240630,006570,Q2,00109824,2024,11012,,34864312611.0,-125201340.0,-1159533133.0,,178152886611.0,67545135006.0,1947120298.0,-2050504000.0,-223863320.0,
20240930,006570,Q3,00109824,2024,11014,,32267953373.0,-1054374237.0,-3223298393.0,,165159938145.0,64784714166.0,-7817845572.0,-198884286.0,-2058227303.0,
20241231,006570,Q4,00109824,2024,11011,,136965965065.0,-3414516400.0,-10885966867.0,,162827837044.0,58616650592.0,-7739832676.0,-1824968580.0,-201221206.0,
20250331,006570,Q1,00109824,2025,11013,,28819151942.0,-1241173821.0,-2612670450.0,,162586036505.0,56064424872.0,-891604979.0,-879143853.0,2604162578.0,
20250630,006570,Q2,00109824,2025,11012,,30539395556.0,-2617568608.0,-4322980280.0,,158250362989.0,51480993767.0,-2504185089.0,-1767291797.0,3327134459.0,
20250930,006570,Q3,00109824,2025,11014,,31460311528.0,-3684190109.0,-4019861320.0,,157359440416.0,47890148473.0,153653977.0,-2401230364.0,3069409106.0,
20251231,006570,Q4,00109824,2025,11011,,,,,,,,,,,
