date,code,period,corp_code,bsns_year,reprt_code,announce_date,revenue,op_income,net_income,eps,total_assets,total_equity,cash_flow_op,cash_flow_inv,cash_flow_fin,div_amount
20160331,001790,Q1,00113234,2016,11013,,310770661000.0,9388588000.0,3760090000.0,459000.0,1559981034000.0,424025561000.0,27468274000.0,-3213166000.0,322546000.0,
20160630,001790,Q2,00113234,2016,11012,,314401165000.0,5800294000.0,4549883000.0,558.0,1570079917000.0,433965539000.0,37287018000.0,2355794000.0,-8546271000.0,
20160930,001790,Q3,00113234,2016,11014,,318078085000.0,16324839000.0,12686716000.0,1577.0,1575724837000.0,442035829000.0,81731176000.0,-1961830000.0,-38535378000.0,
20161231,001790,Q4,00113234,2016,11011,,1264247251000.0,44793879000.0,22542368000.0,2747000.0,1210586736000.0,449825749000.0,86912335000.0,61318309000.0,-80222185000.0,650.0
20170331,001790,Q1,00113234,2017,11013,,313865301000.0,4420969000.0,6360730000.0,755000.0,1174281007000.0,448074657000.0,-10111445000.0,2193566000.0,-21918322000.0,
20170630,001790,Q2,00113234,2017,11012,,327762577000.0,1867112000.0,-139181000.0,-33000.0,1181943353000.0,450065561000.0,-11120487000.0,9974940000.0,-11140248000.0,
20170930,001790,Q3,00113234,2017,11014,,324397049000.0,5173802000.0,8367942000.0,202.0,1170555472000.0,450992322000.0,14180162000.0,-17730136000.0,-39022159000.0,
20171231,001790,Q4,00113234,2017,11011,,1274536938000.0,16450261000.0,10809977000.0,1230.0,1152870713000.0,451782278000.0,10536903000.0,-13242353000.0,-24566401000.0,550.0
20180331,001790,Q1,00113234,2018,11013,,299762708000.0,10358795000.0,7204608000.0,858.0,1136775900000.0,456220671000.0,9906254000.0,-11289360000.0,-25614257000.0,
20180630,001790,Q2,00113234,2018,11012,,309732298000.0,9652606000.0,2831488000.0,318.0,1159597462000.0,459005871000.0,4919614000.0,-22416942000.0,-19258792000.0,
20180930,001790,Q3,00113234,2018,11014,,290237868000.0,5878865000.0,3861122000.0,457.0,1185718014000.0,460812829000.0,-2726855000.0,-30962513000.0,-2370585000.0,
20181231,001790,Q4,00113234,2018,11011,,1210088269000.0,30691865000.0,9753277000.0,1124.0,1135447475000.0,451970433000.0,12613990000.0,-18005279000.0,-22994918000.0,550.0
20190331,001790,Q1,00113234,2019,11013,,279902335000.0,2885434000.0,-1788031000.0,-224.0,1147256101000.0,445893203000.0,-13977210000.0,15488923000.0,-11835832000.0,
20190630,001790,Q2,00113234,2019,11012,,308330335000.0,8065697000.0,5557559000.0,663.0,1173664824000.0,452110836000.0,-30475388000.0,-11261605000.0,15908617000.0,
20190930,001790,Q3,00113234,2019,11014,,316837683000.0,10840656000.0,3363837000.0,387.0,1160728337000.0,454441263000.0,-14106900000.0,-1641691000.0,11416784000.0,
20191231,001790,Q4,00113234,2019,11011,,1204394671000.0,29481279000.0,14430621000.0,1717.0,1143146276000.0,464321365000.0,8509710000.0,18197983000.0,-7639154000.0,675.0
20200331,001790,Q1,00113234,2020,11013,,283673746000.0,7324572000.0,145641000.0,4.0,1153099121000.0,457572993000.0,-15786230000.0,6869126000.0,-5132044000.0,
20200630,001790,Q2,00113234,2020,11012,,314561983000.0,6431308000.0,4401657000.0,492.0,1168342241000.0,464017460000.0,-10404571000.0,2033012000.0,12436553000.0,
20200930,001790,Q3,00113234,2020,11014,,312666031000.0,15499686000.0,9417450000.0,1097.0,1173657596000.0,471003066000.0,17107932000.0,-46877327000.0,15890877000.0,
20201231,001790,Q4,00113234,2020,11011,,1214452231000.0,46300876000.0,22674699000.0,2625.0,1146241857000.0,478569356000.0,64757973000.0,-47512719000.0,-18525616000.0,900.0
20210331,001790,Q1,00113234,2021,11013,,284420381000.0,8205884000.0,3955950000.0,459.0,1173698563000.0,488603730000.0,32934169000.0,-25942354000.0,8122053000.0,
20210630,001790,Q2,00113234,2021,11012,,303801748000.0,16584340000.0,9538052000.0,111.0,1158158401000.0,502676926000.0,24463226000.0,-8885775000.0,-16257045000.0,
20210930,001790,Q3,00113234,2021,11014,,331287360000.0,14133956000.0,6913440000.0,80.0,1197600150000.0,509309997000.0,11423969000.0,-15639350000.0,16644837000.0,
