date,code,period,corp_code,bsns_year,reprt_code,announce_date,revenue,op_income,net_income,eps,total_assets,total_equity,cash_flow_op,cash_flow_inv,cash_flow_fin,div_amount
20160331,007860,Q1,00163114,2016,11013,,772354668148.0,27074633381.0,31067575796.0,820.0,2596721788669.0,998355363819.0,19580500526.0,-27439950515.0,32392285458.0,
20160630,007860,Q2,00163114,2016,11012,,814105427994.0,64637257385.0,48869122409.0,1148.0,2662094915852.0,1027343294528.0,56426538302.0,-113557119411.0,42402584369.0,
20160930,007860,Q3,00163114,2016,11014,,711044472145.0,11496815539.0,-8765045575.0,-329.0,2650126973962.0,980062387749.0,75559884635.0,-185524192292.0,159319548197.0,
20161231,007860,Q4,00163114,2016,11011,,3188334589765.0,126836326414.0,132366474007.0,3672.0,2933486633807.0,1072030023657.0,126620683900.0,-232674181307.0,118813785341.0,150.0
20170331,007860,Q1,00163114,2017,11013,,799896325920.0,35454553506.0,14422099232.0,299.0,2857389210355.0,1039635949410.0,-9320563241.0,-23035658598.0,66366151649.0,
20170630,007860,Q2,00163114,2017,11012,,715552287555.0,1759486767.0,-17787621259.0,-364.0,2894638836978.0,1041650053599.0,44139210363.0,-60637193028.0,59587134349.0,
20170930,007860,Q3,00163114,2017,11014,,735148546921.0,-22332538072.0,76629283907.0,1396.0,2904185818744.0,1127743734152.0,140357513240.0,-119223788015.0,-605599592.0,
20171231,007860,Q4,00163114,2017,11011,,2913241966054.0,-25756564230.0,-22172449980.0,-674.0,2767655963734.0,1000000477861.0,190978339213.0,-135201594679.0,25256416918.0,100.0
20180331,007860,Q1,00163114,2018,11013,,615651865266.0,6995902364.0,1203550987.0,92.0,2793072528559.0,1013968568078.0,-29098854086.0,-34427430408.0,-18747793428.0,
20180630,007860,Q2,00163114,2018,11012,,731373910480.0,9317721999.0,-6343753668.0,-54.0,2718951119198.0,1006809963553.0,46514322897.0,-93144386037.0,-47406515511.0,
20180930,007860,Q3,00163114,2018,11014,,664015454416.0,-8884495037.0,-20314568922.0,-496.0,2753377413372.0,973794816979.0,85482126547.0,-177960094734.0,19737193307.0,
20181231,007860,Q4,00163114,2018,11011,,2852528433021.0,7028656903.0,-43187388264.0,-819.0,2696306676216.0,950270187783.0,53586510963.0,-271985784969.0,39340367387.0,50.0
