date,code,period,corp_code,bsns_year,reprt_code,announce_date,revenue,op_income,net_income,eps,total_assets,total_equity,cash_flow_op,cash_flow_inv,cash_flow_fin,div_amount
20160331,001250,Q1,00138190,2016,11013,,567274212460.0,5498758363.0,5721698948.0,253.0,1347973756603.0,190063207869.0,5104591948.0,-92493499329.0,158943104270.0,
20160630,001250,Q2,00138190,2016,11012,,618469068796.0,11446573643.0,5957945613.0,223.0,1218494726691.0,349461858187.0,12402176728.0,-115263795301.0,108398931494.0,
20160930,001250,Q3,00138190,2016,11014,,597373269648.0,7732364755.0,5311989285.0,56.0,1232082878690.0,365267113891.0,78826041146.0,-186000489991.0,98098971842.0,
20161231,001250,Q4,00138190,2016,11011,,2553790920272.0,36411794923.0,16073111502.0,290.0,1326423032726.0,354264952251.0,73359527965.0,-158158953507.0,80189605245.0,
20170331,001250,Q1,00138190,2017,11013,,811937116004.0,12076933153.0,9912262432.0,108.0,1275172331563.0,364726178494.0,19210996583.0,-2408263837.0,15576976756.0,
20170630,001250,Q2,00138190,2017,11012,,805443682655.0,15091445579.0,7050776931.0,81.0,1266033109390.0,376269338632.0,76132221549.0,-27503542903.0,-17032749893.0,
20170930,001250,Q3,00138190,2017,11014,,908157419014.0,14851574364.0,4967270421.0,58.0,1307722677119.0,399506790804.0,51028485419.0,-50253752605.0,20837466873.0,
20171231,001250,Q4,00138190,2017,11011,,3387389006146.0,48023415934.0,22495620332.0,257.0,1397854513173.0,387668915592.0,81829587460.0,-100036815438.0,46094791056.0,
20180331,001250,Q1,00138190,2018,11013,,1004502231912.0,13977332016.0,5957371035.0,70.0,1266505893903.0,389545885674.0,26108067405.0,85558030840.0,-78778975600.0,
20180630,001250,Q2,00138190,2018,11012,,1027292591546.0,17688842808.0,8156213433.0,97.0,1321649497035.0,399311128499.0,-6518458491.0,84934219117.0,-70898006015.0,
20180930,001250,Q3,00138190,2018,11014,,1043739789424.0,13708039459.0,6144426761.0,73.0,1350775481768.0,405889107190.0,20187991601.0,86008195851.0,-69472272018.0,
20181231,001250,Q4,00138190,2018,11011,,4058527568657.0,56129900458.0,21058575735.0,249.0,1336006541536.0,403094935659.0,-10345948065.0,84112695549.0,-89041315763.0,
20190331,001250,Q1,00138190,2019,11013,,1043092205380.0,15258648559.0,8966422238.0,104.0,1369882125117.0,411294358845.0,41055616247.0,-436943564.0,-21829591324.0,
20190630,001250,Q2,00138190,2019,11012,,1113726752401.0,17689330187.0,6401512476.0,77.0,1331892379582.0,410699808829.0,11690759475.0,-1002168698.0,-11280157078.0,
20190930,001250,Q3,00138190,2019,11014,,912641876518.0,13132972828.0,2917013642.0,36.0,1286990894099.0,414675746276.0,20469951594.0,-6736656592.0,-19244834676.0,
20191231,001250,Q4,00138190,2019,11011,,3889400298212.0,58277395763.0,-16661330444.0,-207.0,1205244855027.0,379923791297.0,33213993612.0,-7901932990.0,-16317647696.0,
20200331,001250,Q1,00138190,2020,11013,,868156577196.0,19506478144.0,8273230960.0,98.0,1283935885087.0,383637058092.0,-33993444683.0,-3931006278.0,56106473339.0,
20200630,001250,Q2,00138190,2020,11012,,663902024518.0,14287321949.0,7842377550.0,94.0,1176606881814.0,390111444688.0,47771026471.0,-6344395578.0,-7663710181.0,
20200930,001250,Q3,00138190,2020,11014,,641495224144.0,7449104737.0,2300398367.0,31.0,1087622451627.0,392780032345.0,90738841970.0,-6153437731.0,-59921919265.0,
20201231,001250,Q4,00138190,2020,11011,,2815020979457.0,32299928715.0,-82139431429.0,-974.0,956821701333.0,299015825229.0,120170295972.0,-6525746044.0,-97845548653.0,
20210331,001250,Q1,00138190,2021,11013,,679474772887.0,8063599045.0,2617207327.0,36.0,1026301744021.0,294398798169.0,-13988792667.0,346973246.0,35714616037.0,
20210630,001250,Q2,00138190,2021,11012,,801442691003.0,11255974305.0,8427391996.0,101.0,1136030910961.0,303450566749.0,-113039209774.0,-5036924298.0,127254372091.0,
20210930,001250,Q3,00138190,2021,11014,,1066015039744.0,18444308864.0,19522798458.0,238.0,1365131780781.0,331057162675.0,-188758974879.0,3211936058.0,240151737419.0,
20211231,001250,Q4,00138190,2021,11011,,3849040520289.0,38846703450.0,22028008413.0,283.0,1442681820909.0,342513753782.0,-344280590221.0,2370686490.0,310397092509.0,
20220331,001250,Q1,00138190,2022,11013,,1250815970594.0,23806175111.0,11703686584.0,144.0,1513732405650.0,352435387574.0,-48464923365.0,-383170461.0,50930647045.0,
20220630,001250,Q2,00138190,2022,11012,,1369909995502.0,19883701446.0,19283608442.0,242.0,1471290775836.0,367918737618.0,6432108361.0,-790673976.0,1639379063.0,
20220930,001250,Q3,00138190,2022,11014,,1284004002117.0,12101183740.0,11996828065.0,155.0,1584817217651.0,397099603956.0,33664639111.0,-4615366889.0,64070752818.0,
20221231,001250,Q4,00138190,2022,11011,,5070923117354.0,70467603982.0,68061370179.0,851.0,1419412958453.0,406714433715.0,204842866240.0,-9159427740.0,-109828636639.0,
20230331,001250,Q1,00138190,2023,11013,,1002939532556.0,23318900080.0,9115188289.0,114.0,1262002888883.0,420448831647.0,44902761621.0,-1388109422.0,-94076573268.0,
20230630,001250,Q2,00138190,2023,11012,,1010335293080.0,17201085640.0,6604086537.0,87.0,1327000341929.0,424403535421.0,127323110996.0,-7358354542.0,-82842223536.0,
20230930,001250,Q3,00138190,2023,11014,,917455024763.0,22831728276.0,12608381093.0,156.0,1406728459277.0,440237688547.0,143625873160.0,-24338818297.0,-35676788087.0,
20231231,001250,Q4,00138190,2023,11011,,3916492566786.0,76519058573.0,26078650864.0,337.0,1401098380370.0,447988123538.0,241925920106.0,-68444751635.0,-122526487719.0,
20240331,001250,Q1,00138190,2024,11013,,962218086129.0,17113431475.0,11928110441.0,142.0,1466356389114.0,466876126798.0,41737529543.0,20831327623.0,36789760755.0,
20240630,001250,Q2,00138190,2024,11012,,957374244871.0,21233231525.0,18852334559.0,225.0,1454643945000.0,488833019000.0,-29855311000.0,7258008000.0,34656402000.0,
20240930,001250,Q3,00138190,2024,11014,,1055419784000.0,24601113000.0,17002799000.0,185.0,1365873162000.0,551839407000.0,-66856736000.0,-18681569000.0,-23802653000.0,
20241231,001250,Q4,00138190,2024,11011,,4066493928000.0,77879797000.0,56067654000.0,657.0,1439641460000.0,567087325000.0,-21653366000.0,-52023596000.0,-22764332000.0,
20250331,001250,Q1,00138190,2025,11013,,1021740498000.0,15957433000.0,8821539000.0,95.0,1355863333000.0,571677399000.0,6116344000.0,-18354207000.0,3496699000.0,
20250630,001250,Q2,00138190,2025,11012,,1073997170000.0,19794027000.0,12531879000.0,145.0,1412721222000.0,579013535000.0,71204504000.0,-10214296000.0,-12572241000.0,
