date,code,period,corp_code,bsns_year,reprt_code,announce_date,revenue,op_income,net_income,eps,total_assets,total_equity,cash_flow_op,cash_flow_inv,cash_flow_fin,div_amount
20160331,004100,Q1,00153755,2016,11013,,125517478297.0,7191829415.0,4399497088.0,123.0,370899904812.0,103769399996.0,7166273472.0,-3672262054.0,-137775640.0,
20160630,004100,Q2,00153755,2016,11012,,118744359992.0,2662363056.0,959555776.0,27.0,363642608706.0,104200013280.0,9418015513.0,-6163939977.0,6313916276.0,
20160930,004100,Q3,00153755,2016,11014,,109507533559.0,1399844785.0,-2517789843.0,-71.0,348151342066.0,99668877749.0,9722177069.0,-8093918342.0,5650567681.0,
20161231,004100,Q4,00153755,2016,11011,,477027216512.0,15636654131.0,9605400906.0,268.0,373071344784.0,107840523977.0,18093695066.0,-12205510324.0,-2261991137.0,20.0
20170331,004100,Q1,00153755,2017,11013,,119348908325.0,2905021240.0,-904086121.0,-26.0,373643209229.0,105262891624.0,242337421.0,-1982590934.0,3508758220.0,
20170630,004100,Q2,00153755,2017,11012,,116822007563.0,2331858991.0,2904688116.0,81.0,377289161820.0,108295010596.0,6124600230.0,-7566168633.0,9615627091.0,
20170930,004100,Q3,00153755,2017,11014,,112747182804.0,2783453121.0,1516533915.0,42.0,372761990470.0,110189138212.0,10208312113.0,-10876704967.0,9416393734.0,
20171231,004100,Q4,00153755,2017,11011,,469169632854.0,9977998950.0,-4167313808.0,-113.0,377069520498.0,103821909988.0,16242078058.0,-22358385533.0,10886565846.0,5.0
20180331,004100,Q1,00153755,2018,11013,,106374226016.0,1684742465.0,1189327364.0,32.0,378870976150.0,105416512725.0,-8451579095.0,-3660788931.0,10996390921.0,
20180630,004100,Q2,00153755,2018,11012,,115547303456.0,-1597131848.0,-3670807356.0,-101.0,378664769060.0,102372113517.0,-1627204483.0,-4496904556.0,5854438432.0,
20180930,004100,Q3,00153755,2018,11014,,110241726901.0,-1145025788.0,-2505117298.0,-69.0,362965587872.0,98735393842.0,-1259468029.0,-8411547414.0,4424209314.0,
20181231,004100,Q4,00153755,2018,11011,,449188918901.0,7168004376.0,-5440408192.0,-148.0,396326285098.0,97815510465.0,1157695865.0,-15248639302.0,12502371559.0,5.0
20190331,004100,Q1,00153755,2019,11013,,113629568721.0,409311253.0,645552961.0,17.0,403390847560.0,101378431076.0,1650110293.0,-7358575469.0,1277624720.0,
20190630,004100,Q2,00153755,2019,11012,,120313037053.0,-2445156896.0,-3577203021.0,-98.0,411449489893.0,95468571333.0,7610610515.0,-10939179603.0,7760757247.0,
20190930,004100,Q3,00153755,2019,11014,,120156110287.0,-2448438802.0,-7430852622.0,-204.0,401804399797.0,88875633577.0,3739568197.0,-16760676886.0,11388060075.0,
20191231,004100,Q4,00153755,2019,11011,,470863287536.0,-17625043270.0,-22140537158.0,-606.0,393674464925.0,71628321657.0,-1141803860.0,-14685064691.0,13388227790.0,5.0
20200331,004100,Q1,00153755,2020,11013,,106375908334.0,-341086635.0,-1345314953.0,-37.0,390411437226.0,71010635589.0,-6231240720.0,-3800945205.0,11726272245.0,
20200630,004100,Q2,00153755,2020,11012,,70893818585.0,-1804458555.0,1579921521.0,43.0,365355440543.0,69274414459.0,128646425.0,-7941739931.0,10061905777.0,
20200930,004100,Q3,00153755,2020,11014,,102612113529.0,3076833266.0,7717952737.0,220.6,389560191060.0,79756225867.0,8990660122.0,-7900415172.0,810957005.0,
20201231,004100,Q4,00153755,2020,11011,,404432837931.0,-3372777178.0,-9581031867.0,-261.0,442253641495.0,99422753205.0,14988783135.0,-11777524001.0,-2219244949.0,5.0
