date,code,period,corp_code,bsns_year,reprt_code,announce_date,revenue,op_income,net_income,eps,total_assets,total_equity,cash_flow_op,cash_flow_inv,cash_flow_fin,div_amount
20160331,010660,Q1,00166500,2016,11013,,49001890133.0,-426069826.0,-194565961.0,,168835348532.0,125296199787.0,,,,
20160630,010660,Q2,00166500,2016,11012,,54154086547.0,985133161.0,1050470984.0,,170920266786.0,126313589683.0,,,,
20160930,010660,Q3,00166500,2016,11014,,40040407293.0,-1321773981.0,-617369348.0,,161730260004.0,125676666120.0,,,,
20161231,010660,Q4,00166500,2016,11011,,195473021062.0,-263593566.0,-2505219460.0,,161556567252.0,122780207002.0,,,,0.0
20170331,010660,Q1,00166500,2017,11013,,55082879598.0,752731035.0,710814814.0,,168420373270.0,123512644606.0,,,,
20170630,010660,Q2,00166500,2017,11012,,54081112562.0,683394619.0,754356408.0,,166550657679.0,124458968921.0,,,,
20170930,010660,Q3,00166500,2017,11014,,57751549436.0,1444478920.0,2192469613.0,,172589937184.0,126564742478.0,,,,
20171231,010660,Q4,00166500,2017,11011,,208414257360.0,291962056.0,582772190.0,,156771477100.0,123137409080.0,,,,100.0
20180331,010660,Q1,00166500,2018,11013,,53355811533.0,-753308146.0,-365910286.0,,171657212271.0,122696870568.0,,,,
20180630,010660,Q2,00166500,2018,11012,,44844420836.0,109949978.0,1059244517.0,,161924937788.0,123702107630.0,,,,
20180930,010660,Q3,00166500,2018,11014,,36383876340.0,-1844936160.0,-1191526654.0,,160865032771.0,122410386754.0,,,,
20181231,010660,Q4,00166500,2018,11011,,180680387104.0,-3123790149.0,-674469177.0,,162119605096.0,124320444671.0,,,,100.0
20190331,010660,Q1,00166500,2019,11013,,39651015718.0,-1805693406.0,-1216122370.0,,161785815516.0,122904983320.0,,,,
20190630,010660,Q2,00166500,2019,11012,,41442710240.0,376742012.0,1153317202.0,,161869368742.0,124218969072.0,,,,
20190930,010660,Q3,00166500,2019,11014,,39351405945.0,-1723805976.0,-825836255.0,,159133801775.0,126536724579.0,,,,
20191231,010660,Q4,00166500,2019,11011,,159658282529.0,-9289330805.0,-6131778904.0,,158315534844.0,124593352111.0,,,,0.0
20200331,010660,Q1,00166500,2020,11013,,38035689523.0,-1539280874.0,-589828417.0,,156494391822.0,122006379378.0,,,,
20200630,010660,Q2,00166500,2020,11012,,33904671416.0,-770784146.0,-530229827.0,,149705630698.0,121422216549.0,,,,
20200930,010660,Q3,00166500,2020,11014,,28513604533.0,-1792047897.0,-985286877.0,,148883907929.0,120687699796.0,,,,
20201231,010660,Q4,00166500,2020,11011,,136810035446.0,-4768920188.0,-4554983058.0,,146537092789.0,120199040611.0,,,,0.0
20210331,010660,Q1,00166500,2021,11013,,39991248561.0,-403883548.0,67943670.0,,155943267394.0,120243552675.0,,,,
20210630,010660,Q2,00166500,2021,11012,,48959109829.0,1738486799.0,2036246968.0,,159021999899.0,122259979808.0,,,,
20210930,010660,Q3,00166500,2021,11014,,42431046225.0,116549827.0,1461213533.0,,157595140663.0,123701437794.0,,,,
20211231,010660,Q4,00166500,2021,11011,,175911069830.0,1260419572.0,5379750673.0,,155922671832.0,125811582246.0,,,,10.0
20220331,010660,Q1,00166500,2022,11013,,43453582423.0,69186569.0,742766997.0,,163849490536.0,126322365031.0,,,,
20220630,010660,Q2,00166500,2022,11012,,45156915362.0,1239003414.0,1841502999.0,,162899168408.0,126216083477.0,,,,
20220930,010660,Q3,00166500,2022,11014,,44161085712.0,-286696529.0,1643774476.0,,167943347337.0,127855012158.0,,,,
20221231,010660,Q4,00166500,2022,11011,,189747949366.0,1282311469.0,3558562654.0,,161427031413.0,128824747667.0,,,,30.0
20230331,010660,Q1,00166500,2023,11013,,38790503903.0,-1167860576.0,-338249897.0,,158353760412.0,127853408362.0,,,,
20230630,010660,Q2,00166500,2023,11012,,42897931210.0,328037282.0,1282212164.0,,160478332495.0,129841002356.0,,,,
20230930,010660,Q3,00166500,2023,11014,,35448684321.0,-1536539241.0,-622902650.0,,156364507818.0,129200843313.0,,,,
20231231,010660,Q4,00166500,2023,11011,,161884346555.0,-3037689781.0,768091545.0,,167517651255.0,137561687422.0,,,,30.0
20240331,010660,Q1,00166500,2024,11013,,46497028606.0,67998987.0,1138112352.0,,171783369629.0,138039799774.0,,,,
20240630,010660,Q2,00166500,2024,11012,,63841970334.0,1874254839.0,2130376822.0,,183581414605.0,140562513292.0,,,,
20240930,010660,Q3,00166500,2024,11014,,60728285212.0,270282171.0,643807472.0,,180137199420.0,141206320764.0,,,,
20241231,010660,Q4,00166500,2024,11011,,232386971461.0,2033399231.0,5917261784.0,,174332394129.0,139019845718.0,,,,40.0
20250331,010660,Q1,00166500,2025,11013,,45816716656.0,-992072396.0,-725531956.0,,172209726953.0,137434005515.0,,,,
20250630,010660,Q2,00166500,2025,11012,,67016122832.0,2083945086.0,1532629656.0,,182946017300.0,139604160750.0,,,,
20250930,010660,Q3,00166500,2025,11014,,53919211380.0,243904054.0,1685531765.0,,187039253542.0,141292318310.0,,,,
20251231,010660,Q4,00166500,2025,11011,,,,,,,,,,,
