date,code,period,corp_code,bsns_year,reprt_code,announce_date,revenue,op_income,net_income,eps,total_assets,total_equity,cash_flow_op,cash_flow_inv,cash_flow_fin,div_amount
20160331,001230,Q1,00114792,2016,11013,,1224813246000.0,56599590000.0,84833686000.0,871.0,6731813365000.0,2322405356000.0,236835524000.0,-80794795000.0,-202992775000.0,
20160630,001230,Q2,00114792,2016,11012,,1424470788000.0,117586221000.0,129605743000.0,1343.0,6878866240000.0,2457731113000.0,365556677000.0,-188488740000.0,-243218851000.0,
20160930,001230,Q3,00114792,2016,11014,,1379732460000.0,70882492000.0,42302529000.0,455.0,6701970783000.0,2521210587000.0,640099735000.0,-175336931000.0,-422206358000.0,
20161231,001230,Q4,00114792,2016,11011,,5006583137000.0,256593362000.0,70775607000.0,,6324651883000.0,2289331322000.0,888321754000.0,-101206796000.0,-679544585000.0,150.0
20170331,001230,Q1,00114792,2017,11013,,1513597021000.0,57609383000.0,42007485000.0,,6260655069000.0,2290378181000.0,50070349000.0,-15783874000.0,-67145043000.0,
20170630,001230,Q2,00114792,2017,11012,,1510062390000.0,54343992000.0,-69376583000.0,,6166919187000.0,2219826605000.0,-15271217000.0,-3717094000.0,-72960599000.0,
20170930,001230,Q3,00114792,2017,11014,,1554417239000.0,72539915000.0,12531370000.0,,6320276785000.0,2400943550000.0,9916661000.0,-1362678000.0,-41677042000.0,
20171231,001230,Q4,00114792,2017,11011,,6049348882989.0,241325303327.0,4770110303.0,,6091004172153.0,2370682510712.0,90171805809.0,-14511135328.0,-183091471422.0,100.0
20180331,001230,Q1,00114792,2018,11013,,1401308468691.0,20566817669.0,-38902292109.0,-410.0,6075024929382.0,2336824327092.0,29946226382.0,-28835774405.0,-25082405715.0,
20180630,001230,Q2,00114792,2018,11012,,1511846780103.0,32317967574.0,-190185886811.0,-2054.0,6040805021867.0,2146327155499.0,50576678419.0,-49275895337.0,135531234832.0,
20180930,001230,Q3,00114792,2018,11014,,1501366407332.0,52633969011.0,-8289927656.0,-77.0,5989137764539.0,2129314568728.0,113403450161.0,-51527183905.0,1038387044.0,
20181231,001230,Q4,00114792,2018,11011,,5964930870893.0,144961103724.0,-304481652173.0,,5730222156546.0,2032241923185.0,229429860386.0,-72977969563.0,-194180115156.0,
20190331,001230,Q1,00114792,2019,11013,,1374868028734.0,48307608533.0,729901937.0,,5707632691165.0,2037872552605.0,-37884824069.0,10420561562.0,49859404417.0,
20190630,001230,Q2,00114792,2019,11012,,1494932194589.0,79197508889.0,20614520866.0,,5886376745299.0,2061591806844.0,-48577872669.0,4565369399.0,176682799230.0,
20190930,001230,Q3,00114792,2019,11014,,1430378304044.0,56704846047.0,-60101219723.0,-636.0,5745345469225.0,2008127943490.0,88926961014.0,-53483682694.0,48260076822.0,
20191231,001230,Q4,00114792,2019,11011,,5658431459389.0,164555175276.0,-81691128740.0,-725.0,5439008436653.0,1945098686132.0,213476544046.0,-65155733239.0,-100750180451.0,0.0
20200331,001230,Q1,00114792,2020,11013,,1228376454608.0,56169892659.0,-120818684942.0,-1278.0,5495789975049.0,1991351706235.0,249194074014.0,-78073862069.0,-173404545134.0,
20200630,001230,Q2,00114792,2020,11012,,1301899979466.0,99799611483.0,62254152418.0,674.0,5315602985675.0,2053356698261.0,136648247982.0,-87583398093.0,-108652163060.0,
20200930,001230,Q3,00114792,2020,11014,,1297539663426.0,85679817473.0,37045990673.0,395.0,5328440147324.0,2105915395497.0,321842826301.0,-89005569453.0,-243014994011.0,
20201231,001230,Q4,00114792,2020,11011,,5206191561313.0,294697649009.0,69455194791.0,700.0,5418538741502.0,2136230888492.0,631569644088.0,-314272519938.0,-434652970431.0,200.0
