date,code,period,corp_code,bsns_year,reprt_code,announce_date,revenue,op_income,net_income,eps,total_assets,total_equity,cash_flow_op,cash_flow_inv,cash_flow_fin,div_amount
20160331,002680,Q1,00140566,2016,11013,,32477832111.0,25978499.0,26933263.0,1.0,131665345864.0,46493425401.0,-1962399335.0,-22349694.0,3363521361.0,
20160630,002680,Q2,00140566,2016,11012,,32571384986.0,1031739406.0,346560490.0,8.0,132456478024.0,46770860630.0,-3026579058.0,-102434424.0,3370711970.0,
20160930,002680,Q3,00140566,2016,11014,,30545837912.0,450972712.0,1399368008.0,71.0,131333764631.0,48069326527.0,310641068.0,-647697310.0,121754783.0,
20161231,002680,Q4,00140566,2016,11011,,128079970077.0,2623859881.0,804744885.0,41.0,122419455756.0,47435350669.0,9870098152.0,-1873831906.0,-7417623410.0,
20170331,002680,Q1,00140566,2017,11013,,30080626692.0,-844259287.0,660084225.0,34.0,124267540801.0,47649893419.0,597725001.0,-1937728587.0,941268586.0,
20170630,002680,Q2,00140566,2017,11012,,32092316138.0,244006845.0,-239890363.0,-13.0,127348174524.0,47396424339.0,-278783620.0,-3009646748.0,3685647109.0,
20170930,002680,Q3,00140566,2017,11014,,31385349772.0,-408888390.0,-1162501375.0,-60.0,123849275585.0,46318779319.0,2186989428.0,-2279796940.0,1195406191.0,
20171231,002680,Q4,00140566,2017,11011,,125094326350.0,79419736.0,903737905.0,46.0,122885640418.0,46012000898.0,3396358829.0,-2976597153.0,-54268011.0,
20180331,002680,Q1,00140566,2018,11013,,26016394339.0,-1081428781.0,-774997917.0,-39.0,125272212921.0,46658119363.0,-1721995258.0,-824942475.0,2280019992.0,
20180630,002680,Q2,00140566,2018,11012,,28295463383.0,-25759279.0,-2288470127.0,-116.0,128940829468.0,44799564735.0,-6794519340.0,1231185.0,7284352682.0,
20180930,002680,Q3,00140566,2018,11014,,26957623698.0,-150342518.0,-267548384.0,-14.0,130851101202.0,44480097395.0,-6885755527.0,-940513364.0,9647130997.0,
20181231,002680,Q4,00140566,2018,11011,,109877403709.0,34431467.0,-3523356464.0,-179.0,137149274011.0,42658679216.0,-5295853115.0,-2234279663.0,17357268438.0,
20190331,002680,Q1,00140566,2019,11013,,24137461451.0,-1292758893.0,-2334443851.0,-120.0,145475240770.0,42106960449.0,-9336246816.0,-4049327446.0,10818524483.0,
20190630,002680,Q2,00140566,2019,11012,,23939228569.0,-779379137.0,219284702.0,11.0,146722132926.0,41440475208.0,-12951808040.0,-2074116564.0,11294588163.0,
20190930,002680,Q3,00140566,2019,11014,,20367305659.0,-1620507811.0,-3144989534.0,-161.0,141903800060.0,39159263554.0,-5067720107.0,-6309999208.0,8632530852.0,
20191231,002680,Q4,00140566,2019,11011,,92248978880.0,-7777383560.0,-6664299491.0,-487.0,129107317572.0,35888724655.0,-457586288.0,-2191650044.0,-3361193422.0,0.0
20200331,002680,Q1,00140566,2020,11013,,19703134134.0,-815833934.0,-2090245703.0,-107.0,131182723014.0,30814723301.0,-4405671032.0,-3115421826.0,5199838757.0,
20200630,002680,Q2,00140566,2020,11012,,19893719964.0,-3899772563.0,-7854327252.0,-380.0,160050875579.0,52754663299.0,-9907235477.0,-3062908056.0,14587064173.0,
20200930,002680,Q3,00140566,2020,11014,,18509937966.0,104172691.0,1244819534.0,59.0,155396341980.0,53158437230.0,-10323046239.0,-576142815.0,7264373603.0,
20201231,002680,Q4,00140566,2020,11011,,77324076555.0,-10308729744.0,-19957700764.0,-956.0,140019357965.0,51096264777.0,-2755272118.0,3242010263.0,-4807600052.0,
20210331,002680,Q1,00140566,2021,11013,,18595038200.0,-1329815945.0,-375345821.0,-14.0,142535289242.0,61200374847.0,-967288184.0,-1753569401.0,4582708441.0,
20210630,002680,Q2,00140566,2021,11012,,19739374502.0,-866061470.0,-38455718.0,-1.0,145110596783.0,60658620157.0,-2126726639.0,2233726069.0,4518854564.0,
20210930,002680,Q3,00140566,2021,11014,,19347594118.0,-1399096522.0,-3631564090.0,-135.0,143328499463.0,57349879002.0,-4415703478.0,2161320702.0,4406779944.0,
20211231,002680,Q4,00140566,2021,11011,,78892137329.0,-4556126645.0,-4878513861.0,-182.0,138337405832.0,49145832925.0,-5616192894.0,2001794085.0,4478469714.0,
20220331,002680,Q1,00140566,2022,11013,,21200356604.0,842004510.0,-546341001.0,-20.0,136156687212.0,51944229222.0,-888805004.0,5037973272.0,-582591199.0,
20220630,002680,Q2,00140566,2022,11012,,25741758073.0,472665236.0,-2902858933.0,-105.0,135847053807.0,53686164203.0,2787539430.0,4593850986.0,341013424.0,
20220930,002680,Q3,00140566,2022,11014,,23850052363.0,-845949875.0,-4282133153.0,-149.0,139234364828.0,49791337623.0,-4642735243.0,6238369092.0,778844580.0,
20221231,002680,Q4,00140566,2022,11011,,99124024129.0,332633055.0,-4729777815.0,-169.0,146905106572.0,49746166076.0,-11494747097.0,3811903696.0,11282315138.0,
20230331,002680,Q1,00140566,2023,11013,,23850242466.0,-855015004.0,-2821972652.0,-98.0,132778192319.0,47339866474.0,2440104262.0,244168925.0,-3926870976.0,
20230630,002680,Q2,00140566,2023,11012,,25982785858.0,872557768.0,-329173577.0,-3.0,130920249754.0,47009038777.0,2798049910.0,-191897429.0,-6213973605.0,
20230930,002680,Q3,00140566,2023,11014,,22711570265.0,458772243.0,-1730999580.0,-60.0,135494936519.0,45236688481.0,1165988182.0,-92797752.0,-4492679315.0,
20231231,002680,Q4,00140566,2023,11011,,94845849580.0,911746243.0,-10307836452.0,-358.0,141536913784.0,47998965113.0,8691490724.0,-1085908962.0,-7959522399.0,
20240331,002680,Q1,00140566,2024,11013,,20082639804.0,936543363.0,-1184849595.0,-39.0,139373686918.0,49801875320.0,-787267275.0,-412426005.0,-156376110.0,
20240630,002680,Q2,00140566,2024,11012,,22749157736.0,1321817772.0,-336308323.0,-11.0,137372226522.0,49339296069.0,-149096121.0,-2808120537.0,1859867724.0,
20240930,002680,Q3,00140566,2024,11014,,20606461349.0,955989172.0,551585211.0,18.0,136113239484.0,49931648378.0,996908130.0,-2302013594.0,90230316.0,
20241231,002680,Q4,00140566,2024,11011,,84890417598.0,3748270730.0,-5360063730.0,-174.0,138897931901.0,45839623885.0,22934275.0,-3013744127.0,4713621059.0,
20250331,002680,Q1,00140566,2025,11013,,20273961136.0,675810654.0,581760695.0,19.0,130668295838.0,46417356857.0,2606799955.0,-14697368.0,-7408325129.0,
20250630,002680,Q2,00140566,2025,11012,,21574397279.0,927053542.0,1731242204.0,56.0,132857837894.0,47796418721.0,5527929084.0,-315284029.0,-7277258196.0,
20250930,002680,Q3,00140566,2025,11014,,20743424491.0,773006136.0,-666770922.0,-21.0,143067059702.0,47309255298.0,2821537669.0,-1540962447.0,-291488098.0,
20251231,002680,Q4,00140566,2025,11011,,,,,,,,,,,
