date,code,period,corp_code,bsns_year,reprt_code,announce_date,revenue,op_income,net_income,eps,total_assets,total_equity,cash_flow_op,cash_flow_inv,cash_flow_fin,div_amount
20160331,019440,Q1,00133991,2016,11013,,163768874150.0,9896439035.0,6689979439.0,782.0,508480709425.0,288365858120.0,22220699336.0,-4322409467.0,-1313388029.0,
20160630,019440,Q2,00133991,2016,11012,,167530784626.0,10252982217.0,6128136277.0,732.0,495404848252.0,295037604680.0,42035129558.0,-10623464524.0,-20457836277.0,
20160930,019440,Q3,00133991,2016,11014,,156982200755.0,9676175969.0,6094208322.0,728.0,493051500346.0,298304208809.0,54568324631.0,-17950982982.0,-29163688348.0,
20161231,019440,Q4,00133991,2016,11011,,668837237346.0,40389664375.0,23667736445.0,2802.0,516822970419.0,305854125899.0,62963748363.0,-22705305377.0,-23868655188.0,750.0
20170331,019440,Q1,00133991,2017,11013,,185965964851.0,10804678023.0,7491576066.0,882.0,527937955700.0,304252846585.0,1049870383.0,-4167022618.0,2579953639.0,
20170630,019440,Q2,00133991,2017,11012,,176024478331.0,9109888033.0,6426950312.0,762.0,523534651879.0,312278968982.0,-6546547600.0,-5281642821.0,740784273.0,
20170930,019440,Q3,00133991,2017,11014,,179337126114.0,7439674986.0,5131612842.0,615.0,533625657003.0,318667558871.0,6315853053.0,-7728674549.0,-8050868330.0,
20171231,019440,Q4,00133991,2017,11011,,729885140245.0,35057763641.0,23700203487.0,2814.0,527347712990.0,321304413723.0,2875615415.0,-10398066255.0,-7345247992.0,750.0
20180331,019440,Q1,00133991,2018,11013,,177071179948.0,6883816143.0,5263089181.0,607.0,542323942290.0,322017753656.0,9274266406.0,-452523322.0,89607532.0,
20180630,019440,Q2,00133991,2018,11012,,180472547679.0,6721696986.0,3551333078.0,436.0,533210865140.0,325403591928.0,14946290282.0,-1066848665.0,-5491932477.0,
20180930,019440,Q3,00133991,2018,11014,,177868696468.0,4835443347.0,2699546551.0,321.0,512484709299.0,326678455027.0,26804416287.0,-5103619499.0,-25447060158.0,
