date,code,period,corp_code,bsns_year,reprt_code,announce_date,revenue,op_income,net_income,eps,total_assets,total_equity,cash_flow_op,cash_flow_inv,cash_flow_fin,div_amount
20160331,000640,Q1,00116824,2016,11013,,167443284563.0,14090077583.0,15804209401.0,1711.0,1261947533788.0,645181472155.0,-14715093202.0,-15322751322.0,26118055403.0,
20160630,000640,Q2,00116824,2016,11012,,235150474598.0,40759338024.0,133714429643.0,23900.0,1181760117114.0,661803710442.0,7687887224.0,-37410793181.0,18576287445.0,
20160930,000640,Q3,00116824,2016,11014,,169376072914.0,12572572781.0,12591387065.0,2574.0,1192015559428.0,673591911154.0,24691964423.0,-44937651731.0,9114501738.0,
20161231,000640,Q4,00116824,2016,11011,,726165504518.0,75998662176.0,175690419000.0,29311.0,1402215519614.0,875857422879.0,30476158118.0,-66932253350.0,12480519064.0,1000.0
20170331,000640,Q1,00116824,2017,11013,,151406274697.0,5371048696.0,-1125779996.0,-185.0,1498423696648.0,876606304834.0,35186286619.0,-9200741281.0,100009091134.0,
20170630,000640,Q2,00116824,2017,11012,,182727858321.0,21058000890.0,23277354536.0,3792.0,1497720169486.0,900907397803.0,56463306922.0,-12837549089.0,66237088100.0,
20170930,000640,Q3,00116824,2017,11014,,193842442913.0,17468991887.0,14322753752.0,2333.0,1483432132351.0,914708219823.0,86130697731.0,-22703039418.0,32333353600.0,
20171231,000640,Q4,00116824,2017,11011,,690264581707.0,53374417534.0,32543386669.0,5311.0,1459445277379.0,914248452777.0,84456509831.0,-26332045881.0,27297566154.0,1000.0
20180331,000640,Q1,00116824,2018,11013,,160152781118.0,5557449943.0,-1966048679.0,-320.0,1454024662186.0,905850207743.0,5801211801.0,-9007162684.0,-11865310180.0,
20180630,000640,Q2,00116824,2018,11012,,188351646704.0,20950039684.0,22651601338.0,3686.0,1471847341531.0,928775552678.0,35373976633.0,-13412244308.0,-30736157370.0,
20180930,000640,Q3,00116824,2018,11014,,182920405680.0,10042108053.0,2944508935.0,476.0,1466801960409.0,931752517828.0,51193056588.0,-34269393737.0,-48399601754.0,
20181231,000640,Q4,00116824,2018,11011,,707495924243.0,50548771797.0,-163889504757.0,-26714.0,1241932781639.0,735763001411.0,58321851922.0,-75065355844.0,-56066837287.0,1000.0
20190331,000640,Q1,00116824,2019,11013,,166533589728.0,6481655779.0,-495788036.0,-99.0,1330731709158.0,729152745935.0,13189111825.0,-34229709740.0,33573270933.0,
20190630,000640,Q2,00116824,2019,11012,,193445907779.0,14051355237.0,5820646271.0,847.0,1344510353568.0,734218253477.0,41397108222.0,-62300470345.0,16972617114.0,
20190930,000640,Q3,00116824,2019,11014,,225401486996.0,19725385360.0,17543238985.0,2858.0,1336290525053.0,752437038594.0,85776737337.0,-61503588368.0,-13953856139.0,
20191231,000640,Q4,00116824,2019,11011,,769685605087.0,52823155830.0,19975207429.0,3220.0,1358576945107.0,746903865903.0,96786624585.0,-116112654070.0,-1679217661.0,1000.0
20200331,000640,Q1,00116824,2020,11013,,181131447669.0,8812607967.0,8402192826.0,1370.0,1339237494973.0,750863739483.0,1035759272.0,90101527.0,-21215594350.0,
20200630,000640,Q2,00116824,2020,11012,,200307262563.0,14206021433.0,6426421972.0,1050.0,1373056253417.0,744371557092.0,41972548529.0,-52091740333.0,-17575400934.0,
20200930,000640,Q3,00116824,2020,11014,,207308253480.0,17714810102.0,12799079200.0,2100.0,1380333068480.0,754439119911.0,62817552006.0,-44047569438.0,-27025316068.0,
20201231,000640,Q4,00116824,2020,11011,,783315662469.0,50609922157.0,162361991624.0,26725.0,1511106332704.0,888723630672.0,84572091360.0,-47967473211.0,-34424045859.0,1000.0
