date,code,period,corp_code,bsns_year,reprt_code,announce_date,revenue,op_income,net_income,eps,total_assets,total_equity,cash_flow_op,cash_flow_inv,cash_flow_fin,div_amount
20160331,007820,Q1,00137915,2016,11013,,16158152301.0,-1761944609.0,-1927627137.0,-124.0,76254985395.0,53030232893.0,-7652869807.0,348337646.0,-993533100.0,
20160630,007820,Q2,00137915,2016,11012,,11989997848.0,-6311631948.0,-5796036282.0,-386.0,72219760887.0,45329987807.0,-11578559496.0,1360259464.0,-4439964830.0,
20160930,007820,Q3,00137915,2016,11014,,16036587830.0,-1674294811.0,-2991638858.0,-202.0,66241595341.0,42330095196.0,-13571443110.0,91081185.0,-4439964830.0,
20161231,007820,Q4,00137915,2016,11011,,50388628353.0,-14099569557.0,-12933415245.0,-852.0,59712919485.0,40992792238.0,-18252556311.0,-2766435.0,-3939964830.0,50.0
20170331,007820,Q1,00137915,2017,11013,,13083146545.0,-1127901429.0,-2034798896.0,-108.0,92673145252.0,76210426507.0,-6211121746.0,34971381560.0,3174317382.0,
20170630,007820,Q2,00137915,2017,11012,,17342127020.0,25576488.0,634656242.0,33.0,90717331458.0,76767793804.0,-4965585475.0,478499364.0,36974008712.0,
20170930,007820,Q3,00137915,2017,11014,,20102479926.0,560559361.0,745811931.0,36.0,91183255837.0,77499635614.0,-12096614208.0,30515684.0,36974008712.0,
20171231,007820,Q4,00137915,2017,11011,,72414808384.0,532388796.0,-1832609374.0,-98.0,99113904890.0,76130075446.0,-7715169073.0,-10926201298.0,36984000787.0,50.0
20180331,007820,Q1,00137915,2018,11013,,19691589016.0,-275619793.0,-99621981.0,3.0,94326121247.0,74918872771.0,3540430483.0,4467073657.0,-9992075.0,
20180630,007820,Q2,00137915,2018,11012,,15649449277.0,-2662041526.0,-1357150802.0,-60.0,88418426038.0,73556996680.0,-415884053.0,3983989535.0,-1009992075.0,
20180930,007820,Q3,00137915,2018,11014,,21394443137.0,253892250.0,192540138.0,16.0,91228936551.0,73706163250.0,5330124669.0,3034385310.0,-1009992075.0,
20181231,007820,Q4,00137915,2018,11011,,93475185255.0,226987079.0,960553178.0,76.0,105559787678.0,75609746716.0,-4425233301.0,2298310496.0,-1010039475.0,50.0
20190331,007820,Q1,00137915,2019,11013,,25707749638.0,912795668.0,1324678234.0,66.0,93086982885.0,75919629505.0,1292075005.0,-408389428.0,0.0,
20190630,007820,Q2,00137915,2019,11012,,26175872372.0,1453562270.0,1418467857.0,71.0,100742702528.0,77327683520.0,-4795977228.0,-1808817705.0,-1328305050.0,
20190930,007820,Q3,00137915,2019,11014,,34805380548.0,2447924713.0,3544440881.0,177.0,110571719066.0,80862855390.0,-4509462612.0,-2949520131.0,-1494547050.0,
20191231,007820,Q4,00137915,2019,11011,,128073312142.0,5051259573.0,4591969319.0,,106789669253.0,78512068381.0,-4962076004.0,-4410084159.0,1505874990.0,70.0
20200331,007820,Q1,00137915,2020,11013,,35443315162.0,1348728257.0,2905182932.0,,116675661190.0,79997549106.0,8778920938.0,-3210686435.0,2252504277.0,
20200630,007820,Q2,00137915,2020,11012,,24693217527.0,-2546255764.0,-2397587020.0,,93676542883.0,70550224309.0,11654480384.0,-3497586762.0,-2746947612.0,
20200930,007820,Q3,00137915,2020,11014,,24040178305.0,1210136023.0,305427866.0,,93571067599.0,70836618861.0,12583914480.0,-3500463525.0,1660857621.0,
20201231,007820,Q4,00137915,2020,11011,,104035816132.0,1559220846.0,-636365811.0,,92894961096.0,69781582603.0,18672965862.0,-3518752485.0,241575809.0,70.0
20210331,007820,Q1,00137915,2021,11013,,16654700922.0,-327657913.0,705698815.0,,88722185633.0,69056154814.0,1172359262.0,-5053156542.0,-2996568648.0,
20210630,007820,Q2,00137915,2021,11012,,15946666434.0,-333442858.0,-354497110.0,,91312009586.0,68681125642.0,-153787384.0,-5943150348.0,-2678859380.0,
20210930,007820,Q3,00137915,2021,11014,,20641156368.0,-485271854.0,395092285.0,,90663844407.0,69067762122.0,-9671433896.0,-5899644327.0,-1883394783.0,
20211231,007820,Q4,00137915,2021,11011,,76358148833.0,-2489244184.0,-578450986.0,,92845267334.0,68833634938.0,-16725947742.0,-824947973.0,-1415819411.0,50.0
20220331,007820,Q1,00137915,2022,11013,,20499548761.0,98116370.0,293250100.0,,99045264712.0,68100120072.0,-5332425403.0,-124248390.0,-526976824.0,
20220630,007820,Q2,00137915,2022,11012,,23526159805.0,768325982.0,1784093185.0,,102685573794.0,69875964461.0,4920375624.0,-576263181.0,-1799449504.0,
20220930,007820,Q3,00137915,2022,11014,,32253592820.0,970665532.0,2872069032.0,,115728392935.0,72754072463.0,6414010084.0,-1135958934.0,-1694717157.0,
20221231,007820,Q4,00137915,2022,11011,,115015460133.0,2009033348.0,2469760732.0,,109853668071.0,70238417153.0,5519895705.0,-797886798.0,-4182519532.0,70.0
20230331,007820,Q1,00137915,2023,11013,,39170567541.0,-1321081605.0,-866908937.0,,98352303836.0,66448920678.0,-4605362800.0,-479513874.0,-2949407354.0,
20230630,007820,Q2,00137915,2023,11012,,33384858675.0,-3306775764.0,-3643022119.0,,117331349329.0,62788704843.0,2840753980.0,-756577301.0,-5915215493.0,
20230930,007820,Q3,00137915,2023,11014,,63815745816.0,-4139150851.0,-2866705221.0,,102886063565.0,59903507953.0,-3822193259.0,2767123243.0,-7599921975.0,
20231231,007820,Q4,00137915,2023,11011,,173774167026.0,-18809878235.0,-18653186692.0,,81807020561.0,48667047845.0,7814596494.0,2730161947.0,-8777860394.0,0.0
20240331,007820,Q1,00137915,2024,11013,,25473797061.0,1204650155.0,2890450546.0,,99507123500.0,51555325355.0,-2166206504.0,-163353466.0,-165365166.0,
20240630,007820,Q2,00137915,2024,11012,,32346124135.0,2089592936.0,2981968581.0,,99432118435.0,54539239054.0,10291930004.0,-4909920196.0,-209083133.0,
20240930,007820,Q3,00137915,2024,11014,,49496231160.0,2139958647.0,141338362.0,,101206934569.0,54624837040.0,-2946798209.0,-8257964862.0,5683744725.0,
20241231,007820,Q4,00137915,2024,11011,,163228400060.0,7056273197.0,11415261872.0,,109582060505.0,59863173051.0,-2108977406.0,-5789764729.0,-742189932.0,0.0
20250331,007820,Q1,00137915,2025,11013,,48107479926.0,1985421474.0,1865084971.0,,117484935969.0,61709573835.0,-11326262514.0,290950675.0,11795490027.0,
20250630,007820,Q2,00137915,2025,11012,,37841986772.0,268251652.0,-1472065049.0,,114658919501.0,60015076444.0,-7844573350.0,-807464851.0,13950667253.0,
20250930,007820,Q3,00137915,2025,11014,,33434359650.0,-3209820777.0,-2839785374.0,,111261076099.0,57168737453.0,-12556895531.0,-1535248693.0,14526579959.0,
20251231,007820,Q4,00137915,2025,11011,,,,,,,,,,,
