date,code,period,corp_code,bsns_year,reprt_code,announce_date,revenue,op_income,net_income,eps,total_assets,total_equity,cash_flow_op,cash_flow_inv,cash_flow_fin,div_amount
20160331,016740,Q1,00119672,2016,11013,,,,,,,,,,,
20160630,016740,Q2,00119672,2016,11012,,,,,,,,,,,
20160930,016740,Q3,00119672,2016,11014,,211169386590.0,11353757919.0,7948271650.0,51.0,202217328185.0,114969142022.0,11944479808.0,-6018765140.0,231263570.0,
20161231,016740,Q4,00119672,2016,11011,,295927528500.0,18375792255.0,12737352556.0,817.0,220602296831.0,121697536748.0,11548159774.0,-7507233309.0,-1931147121.0,115.0
20170331,016740,Q1,00119672,2017,11013,,70488313233.0,2968798966.0,2824988130.0,174.0,210228487201.0,118688587386.0,10568998926.0,-3548517023.0,1204319177.0,
20170630,016740,Q2,00119672,2017,11012,,72664608139.0,4241231596.0,4843190416.0,266.0,219735116349.0,126126678612.0,29132100158.0,-10072480225.0,-554723553.0,
20170930,016740,Q3,00119672,2017,11014,,85911742693.0,6058390705.0,3806540568.0,163.0,339248521898.0,155956246727.0,42140934261.0,-62652311917.0,26284121109.0,
20171231,016740,Q4,00119672,2017,11011,,345047914736.0,22033481273.0,14208753098.0,623.0,326289224858.0,154246500952.0,61328663646.0,-47551373013.0,5365869885.0,100.0
20180331,016740,Q1,00119672,2018,11013,,115166087164.0,5979873408.0,3189980761.0,135.0,341009893860.0,155863024007.0,2016253231.0,-1784461827.0,664992704.0,
20180630,016740,Q2,00119672,2018,11012,,126690016818.0,9871780201.0,1068998443.0,30.0,365448009225.0,156727561339.0,15685637639.0,-5610029120.0,-4369463030.0,
20180930,016740,Q3,00119672,2018,11014,,110327183905.0,7829134138.0,7685129718.0,243.0,345821319142.0,159455358049.0,13688383817.0,-8345427601.0,-1717644767.0,
20181231,016740,Q4,00119672,2018,11011,,483134075328.0,30655565972.0,14876312598.0,435.0,346631230410.0,163958207244.0,38958769271.0,-9569144933.0,-23949126441.0,80.0
20190331,016740,Q1,00119672,2019,11013,,113721174671.0,5618270489.0,3745971105.0,109.0,353787529631.0,166279352121.0,-1226702177.0,-2115600663.0,78835917.0,
