date,code,period,corp_code,bsns_year,reprt_code,announce_date,revenue,op_income,net_income,eps,total_assets,total_equity,cash_flow_op,cash_flow_inv,cash_flow_fin,div_amount
20160331,001810,Q1,00121507,2016,11013,,51122153286.0,822351222.0,1197358991.0,52.0,287899635034.0,182043283640.0,12079582.0,-412481869.0,-2197263718.0,
20160630,001810,Q2,00121507,2016,11012,,52454616105.0,3514353146.0,735094536.0,32.0,288034617768.0,182395572188.0,4418325912.0,-1131131920.0,-2226060584.0,
20160930,001810,Q3,00121507,2016,11014,,49587321855.0,3569343462.0,3189860186.0,143.0,288097228652.0,185406958211.0,10242416095.0,-1660315398.0,-6761473187.0,
20161231,001810,Q4,00121507,2016,11011,,207075019697.0,9864517037.0,2579301286.0,117.0,283841869337.0,184194108241.0,19022434202.0,-3091981355.0,-17593884514.0,
20170331,001810,Q1,00121507,2017,11013,,50785892134.0,1942743293.0,3260537757.0,146.0,278203793716.0,186519785069.0,825532755.0,205559536.0,-1323518440.0,
20170630,001810,Q2,00121507,2017,11012,,50616479936.0,3283846716.0,2480171753.0,109.0,289775206753.0,188996471732.0,802882526.0,-5296605063.0,4610557050.0,
20170930,001810,Q3,00121507,2017,11014,,51007349009.0,897481298.0,722225358.0,31.0,288974215873.0,189501993697.0,4315690109.0,-6368509147.0,142909735.0,
20171231,001810,Q4,00121507,2017,11011,,203041163071.0,7540603137.0,10584826887.0,472.0,305110804452.0,194768331312.0,8310643626.0,-12441012427.0,7548632625.0,
20180331,001810,Q1,00121507,2018,11013,,50572516711.0,212971692.0,4235126638.0,190.0,308701504944.0,198227527309.0,-3690284805.0,417121712.0,3067669410.0,
20180630,001810,Q2,00121507,2018,11012,,52595322510.0,2093244747.0,1619857396.0,67.0,322276005095.0,199664134450.0,-4957855986.0,-1584991237.0,14482190545.0,
20180930,001810,Q3,00121507,2018,11014,,50049338649.0,650604289.0,2760379723.0,125.0,326440036271.0,202978592624.0,-6628259828.0,-12710972091.0,13759106343.0,
20181231,001810,Q4,00121507,2018,11011,,205437276863.0,2654811846.0,11351058978.0,505.0,321892003030.0,205448522094.0,-9592389263.0,7880011349.0,7888040048.0,
20190331,001810,Q1,00121507,2019,11013,,34771768735.0,-1325984243.0,4791388894.0,215.0,312875869920.0,207212946386.0,-2821387304.0,5971738443.0,1833909662.0,
20190630,001810,Q2,00121507,2019,11012,,34861358330.0,1230991707.0,-823197640.0,49.0,307392205548.0,208472194561.0,455878066.0,2279723479.0,-1395704283.0,
20190930,001810,Q3,00121507,2019,11014,,33789120687.0,419216053.0,-360188585.0,-16.0,297619504190.0,207489018522.0,1346692261.0,3590879569.0,-7143194149.0,
20191231,001810,Q4,00121507,2019,11011,,137893618119.0,1179046904.0,1413219584.0,61.0,298741272008.0,205078802305.0,7388104449.0,-10003149184.0,-4878560628.0,
20200331,001810,Q1,00121507,2020,11013,,36342165316.0,2930798446.0,1479937886.0,67.0,299625725228.0,205447120354.0,2848196039.0,-407794736.0,697065664.0,
20200630,001810,Q2,00121507,2020,11012,,30192271388.0,2496400768.0,4194162513.0,189.0,306052344537.0,209753313734.0,10562956212.0,-2121578391.0,1637484485.0,
20200930,001810,Q3,00121507,2020,11014,,27721535061.0,-141107077.0,-1433527477.0,,299216196678.0,208246546961.0,10997644735.0,-2482926605.0,-1396347564.0,
20201231,001810,Q4,00121507,2020,11011,,125406771304.0,6606513425.0,1797956392.0,,296551754037.0,206096730021.0,17109722199.0,-2665611210.0,-4770491597.0,
20210331,001810,Q1,00121507,2021,11013,,32079788616.0,2423986879.0,670065583.0,,294805669908.0,206486682471.0,1515735141.0,792405547.0,-595924915.0,
20210630,001810,Q2,00121507,2021,11012,,33625157358.0,4540198951.0,6374415584.0,,301341277594.0,213523065084.0,3661621244.0,1516320562.0,-166253711.0,
20210930,001810,Q3,00121507,2021,11014,,31388450153.0,821583816.0,-49974297.0,,306837323450.0,213692473866.0,-5289628140.0,2044248942.0,5766050742.0,
20211231,001810,Q4,00121507,2021,11011,,132202326153.0,6100549787.0,4332058199.0,,308911363628.0,212252604922.0,-1817436413.0,1510850606.0,4997336473.0,
20220331,001810,Q1,00121507,2022,11013,,35490551335.0,-490362276.0,-1712044260.0,,296103442042.0,210034353427.0,-3667761892.0,-1121664563.0,-8629053457.0,
20220630,001810,Q2,00121507,2022,11012,,39665486514.0,1376133921.0,2410258214.0,,306111819047.0,212927876509.0,-4067121860.0,-1865014220.0,-3345955571.0,
20220930,001810,Q3,00121507,2022,11014,,38754456109.0,-1015013847.0,-1106321517.0,,321891123271.0,212052191412.0,-12862751449.0,-6587963989.0,8842535648.0,
20221231,001810,Q4,00121507,2022,11011,,153455101045.0,-7181518153.0,-8673652448.0,,312793128029.0,207982206332.0,-20366782726.0,-7264300007.0,13635620589.0,
