date,code,period,corp_code,bsns_year,reprt_code,announce_date,revenue,op_income,net_income,eps,total_assets,total_equity,cash_flow_op,cash_flow_inv,cash_flow_fin,div_amount
20190331,014530,Q1,00105156,2019,11013,,189214314723.0,3563980999.0,2789480045.0,82.0,284912694492.0,157349980933.0,4576966788.0,-3711146574.0,-2340000000.0,
20190630,014530,Q2,00105156,2019,11012,,202680336153.0,5667759607.0,5298809592.0,157.0,277049722445.0,162639092274.0,3505392528.0,-5000834882.0,-5871958787.0,
20190930,014530,Q3,00105156,2019,11014,,189380164707.0,4104737846.0,3567148488.0,106.0,281655217642.0,167205936193.0,15693276833.0,-15882280988.0,-2199632298.0,
20191231,014530,Q4,00105156,2019,11011,,795562280829.0,16654511338.0,14202848272.0,422.0,289929212225.0,169282718950.0,2977964244.0,-12173784321.0,-432370305.0,160.0
20200331,014530,Q1,00105156,2020,11013,,170657652720.0,4423523767.0,4463295336.0,133.0,292719798442.0,168095139416.0,5050384655.0,-5124232648.0,2836215851.0,
20200630,014530,Q2,00105156,2020,11012,,148086428753.0,3870491007.0,2901027216.0,86.0,295653555104.0,171278097541.0,19174635533.0,-8429365005.0,4275403342.0,
20200930,014530,Q3,00105156,2020,11014,,136860315921.0,3136543938.0,1693931624.0,50.0,296395023928.0,173866535639.0,25397480044.0,-13710547933.0,-1390380783.0,
20201231,014530,Q4,00105156,2020,11011,,622861174912.0,14308599806.0,7172430393.0,213.0,292655447721.0,172746444451.0,24362203858.0,-10635124749.0,-2699234627.0,140.0
20210331,014530,Q1,00105156,2021,11013,,177466891744.0,4595419871.0,3571739127.0,106.0,301201755394.0,173098270804.0,-3894383614.0,-3017754840.0,-2327338705.0,
20210630,014530,Q2,00105156,2021,11012,,247813266150.0,6008872169.0,4939921993.0,147.0,317125060030.0,177994712943.0,-7939079699.0,-5267600449.0,6838914726.0,
20210930,014530,Q3,00105156,2021,11014,,261506422358.0,5029670982.0,4762571553.0,141.0,324245494433.0,182990509127.0,-19882969005.0,-5275308913.0,16046018499.0,
20211231,014530,Q4,00105156,2021,11011,,964831742550.0,20485805841.0,11007701446.0,339.0,321935348473.0,182083281932.0,-14225849529.0,-2934366674.0,10242188147.0,160.0
20220331,014530,Q1,00105156,2022,11013,,275378597948.0,7079103503.0,6355432959.0,189.0,342503971725.0,188445906372.0,469997526.0,-326782295.0,5193210253.0,
20220630,014530,Q2,00105156,2022,11012,,313348563521.0,9114190239.0,7304192493.0,216.0,354917181959.0,197979095461.0,-5572996034.0,-2055894825.0,9729406119.0,
20220930,014530,Q3,00105156,2022,11014,,321311116425.0,9793888294.0,9389439665.0,273.0,352810045146.0,207663311925.0,-9732732285.0,-2107853931.0,11849034172.0,
20221231,014530,Q4,00105156,2022,11011,,1242475835454.0,30590826516.0,20430242683.0,593.0,353076046774.0,205316910692.0,-2447534347.0,-8418527591.0,13703275295.0,200.0
20230331,014530,Q1,00105156,2023,11013,,281904733921.0,7413531034.0,4244285170.0,127.0,385543368966.0,202834403345.0,1873006722.0,-4161099905.0,27342467003.0,
20230630,014530,Q2,00105156,2023,11012,,278444661946.0,7543522307.0,4835737845.0,142.0,381882171501.0,208872647069.0,7543382485.0,-9329507577.0,21975140209.0,
20230930,014530,Q3,00105156,2023,11014,,293850892276.0,7253976798.0,4512445828.0,133.0,410264342130.0,213229758103.0,7228514357.0,-29604062776.0,26981997264.0,
20231231,014530,Q4,00105156,2023,11011,,1157998807210.0,27841803020.0,15093999527.0,439.0,430015236625.0,213878094020.0,9596256006.0,-58313164355.0,53126864471.0,200.0
20240331,014530,Q1,00105156,2024,11013,,270330374614.0,6258209318.0,3499558899.0,105.0,465321939222.0,210554383927.0,7409535861.0,-18128366816.0,24073550405.0,
20240630,014530,Q2,00105156,2024,11012,,280245199445.0,7661583806.0,5577370808.0,162.0,479289586916.0,216690036784.0,16803105797.0,-32035199753.0,29334420154.0,
20240930,014530,Q3,00105156,2024,11014,,257856990937.0,5169960034.0,39610841.0,-3.0,486424368831.0,231495744047.0,24896971446.0,-37607620869.0,46734594985.0,
20241231,014530,Q4,00105156,2024,11011,,1062833512172.0,22878631372.0,9642293305.0,267.0,478555021568.0,232185622191.0,23876901205.0,-44335292640.0,35482192330.0,200.0
20250331,014530,Q1,00105156,2025,11013,,245855441286.0,5236544981.0,1775381028.0,54.0,490192207751.0,226964411236.0,6540773822.0,-9694579445.0,3908726018.0,
20250630,014530,Q2,00105156,2025,11012,,240814522042.0,3879095486.0,-505383340.0,-17.0,506395039682.0,227220356000.0,9920964982.0,-25559866006.0,26846263362.0,
20250930,014530,Q3,00105156,2025,11014,,261604273382.0,3671907603.0,1081446573.0,34.0,523974389282.0,228175519485.0,5089970074.0,-40619789460.0,37865677630.0,
20251231,014530,Q4,00105156,2025,11011,,,,,,,,,,,
