date,code,period,corp_code,bsns_year,reprt_code,announce_date,revenue,op_income,net_income,eps,total_assets,total_equity,cash_flow_op,cash_flow_inv,cash_flow_fin,div_amount
20160331,009290,Q1,00103592,2016,11013,,244399261541.0,11111126993.0,8259495836.0,196.0,672467256145.0,384344201039.0,17011794884.0,-8493395796.0,410296892.0,
20160630,009290,Q2,00103592,2016,11012,,278334527059.0,13321969431.0,9422207263.0,237.0,677607260303.0,392004715435.0,33627908767.0,-15120137075.0,-1386043745.0,
20160930,009290,Q3,00103592,2016,11014,,268440201918.0,12934174943.0,8393035078.0,206.0,686182097489.0,399247503774.0,43345236729.0,-15433932369.0,-2555692746.0,
20161231,009290,Q4,00103592,2016,11011,,1056428809485.0,44388946202.0,27899595019.0,692.0,679780115106.0,399679188642.0,28799301056.0,-18936545804.0,-4308574214.0,80.0
20170331,009290,Q1,00103592,2017,11013,,264276690607.0,9661849090.0,6431548825.0,155.0,692713194124.0,401499536604.0,4635083047.0,-8327921796.0,-1000198559.0,
20170630,009290,Q2,00103592,2017,11012,,302165584229.0,5614174813.0,3754673676.0,94.0,704580741559.0,406232858526.0,22589587803.0,-7114442096.0,335359702.0,
20170930,009290,Q3,00103592,2017,11014,,296995756181.0,12365887617.0,10267817418.0,253.0,719263775764.0,414399076253.0,21776613649.0,-18344728406.0,10448895607.0,
20171231,009290,Q4,00103592,2017,11011,,1141565921007.0,35737450003.0,23083087527.0,572.0,722699737573.0,416301202041.0,23464845774.0,-24133596499.0,6658185908.0,80.0
20180331,009290,Q1,00103592,2018,11013,,275244107784.0,9047860256.0,7288787230.0,179.0,727041072198.0,421749398463.0,17251420497.0,-7648969313.0,856422304.0,
20180630,009290,Q2,00103592,2018,11012,,298033915721.0,5560055886.0,4892758885.0,119.0,734214705349.0,426281720985.0,28346403269.0,-1053536795.0,-6182684372.0,
20180930,009290,Q3,00103592,2018,11014,,312267392122.0,12575658420.0,8581291967.0,211.0,739895437290.0,434063631388.0,29517139984.0,-14350733766.0,-7985501100.0,
20181231,009290,Q4,00103592,2018,11011,,1180219946714.0,33944903371.0,21974420332.0,551.0,732056804258.0,430838604311.0,53096472397.0,-20360071640.0,-13084553750.0,80.0
20190331,009290,Q1,00103592,2019,11013,,293963256488.0,12387172565.0,9195195920.0,229.0,755276580101.0,433492046904.0,-7895788679.0,-8160653228.0,-415606562.0,
