date,code,period,corp_code,bsns_year,reprt_code,announce_date,revenue,op_income,net_income,eps,total_assets,total_equity,cash_flow_op,cash_flow_inv,cash_flow_fin,div_amount
20160331,005720,Q1,00167192,2016,11013,,80008737797.0,27643464114.0,23738843792.0,4369.0,900958229735.0,744529229915.0,-4788381702.0,-213415426.0,-2050360191.0,
20160630,005720,Q2,00167192,2016,11012,,83604590622.0,30520994215.0,27423957411.0,505.0,926109725531.0,770953622304.0,6310020519.0,-5311215204.0,-7748838295.0,
20160930,005720,Q3,00167192,2016,11014,,77664806084.0,26725653490.0,23356307927.0,430.0,938934241491.0,789118011097.0,11854642354.0,-11726802269.0,-9824434596.0,
20161231,005720,Q4,00167192,2016,11011,,321408358067.0,109069007738.0,99387100808.0,1830.0,970602746948.0,820785414187.0,22394452009.0,-14450015644.0,-16902698219.0,100.0
20170331,005720,Q1,00167192,2017,11013,,74798050649.0,19002616699.0,15268998620.0,281.0,970215393019.0,824998450522.0,3941353092.0,845191596.0,-6408566073.0,
20170630,005720,Q2,00167192,2017,11012,,75665166727.0,19438984519.0,17558115402.0,323.0,995862720358.0,849929334561.0,18987433398.0,2176225925.0,-14789948583.0,
20170930,005720,Q3,00167192,2017,11014,,73950934963.0,20913226616.0,31763706486.0,585.0,1018287104445.0,879110027052.0,-15199553984.0,36260291360.0,-23481579412.0,
20171231,005720,Q4,00167192,2017,11011,,314030027354.0,73407302896.0,81842411147.0,1499.0,1085451847674.0,917075024478.0,-14073633059.0,33340187996.0,-17201752468.0,100.0
20180331,005720,Q1,00167192,2018,11013,,105699405309.0,15770994129.0,13340023825.0,234.0,1106320654368.0,931289820584.0,4828891403.0,-4979449383.0,-1300286374.0,
20180630,005720,Q2,00167192,2018,11012,,111494979712.0,16452435471.0,16931974368.0,301.0,1102682277512.0,941424667832.0,24154502556.0,-12874698632.0,-18511486562.0,
20180930,005720,Q3,00167192,2018,11014,,587667390739.0,55138849908.0,30951717880.0,297.0,3798288769964.0,1862161211080.0,121049546126.0,-57398923744.0,91748869989.0,
20181231,005720,Q4,00167192,2018,11011,,1360025189266.0,143585321902.0,88542209170.0,1103.0,3825103266697.0,1882757212529.0,135605705533.0,-148308247741.0,190118351206.0,100.0
20190331,005720,Q1,00167192,2019,11013,,555853539434.0,53486409681.0,27595358931.0,255.0,3946765669983.0,1908086598923.0,-49141881012.0,-35658297980.0,57234738316.0,
20190630,005720,Q2,00167192,2019,11012,,614323686554.0,69189152113.0,37674680462.0,352.0,4177562531971.0,1960606830771.0,115963841286.0,-212615455601.0,99109362934.0,
20190930,005720,Q3,00167192,2019,11014,,600327702215.0,60529170455.0,26610211799.0,293.0,4079135639638.0,1984403524515.0,180011942664.0,-181089709639.0,-34423065380.0,
20191231,005720,Q4,00167192,2019,11011,,2291341653602.0,225120254911.0,113665524815.0,1055.0,4098014996093.0,2016503396562.0,323292366289.0,-255427085249.0,-45333522022.0,105.0
20200331,005720,Q1,00167192,2020,11013,,528227448725.0,31946241139.0,18323974067.0,184.0,4220445810589.0,2037293894763.0,-9650727862.0,-40952377826.0,113199563152.0,
20200630,005720,Q2,00167192,2020,11012,,373500226805.0,-19519451227.0,-8437362023.0,-41.0,4134808840486.0,2020767564380.0,77052228967.0,-53496329697.0,112494483828.0,
20200930,005720,Q3,00167192,2020,11014,,536946562186.0,13349171799.0,-2792749616.0,46.0,4155200404592.0,2019309189798.0,211764469769.0,-120124180474.0,-596790332.0,
20201231,005720,Q4,00167192,2020,11011,,1968536372991.0,62331788527.0,769301249.0,194.0,4239211984013.0,2041278847269.0,225619742864.0,-259456444553.0,141986123808.0,105.0
20210331,005720,Q1,00167192,2021,11013,,570952989952.0,22309208355.0,28439436147.0,315.0,4171079851554.0,2067293988099.0,-4748761119.0,-42822337175.0,-75420913727.0,
20210630,005720,Q2,00167192,2021,11012,,581702845593.0,20555568941.0,17493842309.0,204.0,4310005396201.0,2089926878774.0,88135534802.0,-98150101648.0,-66396660810.0,
20210930,005720,Q3,00167192,2021,11014,,613283291755.0,8519305112.0,9427455984.0,149.0,4391478295199.0,2115598725348.0,162962341264.0,-116441447318.0,-102575908866.0,
20211231,005720,Q4,00167192,2021,11011,,2403881270993.0,33579042980.0,29421638925.0,521.0,4572292481109.0,2116797176467.0,236049353352.0,-123762426806.0,-74373063101.0,105.0
