date,code,period,corp_code,bsns_year,reprt_code,announce_date,revenue,op_income,net_income,eps,total_assets,total_equity,cash_flow_op,cash_flow_inv,cash_flow_fin,div_amount
20160331,006490,Q1,00122825,2016,11013,,8359775023.0,8977858.0,-498880168.0,-6.0,51139738807.0,27836866749.0,-47445045.0,1073487247.0,2047138416.0,
20160630,006490,Q2,00122825,2016,11012,,9281824801.0,-1467726925.0,-1509691873.0,-18.0,50911704610.0,29874417073.0,164838098.0,1085611315.0,3120382584.0,
20160930,006490,Q3,00122825,2016,11014,,9570679993.0,-722705783.0,-1182479965.0,-14.0,49805344916.0,30872029568.0,-354494574.0,929679618.0,3039930783.0,
20161231,006490,Q4,00122825,2016,11011,,37062381437.0,-2532276530.0,-6852479318.0,-77.0,45176999128.0,31916767665.0,-285501150.0,-117282954.0,1723811867.0,0.0
20170331,006490,Q1,00122825,2017,11013,,11739233982.0,56958261.0,264048872.0,3.0,44384409740.0,33455997726.0,-339112258.0,1100484046.0,-238739876.0,
20170630,006490,Q2,00122825,2017,11012,,10380603492.0,-984811697.0,-2162168264.0,-25.0,44246183354.0,34141001413.0,121980936.0,1005412694.0,-238739876.0,
20170930,006490,Q3,00122825,2017,11014,,11648108567.0,-230733978.0,-95973718.0,-2.0,45126804543.0,34162220893.0,-407427858.0,-20490757.0,-238739876.0,
20171231,006490,Q4,00122825,2017,11011,,49566496852.0,-199907612.0,-371685366.0,-6.0,47219184691.0,35111949305.0,1475493233.0,-418633235.0,-238739876.0,0.0
20180331,006490,Q1,00122825,2018,11013,,14686115579.0,1883267392.0,1928063578.0,21.0,55096161396.0,38874187714.0,4164167817.0,-830306106.0,4286000000.0,
20180630,006490,Q2,00122825,2018,11012,,12957145673.0,372606966.0,116149748.0,0.0,66935984824.0,42509778705.0,2395368235.0,-18369950548.0,16389500000.0,
20180930,006490,Q3,00122825,2018,11014,,12373910586.0,705723085.0,310894982.0,4.0,67354813544.0,43192094635.0,1849985974.0,-17593224604.0,16747000000.0,
20181231,006490,Q4,00122825,2018,11011,,58590555341.0,5325278314.0,-8105264355.0,-94.0,57443802451.0,30893397724.0,2730879862.0,-16446007814.0,16747000000.0,0.0
20190331,006490,Q1,00122825,2019,11013,,12447699275.0,17930146.0,-483707095.0,-5.0,57704838973.0,30706349651.0,-1906505656.0,-3080658285.0,247774000.0,
20190630,006490,Q2,00122825,2019,11012,,33493599142.0,6066804848.0,4622332491.0,52.0,64933327500.0,36228805578.0,13572167728.0,-9855117891.0,369299257.0,
20190930,006490,Q3,00122825,2019,11014,,12894253618.0,33087016.0,-495683467.0,,84639863687.0,45312506372.0,12574027990.0,-29767094835.0,12054689812.0,
20191231,006490,Q4,00122825,2019,11011,,75277435088.0,4731237896.0,-24905320009.0,,50718972008.0,25699609751.0,14529577773.0,-29327489039.0,15336392212.0,0.0
20200331,006490,Q1,00122825,2020,11013,,12450265494.0,-930025767.0,-1111077822.0,,49484278091.0,24613344974.0,-1222135285.0,1014843593.0,-221748600.0,
20200630,006490,Q2,00122825,2020,11012,,12396706677.0,-839744392.0,760092689.0,,61738092387.0,30609817464.0,-1695831510.0,-287246665.0,9494648800.0,
20200930,006490,Q3,00122825,2020,11014,,15923043031.0,535896837.0,1653380298.0,,66321471203.0,33578717823.0,-1105226132.0,-6038958062.0,11559706200.0,
20201231,006490,Q4,00122825,2020,11011,,57817812934.0,-1005143899.0,9096422858.0,,76233775832.0,43183242026.0,-846831414.0,-8486191498.0,11456073215.0,0.0
20210331,006490,Q1,00122825,2021,11013,,17299241677.0,68134406.0,3792270071.0,,78693450778.0,45388821823.0,-635265318.0,-603613429.0,4763094198.0,
20210630,006490,Q2,00122825,2021,11012,,14704417465.0,-1475179044.0,-1891252756.0,,76931079345.0,51248808422.0,-2441215000.0,-1916804925.0,4540861312.0,
20210930,006490,Q3,00122825,2021,11014,,18078292282.0,-1211234568.0,5864882063.0,,105244028656.0,62215309291.0,-3781987551.0,-6215889699.0,24964665100.0,
20211231,006490,Q4,00122825,2021,11011,,71665525213.0,-2421495654.0,5088299660.0,,109349945278.0,65888588857.0,-3833117951.0,-9867941748.0,24821082497.0,0.0
20220331,006490,Q1,00122825,2022,11013,,17601504076.0,320016970.0,103100412.0,,107560855059.0,66107526537.0,-1033387361.0,-848819019.0,129538325.0,
20220630,006490,Q2,00122825,2022,11012,,17916926108.0,-278353213.0,-3082216146.0,,106258506618.0,63452751099.0,-543750192.0,-3787319128.0,-78900997.0,
20220930,006490,Q3,00122825,2022,11014,,19546444746.0,220528116.0,-717540141.0,,107251347848.0,63192392007.0,-3503829478.0,-3198885150.0,333607603.0,
20221231,006490,Q4,00122825,2022,11011,,76678321796.0,-1387901650.0,-7408062517.0,,101183784087.0,63051467155.0,-1906075759.0,-3126549717.0,-2847253035.0,0.0
20230331,006490,Q1,00122825,2023,11013,,20465441288.0,-372831017.0,-2096483228.0,,101208603618.0,61570220353.0,-1693074232.0,-3187946377.0,-288118300.0,
20230630,006490,Q2,00122825,2023,11012,,23149153148.0,4223131376.0,2439958468.0,,107675107755.0,67854961854.0,-2249568781.0,-3631644067.0,-563123700.0,
20230930,006490,Q3,00122825,2023,11014,,24210036299.0,-362144312.0,-1659747534.0,,107401704547.0,66563332830.0,-482234753.0,-5449271307.0,432967330.0,
20231231,006490,Q4,00122825,2023,11011,,99811312707.0,446804037.0,-30303127067.0,,76484143419.0,38350409280.0,3006923204.0,-7043303832.0,-806429710.0,0.0
20240331,006490,Q1,00122825,2024,11013,,24101782364.0,-1490521029.0,-5832580106.0,,80379602847.0,33352515454.0,-1409351128.0,-10578954930.0,10222514105.0,
20240630,006490,Q2,00122825,2024,11012,,24655761531.0,-1988176482.0,-9080989315.0,,75653827947.0,27667504582.0,-4439080309.0,-12410317752.0,10899731913.0,
20240930,006490,Q3,00122825,2024,11014,,26726177086.0,-180923288.0,20471854036.0,,93200227368.0,50453891030.0,-3599423304.0,-10104603129.0,7760826033.0,
