date,code,period,corp_code,bsns_year,reprt_code,announce_date,revenue,op_income,net_income,eps,total_assets,total_equity,cash_flow_op,cash_flow_inv,cash_flow_fin,div_amount
20200930,000020,Q3,00119195,2020,11014,,66568206467.0,7196989027.0,11755138890.0,426.0,424561541745.0,332268551421.0,39126671575.0,533861604.0,-5044289540.0,
20201231,000020,Q4,00119195,2020,11011,,272075383799.0,23153371156.0,28715102080.0,1033.0,433807800192.0,342682240439.0,52228225089.0,-25830844917.0,-5458054188.0,180.0
20210331,000020,Q1,00119195,2021,11013,,71827235183.0,5119344079.0,5510603248.0,197.0,437269331796.0,341203744122.0,8890820191.0,-2272729898.0,-6343137529.0,
20210630,000020,Q2,00119195,2021,11012,,75802350156.0,7199614803.0,7039930999.0,227.0,447079558613.0,351080970595.0,15187860330.0,-27015227910.0,-7896476819.0,
20210930,000020,Q3,00119195,2021,11014,,69071143577.0,3664566950.0,787996714.0,16.0,447872640938.0,353140253995.0,19974769180.0,-29390825096.0,-8459498141.0,
20211231,000020,Q4,00119195,2021,11011,,293018112028.0,22496350976.0,19582802208.0,647.0,447804486939.0,360133219794.0,36031211868.0,-25413867820.0,-8782890261.0,180.0
20220331,000020,Q1,00119195,2022,11013,,85294133984.0,9053120555.0,5801167250.0,189.0,459969628027.0,360233109539.0,16572325748.0,3139716763.0,-5309831657.0,
20220630,000020,Q2,00119195,2022,11012,,87218159367.0,10093493075.0,6471107225.0,217.0,463911709950.0,365247602183.0,21366549162.0,-27481717177.0,-6001506188.0,
20220930,000020,Q3,00119195,2022,11014,,83455522549.0,7419262990.0,6843467872.0,215.0,468461634744.0,372002880833.0,28363086870.0,-30369056560.0,-10613298943.0,
20221231,000020,Q4,00119195,2022,11011,,340426327300.0,29915077882.0,21591210925.0,736.0,461136459052.0,378673250961.0,29220766689.0,-43272030338.0,-12013033236.0,180.0
20230331,000020,Q1,00119195,2023,11013,,99419813769.0,12182552140.0,12933680930.0,453.0,476990263754.0,386957620134.0,13292863125.0,12845528829.0,-7698654830.0,
20230630,000020,Q2,00119195,2023,11012,,89990356416.0,5464701378.0,7580362826.0,271.0,481755692825.0,394587815641.0,22051523613.0,32802297966.0,-8417342393.0,
20230930,000020,Q3,00119195,2023,11014,,87457408861.0,2694847894.0,6157135528.0,214.0,490151115466.0,400735217547.0,35610710360.0,34201844940.0,-9647162236.0,
20231231,000020,Q4,00119195,2023,11011,,361108562008.0,18775880121.0,28237045586.0,991.0,564972408621.0,407056365747.0,29166607898.0,2862951565.0,5865503201.0,180.0
20240331,000020,Q1,00119195,2024,11013,,118885750294.0,6538005157.0,2925025396.0,108.0,558127814582.0,405087495048.0,14501627041.0,-5662428931.0,-20953829406.0,
20240630,000020,Q2,00119195,2024,11012,,115162146532.0,4613224826.0,3122056844.0,127.0,558708931902.0,409060037387.0,5799827584.0,-20323059353.0,-15990349121.0,
20240930,000020,Q3,00119195,2024,11014,,110193352389.0,-582474956.0,-2062766452.0,-11.0,587105306136.0,404767557088.0,-2502776310.0,-65283149472.0,17536165886.0,
20241231,000020,Q4,00119195,2024,11011,,464874735245.0,13411192945.0,2146096510.0,201.0,619634925512.0,401675120174.0,-4003243920.0,-74788903189.0,31356161210.0,180.0
20250331,000020,Q1,00119195,2025,11013,,125674434732.0,2269124391.0,-800079071.0,1.0,625144182384.0,397043015692.0,2806438135.0,-10883390468.0,1399985914.0,
20250630,000020,Q2,00119195,2025,11012,,125024623356.0,614122813.0,6133884669.0,261.0,642563954103.0,401879650949.0,7371846324.0,-18956352137.0,3076430996.0,
20250930,000020,Q3,00119195,2025,11014,,121998971337.0,1369908515.0,241627821.0,35.0,654628450174.0,402113470720.0,6001097821.0,-37337946434.0,17731187720.0,
20251231,000020,Q4,00119195,2025,11011,,,,,,,,,,,
