date,code,period,corp_code,bsns_year,reprt_code,announce_date,revenue,op_income,net_income,eps,total_assets,total_equity,cash_flow_op,cash_flow_inv,cash_flow_fin,div_amount
20230331,004090,Q1,00157991,2023,11013,,161733468831.0,3626311435.0,747620311.0,,349036324818.0,163645963678.0,1555962659.0,-2330302772.0,-5282344131.0,
20230630,004090,Q2,00157991,2023,11012,,171976415461.0,4772380766.0,4592384208.0,,348382637975.0,167572886162.0,-4726825790.0,-2814750849.0,1927822500.0,
20230930,004090,Q3,00157991,2023,11014,,173152048575.0,3745193035.0,2585163869.0,,366336890976.0,170361151995.0,-3696564355.0,-6888059996.0,3352856198.0,
20231231,004090,Q4,00157991,2023,11011,,679233435585.0,15186111924.0,14756719369.0,,353982211636.0,177374809664.0,5373786096.0,-8400852656.0,-2934800072.0,120.0
20240331,004090,Q1,00157991,2024,11013,,165906870999.0,2068904416.0,808185751.0,,364163116765.0,176830850559.0,-11253662770.0,-2294358999.0,7515143073.0,
20240630,004090,Q2,00157991,2024,11012,,192005761734.0,6109957433.0,3148963930.0,,390344357556.0,187570386762.0,-23549175840.0,-7797599952.0,28939849619.0,
20240930,004090,Q3,00157991,2024,11014,,174521422706.0,2527590797.0,5980796982.0,,386036183046.0,194454423837.0,-9157007396.0,-20279430639.0,28722464123.0,
20241231,004090,Q4,00157991,2024,11011,,721176274228.0,13916814381.0,12890793820.0,,384404536002.0,197577357210.0,13136873893.0,-25751502648.0,16585415875.0,120.0
20250331,004090,Q1,00157991,2025,11013,,158696352850.0,589289864.0,-562932848.0,,381217682268.0,198297081467.0,6437212467.0,-7735777335.0,-4692688569.0,
20250630,004090,Q2,00157991,2025,11012,,192310404308.0,3527560431.0,4195800888.0,,408906795432.0,202071298686.0,-3543633102.0,-21278318044.0,18402772434.0,
20250930,004090,Q3,00157991,2025,11014,,172769535397.0,4535018736.0,1091607810.0,,416021119674.0,207135438517.0,8125778230.0,-32622969468.0,20697666955.0,
20251231,004090,Q4,00157991,2025,11011,,,,,,,,,,,
