date,code,period,corp_code,bsns_year,reprt_code,announce_date,revenue,op_income,net_income,eps,total_assets,total_equity,cash_flow_op,cash_flow_inv,cash_flow_fin,div_amount
20160331,025880,Q1,00101752,2016,11013,,21041975067.0,672805957.0,543733299.0,46.0,100389792073.0,44137250643.0,-2060467565.0,2739537658.0,2483981064.0,
20160630,025880,Q2,00101752,2016,11012,,19407953731.0,877572437.0,564114391.0,48.0,105398515049.0,44708751324.0,527773411.0,3941824521.0,5585194166.0,
20160930,025880,Q3,00101752,2016,11014,,19090427523.0,289842494.0,374796857.0,24.0,107534678596.0,53128687435.0,-589909747.0,2221826261.0,8693741904.0,
20161231,025880,Q4,00101752,2016,11011,,80776776057.0,1901488881.0,754703457.0,48.0,106278381652.0,52101913632.0,2353176462.0,1433059390.0,6037556321.0,35.0
20170331,025880,Q1,00101752,2017,11013,,20630130903.0,558565973.0,1203306257.0,77.0,107526993441.0,52855753884.0,-172245143.0,-1318106758.0,238198281.0,
20170630,025880,Q2,00101752,2017,11012,,18970507126.0,633843374.0,230506714.0,14.0,106067783450.0,53044957059.0,132142960.0,5690459003.0,-1058618616.0,
20170930,025880,Q3,00101752,2017,11014,,19018626611.0,294872778.0,189812893.0,18.0,104632040572.0,53263688053.0,3087691206.0,4231262435.0,-3843414708.0,
20171231,025880,Q4,00101752,2017,11011,,79688312099.0,2874825943.0,6752740415.0,428.0,105511177616.0,58621330498.0,7617872021.0,3840813465.0,-9004586818.0,35.0
20180331,025880,Q1,00101752,2018,11013,,17847362407.0,183771320.0,209913243.0,13.0,101359846100.0,58214735663.0,2416596646.0,-2962612459.0,-4417923123.0,
20180630,025880,Q2,00101752,2018,11012,,14350378853.0,51748357.0,152148027.0,10.0,98093264631.0,58104437012.0,-285801786.0,-5411987640.0,-5750317977.0,
20180930,025880,Q3,00101752,2018,11014,,14607619748.0,-298706261.0,-113958567.0,-7.0,97946968528.0,57926610534.0,-1545540569.0,-3143220747.0,-5431800293.0,
20181231,025880,Q4,00101752,2018,11011,,63728023982.0,359367630.0,1009158687.0,64.0,105192755694.0,59351784567.0,-2922065403.0,-7828775717.0,691216429.0,25.0
20190331,025880,Q1,00101752,2019,11013,,15676137216.0,41951325.0,59793524.0,3.79,106519459817.0,58953350137.0,922246229.0,2073631717.0,1074950675.0,
20190630,025880,Q2,00101752,2019,11012,,16132529611.0,268765166.0,289595565.0,18.0,110739767891.0,59253285511.0,1499960441.0,1204410650.0,3212064741.0,
20190930,025880,Q3,00101752,2019,11014,,15268833185.0,-57185464.0,77319999.0,5.0,108243147858.0,59313024885.0,931866496.0,1838586592.0,915661557.0,
20191231,025880,Q4,00101752,2019,11011,,64298802930.0,-1708495022.0,-6494753325.0,-411.0,101474746729.0,52446555180.0,352454686.0,3695024009.0,634305458.0,15.0
20200331,025880,Q1,00101752,2020,11013,,16536993221.0,233014976.0,367387480.0,23.27,104170372567.0,52544974245.0,3415165951.0,-2790377703.0,1171104313.0,
20200630,025880,Q2,00101752,2020,11012,,16490788203.0,221833328.0,225700188.0,14.0,102459316142.0,52678367449.0,5077987684.0,-5123531501.0,330352928.0,
