date,code,period,corp_code,bsns_year,reprt_code,announce_date,revenue,op_income,net_income,eps,total_assets,total_equity,cash_flow_op,cash_flow_inv,cash_flow_fin,div_amount
20160331,019490,Q1,00156150,2016,11013,,8909947600.0,-2048510536.0,-2198233810.0,-486.0,62849826676.0,37832964979.0,4049685050.0,-1534496978.0,2412906463.0,
20160630,019490,Q2,00156150,2016,11012,,10574446929.0,-3827725557.0,7864368462.0,1734.0,60630383381.0,46612658237.0,-5222961504.0,7279503436.0,-1568172145.0,
20160930,019490,Q3,00156150,2016,11014,,7683567966.0,-2343255137.0,-2475086079.0,-528.0,61161142672.0,44088011703.0,-6459133260.0,8129244548.0,510208327.0,
20161231,019490,Q4,00156150,2016,11011,,41132053816.0,-8008675953.0,3012814380.0,654.0,63889677915.0,44183119072.0,-8884201119.0,7925497556.0,1835228246.0,0.0
20170331,019490,Q1,00156150,2017,11013,,11032856954.0,41875541.0,692940987.0,148.0,63721501358.0,44825488636.0,-5485012620.0,2884917449.0,1671609343.0,
20170630,019490,Q2,00156150,2017,11012,,6708682202.0,-2978682617.0,-3194189860.0,-681.0,63673959038.0,41529730602.0,-7600220729.0,2417807907.0,3503936768.0,
20170930,019490,Q3,00156150,2017,11014,,6731258651.0,-2803123447.0,-2722448401.0,-580.0,60930180805.0,38886799424.0,-10219978312.0,2915822526.0,5497859335.0,
20171231,019490,Q4,00156150,2017,11011,,37570264508.0,-11408758231.0,-11370253297.0,-2423.0,57881576889.0,32678699144.0,-11031844410.0,5085925225.0,5984840052.0,0.0
20180331,019490,Q1,00156150,2018,11013,,11018489538.0,72851391.0,31228563.0,7.0,58561271141.0,32735748593.0,-2682134502.0,-27179147.0,1419756213.0,
20180630,019490,Q2,00156150,2018,11012,,11921683594.0,283874725.0,104477754.0,22.0,63131833171.0,33360105847.0,-4506473657.0,63909173.0,2976038200.0,
20180930,019490,Q3,00156150,2018,11014,,9323230706.0,76053420.0,119126288.0,25.0,65140651356.0,33677466350.0,-6178784437.0,-495026132.0,4958503764.0,
20181231,019490,Q4,00156150,2018,11011,,40770079433.0,-976883967.0,717134252.0,150.0,64127489023.0,34337141713.0,-7931441737.0,-411656420.0,6728756745.0,0.0
20190331,019490,Q1,00156150,2019,11013,,8548573416.0,-910781422.0,-736519157.0,-151.0,62962057469.0,33771457963.0,-971799100.0,-300626264.0,875946674.0,
20190630,019490,Q2,00156150,2019,11012,,7003120306.0,-1505772241.0,-2396541007.0,-472.0,68198038587.0,31701590678.0,-4661452020.0,-378163293.0,6732207389.0,
20190930,019490,Q3,00156150,2019,11014,,9850467719.0,-202833269.0,-947567268.0,-177.0,65577186487.0,30756027904.0,-5628982237.0,-441867450.0,6828933163.0,
20191231,019490,Q4,00156150,2019,11011,,34695367805.0,-15284913621.0,-17825443493.0,-3619.0,55580995978.0,17097677957.0,-8217430831.0,942222634.0,7278652054.0,0.0
20200331,019490,Q1,00156150,2020,11013,,12228436547.0,-463779676.0,459575776.0,92.0,74318154788.0,35362104517.0,-2733436729.0,1818651040.0,311337399.0,
20200630,019490,Q2,00156150,2020,11012,,5138146424.0,-3055363224.0,-3083914506.0,-609.0,75032716381.0,28821634444.0,-3914835939.0,2186689710.0,1729982456.0,
20200930,019490,Q3,00156150,2020,11014,,3291960200.0,-2694235419.0,-3040279136.0,-559.0,72390223373.0,26993832371.0,-7307548187.0,3413985720.0,3943394769.0,
20201231,019490,Q4,00156150,2020,11011,,27273277378.0,-19412562440.0,-21530596904.0,,61361479296.0,14358778542.0,,,,0.0
20210331,019490,Q1,00156150,2021,11013,,4544529983.0,-4087965727.0,-1511592348.0,,54593502869.0,19184130404.0,,,,
20210630,019490,Q2,00156150,2021,11012,,7022364709.0,137049194.0,-6109978524.0,,49566042267.0,18232899099.0,,,,
20210930,019490,Q3,00156150,2021,11014,,8907852601.0,-1817955453.0,-2075113557.0,,58122660612.0,16157785542.0,,,,
20211231,019490,Q4,00156150,2021,11011,,27476053507.0,-14950614463.0,-13370991956.0,,47438063074.0,20715465971.0,,,,0.0
20220331,019490,Q1,00156150,2022,11013,,4174179291.0,-1686836440.0,-1335451726.0,,34269688679.0,19380014245.0,,,,
20220630,019490,Q2,00156150,2022,11012,,2775374969.0,-2016422886.0,-2384802930.0,,28811306917.0,16854474673.0,,,,
20220930,019490,Q3,00156150,2022,11014,,1480560192.0,-2902278992.0,-1992209272.0,,22093208406.0,14959333958.0,,,,
20221231,019490,Q4,00156150,2022,11011,,7903386686.0,-9751994173.0,-9465573675.0,,6882778623.0,3232600328.0,,,,0.0
20230331,019490,Q1,00156150,2023,11013,,680722648.0,-1348677348.0,-1342458632.0,,17527269957.0,11637953988.0,,,,
20230630,019490,Q2,00156150,2023,11012,,2047479010.0,-202457942.0,108705605.0,,27163994459.0,11778736417.0,,,,
